entry(00000,begin_of_process,frustrated,video1100052051,start,1).
entry(03404,begin_of_activity,frustrated,video1100052051,au10,11).
entry(03405,begin_of_activity,frustrated,video1100052051,au20,17).
entry(03406,begin_of_activity,frustrated,video1100052051,au24,18).
entry(03500,end_of_activity,frustrated,video1100052051,au02,4).
entry(03501,end_of_activity,frustrated,video1100052051,au04,13).
entry(03502,end_of_activity,frustrated,video1100052051,au05,18).
entry(03503,end_of_activity,frustrated,video1100052051,au07,6).
entry(03504,end_of_activity,frustrated,video1100052051,au10,11).
entry(03505,end_of_activity,frustrated,video1100052051,au20,17).
entry(03506,end_of_activity,frustrated,video1100052051,au24,18).
entry(03600,begin_of_activity,frustrated,video1100052051,au05,19).
entry(03601,begin_of_activity,frustrated,video1100052051,au10,12).
entry(03602,begin_of_activity,frustrated,video1100052051,au14,3).
entry(03603,begin_of_activity,frustrated,video1100052051,au20,18).
entry(03604,begin_of_activity,frustrated,video1100052051,au23,8).
entry(03605,begin_of_activity,frustrated,video1100052051,au24,19).
entry(03700,end_of_activity,frustrated,video1100052051,au05,19).
entry(03701,begin_of_activity,frustrated,video1100052051,au07,7).
entry(03702,end_of_activity,frustrated,video1100052051,au10,12).
entry(03703,end_of_activity,frustrated,video1100052051,au14,3).
entry(03704,end_of_activity,frustrated,video1100052051,au20,18).
entry(03705,end_of_activity,frustrated,video1100052051,au23,8).
entry(03706,end_of_activity,frustrated,video1100052051,au24,19).
entry(03800,begin_of_activity,frustrated,video1100052051,au04,14).
entry(03801,begin_of_activity,frustrated,video1100052051,au05,20).
entry(03802,end_of_activity,frustrated,video1100052051,au07,7).
entry(03803,begin_of_activity,frustrated,video1100052051,au20,19).
entry(03804,begin_of_activity,frustrated,video1100052051,au23,9).
entry(03805,begin_of_activity,frustrated,video1100052051,au24,20).
entry(03900,end_of_activity,frustrated,video1100052051,au04,14).
entry(03901,end_of_activity,frustrated,video1100052051,au05,20).
entry(03902,begin_of_activity,frustrated,video1100052051,au10,13).
entry(03903,end_of_activity,frustrated,video1100052051,au20,19).
entry(03904,end_of_activity,frustrated,video1100052051,au23,9).
entry(03905,end_of_activity,frustrated,video1100052051,au24,20).
entry(04000,begin_of_activity,frustrated,video1100052051,au04,15).
entry(04001,begin_of_activity,frustrated,video1100052051,au05,21).
entry(04002,end_of_activity,frustrated,video1100052051,au10,13).
entry(04003,begin_of_activity,frustrated,video1100052051,au20,20).
entry(04004,begin_of_activity,frustrated,video1100052051,au24,21).
entry(04100,end_of_activity,frustrated,video1100052051,au04,15).
entry(04101,end_of_activity,frustrated,video1100052051,au05,21).
entry(04102,begin_of_activity,frustrated,video1100052051,au10,14).
entry(04103,begin_of_activity,frustrated,video1100052051,au17,4).
entry(04104,end_of_activity,frustrated,video1100052051,au20,20).
entry(04105,end_of_activity,frustrated,video1100052051,au24,21).
entry(04200,begin_of_activity,frustrated,video1100052051,au04,16).
entry(04201,begin_of_activity,frustrated,video1100052051,au05,22).
entry(04202,begin_of_activity,frustrated,video1100052051,au07,8).
entry(04203,end_of_activity,frustrated,video1100052051,au10,14).
entry(04204,end_of_activity,frustrated,video1100052051,au17,4).
entry(04205,begin_of_activity,frustrated,video1100052051,au20,21).
entry(04206,begin_of_activity,frustrated,video1100052051,au24,22).
entry(04300,end_of_activity,frustrated,video1100052051,au04,16).
entry(04301,end_of_activity,frustrated,video1100052051,au05,22).
entry(04302,end_of_activity,frustrated,video1100052051,au07,8).
entry(04303,end_of_activity,frustrated,video1100052051,au20,21).
entry(04304,end_of_activity,frustrated,video1100052051,au24,22).
entry(04400,begin_of_activity,frustrated,video1100052051,au05,23).
entry(04401,begin_of_activity,frustrated,video1100052051,au20,22).
entry(04402,begin_of_activity,frustrated,video1100052051,au24,23).
entry(04500,begin_of_activity,frustrated,video1100052051,au04,17).
entry(04501,end_of_activity,frustrated,video1100052051,au05,23).
entry(04502,begin_of_activity,frustrated,video1100052051,au10,15).
entry(04503,end_of_activity,frustrated,video1100052051,au20,22).
entry(04504,begin_of_activity,frustrated,video1100052051,au23,10).
entry(04505,end_of_activity,frustrated,video1100052051,au24,23).
entry(04600,end_of_activity,frustrated,video1100052051,au04,17).
entry(04601,begin_of_activity,frustrated,video1100052051,au05,24).
entry(04602,end_of_activity,frustrated,video1100052051,au10,15).
entry(04603,begin_of_activity,frustrated,video1100052051,au17,5).
entry(04604,begin_of_activity,frustrated,video1100052051,au20,23).
entry(04605,end_of_activity,frustrated,video1100052051,au23,10).
entry(04606,begin_of_activity,frustrated,video1100052051,au24,24).
entry(04700,end_of_activity,frustrated,video1100052051,au05,24).
entry(04701,end_of_activity,frustrated,video1100052051,au17,5).
entry(04702,end_of_activity,frustrated,video1100052051,au20,23).
entry(04703,begin_of_activity,frustrated,video1100052051,au23,11).
entry(04704,end_of_activity,frustrated,video1100052051,au24,24).
entry(04800,begin_of_activity,frustrated,video1100052051,au05,25).
entry(04801,begin_of_activity,frustrated,video1100052051,au10,16).
entry(04802,begin_of_activity,frustrated,video1100052051,au20,24).
entry(04803,end_of_activity,frustrated,video1100052051,au23,11).
entry(04804,begin_of_activity,frustrated,video1100052051,au24,25).
entry(04900,begin_of_activity,frustrated,video1100052051,au04,18).
entry(04901,end_of_activity,frustrated,video1100052051,au05,25).
entry(04902,end_of_activity,frustrated,video1100052051,au10,16).
entry(04903,end_of_activity,frustrated,video1100052051,au20,24).
entry(04904,begin_of_activity,frustrated,video1100052051,au23,12).
entry(04905,end_of_activity,frustrated,video1100052051,au24,25).
entry(05000,end_of_activity,frustrated,video1100052051,au04,18).
entry(05001,begin_of_activity,frustrated,video1100052051,au05,26).
entry(05002,begin_of_activity,frustrated,video1100052051,au20,25).
entry(05003,end_of_activity,frustrated,video1100052051,au23,12).
entry(05004,begin_of_activity,frustrated,video1100052051,au24,26).
entry(05100,begin_of_activity,frustrated,video1100052051,au04,19).
entry(05101,end_of_activity,frustrated,video1100052051,au05,26).
entry(05102,begin_of_activity,frustrated,video1100052051,au07,9).
entry(05103,end_of_activity,frustrated,video1100052051,au20,25).
entry(05104,begin_of_activity,frustrated,video1100052051,au23,13).
entry(05105,end_of_activity,frustrated,video1100052051,au24,26).
entry(05200,end_of_activity,frustrated,video1100052051,au04,19).
entry(05201,begin_of_activity,frustrated,video1100052051,au05,27).
entry(05202,end_of_activity,frustrated,video1100052051,au07,9).
entry(05203,begin_of_activity,frustrated,video1100052051,au17,6).
entry(05204,begin_of_activity,frustrated,video1100052051,au20,26).
entry(05205,end_of_activity,frustrated,video1100052051,au23,13).
entry(05206,begin_of_activity,frustrated,video1100052051,au24,27).
entry(05300,begin_of_activity,frustrated,video1100052051,au04,20).
entry(05301,end_of_activity,frustrated,video1100052051,au05,27).
entry(05302,begin_of_activity,frustrated,video1100052051,au10,17).
entry(05303,end_of_activity,frustrated,video1100052051,au17,6).
entry(05304,end_of_activity,frustrated,video1100052051,au20,26).
entry(05305,end_of_activity,frustrated,video1100052051,au24,27).
entry(05400,end_of_activity,frustrated,video1100052051,au04,20).
entry(05401,begin_of_activity,frustrated,video1100052051,au05,28).
entry(05402,end_of_activity,frustrated,video1100052051,au10,17).
entry(05403,begin_of_activity,frustrated,video1100052051,au23,14).
entry(05404,begin_of_activity,frustrated,video1100052051,au24,28).
entry(05500,begin_of_activity,frustrated,video1100052051,au04,21).
entry(05501,end_of_activity,frustrated,video1100052051,au05,28).
entry(05502,begin_of_activity,frustrated,video1100052051,au10,18).
entry(05503,begin_of_activity,frustrated,video1100052051,au20,27).
entry(05504,end_of_activity,frustrated,video1100052051,au23,14).
entry(05505,end_of_activity,frustrated,video1100052051,au24,28).
entry(05600,end_of_activity,frustrated,video1100052051,au04,21).
entry(05601,begin_of_activity,frustrated,video1100052051,au05,29).
entry(05602,end_of_activity,frustrated,video1100052051,au10,18).
entry(05603,end_of_activity,frustrated,video1100052051,au20,27).
entry(05604,begin_of_activity,frustrated,video1100052051,au23,15).
entry(05605,begin_of_activity,frustrated,video1100052051,au24,29).
entry(05700,begin_of_activity,frustrated,video1100052051,au04,22).
entry(05701,end_of_activity,frustrated,video1100052051,au05,29).
entry(05702,begin_of_activity,frustrated,video1100052051,au07,10).
entry(05703,begin_of_activity,frustrated,video1100052051,au20,28).
entry(05704,end_of_activity,frustrated,video1100052051,au23,15).
entry(05705,end_of_activity,frustrated,video1100052051,au24,29).
entry(05800,end_of_activity,frustrated,video1100052051,au04,22).
entry(05801,begin_of_activity,frustrated,video1100052051,au05,30).
entry(05802,end_of_activity,frustrated,video1100052051,au07,10).
entry(05803,begin_of_activity,frustrated,video1100052051,au10,19).
entry(05804,end_of_activity,frustrated,video1100052051,au20,28).
entry(05805,begin_of_activity,frustrated,video1100052051,au23,16).
entry(05806,begin_of_activity,frustrated,video1100052051,au24,30).
entry(05900,end_of_activity,frustrated,video1100052051,au05,30).
entry(05901,begin_of_activity,frustrated,video1100052051,au07,11).
entry(05902,end_of_activity,frustrated,video1100052051,au10,19).
entry(05903,begin_of_activity,frustrated,video1100052051,au20,29).
entry(05904,end_of_activity,frustrated,video1100052051,au23,16).
entry(05905,end_of_activity,frustrated,video1100052051,au24,30).
entry(06000,begin_of_activity,frustrated,video1100052051,au04,23).
entry(06001,begin_of_activity,frustrated,video1100052051,au05,31).
entry(06002,end_of_activity,frustrated,video1100052051,au07,11).
entry(06003,end_of_activity,frustrated,video1100052051,au20,29).
entry(06004,begin_of_activity,frustrated,video1100052051,au24,31).
entry(06100,end_of_activity,frustrated,video1100052051,au04,23).
entry(06101,end_of_activity,frustrated,video1100052051,au05,31).
entry(06102,begin_of_activity,frustrated,video1100052051,au07,12).
entry(06103,begin_of_activity,frustrated,video1100052051,au20,30).
entry(06104,begin_of_activity,frustrated,video1100052051,au23,17).
entry(06105,end_of_activity,frustrated,video1100052051,au24,31).
entry(06200,begin_of_activity,frustrated,video1100052051,au04,24).
entry(06201,begin_of_activity,frustrated,video1100052051,au05,32).
entry(06202,end_of_activity,frustrated,video1100052051,au07,12).
entry(06203,begin_of_activity,frustrated,video1100052051,au10,20).
entry(06204,begin_of_activity,frustrated,video1100052051,au14,4).
entry(06205,end_of_activity,frustrated,video1100052051,au20,30).
entry(06206,end_of_activity,frustrated,video1100052051,au23,17).
entry(06207,begin_of_activity,frustrated,video1100052051,au24,32).
entry(06300,end_of_activity,frustrated,video1100052051,au04,24).
entry(06301,end_of_activity,frustrated,video1100052051,au05,32).
entry(06302,begin_of_activity,frustrated,video1100052051,au07,13).
entry(06303,end_of_activity,frustrated,video1100052051,au10,20).
entry(06304,end_of_activity,frustrated,video1100052051,au14,4).
entry(06305,begin_of_activity,frustrated,video1100052051,au20,31).
entry(06306,begin_of_activity,frustrated,video1100052051,au23,18).
entry(06307,end_of_activity,frustrated,video1100052051,au24,32).
entry(06400,begin_of_activity,frustrated,video1100052051,au04,25).
entry(06401,begin_of_activity,frustrated,video1100052051,au05,33).
entry(06402,end_of_activity,frustrated,video1100052051,au07,13).
entry(06403,begin_of_activity,frustrated,video1100052051,au10,21).
entry(06404,end_of_activity,frustrated,video1100052051,au20,31).
entry(06405,end_of_activity,frustrated,video1100052051,au23,18).
entry(06406,begin_of_activity,frustrated,video1100052051,au24,33).
entry(06500,end_of_activity,frustrated,video1100052051,au04,25).
entry(06501,end_of_activity,frustrated,video1100052051,au05,33).
entry(06502,begin_of_activity,frustrated,video1100052051,au07,14).
entry(06503,end_of_activity,frustrated,video1100052051,au10,21).
entry(06504,begin_of_activity,frustrated,video1100052051,au20,32).
entry(06505,end_of_activity,frustrated,video1100052051,au24,33).
entry(06600,begin_of_activity,frustrated,video1100052051,au04,26).
entry(06601,begin_of_activity,frustrated,video1100052051,au05,34).
entry(06602,end_of_activity,frustrated,video1100052051,au07,14).
entry(06603,begin_of_activity,frustrated,video1100052051,au10,22).
entry(06604,end_of_activity,frustrated,video1100052051,au20,32).
entry(06605,begin_of_activity,frustrated,video1100052051,au24,34).
entry(06700,end_of_activity,frustrated,video1100052051,au04,26).
entry(06701,end_of_activity,frustrated,video1100052051,au05,34).
entry(06702,begin_of_activity,frustrated,video1100052051,au07,15).
entry(06703,end_of_activity,frustrated,video1100052051,au10,22).
entry(06704,begin_of_activity,frustrated,video1100052051,au20,33).
entry(06705,end_of_activity,frustrated,video1100052051,au24,34).
entry(06800,begin_of_activity,frustrated,video1100052051,au04,27).
entry(06801,begin_of_activity,frustrated,video1100052051,au05,35).
entry(06802,end_of_activity,frustrated,video1100052051,au07,15).
entry(06803,begin_of_activity,frustrated,video1100052051,au10,23).
entry(06804,begin_of_activity,frustrated,video1100052051,au14,5).
entry(06805,end_of_activity,frustrated,video1100052051,au20,33).
entry(06806,begin_of_activity,frustrated,video1100052051,au24,35).
entry(06900,end_of_activity,frustrated,video1100052051,au04,27).
entry(06901,end_of_activity,frustrated,video1100052051,au05,35).
entry(06902,begin_of_activity,frustrated,video1100052051,au07,16).
entry(06903,end_of_activity,frustrated,video1100052051,au10,23).
entry(06904,end_of_activity,frustrated,video1100052051,au14,5).
entry(06905,begin_of_activity,frustrated,video1100052051,au20,34).
entry(06906,end_of_activity,frustrated,video1100052051,au24,35).
entry(07000,begin_of_activity,frustrated,video1100052051,au04,28).
entry(07001,begin_of_activity,frustrated,video1100052051,au05,36).
entry(07002,end_of_activity,frustrated,video1100052051,au07,16).
entry(07003,begin_of_activity,frustrated,video1100052051,au14,6).
entry(07004,end_of_activity,frustrated,video1100052051,au20,34).
entry(07005,begin_of_activity,frustrated,video1100052051,au24,36).
entry(07100,end_of_activity,frustrated,video1100052051,au04,28).
entry(07101,end_of_activity,frustrated,video1100052051,au05,36).
entry(07102,begin_of_activity,frustrated,video1100052051,au10,24).
entry(07103,end_of_activity,frustrated,video1100052051,au14,6).
entry(07104,begin_of_activity,frustrated,video1100052051,au17,7).
entry(07105,begin_of_activity,frustrated,video1100052051,au20,35).
entry(07106,end_of_activity,frustrated,video1100052051,au24,36).
entry(07200,begin_of_activity,frustrated,video1100052051,au05,37).
entry(07201,end_of_activity,frustrated,video1100052051,au10,24).
entry(07202,begin_of_activity,frustrated,video1100052051,au14,7).
entry(07203,end_of_activity,frustrated,video1100052051,au17,7).
entry(07204,end_of_activity,frustrated,video1100052051,au20,35).
entry(07205,begin_of_activity,frustrated,video1100052051,au24,37).
entry(07300,begin_of_activity,frustrated,video1100052051,au04,29).
entry(07301,end_of_activity,frustrated,video1100052051,au05,37).
entry(07302,begin_of_activity,frustrated,video1100052051,au10,25).
entry(07303,end_of_activity,frustrated,video1100052051,au14,7).
entry(07304,begin_of_activity,frustrated,video1100052051,au17,8).
entry(07305,begin_of_activity,frustrated,video1100052051,au20,36).
entry(07306,end_of_activity,frustrated,video1100052051,au24,37).
entry(07400,end_of_activity,frustrated,video1100052051,au04,29).
entry(07401,begin_of_activity,frustrated,video1100052051,au05,38).
entry(07402,end_of_activity,frustrated,video1100052051,au10,25).
entry(07403,begin_of_activity,frustrated,video1100052051,au14,8).
entry(07404,end_of_activity,frustrated,video1100052051,au17,8).
entry(07405,end_of_activity,frustrated,video1100052051,au20,36).
entry(07406,begin_of_activity,frustrated,video1100052051,au24,38).
entry(07500,end_of_activity,frustrated,video1100052051,au05,38).
entry(07501,begin_of_activity,frustrated,video1100052051,au10,26).
entry(07502,end_of_activity,frustrated,video1100052051,au14,8).
entry(07503,begin_of_activity,frustrated,video1100052051,au20,37).
entry(07504,begin_of_activity,frustrated,video1100052051,au23,19).
entry(07505,end_of_activity,frustrated,video1100052051,au24,38).
entry(07600,begin_of_activity,frustrated,video1100052051,au05,39).
entry(07601,begin_of_activity,frustrated,video1100052051,au07,17).
entry(07602,end_of_activity,frustrated,video1100052051,au10,26).
entry(07603,begin_of_activity,frustrated,video1100052051,au14,9).
entry(07604,end_of_activity,frustrated,video1100052051,au20,37).
entry(07605,end_of_activity,frustrated,video1100052051,au23,19).
entry(07606,begin_of_activity,frustrated,video1100052051,au24,39).
entry(07700,begin_of_activity,frustrated,video1100052051,au04,30).
entry(07701,end_of_activity,frustrated,video1100052051,au05,39).
entry(07702,end_of_activity,frustrated,video1100052051,au07,17).
entry(07703,end_of_activity,frustrated,video1100052051,au14,9).
entry(07704,begin_of_activity,frustrated,video1100052051,au20,38).
