entry(00000,begin_of_process,bored,video4000181032,start,1).
entry(00704,end_of_activity,bored,video4000181032,au24,3).
entry(00800,end_of_activity,bored,video4000181032,au02,3).
entry(00801,end_of_activity,bored,video4000181032,au04,4).
entry(00802,begin_of_activity,bored,video4000181032,au11,4).
entry(00803,end_of_activity,bored,video4000181032,au17,4).
entry(00804,begin_of_activity,bored,video4000181032,au24,4).
entry(00900,begin_of_activity,bored,video4000181032,au04,5).
entry(00901,begin_of_activity,bored,video4000181032,au07,3).
entry(00902,begin_of_activity,bored,video4000181032,au10,2).
entry(00903,end_of_activity,bored,video4000181032,au11,4).
entry(00904,begin_of_activity,bored,video4000181032,au17,5).
entry(00905,end_of_activity,bored,video4000181032,au24,4).
entry(01000,end_of_activity,bored,video4000181032,au04,5).
entry(01001,end_of_activity,bored,video4000181032,au07,3).
entry(01002,end_of_activity,bored,video4000181032,au10,2).
entry(01003,begin_of_activity,bored,video4000181032,au11,5).
entry(01004,end_of_activity,bored,video4000181032,au17,5).
entry(01005,begin_of_activity,bored,video4000181032,au24,5).
entry(01100,begin_of_activity,bored,video4000181032,au04,6).
entry(01101,begin_of_activity,bored,video4000181032,au05,4).
entry(01102,begin_of_activity,bored,video4000181032,au10,3).
entry(01103,end_of_activity,bored,video4000181032,au11,5).
entry(01104,end_of_activity,bored,video4000181032,au24,5).
entry(01200,begin_of_activity,bored,video4000181032,au02,4).
entry(01201,end_of_activity,bored,video4000181032,au04,6).
entry(01202,end_of_activity,bored,video4000181032,au05,4).
entry(01203,end_of_activity,bored,video4000181032,au10,3).
entry(01204,begin_of_activity,bored,video4000181032,au17,6).
entry(01205,begin_of_activity,bored,video4000181032,au24,6).
entry(01300,end_of_activity,bored,video4000181032,au02,4).
entry(01301,end_of_activity,bored,video4000181032,au17,6).
entry(01302,end_of_activity,bored,video4000181032,au24,6).
entry(01400,begin_of_activity,bored,video4000181032,au02,5).
entry(01401,begin_of_activity,bored,video4000181032,au10,4).
entry(01402,begin_of_activity,bored,video4000181032,au24,7).
entry(01500,end_of_activity,bored,video4000181032,au02,5).
entry(01501,begin_of_activity,bored,video4000181032,au04,7).
entry(01502,end_of_activity,bored,video4000181032,au10,4).
entry(01503,begin_of_activity,bored,video4000181032,au17,7).
entry(01504,end_of_activity,bored,video4000181032,au24,7).
entry(01600,end_of_activity,bored,video4000181032,au04,7).
entry(01601,end_of_activity,bored,video4000181032,au17,7).
entry(01700,begin_of_activity,bored,video4000181032,au02,6).
entry(01701,begin_of_activity,bored,video4000181032,au04,8).
entry(01702,begin_of_activity,bored,video4000181032,au10,5).
entry(01703,begin_of_activity,bored,video4000181032,au17,8).
entry(01704,begin_of_activity,bored,video4000181032,au23,1).
entry(01800,end_of_activity,bored,video4000181032,au02,6).
entry(01801,end_of_activity,bored,video4000181032,au04,8).
entry(01802,end_of_activity,bored,video4000181032,au10,5).
entry(01803,end_of_activity,bored,video4000181032,au17,8).
entry(01804,end_of_activity,bored,video4000181032,au23,1).
entry(01805,begin_of_activity,bored,video4000181032,au24,8).
entry(01900,begin_of_activity,bored,video4000181032,au17,9).
entry(01901,end_of_activity,bored,video4000181032,au24,8).
entry(02000,begin_of_activity,bored,video4000181032,au10,6).
entry(02001,end_of_activity,bored,video4000181032,au17,9).
entry(02002,begin_of_activity,bored,video4000181032,au24,9).
entry(02100,begin_of_activity,bored,video4000181032,au02,7).
entry(02101,end_of_activity,bored,video4000181032,au10,6).
entry(02102,begin_of_activity,bored,video4000181032,au17,10).
entry(02103,end_of_activity,bored,video4000181032,au24,9).
entry(02200,end_of_activity,bored,video4000181032,au02,7).
entry(02201,begin_of_activity,bored,video4000181032,au11,6).
entry(02202,end_of_activity,bored,video4000181032,au17,10).
entry(02203,begin_of_activity,bored,video4000181032,au24,10).
entry(02300,begin_of_activity,bored,video4000181032,au04,9).
entry(02301,begin_of_activity,bored,video4000181032,au07,4).
entry(02302,end_of_activity,bored,video4000181032,au11,6).
entry(02303,begin_of_activity,bored,video4000181032,au17,11).
entry(02304,end_of_activity,bored,video4000181032,au24,10).
entry(02400,begin_of_activity,bored,video4000181032,au02,8).
entry(02401,end_of_activity,bored,video4000181032,au04,9).
entry(02402,end_of_activity,bored,video4000181032,au07,4).
entry(02403,begin_of_activity,bored,video4000181032,au11,7).
entry(02404,end_of_activity,bored,video4000181032,au17,11).
entry(02405,begin_of_activity,bored,video4000181032,au24,11).
entry(02500,end_of_activity,bored,video4000181032,au02,8).
entry(02501,begin_of_activity,bored,video4000181032,au10,7).
entry(02502,end_of_activity,bored,video4000181032,au11,7).
entry(02503,begin_of_activity,bored,video4000181032,au14,1).
entry(02504,begin_of_activity,bored,video4000181032,au17,12).
entry(02505,end_of_activity,bored,video4000181032,au24,11).
entry(02600,begin_of_activity,bored,video4000181032,au02,9).
entry(02601,end_of_activity,bored,video4000181032,au10,7).
entry(02602,end_of_activity,bored,video4000181032,au14,1).
entry(02603,end_of_activity,bored,video4000181032,au17,12).
entry(02604,begin_of_activity,bored,video4000181032,au24,12).
entry(02700,end_of_activity,bored,video4000181032,au02,9).
entry(02701,begin_of_activity,bored,video4000181032,au04,10).
entry(02702,begin_of_activity,bored,video4000181032,au17,13).
entry(02703,end_of_activity,bored,video4000181032,au24,12).
entry(02800,begin_of_activity,bored,video4000181032,au02,10).
entry(02801,end_of_activity,bored,video4000181032,au04,10).
entry(02802,begin_of_activity,bored,video4000181032,au10,8).
entry(02803,begin_of_activity,bored,video4000181032,au11,8).
entry(02804,begin_of_activity,bored,video4000181032,au14,2).
entry(02805,end_of_activity,bored,video4000181032,au17,13).
entry(02806,begin_of_activity,bored,video4000181032,au24,13).
entry(02900,end_of_activity,bored,video4000181032,au02,10).
entry(02901,begin_of_activity,bored,video4000181032,au07,5).
entry(02902,end_of_activity,bored,video4000181032,au10,8).
entry(02903,end_of_activity,bored,video4000181032,au11,8).
entry(02904,end_of_activity,bored,video4000181032,au14,2).
entry(02905,begin_of_activity,bored,video4000181032,au17,14).
entry(02906,end_of_activity,bored,video4000181032,au24,13).
entry(03000,begin_of_activity,bored,video4000181032,au02,11).
entry(03001,end_of_activity,bored,video4000181032,au07,5).
entry(03002,begin_of_activity,bored,video4000181032,au10,9).
entry(03003,begin_of_activity,bored,video4000181032,au11,9).
entry(03004,begin_of_activity,bored,video4000181032,au14,3).
entry(03005,end_of_activity,bored,video4000181032,au17,14).
entry(03006,begin_of_activity,bored,video4000181032,au24,14).
entry(03100,end_of_activity,bored,video4000181032,au02,11).
entry(03101,end_of_activity,bored,video4000181032,au10,9).
entry(03102,end_of_activity,bored,video4000181032,au11,9).
entry(03103,end_of_activity,bored,video4000181032,au14,3).
entry(03104,begin_of_activity,bored,video4000181032,au17,15).
entry(03105,end_of_activity,bored,video4000181032,au24,14).
entry(03200,begin_of_activity,bored,video4000181032,au02,12).
entry(03201,begin_of_activity,bored,video4000181032,au04,11).
entry(03202,end_of_activity,bored,video4000181032,au17,15).
entry(03203,begin_of_activity,bored,video4000181032,au24,15).
entry(03300,end_of_activity,bored,video4000181032,au02,12).
entry(03301,end_of_activity,bored,video4000181032,au04,11).
entry(03302,begin_of_activity,bored,video4000181032,au11,10).
entry(03303,begin_of_activity,bored,video4000181032,au17,16).
entry(03304,end_of_activity,bored,video4000181032,au24,15).
entry(03400,begin_of_activity,bored,video4000181032,au02,13).
entry(03401,begin_of_activity,bored,video4000181032,au04,12).
entry(03402,begin_of_activity,bored,video4000181032,au10,10).
entry(03403,end_of_activity,bored,video4000181032,au11,10).
entry(03404,end_of_activity,bored,video4000181032,au17,16).
entry(03500,end_of_activity,bored,video4000181032,au02,13).
entry(03501,end_of_activity,bored,video4000181032,au04,12).
entry(03502,end_of_activity,bored,video4000181032,au10,10).
entry(03503,begin_of_activity,bored,video4000181032,au11,11).
entry(03504,begin_of_activity,bored,video4000181032,au17,17).
entry(03505,begin_of_activity,bored,video4000181032,au24,16).
entry(03600,begin_of_activity,bored,video4000181032,au02,14).
entry(03601,end_of_activity,bored,video4000181032,au11,11).
entry(03602,end_of_activity,bored,video4000181032,au17,17).
entry(03603,end_of_activity,bored,video4000181032,au24,16).
entry(03700,end_of_activity,bored,video4000181032,au02,14).
entry(03701,begin_of_activity,bored,video4000181032,au04,13).
entry(03702,begin_of_activity,bored,video4000181032,au11,12).
entry(03800,begin_of_activity,bored,video4000181032,au02,15).
entry(03801,end_of_activity,bored,video4000181032,au04,13).
entry(03802,end_of_activity,bored,video4000181032,au11,12).
entry(03803,begin_of_activity,bored,video4000181032,au17,18).
entry(03900,end_of_activity,bored,video4000181032,au02,15).
entry(03901,end_of_activity,bored,video4000181032,au17,18).
entry(03902,begin_of_activity,bored,video4000181032,au24,17).
entry(04000,begin_of_activity,bored,video4000181032,au02,16).
entry(04001,begin_of_activity,bored,video4000181032,au04,14).
entry(04002,begin_of_activity,bored,video4000181032,au11,13).
entry(04003,begin_of_activity,bored,video4000181032,au17,19).
entry(04004,end_of_activity,bored,video4000181032,au24,17).
entry(04100,end_of_activity,bored,video4000181032,au02,16).
entry(04101,end_of_activity,bored,video4000181032,au04,14).
entry(04102,end_of_activity,bored,video4000181032,au11,13).
entry(04103,end_of_activity,bored,video4000181032,au17,19).
entry(04104,begin_of_activity,bored,video4000181032,au24,18).
entry(04200,begin_of_activity,bored,video4000181032,au02,17).
entry(04201,begin_of_activity,bored,video4000181032,au04,15).
entry(04202,begin_of_activity,bored,video4000181032,au05,5).
entry(04203,begin_of_activity,bored,video4000181032,au07,6).
entry(04204,begin_of_activity,bored,video4000181032,au17,20).
entry(04205,end_of_activity,bored,video4000181032,au24,18).
entry(04300,end_of_activity,bored,video4000181032,au02,17).
entry(04301,end_of_activity,bored,video4000181032,au04,15).
entry(04302,end_of_activity,bored,video4000181032,au05,5).
entry(04303,end_of_activity,bored,video4000181032,au07,6).
entry(04304,begin_of_activity,bored,video4000181032,au10,11).
entry(04305,begin_of_activity,bored,video4000181032,au14,4).
entry(04306,end_of_activity,bored,video4000181032,au17,20).
entry(04307,begin_of_activity,bored,video4000181032,au25,1).
entry(04400,begin_of_activity,bored,video4000181032,au02,18).
entry(04401,begin_of_activity,bored,video4000181032,au04,16).
entry(04402,end_of_activity,bored,video4000181032,au10,11).
entry(04403,begin_of_activity,bored,video4000181032,au11,14).
entry(04404,end_of_activity,bored,video4000181032,au14,4).
entry(04405,begin_of_activity,bored,video4000181032,au17,21).
entry(04406,begin_of_activity,bored,video4000181032,au24,19).
entry(04407,end_of_activity,bored,video4000181032,au25,1).
entry(04500,end_of_activity,bored,video4000181032,au02,18).
entry(04501,end_of_activity,bored,video4000181032,au04,16).
entry(04502,begin_of_activity,bored,video4000181032,au05,6).
entry(04503,begin_of_activity,bored,video4000181032,au10,12).
entry(04504,end_of_activity,bored,video4000181032,au11,14).
entry(04505,end_of_activity,bored,video4000181032,au17,21).
entry(04506,end_of_activity,bored,video4000181032,au24,19).
entry(04600,begin_of_activity,bored,video4000181032,au02,19).
entry(04601,end_of_activity,bored,video4000181032,au05,6).
entry(04602,end_of_activity,bored,video4000181032,au10,12).
entry(04603,begin_of_activity,bored,video4000181032,au17,22).
entry(04604,begin_of_activity,bored,video4000181032,au24,20).
entry(04700,end_of_activity,bored,video4000181032,au02,19).
entry(04701,begin_of_activity,bored,video4000181032,au04,17).
entry(04702,begin_of_activity,bored,video4000181032,au05,7).
entry(04703,begin_of_activity,bored,video4000181032,au11,15).
entry(04704,end_of_activity,bored,video4000181032,au17,22).
entry(04705,end_of_activity,bored,video4000181032,au24,20).
entry(04800,begin_of_activity,bored,video4000181032,au02,20).
entry(04801,end_of_activity,bored,video4000181032,au04,17).
entry(04802,end_of_activity,bored,video4000181032,au05,7).
entry(04803,end_of_activity,bored,video4000181032,au11,15).
entry(04804,begin_of_activity,bored,video4000181032,au24,21).
entry(04900,end_of_activity,bored,video4000181032,au02,20).
entry(04901,begin_of_activity,bored,video4000181032,au04,18).
entry(04902,begin_of_activity,bored,video4000181032,au17,23).
entry(04903,end_of_activity,bored,video4000181032,au24,21).
entry(05000,begin_of_activity,bored,video4000181032,au02,21).
entry(05001,end_of_activity,bored,video4000181032,au04,18).
entry(05002,begin_of_activity,bored,video4000181032,au11,16).
entry(05003,end_of_activity,bored,video4000181032,au17,23).
entry(05100,end_of_activity,bored,video4000181032,au02,21).
entry(05101,end_of_activity,bored,video4000181032,au11,16).
entry(05102,begin_of_activity,bored,video4000181032,au15,1).
entry(05103,begin_of_activity,bored,video4000181032,au17,24).
entry(05200,begin_of_activity,bored,video4000181032,au02,22).
entry(05201,begin_of_activity,bored,video4000181032,au11,17).
entry(05202,end_of_activity,bored,video4000181032,au15,1).
entry(05203,end_of_activity,bored,video4000181032,au17,24).
entry(05300,end_of_activity,bored,video4000181032,au02,22).
entry(05301,end_of_activity,bored,video4000181032,au11,17).
entry(05302,begin_of_activity,bored,video4000181032,au17,25).
entry(05400,begin_of_activity,bored,video4000181032,au04,19).
entry(05401,begin_of_activity,bored,video4000181032,au10,13).
entry(05402,begin_of_activity,bored,video4000181032,au11,18).
entry(05403,end_of_activity,bored,video4000181032,au17,25).
entry(05404,begin_of_activity,bored,video4000181032,au24,22).
entry(05500,begin_of_activity,bored,video4000181032,au02,23).
entry(05501,end_of_activity,bored,video4000181032,au04,19).
entry(05502,end_of_activity,bored,video4000181032,au10,13).
entry(05503,end_of_activity,bored,video4000181032,au11,18).
entry(05504,begin_of_activity,bored,video4000181032,au17,26).
entry(05505,end_of_activity,bored,video4000181032,au24,22).
entry(05600,end_of_activity,bored,video4000181032,au02,23).
entry(05601,begin_of_activity,bored,video4000181032,au04,20).
entry(05602,begin_of_activity,bored,video4000181032,au11,19).
entry(05603,end_of_activity,bored,video4000181032,au17,26).
entry(05700,begin_of_activity,bored,video4000181032,au02,24).
entry(05701,end_of_activity,bored,video4000181032,au04,20).
entry(05702,end_of_activity,bored,video4000181032,au11,19).
entry(05703,begin_of_activity,bored,video4000181032,au17,27).
entry(05800,end_of_activity,bored,video4000181032,au02,24).
entry(05801,begin_of_activity,bored,video4000181032,au04,21).
entry(05802,begin_of_activity,bored,video4000181032,au07,7).
entry(05803,end_of_activity,bored,video4000181032,au17,27).
entry(05900,begin_of_activity,bored,video4000181032,au02,25).
entry(05901,end_of_activity,bored,video4000181032,au04,21).
entry(05902,end_of_activity,bored,video4000181032,au07,7).
entry(05903,begin_of_activity,bored,video4000181032,au10,14).
entry(05904,begin_of_activity,bored,video4000181032,au17,28).
entry(06000,end_of_activity,bored,video4000181032,au02,25).
entry(06001,begin_of_activity,bored,video4000181032,au04,22).
entry(06002,begin_of_activity,bored,video4000181032,au05,8).
entry(06003,end_of_activity,bored,video4000181032,au10,14).
entry(06004,begin_of_activity,bored,video4000181032,au11,20).
entry(06005,begin_of_activity,bored,video4000181032,au15,2).
entry(06006,end_of_activity,bored,video4000181032,au17,28).
entry(06100,end_of_activity,bored,video4000181032,au04,22).
entry(06101,end_of_activity,bored,video4000181032,au05,8).
entry(06102,begin_of_activity,bored,video4000181032,au10,15).
entry(06103,end_of_activity,bored,video4000181032,au11,20).
entry(06104,end_of_activity,bored,video4000181032,au15,2).
entry(06105,begin_of_activity,bored,video4000181032,au17,29).
entry(06106,begin_of_activity,bored,video4000181032,au23,2).
entry(06107,begin_of_activity,bored,video4000181032,au24,23).
entry(06200,begin_of_activity,bored,video4000181032,au05,9).
entry(06201,end_of_activity,bored,video4000181032,au10,15).
entry(06202,end_of_activity,bored,video4000181032,au17,29).
entry(06203,end_of_activity,bored,video4000181032,au23,2).
entry(06204,end_of_activity,bored,video4000181032,au24,23).
entry(06300,end_of_activity,bored,video4000181032,au05,9).
entry(06301,begin_of_activity,bored,video4000181032,au11,21).
entry(06302,begin_of_activity,bored,video4000181032,au17,30).
entry(06303,begin_of_activity,bored,video4000181032,au24,24).
entry(06400,begin_of_activity,bored,video4000181032,au02,26).
entry(06401,begin_of_activity,bored,video4000181032,au05,10).
entry(06402,end_of_activity,bored,video4000181032,au11,21).
entry(06403,end_of_activity,bored,video4000181032,au17,30).
entry(06404,end_of_activity,bored,video4000181032,au24,24).
entry(06500,end_of_activity,bored,video4000181032,au02,26).
entry(06501,begin_of_activity,bored,video4000181032,au04,23).
entry(06502,end_of_activity,bored,video4000181032,au05,10).
entry(06503,begin_of_activity,bored,video4000181032,au17,31).
entry(06504,begin_of_activity,bored,video4000181032,au24,25).
entry(06600,begin_of_activity,bored,video4000181032,au02,27).
entry(06601,end_of_activity,bored,video4000181032,au04,23).
entry(06602,begin_of_activity,bored,video4000181032,au05,11).
entry(06603,begin_of_activity,bored,video4000181032,au10,16).
entry(06604,begin_of_activity,bored,video4000181032,au11,22).
entry(06605,end_of_activity,bored,video4000181032,au17,31).
entry(06606,end_of_activity,bored,video4000181032,au24,25).
entry(06700,end_of_activity,bored,video4000181032,au02,27).
entry(06701,begin_of_activity,bored,video4000181032,au04,24).
entry(06702,end_of_activity,bored,video4000181032,au05,11).
entry(06703,end_of_activity,bored,video4000181032,au10,16).
entry(06704,end_of_activity,bored,video4000181032,au11,22).
entry(06705,begin_of_activity,bored,video4000181032,au17,32).
entry(06800,begin_of_activity,bored,video4000181032,au02,28).
entry(06801,end_of_activity,bored,video4000181032,au04,24).
entry(06802,begin_of_activity,bored,video4000181032,au05,12).
entry(06803,end_of_activity,bored,video4000181032,au17,32).
entry(06900,end_of_activity,bored,video4000181032,au02,28).
entry(06901,begin_of_activity,bored,video4000181032,au04,25).
entry(06902,end_of_activity,bored,video4000181032,au05,12).
entry(06903,begin_of_activity,bored,video4000181032,au10,17).
entry(06904,begin_of_activity,bored,video4000181032,au17,33).
entry(06905,begin_of_activity,bored,video4000181032,au25,2).
entry(07000,begin_of_activity,bored,video4000181032,au02,29).
entry(07001,end_of_activity,bored,video4000181032,au04,25).
entry(07002,begin_of_activity,bored,video4000181032,au05,13).
entry(07003,end_of_activity,bored,video4000181032,au10,17).
entry(07004,end_of_activity,bored,video4000181032,au17,33).
entry(07005,end_of_activity,bored,video4000181032,au25,2).
entry(07100,end_of_activity,bored,video4000181032,au02,29).
entry(07101,end_of_activity,bored,video4000181032,au05,13).
entry(07102,begin_of_activity,bored,video4000181032,au11,23).
entry(07103,begin_of_activity,bored,video4000181032,au17,34).
entry(07104,begin_of_activity,bored,video4000181032,au24,26).
entry(07200,begin_of_activity,bored,video4000181032,au02,30).
entry(07201,begin_of_activity,bored,video4000181032,au04,26).
entry(07202,begin_of_activity,bored,video4000181032,au05,14).
entry(07203,end_of_activity,bored,video4000181032,au11,23).
entry(07204,end_of_activity,bored,video4000181032,au17,34).
entry(07205,end_of_activity,bored,video4000181032,au24,26).
entry(07300,end_of_activity,bored,video4000181032,au02,30).
entry(07301,end_of_activity,bored,video4000181032,au04,26).
entry(07302,end_of_activity,bored,video4000181032,au05,14).
entry(07303,begin_of_activity,bored,video4000181032,au11,24).
entry(07304,begin_of_activity,bored,video4000181032,au17,35).
entry(07305,begin_of_activity,bored,video4000181032,au24,27).
entry(07400,begin_of_activity,bored,video4000181032,au02,31).
entry(07401,begin_of_activity,bored,video4000181032,au05,15).
entry(07402,end_of_activity,bored,video4000181032,au11,24).
entry(07403,end_of_activity,bored,video4000181032,au17,35).
entry(07404,end_of_activity,bored,video4000181032,au24,27).
entry(07500,end_of_activity,bored,video4000181032,au02,31).
entry(07501,begin_of_activity,bored,video4000181032,au04,27).
entry(07502,end_of_activity,bored,video4000181032,au05,15).
entry(07503,begin_of_activity,bored,video4000181032,au14,5).
entry(07504,begin_of_activity,bored,video4000181032,au15,3).
entry(07505,begin_of_activity,bored,video4000181032,au17,36).
entry(07506,begin_of_activity,bored,video4000181032,au24,28).
entry(07600,begin_of_activity,bored,video4000181032,au02,32).
entry(07601,end_of_activity,bored,video4000181032,au04,27).
entry(07602,begin_of_activity,bored,video4000181032,au05,16).
entry(07603,end_of_activity,bored,video4000181032,au14,5).
entry(07604,end_of_activity,bored,video4000181032,au15,3).
entry(07605,end_of_activity,bored,video4000181032,au17,36).
entry(07606,end_of_activity,bored,video4000181032,au24,28).
entry(07700,end_of_activity,bored,video4000181032,au02,32).
entry(07701,begin_of_activity,bored,video4000181032,au04,28).
entry(07702,end_of_activity,bored,video4000181032,au05,16).
entry(07703,begin_of_activity,bored,video4000181032,au10,18).
entry(07704,begin_of_activity,bored,video4000181032,au17,37).
entry(07705,begin_of_activity,bored,video4000181032,au24,29).
entry(07800,end_of_activity,bored,video4000181032,au04,28).
entry(07801,begin_of_activity,bored,video4000181032,au05,17).
entry(07802,end_of_activity,bored,video4000181032,au10,18).
entry(07803,begin_of_activity,bored,video4000181032,au11,25).
entry(07804,end_of_activity,bored,video4000181032,au17,37).
entry(07805,end_of_activity,bored,video4000181032,au24,29).
entry(07900,end_of_activity,bored,video4000181032,au05,17).
entry(07901,end_of_activity,bored,video4000181032,au11,25).
entry(07902,begin_of_activity,bored,video4000181032,au17,38).
entry(07903,begin_of_activity,bored,video4000181032,au24,30).
entry(08000,begin_of_activity,bored,video4000181032,au04,29).
entry(08001,begin_of_activity,bored,video4000181032,au05,18).
entry(08002,end_of_activity,bored,video4000181032,au17,38).
entry(08003,end_of_activity,bored,video4000181032,au24,30).
entry(08100,end_of_activity,bored,video4000181032,au04,29).
entry(08101,end_of_activity,bored,video4000181032,au05,18).
entry(08102,begin_of_activity,bored,video4000181032,au10,19).
entry(08103,begin_of_activity,bored,video4000181032,au11,26).
entry(08104,begin_of_activity,bored,video4000181032,au17,39).
entry(08105,begin_of_activity,bored,video4000181032,au24,31).
entry(08200,begin_of_activity,bored,video4000181032,au02,33).
entry(08201,begin_of_activity,bored,video4000181032,au05,19).
entry(08202,end_of_activity,bored,video4000181032,au10,19).
entry(08203,end_of_activity,bored,video4000181032,au11,26).
entry(08204,end_of_activity,bored,video4000181032,au17,39).
entry(08205,end_of_activity,bored,video4000181032,au24,31).
entry(08300,end_of_activity,bored,video4000181032,au02,33).
entry(08301,end_of_activity,bored,video4000181032,au05,19).
entry(08302,begin_of_activity,bored,video4000181032,au14,6).
entry(08303,begin_of_activity,bored,video4000181032,au15,4).
entry(08304,begin_of_activity,bored,video4000181032,au17,40).
entry(08305,begin_of_activity,bored,video4000181032,au24,32).
entry(08400,begin_of_activity,bored,video4000181032,au04,30).
entry(08401,begin_of_activity,bored,video4000181032,au05,20).
entry(08402,begin_of_activity,bored,video4000181032,au11,27).
entry(08403,end_of_activity,bored,video4000181032,au14,6).
entry(08404,end_of_activity,bored,video4000181032,au15,4).
entry(08405,end_of_activity,bored,video4000181032,au17,40).
entry(08406,end_of_activity,bored,video4000181032,au24,32).
entry(08500,begin_of_activity,bored,video4000181032,au02,34).
entry(08501,end_of_activity,bored,video4000181032,au04,30).
entry(08502,end_of_activity,bored,video4000181032,au05,20).
entry(08503,begin_of_activity,bored,video4000181032,au07,8).
entry(08504,begin_of_activity,bored,video4000181032,au10,20).
entry(08505,end_of_activity,bored,video4000181032,au11,27).
entry(08506,begin_of_activity,bored,video4000181032,au17,41).
entry(08507,begin_of_activity,bored,video4000181032,au24,33).
entry(08600,end_of_activity,bored,video4000181032,au02,34).
entry(08601,begin_of_activity,bored,video4000181032,au05,21).
entry(08602,end_of_activity,bored,video4000181032,au07,8).
entry(08603,end_of_activity,bored,video4000181032,au10,20).
entry(08604,end_of_activity,bored,video4000181032,au17,41).
entry(08605,end_of_activity,bored,video4000181032,au24,33).
entry(08700,begin_of_activity,bored,video4000181032,au02,35).
entry(08701,begin_of_activity,bored,video4000181032,au04,31).
entry(08702,end_of_activity,bored,video4000181032,au05,21).
entry(08703,begin_of_activity,bored,video4000181032,au17,42).
entry(08800,end_of_activity,bored,video4000181032,au02,35).
entry(08801,end_of_activity,bored,video4000181032,au04,31).
entry(08802,begin_of_activity,bored,video4000181032,au05,22).
entry(08803,end_of_activity,bored,video4000181032,au17,42).
entry(08900,end_of_activity,bored,video4000181032,au05,22).
entry(08901,begin_of_activity,bored,video4000181032,au11,28).
entry(08902,begin_of_activity,bored,video4000181032,au17,43).
entry(08903,begin_of_activity,bored,video4000181032,au24,34).
entry(09000,begin_of_activity,bored,video4000181032,au02,36).
entry(09001,begin_of_activity,bored,video4000181032,au05,23).
entry(09002,end_of_activity,bored,video4000181032,au11,28).
entry(09003,end_of_activity,bored,video4000181032,au17,43).
entry(09004,end_of_activity,bored,video4000181032,au24,34).
entry(09100,end_of_activity,bored,video4000181032,au02,36).
entry(09101,begin_of_activity,bored,video4000181032,au04,32).
entry(09102,end_of_activity,bored,video4000181032,au05,23).
entry(09103,begin_of_activity,bored,video4000181032,au17,44).
entry(09104,begin_of_activity,bored,video4000181032,au24,35).
entry(09200,begin_of_activity,bored,video4000181032,au02,37).
entry(09201,end_of_activity,bored,video4000181032,au04,32).
entry(09202,begin_of_activity,bored,video4000181032,au05,24).
entry(09203,begin_of_activity,bored,video4000181032,au11,29).
entry(09204,end_of_activity,bored,video4000181032,au17,44).
entry(09205,end_of_activity,bored,video4000181032,au24,35).
entry(09300,end_of_activity,bored,video4000181032,au02,37).
entry(09301,begin_of_activity,bored,video4000181032,au04,33).
entry(09302,end_of_activity,bored,video4000181032,au05,24).
entry(09303,end_of_activity,bored,video4000181032,au11,29).
entry(09304,begin_of_activity,bored,video4000181032,au17,45).
entry(09400,begin_of_activity,bored,video4000181032,au02,38).
