entry(00000,begin_of_process,confused,video5674960234,start,1).
entry(01601,begin_of_activity,confused,video5674960234,au07,7).
entry(01602,begin_of_activity,confused,video5674960234,au09,9).
entry(01603,end_of_activity,confused,video5674960234,au10,2).
entry(01604,begin_of_activity,confused,video5674960234,au11,4).
entry(01605,begin_of_activity,confused,video5674960234,au17,9).
entry(01700,begin_of_activity,confused,video5674960234,au04,8).
entry(01701,end_of_activity,confused,video5674960234,au07,7).
entry(01702,end_of_activity,confused,video5674960234,au09,9).
entry(01703,begin_of_activity,confused,video5674960234,au10,3).
entry(01704,end_of_activity,confused,video5674960234,au11,4).
entry(01705,end_of_activity,confused,video5674960234,au17,9).
entry(01800,end_of_activity,confused,video5674960234,au04,8).
entry(01801,begin_of_activity,confused,video5674960234,au07,8).
entry(01802,begin_of_activity,confused,video5674960234,au09,10).
entry(01803,end_of_activity,confused,video5674960234,au10,3).
entry(01804,begin_of_activity,confused,video5674960234,au17,10).
entry(01900,begin_of_activity,confused,video5674960234,au04,9).
entry(01901,end_of_activity,confused,video5674960234,au07,8).
entry(01902,end_of_activity,confused,video5674960234,au09,10).
entry(01903,begin_of_activity,confused,video5674960234,au10,4).
entry(01904,begin_of_activity,confused,video5674960234,au14,2).
entry(01905,end_of_activity,confused,video5674960234,au17,10).
entry(02000,end_of_activity,confused,video5674960234,au04,9).
entry(02001,begin_of_activity,confused,video5674960234,au09,11).
entry(02002,end_of_activity,confused,video5674960234,au10,4).
entry(02003,end_of_activity,confused,video5674960234,au14,2).
entry(02004,begin_of_activity,confused,video5674960234,au15,2).
entry(02005,begin_of_activity,confused,video5674960234,au17,11).
entry(02100,begin_of_activity,confused,video5674960234,au04,10).
entry(02101,begin_of_activity,confused,video5674960234,au07,9).
entry(02102,end_of_activity,confused,video5674960234,au09,11).
entry(02103,end_of_activity,confused,video5674960234,au15,2).
entry(02104,end_of_activity,confused,video5674960234,au17,11).
entry(02200,end_of_activity,confused,video5674960234,au04,10).
entry(02201,end_of_activity,confused,video5674960234,au07,9).
entry(02202,begin_of_activity,confused,video5674960234,au09,12).
entry(02203,begin_of_activity,confused,video5674960234,au15,3).
entry(02204,begin_of_activity,confused,video5674960234,au17,12).
entry(02300,begin_of_activity,confused,video5674960234,au04,11).
entry(02301,end_of_activity,confused,video5674960234,au09,12).
entry(02302,begin_of_activity,confused,video5674960234,au10,5).
entry(02303,begin_of_activity,confused,video5674960234,au11,5).
entry(02304,end_of_activity,confused,video5674960234,au15,3).
entry(02305,end_of_activity,confused,video5674960234,au17,12).
entry(02400,begin_of_activity,confused,video5674960234,au02,1).
entry(02401,end_of_activity,confused,video5674960234,au04,11).
entry(02402,begin_of_activity,confused,video5674960234,au07,10).
entry(02403,begin_of_activity,confused,video5674960234,au09,13).
entry(02404,end_of_activity,confused,video5674960234,au10,5).
entry(02405,end_of_activity,confused,video5674960234,au11,5).
entry(02406,begin_of_activity,confused,video5674960234,au17,13).
entry(02500,end_of_activity,confused,video5674960234,au02,1).
entry(02501,begin_of_activity,confused,video5674960234,au04,12).
entry(02502,end_of_activity,confused,video5674960234,au07,10).
entry(02503,end_of_activity,confused,video5674960234,au09,13).
entry(02504,begin_of_activity,confused,video5674960234,au14,3).
entry(02505,end_of_activity,confused,video5674960234,au17,13).
entry(02600,end_of_activity,confused,video5674960234,au04,12).
entry(02601,begin_of_activity,confused,video5674960234,au09,14).
entry(02602,end_of_activity,confused,video5674960234,au14,3).
entry(02603,begin_of_activity,confused,video5674960234,au17,14).
entry(02700,begin_of_activity,confused,video5674960234,au04,13).
entry(02701,end_of_activity,confused,video5674960234,au09,14).
entry(02702,begin_of_activity,confused,video5674960234,au11,6).
entry(02703,end_of_activity,confused,video5674960234,au17,14).
entry(02800,end_of_activity,confused,video5674960234,au04,13).
entry(02801,begin_of_activity,confused,video5674960234,au09,15).
entry(02802,end_of_activity,confused,video5674960234,au11,6).
entry(02803,begin_of_activity,confused,video5674960234,au17,15).
entry(02900,begin_of_activity,confused,video5674960234,au04,14).
entry(02901,end_of_activity,confused,video5674960234,au09,15).
entry(02902,begin_of_activity,confused,video5674960234,au11,7).
entry(02903,begin_of_activity,confused,video5674960234,au14,4).
entry(02904,begin_of_activity,confused,video5674960234,au15,4).
entry(02905,end_of_activity,confused,video5674960234,au17,15).
entry(03000,end_of_activity,confused,video5674960234,au04,14).
entry(03001,end_of_activity,confused,video5674960234,au11,7).
entry(03002,end_of_activity,confused,video5674960234,au14,4).
entry(03003,end_of_activity,confused,video5674960234,au15,4).
entry(03004,begin_of_activity,confused,video5674960234,au17,16).
entry(03100,begin_of_activity,confused,video5674960234,au04,15).
entry(03101,begin_of_activity,confused,video5674960234,au07,11).
entry(03102,begin_of_activity,confused,video5674960234,au09,16).
entry(03103,begin_of_activity,confused,video5674960234,au11,8).
entry(03104,end_of_activity,confused,video5674960234,au17,16).
entry(03105,begin_of_activity,confused,video5674960234,au24,1).
entry(03200,end_of_activity,confused,video5674960234,au04,15).
entry(03201,end_of_activity,confused,video5674960234,au07,11).
entry(03202,end_of_activity,confused,video5674960234,au09,16).
entry(03203,end_of_activity,confused,video5674960234,au11,8).
entry(03204,begin_of_activity,confused,video5674960234,au17,17).
entry(03205,begin_of_activity,confused,video5674960234,au23,1).
entry(03206,end_of_activity,confused,video5674960234,au24,1).
entry(03300,begin_of_activity,confused,video5674960234,au04,16).
entry(03301,begin_of_activity,confused,video5674960234,au07,12).
entry(03302,begin_of_activity,confused,video5674960234,au09,17).
entry(03303,end_of_activity,confused,video5674960234,au17,17).
entry(03304,end_of_activity,confused,video5674960234,au23,1).
entry(03400,end_of_activity,confused,video5674960234,au04,16).
entry(03401,end_of_activity,confused,video5674960234,au07,12).
entry(03402,end_of_activity,confused,video5674960234,au09,17).
entry(03403,begin_of_activity,confused,video5674960234,au10,6).
entry(03404,begin_of_activity,confused,video5674960234,au11,9).
entry(03405,begin_of_activity,confused,video5674960234,au17,18).
entry(03500,begin_of_activity,confused,video5674960234,au04,17).
entry(03501,begin_of_activity,confused,video5674960234,au07,13).
entry(03502,begin_of_activity,confused,video5674960234,au09,18).
entry(03503,end_of_activity,confused,video5674960234,au10,6).
entry(03504,end_of_activity,confused,video5674960234,au11,9).
entry(03505,end_of_activity,confused,video5674960234,au17,18).
entry(03506,begin_of_activity,confused,video5674960234,au24,2).
entry(03600,end_of_activity,confused,video5674960234,au04,17).
entry(03601,end_of_activity,confused,video5674960234,au07,13).
entry(03602,end_of_activity,confused,video5674960234,au09,18).
entry(03603,begin_of_activity,confused,video5674960234,au17,19).
entry(03604,end_of_activity,confused,video5674960234,au24,2).
entry(03700,begin_of_activity,confused,video5674960234,au04,18).
entry(03701,begin_of_activity,confused,video5674960234,au07,14).
entry(03702,begin_of_activity,confused,video5674960234,au09,19).
entry(03703,begin_of_activity,confused,video5674960234,au14,5).
entry(03704,end_of_activity,confused,video5674960234,au17,19).
entry(03705,begin_of_activity,confused,video5674960234,au24,3).
entry(03800,end_of_activity,confused,video5674960234,au04,18).
entry(03801,end_of_activity,confused,video5674960234,au07,14).
entry(03802,end_of_activity,confused,video5674960234,au09,19).
entry(03803,begin_of_activity,confused,video5674960234,au10,7).
entry(03804,end_of_activity,confused,video5674960234,au14,5).
entry(03805,begin_of_activity,confused,video5674960234,au15,5).
entry(03806,begin_of_activity,confused,video5674960234,au17,20).
entry(03807,end_of_activity,confused,video5674960234,au24,3).
entry(03900,begin_of_activity,confused,video5674960234,au09,20).
entry(03901,end_of_activity,confused,video5674960234,au10,7).
entry(03902,end_of_activity,confused,video5674960234,au15,5).
entry(03903,end_of_activity,confused,video5674960234,au17,20).
entry(04000,begin_of_activity,confused,video5674960234,au04,19).
entry(04001,end_of_activity,confused,video5674960234,au09,20).
entry(04002,begin_of_activity,confused,video5674960234,au17,21).
entry(04003,begin_of_activity,confused,video5674960234,au24,4).
entry(04100,end_of_activity,confused,video5674960234,au04,19).
entry(04101,begin_of_activity,confused,video5674960234,au07,15).
entry(04102,begin_of_activity,confused,video5674960234,au09,21).
entry(04103,begin_of_activity,confused,video5674960234,au11,10).
entry(04104,begin_of_activity,confused,video5674960234,au15,6).
entry(04105,end_of_activity,confused,video5674960234,au17,21).
entry(04106,end_of_activity,confused,video5674960234,au24,4).
entry(04200,begin_of_activity,confused,video5674960234,au04,20).
entry(04201,end_of_activity,confused,video5674960234,au07,15).
entry(04202,end_of_activity,confused,video5674960234,au09,21).
entry(04203,end_of_activity,confused,video5674960234,au11,10).
entry(04204,end_of_activity,confused,video5674960234,au15,6).
entry(04205,begin_of_activity,confused,video5674960234,au24,5).
entry(04300,end_of_activity,confused,video5674960234,au04,20).
entry(04301,begin_of_activity,confused,video5674960234,au09,22).
entry(04302,begin_of_activity,confused,video5674960234,au11,11).
entry(04303,begin_of_activity,confused,video5674960234,au17,22).
entry(04304,end_of_activity,confused,video5674960234,au24,5).
entry(04400,begin_of_activity,confused,video5674960234,au04,21).
entry(04401,end_of_activity,confused,video5674960234,au09,22).
entry(04402,end_of_activity,confused,video5674960234,au11,11).
entry(04403,end_of_activity,confused,video5674960234,au17,22).
entry(04500,end_of_activity,confused,video5674960234,au04,21).
entry(04501,begin_of_activity,confused,video5674960234,au07,16).
entry(04502,begin_of_activity,confused,video5674960234,au09,23).
entry(04503,begin_of_activity,confused,video5674960234,au17,23).
entry(04600,begin_of_activity,confused,video5674960234,au04,22).
entry(04601,end_of_activity,confused,video5674960234,au07,16).
entry(04602,end_of_activity,confused,video5674960234,au09,23).
entry(04603,end_of_activity,confused,video5674960234,au17,23).
entry(04700,end_of_activity,confused,video5674960234,au04,22).
entry(04701,begin_of_activity,confused,video5674960234,au07,17).
entry(04702,begin_of_activity,confused,video5674960234,au09,24).
entry(04703,begin_of_activity,confused,video5674960234,au10,8).
entry(04704,begin_of_activity,confused,video5674960234,au11,12).
entry(04705,begin_of_activity,confused,video5674960234,au17,24).
entry(04800,begin_of_activity,confused,video5674960234,au04,23).
entry(04801,end_of_activity,confused,video5674960234,au07,17).
entry(04802,end_of_activity,confused,video5674960234,au09,24).
entry(04803,end_of_activity,confused,video5674960234,au10,8).
entry(04804,end_of_activity,confused,video5674960234,au11,12).
entry(04805,end_of_activity,confused,video5674960234,au17,24).
entry(04806,begin_of_activity,confused,video5674960234,au24,6).
entry(04900,end_of_activity,confused,video5674960234,au04,23).
entry(04901,begin_of_activity,confused,video5674960234,au09,25).
entry(04902,begin_of_activity,confused,video5674960234,au11,13).
entry(04903,begin_of_activity,confused,video5674960234,au17,25).
entry(04904,end_of_activity,confused,video5674960234,au24,6).
entry(05000,begin_of_activity,confused,video5674960234,au04,24).
entry(05001,end_of_activity,confused,video5674960234,au09,25).
entry(05002,end_of_activity,confused,video5674960234,au11,13).
entry(05003,end_of_activity,confused,video5674960234,au17,25).
entry(05004,begin_of_activity,confused,video5674960234,au23,2).
entry(05100,end_of_activity,confused,video5674960234,au04,24).
entry(05101,begin_of_activity,confused,video5674960234,au09,26).
entry(05102,begin_of_activity,confused,video5674960234,au17,26).
entry(05103,end_of_activity,confused,video5674960234,au23,2).
entry(05200,begin_of_activity,confused,video5674960234,au04,25).
entry(05201,begin_of_activity,confused,video5674960234,au07,18).
entry(05202,end_of_activity,confused,video5674960234,au09,26).
entry(05203,end_of_activity,confused,video5674960234,au17,26).
entry(05300,end_of_activity,confused,video5674960234,au04,25).
entry(05301,end_of_activity,confused,video5674960234,au07,18).
entry(05302,begin_of_activity,confused,video5674960234,au11,14).
entry(05303,begin_of_activity,confused,video5674960234,au17,27).
entry(05304,begin_of_activity,confused,video5674960234,au24,7).
entry(05400,begin_of_activity,confused,video5674960234,au04,26).
entry(05401,begin_of_activity,confused,video5674960234,au09,27).
entry(05402,end_of_activity,confused,video5674960234,au11,14).
entry(05403,end_of_activity,confused,video5674960234,au17,27).
entry(05404,end_of_activity,confused,video5674960234,au24,7).
entry(05500,end_of_activity,confused,video5674960234,au04,26).
entry(05501,begin_of_activity,confused,video5674960234,au07,19).
entry(05502,end_of_activity,confused,video5674960234,au09,27).
entry(05503,begin_of_activity,confused,video5674960234,au17,28).
entry(05600,begin_of_activity,confused,video5674960234,au04,27).
entry(05601,end_of_activity,confused,video5674960234,au07,19).
entry(05602,begin_of_activity,confused,video5674960234,au09,28).
entry(05603,begin_of_activity,confused,video5674960234,au11,15).
entry(05604,end_of_activity,confused,video5674960234,au17,28).
entry(05700,end_of_activity,confused,video5674960234,au04,27).
entry(05701,begin_of_activity,confused,video5674960234,au07,20).
entry(05702,end_of_activity,confused,video5674960234,au09,28).
entry(05703,end_of_activity,confused,video5674960234,au11,15).
entry(05704,begin_of_activity,confused,video5674960234,au17,29).
entry(05800,begin_of_activity,confused,video5674960234,au04,28).
entry(05801,end_of_activity,confused,video5674960234,au07,20).
entry(05802,begin_of_activity,confused,video5674960234,au09,29).
entry(05803,end_of_activity,confused,video5674960234,au17,29).
entry(05900,end_of_activity,confused,video5674960234,au04,28).
entry(05901,begin_of_activity,confused,video5674960234,au07,21).
entry(05902,end_of_activity,confused,video5674960234,au09,29).
entry(05903,begin_of_activity,confused,video5674960234,au17,30).
entry(06000,begin_of_activity,confused,video5674960234,au04,29).
entry(06001,end_of_activity,confused,video5674960234,au07,21).
entry(06002,begin_of_activity,confused,video5674960234,au09,30).
entry(06003,end_of_activity,confused,video5674960234,au17,30).
entry(06100,begin_of_activity,confused,video5674960234,au02,2).
entry(06101,end_of_activity,confused,video5674960234,au04,29).
entry(06102,end_of_activity,confused,video5674960234,au09,30).
entry(06103,begin_of_activity,confused,video5674960234,au11,16).
entry(06104,begin_of_activity,confused,video5674960234,au17,31).
entry(06200,end_of_activity,confused,video5674960234,au02,2).
entry(06201,begin_of_activity,confused,video5674960234,au04,30).
entry(06202,begin_of_activity,confused,video5674960234,au09,31).
entry(06203,end_of_activity,confused,video5674960234,au11,16).
entry(06204,end_of_activity,confused,video5674960234,au17,31).
entry(06300,end_of_activity,confused,video5674960234,au04,30).
entry(06301,begin_of_activity,confused,video5674960234,au07,22).
entry(06302,end_of_activity,confused,video5674960234,au09,31).
entry(06303,begin_of_activity,confused,video5674960234,au17,32).
entry(06400,begin_of_activity,confused,video5674960234,au04,31).
entry(06401,end_of_activity,confused,video5674960234,au07,22).
entry(06402,begin_of_activity,confused,video5674960234,au11,17).
entry(06403,end_of_activity,confused,video5674960234,au17,32).
entry(06404,begin_of_activity,confused,video5674960234,au43,2).
entry(06500,end_of_activity,confused,video5674960234,au04,31).
entry(06501,end_of_activity,confused,video5674960234,au11,17).
entry(06502,begin_of_activity,confused,video5674960234,au15,7).
entry(06503,begin_of_activity,confused,video5674960234,au17,33).
entry(06504,begin_of_activity,confused,video5674960234,au24,8).
entry(06505,end_of_activity,confused,video5674960234,au43,2).
entry(06600,begin_of_activity,confused,video5674960234,au07,23).
entry(06601,begin_of_activity,confused,video5674960234,au09,32).
entry(06602,begin_of_activity,confused,video5674960234,au11,18).
entry(06603,end_of_activity,confused,video5674960234,au15,7).
entry(06604,end_of_activity,confused,video5674960234,au17,33).
entry(06605,end_of_activity,confused,video5674960234,au24,8).
entry(06700,begin_of_activity,confused,video5674960234,au04,32).
entry(06701,end_of_activity,confused,video5674960234,au07,23).
entry(06702,end_of_activity,confused,video5674960234,au09,32).
entry(06703,begin_of_activity,confused,video5674960234,au10,9).
entry(06704,end_of_activity,confused,video5674960234,au11,18).
entry(06705,begin_of_activity,confused,video5674960234,au17,34).
entry(06800,end_of_activity,confused,video5674960234,au04,32).
entry(06801,begin_of_activity,confused,video5674960234,au07,24).
entry(06802,begin_of_activity,confused,video5674960234,au09,33).
entry(06803,end_of_activity,confused,video5674960234,au10,9).
entry(06804,end_of_activity,confused,video5674960234,au17,34).
entry(06900,begin_of_activity,confused,video5674960234,au04,33).
entry(06901,end_of_activity,confused,video5674960234,au07,24).
entry(06902,end_of_activity,confused,video5674960234,au09,33).
entry(06903,begin_of_activity,confused,video5674960234,au10,10).
entry(06904,begin_of_activity,confused,video5674960234,au11,19).
entry(06905,begin_of_activity,confused,video5674960234,au17,35).
entry(06906,begin_of_activity,confused,video5674960234,au23,3).
entry(07000,end_of_activity,confused,video5674960234,au04,33).
entry(07001,begin_of_activity,confused,video5674960234,au09,34).
entry(07002,end_of_activity,confused,video5674960234,au10,10).
entry(07003,end_of_activity,confused,video5674960234,au11,19).
entry(07004,end_of_activity,confused,video5674960234,au17,35).
entry(07005,end_of_activity,confused,video5674960234,au23,3).
entry(07006,begin_of_activity,confused,video5674960234,au43,3).
entry(07100,end_of_activity,confused,video5674960234,au09,34).
entry(07101,begin_of_activity,confused,video5674960234,au10,11).
entry(07102,begin_of_activity,confused,video5674960234,au17,36).
entry(07103,end_of_activity,confused,video5674960234,au43,3).
entry(07200,begin_of_activity,confused,video5674960234,au04,34).
entry(07201,begin_of_activity,confused,video5674960234,au09,35).
entry(07202,end_of_activity,confused,video5674960234,au10,11).
entry(07203,end_of_activity,confused,video5674960234,au17,36).
entry(07204,begin_of_activity,confused,video5674960234,au43,4).
entry(07300,end_of_activity,confused,video5674960234,au04,34).
entry(07301,end_of_activity,confused,video5674960234,au09,35).
entry(07302,begin_of_activity,confused,video5674960234,au17,37).
entry(07303,end_of_activity,confused,video5674960234,au43,4).
entry(07400,begin_of_activity,confused,video5674960234,au07,25).
entry(07401,begin_of_activity,confused,video5674960234,au11,20).
entry(07402,end_of_activity,confused,video5674960234,au17,37).
entry(07500,begin_of_activity,confused,video5674960234,au04,35).
entry(07501,end_of_activity,confused,video5674960234,au07,25).
entry(07502,begin_of_activity,confused,video5674960234,au09,36).
entry(07503,end_of_activity,confused,video5674960234,au11,20).
entry(07504,begin_of_activity,confused,video5674960234,au17,38).
entry(07600,end_of_activity,confused,video5674960234,au04,35).
entry(07601,end_of_activity,confused,video5674960234,au09,36).
entry(07602,end_of_activity,confused,video5674960234,au17,38).
entry(07700,begin_of_activity,confused,video5674960234,au04,36).
entry(07701,begin_of_activity,confused,video5674960234,au11,21).
entry(07702,begin_of_activity,confused,video5674960234,au17,39).
entry(07800,end_of_activity,confused,video5674960234,au04,36).
entry(07801,begin_of_activity,confused,video5674960234,au09,37).
entry(07802,end_of_activity,confused,video5674960234,au11,21).
entry(07803,end_of_activity,confused,video5674960234,au17,39).
entry(07900,begin_of_activity,confused,video5674960234,au07,26).
entry(07901,end_of_activity,confused,video5674960234,au09,37).
entry(07902,begin_of_activity,confused,video5674960234,au11,22).
entry(07903,begin_of_activity,confused,video5674960234,au17,40).
entry(08000,begin_of_activity,confused,video5674960234,au04,37).
entry(08001,end_of_activity,confused,video5674960234,au07,26).
entry(08002,end_of_activity,confused,video5674960234,au11,22).
entry(08003,end_of_activity,confused,video5674960234,au17,40).
entry(08100,end_of_activity,confused,video5674960234,au04,37).
entry(08101,begin_of_activity,confused,video5674960234,au09,38).
entry(08102,begin_of_activity,confused,video5674960234,au17,41).
entry(08103,begin_of_activity,confused,video5674960234,au24,9).
entry(08200,begin_of_activity,confused,video5674960234,au04,38).
entry(08201,begin_of_activity,confused,video5674960234,au07,27).
entry(08202,end_of_activity,confused,video5674960234,au09,38).
entry(08203,end_of_activity,confused,video5674960234,au17,41).
entry(08204,end_of_activity,confused,video5674960234,au24,9).
entry(08300,end_of_activity,confused,video5674960234,au04,38).
entry(08301,end_of_activity,confused,video5674960234,au07,27).
entry(08302,begin_of_activity,confused,video5674960234,au09,39).
entry(08303,begin_of_activity,confused,video5674960234,au11,23).
entry(08304,begin_of_activity,confused,video5674960234,au17,42).
entry(08400,begin_of_activity,confused,video5674960234,au04,39).
entry(08401,begin_of_activity,confused,video5674960234,au07,28).
entry(08402,end_of_activity,confused,video5674960234,au09,39).
entry(08403,end_of_activity,confused,video5674960234,au11,23).
entry(08404,end_of_activity,confused,video5674960234,au17,42).
entry(08500,end_of_activity,confused,video5674960234,au04,39).
entry(08501,end_of_activity,confused,video5674960234,au07,28).
entry(08502,begin_of_activity,confused,video5674960234,au09,40).
entry(08503,begin_of_activity,confused,video5674960234,au14,6).
entry(08504,begin_of_activity,confused,video5674960234,au17,43).
entry(08600,begin_of_activity,confused,video5674960234,au07,29).
entry(08601,end_of_activity,confused,video5674960234,au09,40).
entry(08602,end_of_activity,confused,video5674960234,au14,6).
entry(08603,end_of_activity,confused,video5674960234,au17,43).
entry(08604,begin_of_activity,confused,video5674960234,au24,10).
entry(08700,begin_of_activity,confused,video5674960234,au04,40).
entry(08701,end_of_activity,confused,video5674960234,au07,29).
entry(08702,begin_of_activity,confused,video5674960234,au09,41).
entry(08703,begin_of_activity,confused,video5674960234,au17,44).
entry(08704,end_of_activity,confused,video5674960234,au24,10).
entry(08800,begin_of_activity,confused,video5674960234,au02,3).
entry(08801,end_of_activity,confused,video5674960234,au04,40).
entry(08802,begin_of_activity,confused,video5674960234,au07,30).
entry(08803,end_of_activity,confused,video5674960234,au09,41).
entry(08804,end_of_activity,confused,video5674960234,au17,44).
entry(08900,end_of_activity,confused,video5674960234,au02,3).
entry(08901,end_of_activity,confused,video5674960234,au07,30).
entry(08902,begin_of_activity,confused,video5674960234,au17,45).
entry(09000,begin_of_activity,confused,video5674960234,au04,41).
entry(09001,begin_of_activity,confused,video5674960234,au07,31).
entry(09002,begin_of_activity,confused,video5674960234,au09,42).
entry(09003,begin_of_activity,confused,video5674960234,au11,24).
entry(09004,end_of_activity,confused,video5674960234,au17,45).
entry(09100,end_of_activity,confused,video5674960234,au04,41).
entry(09101,end_of_activity,confused,video5674960234,au07,31).
entry(09102,end_of_activity,confused,video5674960234,au09,42).
entry(09103,end_of_activity,confused,video5674960234,au11,24).
entry(09104,begin_of_activity,confused,video5674960234,au17,46).
entry(09200,begin_of_activity,confused,video5674960234,au07,32).
entry(09201,begin_of_activity,confused,video5674960234,au09,43).
entry(09202,end_of_activity,confused,video5674960234,au17,46).
entry(09300,begin_of_activity,confused,video5674960234,au04,42).
entry(09301,end_of_activity,confused,video5674960234,au07,32).
entry(09302,end_of_activity,confused,video5674960234,au09,43).
entry(09303,begin_of_activity,confused,video5674960234,au11,25).
entry(09304,begin_of_activity,confused,video5674960234,au17,47).
entry(09400,end_of_activity,confused,video5674960234,au04,42).
entry(09401,begin_of_activity,confused,video5674960234,au09,44).
entry(09402,begin_of_activity,confused,video5674960234,au10,12).
entry(09403,end_of_activity,confused,video5674960234,au11,25).
entry(09404,end_of_activity,confused,video5674960234,au17,47).
entry(09500,begin_of_activity,confused,video5674960234,au04,43).
entry(09501,end_of_activity,confused,video5674960234,au09,44).
entry(09502,end_of_activity,confused,video5674960234,au10,12).
entry(09503,begin_of_activity,confused,video5674960234,au11,26).
entry(09504,begin_of_activity,confused,video5674960234,au17,48).
entry(09600,end_of_activity,confused,video5674960234,au04,43).
entry(09601,end_of_activity,confused,video5674960234,au11,26).
entry(09602,end_of_activity,confused,video5674960234,au17,48).
entry(09700,begin_of_activity,confused,video5674960234,au04,44).
entry(09701,begin_of_activity,confused,video5674960234,au09,45).
entry(09702,begin_of_activity,confused,video5674960234,au17,49).
entry(09703,begin_of_activity,confused,video5674960234,au24,11).
entry(09800,end_of_activity,confused,video5674960234,au04,44).
entry(09801,begin_of_activity,confused,video5674960234,au07,33).
entry(09802,end_of_activity,confused,video5674960234,au09,45).
entry(09803,end_of_activity,confused,video5674960234,au17,49).
entry(09804,end_of_activity,confused,video5674960234,au24,11).
entry(09900,begin_of_activity,confused,video5674960234,au04,45).
entry(09901,end_of_activity,confused,video5674960234,au07,33).
entry(09902,begin_of_activity,confused,video5674960234,au09,46).
entry(09903,begin_of_activity,confused,video5674960234,au17,50).
