entry(00000,begin_of_process,bored,video3100752007,start,1).
entry(02400,begin_of_activity,bored,video3100752007,au05,13).
entry(02401,begin_of_activity,bored,video3100752007,au17,11).
entry(02402,end_of_activity,bored,video3100752007,au24,10).
entry(02500,begin_of_activity,bored,video3100752007,au02,8).
entry(02501,end_of_activity,bored,video3100752007,au05,13).
entry(02502,end_of_activity,bored,video3100752007,au17,11).
entry(02503,begin_of_activity,bored,video3100752007,au23,2).
entry(02504,begin_of_activity,bored,video3100752007,au24,11).
entry(02505,begin_of_activity,bored,video3100752007,au28,2).
entry(02600,end_of_activity,bored,video3100752007,au02,8).
entry(02601,begin_of_activity,bored,video3100752007,au05,14).
entry(02602,begin_of_activity,bored,video3100752007,au17,12).
entry(02603,end_of_activity,bored,video3100752007,au23,2).
entry(02604,end_of_activity,bored,video3100752007,au24,11).
entry(02605,end_of_activity,bored,video3100752007,au28,2).
entry(02700,end_of_activity,bored,video3100752007,au05,14).
entry(02701,end_of_activity,bored,video3100752007,au17,12).
entry(02800,begin_of_activity,bored,video3100752007,au02,9).
entry(02801,begin_of_activity,bored,video3100752007,au05,15).
entry(02802,begin_of_activity,bored,video3100752007,au07,1).
entry(02803,begin_of_activity,bored,video3100752007,au15,2).
entry(02804,begin_of_activity,bored,video3100752007,au17,13).
entry(02805,begin_of_activity,bored,video3100752007,au24,12).
entry(02900,end_of_activity,bored,video3100752007,au02,9).
entry(02901,end_of_activity,bored,video3100752007,au05,15).
entry(02902,end_of_activity,bored,video3100752007,au07,1).
entry(02903,end_of_activity,bored,video3100752007,au15,2).
entry(02904,end_of_activity,bored,video3100752007,au17,13).
entry(02905,begin_of_activity,bored,video3100752007,au23,3).
entry(02906,end_of_activity,bored,video3100752007,au24,12).
entry(03000,begin_of_activity,bored,video3100752007,au02,10).
entry(03001,begin_of_activity,bored,video3100752007,au05,16).
entry(03002,begin_of_activity,bored,video3100752007,au17,14).
entry(03003,end_of_activity,bored,video3100752007,au23,3).
entry(03004,begin_of_activity,bored,video3100752007,au24,13).
entry(03100,end_of_activity,bored,video3100752007,au02,10).
entry(03101,end_of_activity,bored,video3100752007,au05,16).
entry(03102,end_of_activity,bored,video3100752007,au17,14).
entry(03103,begin_of_activity,bored,video3100752007,au23,4).
entry(03104,end_of_activity,bored,video3100752007,au24,13).
entry(03200,begin_of_activity,bored,video3100752007,au02,11).
entry(03201,begin_of_activity,bored,video3100752007,au05,17).
entry(03202,begin_of_activity,bored,video3100752007,au17,15).
entry(03203,end_of_activity,bored,video3100752007,au23,4).
entry(03204,begin_of_activity,bored,video3100752007,au24,14).
entry(03300,end_of_activity,bored,video3100752007,au02,11).
entry(03301,end_of_activity,bored,video3100752007,au05,17).
entry(03302,begin_of_activity,bored,video3100752007,au07,2).
entry(03303,end_of_activity,bored,video3100752007,au17,15).
entry(03304,end_of_activity,bored,video3100752007,au24,14).
entry(03400,begin_of_activity,bored,video3100752007,au05,18).
entry(03401,end_of_activity,bored,video3100752007,au07,2).
entry(03402,begin_of_activity,bored,video3100752007,au17,16).
entry(03403,begin_of_activity,bored,video3100752007,au24,15).
entry(03500,begin_of_activity,bored,video3100752007,au02,12).
entry(03501,end_of_activity,bored,video3100752007,au05,18).
entry(03502,end_of_activity,bored,video3100752007,au17,16).
entry(03503,end_of_activity,bored,video3100752007,au24,15).
entry(03600,end_of_activity,bored,video3100752007,au02,12).
entry(03601,begin_of_activity,bored,video3100752007,au05,19).
entry(03602,begin_of_activity,bored,video3100752007,au17,17).
entry(03700,begin_of_activity,bored,video3100752007,au02,13).
entry(03701,end_of_activity,bored,video3100752007,au05,19).
entry(03702,end_of_activity,bored,video3100752007,au17,17).
entry(03800,end_of_activity,bored,video3100752007,au02,13).
entry(03801,begin_of_activity,bored,video3100752007,au05,20).
entry(03802,begin_of_activity,bored,video3100752007,au10,1).
entry(03803,begin_of_activity,bored,video3100752007,au17,18).
entry(03900,begin_of_activity,bored,video3100752007,au02,14).
entry(03901,end_of_activity,bored,video3100752007,au05,20).
entry(03902,end_of_activity,bored,video3100752007,au10,1).
entry(03903,end_of_activity,bored,video3100752007,au17,18).
entry(03904,begin_of_activity,bored,video3100752007,au24,16).
entry(04000,end_of_activity,bored,video3100752007,au02,14).
entry(04001,begin_of_activity,bored,video3100752007,au05,21).
entry(04002,begin_of_activity,bored,video3100752007,au17,19).
entry(04003,end_of_activity,bored,video3100752007,au24,16).
entry(04100,begin_of_activity,bored,video3100752007,au02,15).
entry(04101,end_of_activity,bored,video3100752007,au05,21).
entry(04102,end_of_activity,bored,video3100752007,au17,19).
entry(04103,begin_of_activity,bored,video3100752007,au24,17).
entry(04200,end_of_activity,bored,video3100752007,au02,15).
entry(04201,begin_of_activity,bored,video3100752007,au05,22).
entry(04202,begin_of_activity,bored,video3100752007,au17,20).
entry(04203,end_of_activity,bored,video3100752007,au24,17).
entry(04300,begin_of_activity,bored,video3100752007,au02,16).
entry(04301,end_of_activity,bored,video3100752007,au05,22).
entry(04302,end_of_activity,bored,video3100752007,au17,20).
entry(04303,begin_of_activity,bored,video3100752007,au24,18).
entry(04400,end_of_activity,bored,video3100752007,au02,16).
entry(04401,begin_of_activity,bored,video3100752007,au05,23).
entry(04402,end_of_activity,bored,video3100752007,au24,18).
entry(04500,begin_of_activity,bored,video3100752007,au02,17).
entry(04501,end_of_activity,bored,video3100752007,au05,23).
entry(04502,begin_of_activity,bored,video3100752007,au17,21).
entry(04600,end_of_activity,bored,video3100752007,au02,17).
entry(04601,begin_of_activity,bored,video3100752007,au05,24).
entry(04602,begin_of_activity,bored,video3100752007,au15,3).
entry(04603,end_of_activity,bored,video3100752007,au17,21).
entry(04604,begin_of_activity,bored,video3100752007,au23,5).
entry(04700,begin_of_activity,bored,video3100752007,au02,18).
entry(04701,end_of_activity,bored,video3100752007,au05,24).
entry(04702,end_of_activity,bored,video3100752007,au15,3).
entry(04703,begin_of_activity,bored,video3100752007,au17,22).
entry(04704,end_of_activity,bored,video3100752007,au23,5).
entry(04800,end_of_activity,bored,video3100752007,au02,18).
entry(04801,begin_of_activity,bored,video3100752007,au05,25).
entry(04802,end_of_activity,bored,video3100752007,au17,22).
entry(04803,begin_of_activity,bored,video3100752007,au23,6).
entry(04900,end_of_activity,bored,video3100752007,au05,25).
entry(04901,begin_of_activity,bored,video3100752007,au17,23).
entry(04902,end_of_activity,bored,video3100752007,au23,6).
entry(04903,begin_of_activity,bored,video3100752007,au24,19).
entry(05000,begin_of_activity,bored,video3100752007,au05,26).
entry(05001,end_of_activity,bored,video3100752007,au17,23).
entry(05002,end_of_activity,bored,video3100752007,au24,19).
entry(05100,begin_of_activity,bored,video3100752007,au02,19).
entry(05101,end_of_activity,bored,video3100752007,au05,26).
entry(05102,begin_of_activity,bored,video3100752007,au17,24).
entry(05103,begin_of_activity,bored,video3100752007,au24,20).
entry(05200,end_of_activity,bored,video3100752007,au02,19).
entry(05201,begin_of_activity,bored,video3100752007,au05,27).
entry(05202,begin_of_activity,bored,video3100752007,au07,3).
entry(05203,begin_of_activity,bored,video3100752007,au10,2).
entry(05204,begin_of_activity,bored,video3100752007,au15,4).
entry(05205,end_of_activity,bored,video3100752007,au17,24).
entry(05206,end_of_activity,bored,video3100752007,au24,20).
entry(05300,end_of_activity,bored,video3100752007,au05,27).
entry(05301,end_of_activity,bored,video3100752007,au07,3).
entry(05302,end_of_activity,bored,video3100752007,au10,2).
entry(05303,end_of_activity,bored,video3100752007,au15,4).
entry(05304,begin_of_activity,bored,video3100752007,au17,25).
entry(05305,begin_of_activity,bored,video3100752007,au24,21).
entry(05400,begin_of_activity,bored,video3100752007,au05,28).
entry(05401,end_of_activity,bored,video3100752007,au17,25).
entry(05402,end_of_activity,bored,video3100752007,au24,21).
entry(05500,begin_of_activity,bored,video3100752007,au04,2).
entry(05501,end_of_activity,bored,video3100752007,au05,28).
entry(05502,begin_of_activity,bored,video3100752007,au15,5).
entry(05503,begin_of_activity,bored,video3100752007,au17,26).
entry(05504,begin_of_activity,bored,video3100752007,au24,22).
entry(05600,end_of_activity,bored,video3100752007,au04,2).
entry(05601,end_of_activity,bored,video3100752007,au15,5).
entry(05602,end_of_activity,bored,video3100752007,au17,26).
entry(05603,end_of_activity,bored,video3100752007,au24,22).
entry(05700,begin_of_activity,bored,video3100752007,au02,20).
entry(05701,begin_of_activity,bored,video3100752007,au04,3).
entry(05702,begin_of_activity,bored,video3100752007,au07,4).
entry(05703,begin_of_activity,bored,video3100752007,au17,27).
entry(05704,begin_of_activity,bored,video3100752007,au24,23).
entry(05800,end_of_activity,bored,video3100752007,au02,20).
entry(05801,end_of_activity,bored,video3100752007,au04,3).
entry(05802,end_of_activity,bored,video3100752007,au07,4).
entry(05803,end_of_activity,bored,video3100752007,au17,27).
entry(05804,begin_of_activity,bored,video3100752007,au23,7).
entry(05805,end_of_activity,bored,video3100752007,au24,23).
entry(05900,begin_of_activity,bored,video3100752007,au02,21).
entry(05901,begin_of_activity,bored,video3100752007,au07,5).
entry(05902,begin_of_activity,bored,video3100752007,au17,28).
entry(05903,end_of_activity,bored,video3100752007,au23,7).
entry(05904,begin_of_activity,bored,video3100752007,au24,24).
entry(06000,end_of_activity,bored,video3100752007,au02,21).
entry(06001,end_of_activity,bored,video3100752007,au07,5).
entry(06002,end_of_activity,bored,video3100752007,au17,28).
entry(06003,end_of_activity,bored,video3100752007,au24,24).
entry(06100,begin_of_activity,bored,video3100752007,au02,22).
entry(06101,begin_of_activity,bored,video3100752007,au07,6).
entry(06102,begin_of_activity,bored,video3100752007,au17,29).
entry(06103,begin_of_activity,bored,video3100752007,au24,25).
entry(06200,end_of_activity,bored,video3100752007,au02,22).
entry(06201,end_of_activity,bored,video3100752007,au07,6).
entry(06202,end_of_activity,bored,video3100752007,au17,29).
entry(06203,end_of_activity,bored,video3100752007,au24,25).
entry(06300,begin_of_activity,bored,video3100752007,au07,7).
entry(06301,begin_of_activity,bored,video3100752007,au17,30).
entry(06302,begin_of_activity,bored,video3100752007,au24,26).
entry(06400,end_of_activity,bored,video3100752007,au07,7).
entry(06401,begin_of_activity,bored,video3100752007,au10,3).
entry(06402,end_of_activity,bored,video3100752007,au17,30).
entry(06403,end_of_activity,bored,video3100752007,au24,26).
entry(06500,end_of_activity,bored,video3100752007,au10,3).
entry(06501,begin_of_activity,bored,video3100752007,au17,31).
entry(06502,begin_of_activity,bored,video3100752007,au24,27).
entry(06600,begin_of_activity,bored,video3100752007,au07,8).
entry(06601,begin_of_activity,bored,video3100752007,au10,4).
entry(06602,begin_of_activity,bored,video3100752007,au15,6).
entry(06603,end_of_activity,bored,video3100752007,au17,31).
entry(06604,end_of_activity,bored,video3100752007,au24,27).
entry(06700,begin_of_activity,bored,video3100752007,au02,23).
entry(06701,end_of_activity,bored,video3100752007,au07,8).
entry(06702,end_of_activity,bored,video3100752007,au10,4).
entry(06703,end_of_activity,bored,video3100752007,au15,6).
entry(06704,begin_of_activity,bored,video3100752007,au17,32).
entry(06705,begin_of_activity,bored,video3100752007,au24,28).
entry(06800,end_of_activity,bored,video3100752007,au02,23).
entry(06801,begin_of_activity,bored,video3100752007,au15,7).
entry(06802,end_of_activity,bored,video3100752007,au17,32).
entry(06803,begin_of_activity,bored,video3100752007,au23,8).
entry(06804,end_of_activity,bored,video3100752007,au24,28).
entry(06900,begin_of_activity,bored,video3100752007,au02,24).
entry(06901,begin_of_activity,bored,video3100752007,au07,9).
entry(06902,end_of_activity,bored,video3100752007,au15,7).
entry(06903,end_of_activity,bored,video3100752007,au23,8).
entry(06904,begin_of_activity,bored,video3100752007,au24,29).
entry(07000,end_of_activity,bored,video3100752007,au02,24).
entry(07001,begin_of_activity,bored,video3100752007,au04,4).
entry(07002,end_of_activity,bored,video3100752007,au07,9).
entry(07003,end_of_activity,bored,video3100752007,au24,29).
entry(07100,end_of_activity,bored,video3100752007,au04,4).
entry(07200,begin_of_activity,bored,video3100752007,au17,33).
entry(07300,begin_of_activity,bored,video3100752007,au02,25).
entry(07301,end_of_activity,bored,video3100752007,au17,33).
entry(07400,end_of_activity,bored,video3100752007,au02,25).
entry(07500,begin_of_activity,bored,video3100752007,au07,10).
entry(07501,begin_of_activity,bored,video3100752007,au24,30).
entry(07600,end_of_activity,bored,video3100752007,au07,10).
entry(07601,begin_of_activity,bored,video3100752007,au17,34).
entry(07602,end_of_activity,bored,video3100752007,au24,30).
entry(07700,end_of_activity,bored,video3100752007,au17,34).
entry(07701,begin_of_activity,bored,video3100752007,au23,9).
entry(07800,begin_of_activity,bored,video3100752007,au17,35).
entry(07801,end_of_activity,bored,video3100752007,au23,9).
entry(07802,begin_of_activity,bored,video3100752007,au24,31).
entry(07900,begin_of_activity,bored,video3100752007,au07,11).
entry(07901,end_of_activity,bored,video3100752007,au17,35).
entry(07902,end_of_activity,bored,video3100752007,au24,31).
entry(08000,end_of_activity,bored,video3100752007,au07,11).
entry(08001,begin_of_activity,bored,video3100752007,au15,8).
entry(08002,begin_of_activity,bored,video3100752007,au17,36).
entry(08003,begin_of_activity,bored,video3100752007,au23,10).
entry(08004,begin_of_activity,bored,video3100752007,au24,32).
entry(08100,end_of_activity,bored,video3100752007,au15,8).
entry(08101,end_of_activity,bored,video3100752007,au17,36).
entry(08102,end_of_activity,bored,video3100752007,au23,10).
entry(08103,end_of_activity,bored,video3100752007,au24,32).
entry(08200,begin_of_activity,bored,video3100752007,au07,12).
entry(08201,begin_of_activity,bored,video3100752007,au17,37).
entry(08202,begin_of_activity,bored,video3100752007,au23,11).
entry(08203,begin_of_activity,bored,video3100752007,au24,33).
entry(08300,end_of_activity,bored,video3100752007,au07,12).
entry(08301,begin_of_activity,bored,video3100752007,au10,5).
entry(08302,end_of_activity,bored,video3100752007,au17,37).
entry(08303,end_of_activity,bored,video3100752007,au23,11).
entry(08304,end_of_activity,bored,video3100752007,au24,33).
entry(08400,begin_of_activity,bored,video3100752007,au07,13).
entry(08401,end_of_activity,bored,video3100752007,au10,5).
entry(08402,begin_of_activity,bored,video3100752007,au17,38).
entry(08403,begin_of_activity,bored,video3100752007,au24,34).
entry(08500,end_of_activity,bored,video3100752007,au07,13).
entry(08501,end_of_activity,bored,video3100752007,au17,38).
entry(08502,begin_of_activity,bored,video3100752007,au23,12).
entry(08503,end_of_activity,bored,video3100752007,au24,34).
entry(08600,begin_of_activity,bored,video3100752007,au10,6).
entry(08601,begin_of_activity,bored,video3100752007,au17,39).
entry(08602,end_of_activity,bored,video3100752007,au23,12).
entry(08603,begin_of_activity,bored,video3100752007,au24,35).
entry(08700,end_of_activity,bored,video3100752007,au10,6).
entry(08701,end_of_activity,bored,video3100752007,au17,39).
entry(08702,end_of_activity,bored,video3100752007,au24,35).
entry(08800,begin_of_activity,bored,video3100752007,au17,40).
entry(08801,begin_of_activity,bored,video3100752007,au24,36).
entry(08900,begin_of_activity,bored,video3100752007,au07,14).
entry(08901,end_of_activity,bored,video3100752007,au17,40).
entry(08902,begin_of_activity,bored,video3100752007,au23,13).
entry(08903,end_of_activity,bored,video3100752007,au24,36).
entry(09000,end_of_activity,bored,video3100752007,au07,14).
entry(09001,begin_of_activity,bored,video3100752007,au17,41).
entry(09002,end_of_activity,bored,video3100752007,au23,13).
entry(09003,begin_of_activity,bored,video3100752007,au24,37).
entry(09100,begin_of_activity,bored,video3100752007,au02,26).
entry(09101,begin_of_activity,bored,video3100752007,au07,15).
entry(09102,end_of_activity,bored,video3100752007,au17,41).
entry(09103,end_of_activity,bored,video3100752007,au24,37).
entry(09200,end_of_activity,bored,video3100752007,au02,26).
entry(09201,end_of_activity,bored,video3100752007,au07,15).
entry(09202,begin_of_activity,bored,video3100752007,au17,42).
entry(09203,begin_of_activity,bored,video3100752007,au23,14).
entry(09204,begin_of_activity,bored,video3100752007,au24,38).
entry(09300,end_of_activity,bored,video3100752007,au17,42).
entry(09301,end_of_activity,bored,video3100752007,au23,14).
entry(09302,end_of_activity,bored,video3100752007,au24,38).
entry(09400,begin_of_activity,bored,video3100752007,au07,16).
entry(09401,begin_of_activity,bored,video3100752007,au10,7).
entry(09402,begin_of_activity,bored,video3100752007,au17,43).
entry(09403,begin_of_activity,bored,video3100752007,au24,39).
entry(09500,end_of_activity,bored,video3100752007,au07,16).
entry(09501,end_of_activity,bored,video3100752007,au10,7).
entry(09502,end_of_activity,bored,video3100752007,au17,43).
entry(09503,end_of_activity,bored,video3100752007,au24,39).
entry(09600,begin_of_activity,bored,video3100752007,au10,8).
entry(09601,begin_of_activity,bored,video3100752007,au17,44).
entry(09602,begin_of_activity,bored,video3100752007,au24,40).
entry(09700,end_of_activity,bored,video3100752007,au10,8).
entry(09701,end_of_activity,bored,video3100752007,au17,44).
entry(09702,begin_of_activity,bored,video3100752007,au23,15).
entry(09703,end_of_activity,bored,video3100752007,au24,40).
entry(09800,begin_of_activity,bored,video3100752007,au10,9).
entry(09801,begin_of_activity,bored,video3100752007,au17,45).
entry(09802,end_of_activity,bored,video3100752007,au23,15).
entry(09803,begin_of_activity,bored,video3100752007,au24,41).
entry(09900,end_of_activity,bored,video3100752007,au10,9).
entry(09901,end_of_activity,bored,video3100752007,au17,45).
entry(09902,end_of_activity,bored,video3100752007,au24,41).
entry(10000,begin_of_activity,bored,video3100752007,au07,17).
entry(10001,begin_of_activity,bored,video3100752007,au17,46).
entry(10002,begin_of_activity,bored,video3100752007,au24,42).
entry(10100,end_of_activity,bored,video3100752007,au07,17).
entry(10101,end_of_activity,bored,video3100752007,au17,46).
entry(10102,end_of_activity,bored,video3100752007,au24,42).
entry(10200,begin_of_activity,bored,video3100752007,au15,9).
entry(10201,begin_of_activity,bored,video3100752007,au24,43).
entry(10300,end_of_activity,bored,video3100752007,au15,9).
entry(10301,begin_of_activity,bored,video3100752007,au17,47).
entry(10302,end_of_activity,bored,video3100752007,au24,43).
entry(10400,begin_of_activity,bored,video3100752007,au02,27).
entry(10401,end_of_activity,bored,video3100752007,au17,47).
entry(10402,begin_of_activity,bored,video3100752007,au24,44).
entry(10500,end_of_activity,bored,video3100752007,au02,27).
entry(10501,begin_of_activity,bored,video3100752007,au17,48).
entry(10502,end_of_activity,bored,video3100752007,au24,44).
entry(10600,end_of_activity,bored,video3100752007,au17,48).
entry(10601,begin_of_activity,bored,video3100752007,au24,45).
entry(10700,begin_of_activity,bored,video3100752007,au17,49).
entry(10701,begin_of_activity,bored,video3100752007,au23,16).
entry(10702,end_of_activity,bored,video3100752007,au24,45).
entry(10800,begin_of_activity,bored,video3100752007,au02,28).
entry(10801,end_of_activity,bored,video3100752007,au17,49).
entry(10802,end_of_activity,bored,video3100752007,au23,16).
entry(10803,begin_of_activity,bored,video3100752007,au24,46).
entry(10900,end_of_activity,bored,video3100752007,au02,28).
entry(10901,begin_of_activity,bored,video3100752007,au05,29).
entry(10902,begin_of_activity,bored,video3100752007,au10,10).
entry(10903,begin_of_activity,bored,video3100752007,au17,50).
entry(10904,end_of_activity,bored,video3100752007,au24,46).
entry(11000,end_of_activity,bored,video3100752007,au05,29).
entry(11001,begin_of_activity,bored,video3100752007,au07,18).
entry(11002,end_of_activity,bored,video3100752007,au10,10).
entry(11003,end_of_activity,bored,video3100752007,au17,50).
entry(11004,begin_of_activity,bored,video3100752007,au24,47).
entry(11100,end_of_activity,bored,video3100752007,au07,18).
entry(11101,begin_of_activity,bored,video3100752007,au17,51).
entry(11102,end_of_activity,bored,video3100752007,au24,47).
entry(11200,end_of_activity,bored,video3100752007,au17,51).
entry(11201,begin_of_activity,bored,video3100752007,au24,48).
entry(11300,begin_of_activity,bored,video3100752007,au17,52).
entry(11301,begin_of_activity,bored,video3100752007,au23,17).
entry(11302,end_of_activity,bored,video3100752007,au24,48).
entry(11400,end_of_activity,bored,video3100752007,au17,52).
entry(11401,end_of_activity,bored,video3100752007,au23,17).
entry(11402,begin_of_activity,bored,video3100752007,au24,49).
entry(11500,begin_of_activity,bored,video3100752007,au10,11).
entry(11501,begin_of_activity,bored,video3100752007,au17,53).
entry(11502,end_of_activity,bored,video3100752007,au24,49).
entry(11600,end_of_activity,bored,video3100752007,au10,11).
entry(11601,end_of_activity,bored,video3100752007,au17,53).
entry(11602,begin_of_activity,bored,video3100752007,au24,50).
entry(11700,begin_of_activity,bored,video3100752007,au17,54).
entry(11701,end_of_activity,bored,video3100752007,au24,50).
entry(11800,begin_of_activity,bored,video3100752007,au10,12).
entry(11801,end_of_activity,bored,video3100752007,au17,54).
entry(11802,begin_of_activity,bored,video3100752007,au23,18).
entry(11803,begin_of_activity,bored,video3100752007,au24,51).
entry(11900,end_of_activity,bored,video3100752007,au10,12).
entry(11901,begin_of_activity,bored,video3100752007,au17,55).
entry(11902,end_of_activity,bored,video3100752007,au23,18).
entry(11903,end_of_activity,bored,video3100752007,au24,51).
entry(12000,begin_of_activity,bored,video3100752007,au07,19).
entry(12001,end_of_activity,bored,video3100752007,au17,55).
entry(12002,begin_of_activity,bored,video3100752007,au23,19).
entry(12003,begin_of_activity,bored,video3100752007,au24,52).
entry(12100,end_of_activity,bored,video3100752007,au07,19).
entry(12101,begin_of_activity,bored,video3100752007,au10,13).
entry(12102,begin_of_activity,bored,video3100752007,au17,56).
entry(12103,end_of_activity,bored,video3100752007,au23,19).
entry(12104,end_of_activity,bored,video3100752007,au24,52).
entry(12200,end_of_activity,bored,video3100752007,au10,13).
entry(12201,end_of_activity,bored,video3100752007,au17,56).
entry(12202,begin_of_activity,bored,video3100752007,au24,53).
entry(12300,begin_of_activity,bored,video3100752007,au17,57).
entry(12301,end_of_activity,bored,video3100752007,au24,53).
entry(12400,begin_of_activity,bored,video3100752007,au10,14).
entry(12401,end_of_activity,bored,video3100752007,au17,57).
entry(12402,begin_of_activity,bored,video3100752007,au24,54).
entry(12500,end_of_activity,bored,video3100752007,au10,14).
entry(12501,begin_of_activity,bored,video3100752007,au17,58).
entry(12502,end_of_activity,bored,video3100752007,au24,54).
entry(12600,end_of_activity,bored,video3100752007,au17,58).
entry(12601,begin_of_activity,bored,video3100752007,au24,55).
entry(12700,begin_of_activity,bored,video3100752007,au17,59).
entry(12701,end_of_activity,bored,video3100752007,au24,55).
entry(12800,end_of_activity,bored,video3100752007,au17,59).
entry(12801,begin_of_activity,bored,video3100752007,au24,56).
entry(12900,begin_of_activity,bored,video3100752007,au17,60).
entry(12901,end_of_activity,bored,video3100752007,au24,56).
entry(13000,end_of_activity,bored,video3100752007,au17,60).
entry(13001,begin_of_activity,bored,video3100752007,au24,57).
entry(13100,begin_of_activity,bored,video3100752007,au05,30).
entry(13101,begin_of_activity,bored,video3100752007,au17,61).
entry(13102,end_of_activity,bored,video3100752007,au24,57).
entry(13200,end_of_activity,bored,video3100752007,au05,30).
entry(13201,end_of_activity,bored,video3100752007,au17,61).
entry(13202,begin_of_activity,bored,video3100752007,au24,58).
entry(13300,begin_of_activity,bored,video3100752007,au10,15).
entry(13301,begin_of_activity,bored,video3100752007,au17,62).
