entry(00000,begin_of_process,bored,video3100821045,start,1).
entry(00901,begin_of_activity,bored,video3100821045,au07,2).
entry(00902,begin_of_activity,bored,video3100821045,au12,2).
entry(00903,end_of_activity,bored,video3100821045,au14,4).
entry(00904,end_of_activity,bored,video3100821045,au20,5).
entry(00905,end_of_activity,bored,video3100821045,au24,5).
entry(00906,begin_of_activity,bored,video3100821045,au43,5).
entry(01000,end_of_activity,bored,video3100821045,au02,4).
entry(01001,end_of_activity,bored,video3100821045,au07,2).
entry(01002,end_of_activity,bored,video3100821045,au12,2).
entry(01003,begin_of_activity,bored,video3100821045,au14,5).
entry(01004,begin_of_activity,bored,video3100821045,au17,4).
entry(01005,begin_of_activity,bored,video3100821045,au20,6).
entry(01006,begin_of_activity,bored,video3100821045,au23,5).
entry(01007,begin_of_activity,bored,video3100821045,au24,6).
entry(01008,end_of_activity,bored,video3100821045,au43,5).
entry(01100,begin_of_activity,bored,video3100821045,au07,3).
entry(01101,begin_of_activity,bored,video3100821045,au09,2).
entry(01102,begin_of_activity,bored,video3100821045,au10,1).
entry(01103,end_of_activity,bored,video3100821045,au14,5).
entry(01104,end_of_activity,bored,video3100821045,au17,4).
entry(01105,end_of_activity,bored,video3100821045,au20,6).
entry(01106,end_of_activity,bored,video3100821045,au23,5).
entry(01107,end_of_activity,bored,video3100821045,au24,6).
entry(01108,begin_of_activity,bored,video3100821045,au43,6).
entry(01200,end_of_activity,bored,video3100821045,au07,3).
entry(01201,end_of_activity,bored,video3100821045,au09,2).
entry(01202,end_of_activity,bored,video3100821045,au10,1).
entry(01203,begin_of_activity,bored,video3100821045,au14,6).
entry(01204,begin_of_activity,bored,video3100821045,au17,5).
entry(01205,begin_of_activity,bored,video3100821045,au20,7).
entry(01206,begin_of_activity,bored,video3100821045,au23,6).
entry(01207,begin_of_activity,bored,video3100821045,au24,7).
entry(01208,end_of_activity,bored,video3100821045,au43,6).
entry(01300,begin_of_activity,bored,video3100821045,au07,4).
entry(01301,begin_of_activity,bored,video3100821045,au10,2).
entry(01302,end_of_activity,bored,video3100821045,au14,6).
entry(01303,end_of_activity,bored,video3100821045,au17,5).
entry(01304,end_of_activity,bored,video3100821045,au20,7).
entry(01305,end_of_activity,bored,video3100821045,au23,6).
entry(01306,end_of_activity,bored,video3100821045,au24,7).
entry(01307,begin_of_activity,bored,video3100821045,au28,4).
entry(01308,begin_of_activity,bored,video3100821045,au43,7).
entry(01400,begin_of_activity,bored,video3100821045,au02,5).
entry(01401,begin_of_activity,bored,video3100821045,au04,1).
entry(01402,end_of_activity,bored,video3100821045,au07,4).
entry(01403,begin_of_activity,bored,video3100821045,au09,3).
entry(01404,end_of_activity,bored,video3100821045,au10,2).
entry(01405,begin_of_activity,bored,video3100821045,au14,7).
entry(01406,begin_of_activity,bored,video3100821045,au17,6).
entry(01407,begin_of_activity,bored,video3100821045,au20,8).
entry(01408,begin_of_activity,bored,video3100821045,au23,7).
entry(01409,begin_of_activity,bored,video3100821045,au24,8).
entry(01410,end_of_activity,bored,video3100821045,au28,4).
entry(01411,end_of_activity,bored,video3100821045,au43,7).
entry(01500,end_of_activity,bored,video3100821045,au02,5).
entry(01501,end_of_activity,bored,video3100821045,au04,1).
entry(01502,begin_of_activity,bored,video3100821045,au07,5).
entry(01503,end_of_activity,bored,video3100821045,au09,3).
entry(01504,end_of_activity,bored,video3100821045,au14,7).
entry(01505,end_of_activity,bored,video3100821045,au17,6).
entry(01506,end_of_activity,bored,video3100821045,au20,8).
entry(01507,end_of_activity,bored,video3100821045,au23,7).
entry(01508,end_of_activity,bored,video3100821045,au24,8).
entry(01509,begin_of_activity,bored,video3100821045,au43,8).
entry(01600,begin_of_activity,bored,video3100821045,au04,2).
entry(01601,end_of_activity,bored,video3100821045,au07,5).
entry(01602,begin_of_activity,bored,video3100821045,au09,4).
entry(01603,begin_of_activity,bored,video3100821045,au10,3).
entry(01604,begin_of_activity,bored,video3100821045,au14,8).
entry(01605,begin_of_activity,bored,video3100821045,au17,7).
entry(01606,begin_of_activity,bored,video3100821045,au20,9).
entry(01607,begin_of_activity,bored,video3100821045,au23,8).
entry(01608,begin_of_activity,bored,video3100821045,au24,9).
entry(01609,end_of_activity,bored,video3100821045,au43,8).
entry(01700,end_of_activity,bored,video3100821045,au04,2).
entry(01701,end_of_activity,bored,video3100821045,au09,4).
entry(01702,end_of_activity,bored,video3100821045,au10,3).
entry(01703,end_of_activity,bored,video3100821045,au14,8).
entry(01704,end_of_activity,bored,video3100821045,au17,7).
entry(01705,end_of_activity,bored,video3100821045,au20,9).
entry(01706,end_of_activity,bored,video3100821045,au23,8).
entry(01707,end_of_activity,bored,video3100821045,au24,9).
entry(01708,begin_of_activity,bored,video3100821045,au43,9).
entry(01800,begin_of_activity,bored,video3100821045,au04,3).
entry(01801,begin_of_activity,bored,video3100821045,au17,8).
entry(01802,begin_of_activity,bored,video3100821045,au20,10).
entry(01803,begin_of_activity,bored,video3100821045,au23,9).
entry(01804,begin_of_activity,bored,video3100821045,au24,10).
entry(01805,end_of_activity,bored,video3100821045,au43,9).
entry(01900,end_of_activity,bored,video3100821045,au04,3).
entry(01901,begin_of_activity,bored,video3100821045,au07,6).
entry(01902,begin_of_activity,bored,video3100821045,au14,9).
entry(01903,end_of_activity,bored,video3100821045,au17,8).
entry(01904,end_of_activity,bored,video3100821045,au20,10).
entry(01905,end_of_activity,bored,video3100821045,au23,9).
entry(01906,end_of_activity,bored,video3100821045,au24,10).
entry(01907,begin_of_activity,bored,video3100821045,au43,10).
entry(02000,end_of_activity,bored,video3100821045,au07,6).
entry(02001,begin_of_activity,bored,video3100821045,au09,5).
entry(02002,end_of_activity,bored,video3100821045,au14,9).
entry(02003,begin_of_activity,bored,video3100821045,au17,9).
entry(02004,begin_of_activity,bored,video3100821045,au20,11).
entry(02005,begin_of_activity,bored,video3100821045,au24,11).
entry(02006,begin_of_activity,bored,video3100821045,au28,5).
entry(02007,end_of_activity,bored,video3100821045,au43,10).
entry(02100,begin_of_activity,bored,video3100821045,au07,7).
entry(02101,end_of_activity,bored,video3100821045,au09,5).
entry(02102,begin_of_activity,bored,video3100821045,au14,10).
entry(02103,end_of_activity,bored,video3100821045,au17,9).
entry(02104,end_of_activity,bored,video3100821045,au20,11).
entry(02105,begin_of_activity,bored,video3100821045,au23,10).
entry(02106,end_of_activity,bored,video3100821045,au24,11).
entry(02107,end_of_activity,bored,video3100821045,au28,5).
entry(02108,begin_of_activity,bored,video3100821045,au43,11).
entry(02200,begin_of_activity,bored,video3100821045,au04,4).
entry(02201,end_of_activity,bored,video3100821045,au07,7).
entry(02202,begin_of_activity,bored,video3100821045,au09,6).
entry(02203,end_of_activity,bored,video3100821045,au14,10).
entry(02204,begin_of_activity,bored,video3100821045,au20,12).
entry(02205,end_of_activity,bored,video3100821045,au23,10).
entry(02206,begin_of_activity,bored,video3100821045,au24,12).
entry(02207,end_of_activity,bored,video3100821045,au43,11).
entry(02300,end_of_activity,bored,video3100821045,au04,4).
entry(02301,begin_of_activity,bored,video3100821045,au07,8).
entry(02302,end_of_activity,bored,video3100821045,au09,6).
entry(02303,begin_of_activity,bored,video3100821045,au14,11).
entry(02304,begin_of_activity,bored,video3100821045,au17,10).
entry(02305,end_of_activity,bored,video3100821045,au20,12).
entry(02306,begin_of_activity,bored,video3100821045,au23,11).
entry(02307,end_of_activity,bored,video3100821045,au24,12).
entry(02308,begin_of_activity,bored,video3100821045,au43,12).
entry(02400,end_of_activity,bored,video3100821045,au07,8).
entry(02401,end_of_activity,bored,video3100821045,au14,11).
entry(02402,end_of_activity,bored,video3100821045,au17,10).
entry(02403,begin_of_activity,bored,video3100821045,au20,13).
entry(02404,end_of_activity,bored,video3100821045,au23,11).
entry(02405,begin_of_activity,bored,video3100821045,au24,13).
entry(02406,begin_of_activity,bored,video3100821045,au28,6).
entry(02407,end_of_activity,bored,video3100821045,au43,12).
entry(02500,begin_of_activity,bored,video3100821045,au07,9).
entry(02501,begin_of_activity,bored,video3100821045,au14,12).
entry(02502,begin_of_activity,bored,video3100821045,au17,11).
entry(02503,end_of_activity,bored,video3100821045,au20,13).
entry(02504,end_of_activity,bored,video3100821045,au24,13).
entry(02505,end_of_activity,bored,video3100821045,au28,6).
entry(02506,begin_of_activity,bored,video3100821045,au43,13).
entry(02600,end_of_activity,bored,video3100821045,au07,9).
entry(02601,end_of_activity,bored,video3100821045,au14,12).
entry(02602,end_of_activity,bored,video3100821045,au17,11).
entry(02603,begin_of_activity,bored,video3100821045,au20,14).
entry(02604,begin_of_activity,bored,video3100821045,au23,12).
entry(02605,begin_of_activity,bored,video3100821045,au24,14).
entry(02606,end_of_activity,bored,video3100821045,au43,13).
entry(02700,begin_of_activity,bored,video3100821045,au07,10).
entry(02701,begin_of_activity,bored,video3100821045,au14,13).
entry(02702,begin_of_activity,bored,video3100821045,au17,12).
entry(02703,end_of_activity,bored,video3100821045,au20,14).
entry(02704,end_of_activity,bored,video3100821045,au23,12).
entry(02705,end_of_activity,bored,video3100821045,au24,14).
entry(02706,begin_of_activity,bored,video3100821045,au28,7).
entry(02707,begin_of_activity,bored,video3100821045,au43,14).
entry(02800,end_of_activity,bored,video3100821045,au07,10).
entry(02801,end_of_activity,bored,video3100821045,au14,13).
entry(02802,end_of_activity,bored,video3100821045,au17,12).
entry(02803,begin_of_activity,bored,video3100821045,au20,15).
entry(02804,begin_of_activity,bored,video3100821045,au24,15).
entry(02805,end_of_activity,bored,video3100821045,au28,7).
entry(02806,end_of_activity,bored,video3100821045,au43,14).
entry(02900,begin_of_activity,bored,video3100821045,au14,14).
entry(02901,end_of_activity,bored,video3100821045,au20,15).
entry(02902,end_of_activity,bored,video3100821045,au24,15).
entry(02903,begin_of_activity,bored,video3100821045,au43,15).
entry(03000,begin_of_activity,bored,video3100821045,au04,5).
entry(03001,begin_of_activity,bored,video3100821045,au07,11).
entry(03002,end_of_activity,bored,video3100821045,au14,14).
entry(03003,begin_of_activity,bored,video3100821045,au20,16).
entry(03004,begin_of_activity,bored,video3100821045,au23,13).
entry(03005,begin_of_activity,bored,video3100821045,au24,16).
entry(03006,end_of_activity,bored,video3100821045,au43,15).
entry(03100,end_of_activity,bored,video3100821045,au04,5).
entry(03101,end_of_activity,bored,video3100821045,au07,11).
entry(03102,begin_of_activity,bored,video3100821045,au09,7).
entry(03103,begin_of_activity,bored,video3100821045,au10,4).
entry(03104,begin_of_activity,bored,video3100821045,au14,15).
entry(03105,end_of_activity,bored,video3100821045,au20,16).
entry(03106,end_of_activity,bored,video3100821045,au23,13).
entry(03107,end_of_activity,bored,video3100821045,au24,16).
entry(03108,begin_of_activity,bored,video3100821045,au43,16).
entry(03200,begin_of_activity,bored,video3100821045,au04,6).
entry(03201,end_of_activity,bored,video3100821045,au09,7).
entry(03202,end_of_activity,bored,video3100821045,au10,4).
entry(03203,end_of_activity,bored,video3100821045,au14,15).
entry(03204,begin_of_activity,bored,video3100821045,au20,17).
entry(03205,begin_of_activity,bored,video3100821045,au23,14).
entry(03206,begin_of_activity,bored,video3100821045,au24,17).
entry(03207,end_of_activity,bored,video3100821045,au43,16).
entry(03300,end_of_activity,bored,video3100821045,au04,6).
entry(03301,begin_of_activity,bored,video3100821045,au07,12).
entry(03302,begin_of_activity,bored,video3100821045,au09,8).
entry(03303,begin_of_activity,bored,video3100821045,au11,1).
entry(03304,begin_of_activity,bored,video3100821045,au14,16).
entry(03305,begin_of_activity,bored,video3100821045,au17,13).
entry(03306,end_of_activity,bored,video3100821045,au20,17).
entry(03307,end_of_activity,bored,video3100821045,au23,14).
entry(03308,end_of_activity,bored,video3100821045,au24,17).
entry(03309,begin_of_activity,bored,video3100821045,au43,17).
entry(03400,begin_of_activity,bored,video3100821045,au04,7).
entry(03401,end_of_activity,bored,video3100821045,au07,12).
entry(03402,end_of_activity,bored,video3100821045,au09,8).
entry(03403,end_of_activity,bored,video3100821045,au11,1).
entry(03404,end_of_activity,bored,video3100821045,au14,16).
entry(03405,end_of_activity,bored,video3100821045,au17,13).
entry(03406,begin_of_activity,bored,video3100821045,au20,18).
entry(03407,begin_of_activity,bored,video3100821045,au23,15).
entry(03408,begin_of_activity,bored,video3100821045,au24,18).
entry(03409,begin_of_activity,bored,video3100821045,au28,8).
entry(03410,end_of_activity,bored,video3100821045,au43,17).
entry(03500,end_of_activity,bored,video3100821045,au04,7).
entry(03501,begin_of_activity,bored,video3100821045,au07,13).
entry(03502,begin_of_activity,bored,video3100821045,au11,2).
entry(03503,begin_of_activity,bored,video3100821045,au14,17).
entry(03504,begin_of_activity,bored,video3100821045,au17,14).
entry(03505,end_of_activity,bored,video3100821045,au20,18).
entry(03506,end_of_activity,bored,video3100821045,au23,15).
entry(03507,end_of_activity,bored,video3100821045,au24,18).
entry(03508,end_of_activity,bored,video3100821045,au28,8).
entry(03509,begin_of_activity,bored,video3100821045,au43,18).
entry(03600,end_of_activity,bored,video3100821045,au07,13).
entry(03601,begin_of_activity,bored,video3100821045,au09,9).
entry(03602,end_of_activity,bored,video3100821045,au11,2).
entry(03603,end_of_activity,bored,video3100821045,au14,17).
entry(03604,end_of_activity,bored,video3100821045,au17,14).
entry(03605,begin_of_activity,bored,video3100821045,au20,19).
entry(03606,begin_of_activity,bored,video3100821045,au23,16).
entry(03607,begin_of_activity,bored,video3100821045,au24,19).
entry(03608,end_of_activity,bored,video3100821045,au43,18).
entry(03700,begin_of_activity,bored,video3100821045,au07,14).
entry(03701,end_of_activity,bored,video3100821045,au09,9).
entry(03702,begin_of_activity,bored,video3100821045,au14,18).
entry(03703,begin_of_activity,bored,video3100821045,au17,15).
entry(03704,end_of_activity,bored,video3100821045,au20,19).
entry(03705,end_of_activity,bored,video3100821045,au23,16).
entry(03706,end_of_activity,bored,video3100821045,au24,19).
entry(03707,begin_of_activity,bored,video3100821045,au43,19).
entry(03800,begin_of_activity,bored,video3100821045,au04,8).
entry(03801,end_of_activity,bored,video3100821045,au07,14).
entry(03802,end_of_activity,bored,video3100821045,au14,18).
entry(03803,end_of_activity,bored,video3100821045,au17,15).
entry(03804,begin_of_activity,bored,video3100821045,au20,20).
entry(03805,begin_of_activity,bored,video3100821045,au23,17).
entry(03806,begin_of_activity,bored,video3100821045,au24,20).
entry(03807,end_of_activity,bored,video3100821045,au43,19).
entry(03900,end_of_activity,bored,video3100821045,au04,8).
entry(03901,begin_of_activity,bored,video3100821045,au14,19).
entry(03902,end_of_activity,bored,video3100821045,au20,20).
entry(03903,end_of_activity,bored,video3100821045,au23,17).
entry(03904,end_of_activity,bored,video3100821045,au24,20).
entry(03905,begin_of_activity,bored,video3100821045,au28,9).
entry(03906,begin_of_activity,bored,video3100821045,au43,20).
entry(04000,begin_of_activity,bored,video3100821045,au04,9).
entry(04001,begin_of_activity,bored,video3100821045,au07,15).
entry(04002,end_of_activity,bored,video3100821045,au14,19).
entry(04003,begin_of_activity,bored,video3100821045,au17,16).
entry(04004,begin_of_activity,bored,video3100821045,au20,21).
entry(04005,begin_of_activity,bored,video3100821045,au23,18).
entry(04006,begin_of_activity,bored,video3100821045,au24,21).
entry(04007,end_of_activity,bored,video3100821045,au28,9).
entry(04008,end_of_activity,bored,video3100821045,au43,20).
entry(04100,end_of_activity,bored,video3100821045,au04,9).
entry(04101,end_of_activity,bored,video3100821045,au07,15).
entry(04102,begin_of_activity,bored,video3100821045,au14,20).
entry(04103,end_of_activity,bored,video3100821045,au17,16).
entry(04104,end_of_activity,bored,video3100821045,au20,21).
entry(04105,end_of_activity,bored,video3100821045,au23,18).
entry(04106,end_of_activity,bored,video3100821045,au24,21).
entry(04107,begin_of_activity,bored,video3100821045,au43,21).
entry(04200,begin_of_activity,bored,video3100821045,au07,16).
entry(04201,begin_of_activity,bored,video3100821045,au09,10).
entry(04202,end_of_activity,bored,video3100821045,au14,20).
entry(04203,begin_of_activity,bored,video3100821045,au17,17).
entry(04204,begin_of_activity,bored,video3100821045,au20,22).
entry(04205,begin_of_activity,bored,video3100821045,au23,19).
entry(04206,begin_of_activity,bored,video3100821045,au24,22).
entry(04207,end_of_activity,bored,video3100821045,au43,21).
entry(04300,begin_of_activity,bored,video3100821045,au02,6).
entry(04301,begin_of_activity,bored,video3100821045,au04,10).
entry(04302,end_of_activity,bored,video3100821045,au07,16).
entry(04303,end_of_activity,bored,video3100821045,au09,10).
entry(04304,begin_of_activity,bored,video3100821045,au14,21).
entry(04305,end_of_activity,bored,video3100821045,au17,17).
entry(04306,end_of_activity,bored,video3100821045,au20,22).
entry(04307,end_of_activity,bored,video3100821045,au23,19).
entry(04308,end_of_activity,bored,video3100821045,au24,22).
entry(04309,begin_of_activity,bored,video3100821045,au43,22).
entry(04400,end_of_activity,bored,video3100821045,au02,6).
entry(04401,end_of_activity,bored,video3100821045,au04,10).
entry(04402,begin_of_activity,bored,video3100821045,au07,17).
entry(04403,end_of_activity,bored,video3100821045,au14,21).
entry(04404,begin_of_activity,bored,video3100821045,au17,18).
entry(04405,begin_of_activity,bored,video3100821045,au20,23).
entry(04406,begin_of_activity,bored,video3100821045,au23,20).
entry(04407,begin_of_activity,bored,video3100821045,au24,23).
entry(04408,end_of_activity,bored,video3100821045,au43,22).
entry(04500,begin_of_activity,bored,video3100821045,au02,7).
entry(04501,end_of_activity,bored,video3100821045,au07,17).
entry(04502,begin_of_activity,bored,video3100821045,au10,5).
entry(04503,begin_of_activity,bored,video3100821045,au14,22).
entry(04504,end_of_activity,bored,video3100821045,au17,18).
entry(04505,end_of_activity,bored,video3100821045,au20,23).
entry(04506,end_of_activity,bored,video3100821045,au23,20).
entry(04507,end_of_activity,bored,video3100821045,au24,23).
entry(04508,begin_of_activity,bored,video3100821045,au43,23).
entry(04600,end_of_activity,bored,video3100821045,au02,7).
entry(04601,begin_of_activity,bored,video3100821045,au04,11).
entry(04602,begin_of_activity,bored,video3100821045,au07,18).
entry(04603,end_of_activity,bored,video3100821045,au10,5).
entry(04604,end_of_activity,bored,video3100821045,au14,22).
entry(04605,begin_of_activity,bored,video3100821045,au17,19).
entry(04606,begin_of_activity,bored,video3100821045,au20,24).
entry(04607,begin_of_activity,bored,video3100821045,au23,21).
entry(04608,begin_of_activity,bored,video3100821045,au24,24).
entry(04609,end_of_activity,bored,video3100821045,au43,23).
entry(04700,end_of_activity,bored,video3100821045,au04,11).
entry(04701,end_of_activity,bored,video3100821045,au07,18).
entry(04702,begin_of_activity,bored,video3100821045,au09,11).
entry(04703,begin_of_activity,bored,video3100821045,au11,3).
entry(04704,begin_of_activity,bored,video3100821045,au14,23).
entry(04705,end_of_activity,bored,video3100821045,au17,19).
entry(04706,end_of_activity,bored,video3100821045,au20,24).
entry(04707,end_of_activity,bored,video3100821045,au23,21).
entry(04708,end_of_activity,bored,video3100821045,au24,24).
entry(04709,begin_of_activity,bored,video3100821045,au28,10).
entry(04710,begin_of_activity,bored,video3100821045,au43,24).
entry(04800,begin_of_activity,bored,video3100821045,au07,19).
entry(04801,end_of_activity,bored,video3100821045,au09,11).
entry(04802,end_of_activity,bored,video3100821045,au11,3).
entry(04803,end_of_activity,bored,video3100821045,au14,23).
entry(04804,begin_of_activity,bored,video3100821045,au20,25).
entry(04805,begin_of_activity,bored,video3100821045,au23,22).
entry(04806,begin_of_activity,bored,video3100821045,au24,25).
entry(04807,end_of_activity,bored,video3100821045,au28,10).
entry(04808,end_of_activity,bored,video3100821045,au43,24).
entry(04900,begin_of_activity,bored,video3100821045,au04,12).
entry(04901,end_of_activity,bored,video3100821045,au07,19).
entry(04902,begin_of_activity,bored,video3100821045,au17,20).
entry(04903,end_of_activity,bored,video3100821045,au20,25).
entry(04904,end_of_activity,bored,video3100821045,au23,22).
entry(04905,end_of_activity,bored,video3100821045,au24,25).
entry(04906,begin_of_activity,bored,video3100821045,au43,25).
entry(05000,end_of_activity,bored,video3100821045,au04,12).
entry(05001,begin_of_activity,bored,video3100821045,au07,20).
entry(05002,begin_of_activity,bored,video3100821045,au09,12).
entry(05003,begin_of_activity,bored,video3100821045,au14,24).
entry(05004,end_of_activity,bored,video3100821045,au17,20).
entry(05005,begin_of_activity,bored,video3100821045,au20,26).
entry(05006,begin_of_activity,bored,video3100821045,au23,23).
entry(05007,begin_of_activity,bored,video3100821045,au24,26).
entry(05008,begin_of_activity,bored,video3100821045,au28,11).
entry(05009,end_of_activity,bored,video3100821045,au43,25).
entry(05100,begin_of_activity,bored,video3100821045,au04,13).
entry(05101,end_of_activity,bored,video3100821045,au07,20).
entry(05102,end_of_activity,bored,video3100821045,au09,12).
entry(05103,begin_of_activity,bored,video3100821045,au11,4).
entry(05104,end_of_activity,bored,video3100821045,au14,24).
entry(05105,begin_of_activity,bored,video3100821045,au17,21).
entry(05106,end_of_activity,bored,video3100821045,au20,26).
entry(05107,end_of_activity,bored,video3100821045,au23,23).
entry(05108,end_of_activity,bored,video3100821045,au24,26).
entry(05109,end_of_activity,bored,video3100821045,au28,11).
entry(05110,begin_of_activity,bored,video3100821045,au43,26).
entry(05200,end_of_activity,bored,video3100821045,au04,13).
entry(05201,end_of_activity,bored,video3100821045,au11,4).
entry(05202,end_of_activity,bored,video3100821045,au17,21).
entry(05203,begin_of_activity,bored,video3100821045,au20,27).
entry(05204,begin_of_activity,bored,video3100821045,au23,24).
entry(05205,begin_of_activity,bored,video3100821045,au24,27).
entry(05206,begin_of_activity,bored,video3100821045,au28,12).
entry(05207,end_of_activity,bored,video3100821045,au43,26).
entry(05300,begin_of_activity,bored,video3100821045,au04,14).
entry(05301,begin_of_activity,bored,video3100821045,au14,25).
entry(05302,begin_of_activity,bored,video3100821045,au17,22).
entry(05303,end_of_activity,bored,video3100821045,au20,27).
entry(05304,end_of_activity,bored,video3100821045,au23,24).
entry(05305,end_of_activity,bored,video3100821045,au24,27).
entry(05306,end_of_activity,bored,video3100821045,au28,12).
entry(05307,begin_of_activity,bored,video3100821045,au43,27).
entry(05400,end_of_activity,bored,video3100821045,au04,14).
entry(05401,begin_of_activity,bored,video3100821045,au07,21).
entry(05402,begin_of_activity,bored,video3100821045,au10,6).
entry(05403,end_of_activity,bored,video3100821045,au14,25).
entry(05404,end_of_activity,bored,video3100821045,au17,22).
entry(05405,begin_of_activity,bored,video3100821045,au20,28).
entry(05406,begin_of_activity,bored,video3100821045,au23,25).
entry(05407,begin_of_activity,bored,video3100821045,au24,28).
entry(05408,end_of_activity,bored,video3100821045,au43,27).
entry(05500,begin_of_activity,bored,video3100821045,au04,15).
entry(05501,end_of_activity,bored,video3100821045,au07,21).
entry(05502,end_of_activity,bored,video3100821045,au10,6).
entry(05503,begin_of_activity,bored,video3100821045,au17,23).
entry(05504,end_of_activity,bored,video3100821045,au20,28).
entry(05505,end_of_activity,bored,video3100821045,au23,25).
entry(05506,end_of_activity,bored,video3100821045,au24,28).
entry(05507,begin_of_activity,bored,video3100821045,au28,13).
entry(05508,begin_of_activity,bored,video3100821045,au43,28).
entry(05600,end_of_activity,bored,video3100821045,au04,15).
entry(05601,begin_of_activity,bored,video3100821045,au07,22).
entry(05602,begin_of_activity,bored,video3100821045,au14,26).
entry(05603,end_of_activity,bored,video3100821045,au17,23).
entry(05604,begin_of_activity,bored,video3100821045,au20,29).
entry(05605,begin_of_activity,bored,video3100821045,au23,26).
entry(05606,begin_of_activity,bored,video3100821045,au24,29).
entry(05607,end_of_activity,bored,video3100821045,au28,13).
entry(05608,end_of_activity,bored,video3100821045,au43,28).
entry(05700,begin_of_activity,bored,video3100821045,au04,16).
entry(05701,end_of_activity,bored,video3100821045,au07,22).
entry(05702,end_of_activity,bored,video3100821045,au14,26).
entry(05703,begin_of_activity,bored,video3100821045,au17,24).
entry(05704,end_of_activity,bored,video3100821045,au20,29).
entry(05705,end_of_activity,bored,video3100821045,au23,26).
entry(05706,end_of_activity,bored,video3100821045,au24,29).
entry(05707,begin_of_activity,bored,video3100821045,au28,14).
entry(05708,begin_of_activity,bored,video3100821045,au43,29).
entry(05800,end_of_activity,bored,video3100821045,au04,16).
