entry(00000,begin_of_process,frustrated,video3344630270,start,1).
entry(02400,end_of_activity,frustrated,video3344630270,au04,10).
entry(02401,begin_of_activity,frustrated,video3344630270,au07,9).
entry(02402,end_of_activity,frustrated,video3344630270,au10,6).
entry(02403,begin_of_activity,frustrated,video3344630270,au17,12).
entry(02404,begin_of_activity,frustrated,video3344630270,au23,9).
entry(02500,end_of_activity,frustrated,video3344630270,au07,9).
entry(02501,end_of_activity,frustrated,video3344630270,au17,12).
entry(02502,end_of_activity,frustrated,video3344630270,au23,9).
entry(02600,begin_of_activity,frustrated,video3344630270,au07,10).
entry(02601,begin_of_activity,frustrated,video3344630270,au17,13).
entry(02602,begin_of_activity,frustrated,video3344630270,au23,10).
entry(02700,end_of_activity,frustrated,video3344630270,au07,10).
entry(02701,end_of_activity,frustrated,video3344630270,au17,13).
entry(02702,end_of_activity,frustrated,video3344630270,au23,10).
entry(02800,begin_of_activity,frustrated,video3344630270,au17,14).
entry(02900,begin_of_activity,frustrated,video3344630270,au04,11).
entry(02901,end_of_activity,frustrated,video3344630270,au17,14).
entry(03000,end_of_activity,frustrated,video3344630270,au04,11).
entry(03001,begin_of_activity,frustrated,video3344630270,au07,11).
entry(03002,begin_of_activity,frustrated,video3344630270,au17,15).
entry(03100,begin_of_activity,frustrated,video3344630270,au04,12).
entry(03101,end_of_activity,frustrated,video3344630270,au07,11).
entry(03102,end_of_activity,frustrated,video3344630270,au17,15).
entry(03103,begin_of_activity,frustrated,video3344630270,au20,4).
entry(03104,begin_of_activity,frustrated,video3344630270,au23,11).
entry(03200,end_of_activity,frustrated,video3344630270,au04,12).
entry(03201,begin_of_activity,frustrated,video3344630270,au10,7).
entry(03202,begin_of_activity,frustrated,video3344630270,au17,16).
entry(03203,end_of_activity,frustrated,video3344630270,au20,4).
entry(03204,end_of_activity,frustrated,video3344630270,au23,11).
entry(03205,begin_of_activity,frustrated,video3344630270,au43,2).
entry(03300,begin_of_activity,frustrated,video3344630270,au04,13).
entry(03301,end_of_activity,frustrated,video3344630270,au10,7).
entry(03302,begin_of_activity,frustrated,video3344630270,au15,3).
entry(03303,end_of_activity,frustrated,video3344630270,au17,16).
entry(03304,begin_of_activity,frustrated,video3344630270,au20,5).
entry(03305,begin_of_activity,frustrated,video3344630270,au23,12).
entry(03306,begin_of_activity,frustrated,video3344630270,au24,1).
entry(03307,end_of_activity,frustrated,video3344630270,au43,2).
entry(03400,end_of_activity,frustrated,video3344630270,au04,13).
entry(03401,begin_of_activity,frustrated,video3344630270,au07,12).
entry(03402,begin_of_activity,frustrated,video3344630270,au10,8).
entry(03403,end_of_activity,frustrated,video3344630270,au15,3).
entry(03404,end_of_activity,frustrated,video3344630270,au20,5).
entry(03405,end_of_activity,frustrated,video3344630270,au23,12).
entry(03406,end_of_activity,frustrated,video3344630270,au24,1).
entry(03500,begin_of_activity,frustrated,video3344630270,au04,14).
entry(03501,end_of_activity,frustrated,video3344630270,au07,12).
entry(03502,end_of_activity,frustrated,video3344630270,au10,8).
entry(03503,begin_of_activity,frustrated,video3344630270,au15,4).
entry(03504,begin_of_activity,frustrated,video3344630270,au17,17).
entry(03505,begin_of_activity,frustrated,video3344630270,au20,6).
entry(03506,begin_of_activity,frustrated,video3344630270,au23,13).
entry(03600,end_of_activity,frustrated,video3344630270,au04,14).
entry(03601,end_of_activity,frustrated,video3344630270,au15,4).
entry(03602,end_of_activity,frustrated,video3344630270,au17,17).
entry(03603,end_of_activity,frustrated,video3344630270,au20,6).
entry(03604,end_of_activity,frustrated,video3344630270,au23,13).
entry(03700,begin_of_activity,frustrated,video3344630270,au04,15).
entry(03701,begin_of_activity,frustrated,video3344630270,au10,9).
entry(03702,begin_of_activity,frustrated,video3344630270,au17,18).
entry(03800,end_of_activity,frustrated,video3344630270,au04,15).
entry(03801,end_of_activity,frustrated,video3344630270,au10,9).
entry(03802,end_of_activity,frustrated,video3344630270,au17,18).
entry(03803,begin_of_activity,frustrated,video3344630270,au23,14).
entry(03900,begin_of_activity,frustrated,video3344630270,au07,13).
entry(03901,begin_of_activity,frustrated,video3344630270,au10,10).
entry(03902,begin_of_activity,frustrated,video3344630270,au17,19).
entry(03903,end_of_activity,frustrated,video3344630270,au23,14).
entry(04000,begin_of_activity,frustrated,video3344630270,au04,16).
entry(04001,end_of_activity,frustrated,video3344630270,au07,13).
entry(04002,end_of_activity,frustrated,video3344630270,au10,10).
entry(04003,end_of_activity,frustrated,video3344630270,au17,19).
entry(04100,end_of_activity,frustrated,video3344630270,au04,16).
entry(04101,begin_of_activity,frustrated,video3344630270,au10,11).
entry(04102,begin_of_activity,frustrated,video3344630270,au17,20).
entry(04103,begin_of_activity,frustrated,video3344630270,au23,15).
entry(04200,begin_of_activity,frustrated,video3344630270,au04,17).
entry(04201,begin_of_activity,frustrated,video3344630270,au07,14).
entry(04202,end_of_activity,frustrated,video3344630270,au10,11).
entry(04203,end_of_activity,frustrated,video3344630270,au17,20).
entry(04204,end_of_activity,frustrated,video3344630270,au23,15).
entry(04300,end_of_activity,frustrated,video3344630270,au04,17).
entry(04301,end_of_activity,frustrated,video3344630270,au07,14).
entry(04302,begin_of_activity,frustrated,video3344630270,au17,21).
entry(04400,end_of_activity,frustrated,video3344630270,au17,21).
entry(04500,begin_of_activity,frustrated,video3344630270,au04,18).
entry(04501,begin_of_activity,frustrated,video3344630270,au17,22).
entry(04600,end_of_activity,frustrated,video3344630270,au04,18).
entry(04601,begin_of_activity,frustrated,video3344630270,au07,15).
entry(04602,end_of_activity,frustrated,video3344630270,au17,22).
entry(04700,begin_of_activity,frustrated,video3344630270,au04,19).
entry(04701,end_of_activity,frustrated,video3344630270,au07,15).
entry(04702,begin_of_activity,frustrated,video3344630270,au17,23).
entry(04703,begin_of_activity,frustrated,video3344630270,au23,16).
entry(04800,end_of_activity,frustrated,video3344630270,au04,19).
entry(04801,end_of_activity,frustrated,video3344630270,au17,23).
entry(04802,end_of_activity,frustrated,video3344630270,au23,16).
entry(04900,begin_of_activity,frustrated,video3344630270,au17,24).
entry(05000,begin_of_activity,frustrated,video3344630270,au07,16).
entry(05001,end_of_activity,frustrated,video3344630270,au17,24).
entry(05002,begin_of_activity,frustrated,video3344630270,au23,17).
entry(05100,end_of_activity,frustrated,video3344630270,au07,16).
entry(05101,begin_of_activity,frustrated,video3344630270,au10,12).
entry(05102,begin_of_activity,frustrated,video3344630270,au15,5).
entry(05103,begin_of_activity,frustrated,video3344630270,au17,25).
entry(05104,end_of_activity,frustrated,video3344630270,au23,17).
entry(05105,begin_of_activity,frustrated,video3344630270,au25,3).
entry(05200,begin_of_activity,frustrated,video3344630270,au04,20).
entry(05201,begin_of_activity,frustrated,video3344630270,au07,17).
entry(05202,end_of_activity,frustrated,video3344630270,au10,12).
entry(05203,end_of_activity,frustrated,video3344630270,au15,5).
entry(05204,end_of_activity,frustrated,video3344630270,au17,25).
entry(05205,begin_of_activity,frustrated,video3344630270,au23,18).
entry(05206,end_of_activity,frustrated,video3344630270,au25,3).
entry(05300,end_of_activity,frustrated,video3344630270,au04,20).
entry(05301,end_of_activity,frustrated,video3344630270,au07,17).
entry(05302,begin_of_activity,frustrated,video3344630270,au17,26).
entry(05303,end_of_activity,frustrated,video3344630270,au23,18).
entry(05400,begin_of_activity,frustrated,video3344630270,au04,21).
entry(05401,end_of_activity,frustrated,video3344630270,au17,26).
entry(05402,begin_of_activity,frustrated,video3344630270,au23,19).
entry(05500,end_of_activity,frustrated,video3344630270,au04,21).
entry(05501,begin_of_activity,frustrated,video3344630270,au07,18).
entry(05502,begin_of_activity,frustrated,video3344630270,au10,13).
entry(05503,begin_of_activity,frustrated,video3344630270,au17,27).
entry(05504,end_of_activity,frustrated,video3344630270,au23,19).
entry(05600,begin_of_activity,frustrated,video3344630270,au04,22).
entry(05601,end_of_activity,frustrated,video3344630270,au07,18).
entry(05602,end_of_activity,frustrated,video3344630270,au10,13).
entry(05603,end_of_activity,frustrated,video3344630270,au17,27).
entry(05604,begin_of_activity,frustrated,video3344630270,au20,7).
entry(05700,end_of_activity,frustrated,video3344630270,au04,22).
entry(05701,begin_of_activity,frustrated,video3344630270,au10,14).
entry(05702,begin_of_activity,frustrated,video3344630270,au15,6).
entry(05703,begin_of_activity,frustrated,video3344630270,au17,28).
entry(05704,end_of_activity,frustrated,video3344630270,au20,7).
entry(05705,begin_of_activity,frustrated,video3344630270,au23,20).
entry(05800,begin_of_activity,frustrated,video3344630270,au04,23).
entry(05801,end_of_activity,frustrated,video3344630270,au10,14).
entry(05802,end_of_activity,frustrated,video3344630270,au15,6).
entry(05803,end_of_activity,frustrated,video3344630270,au17,28).
entry(05804,begin_of_activity,frustrated,video3344630270,au20,8).
entry(05805,end_of_activity,frustrated,video3344630270,au23,20).
entry(05900,end_of_activity,frustrated,video3344630270,au04,23).
entry(05901,begin_of_activity,frustrated,video3344630270,au10,15).
entry(05902,end_of_activity,frustrated,video3344630270,au20,8).
entry(05903,begin_of_activity,frustrated,video3344630270,au23,21).
entry(06000,begin_of_activity,frustrated,video3344630270,au04,24).
entry(06001,begin_of_activity,frustrated,video3344630270,au07,19).
entry(06002,end_of_activity,frustrated,video3344630270,au10,15).
entry(06003,begin_of_activity,frustrated,video3344630270,au17,29).
entry(06004,end_of_activity,frustrated,video3344630270,au23,21).
entry(06100,end_of_activity,frustrated,video3344630270,au04,24).
entry(06101,end_of_activity,frustrated,video3344630270,au07,19).
entry(06102,end_of_activity,frustrated,video3344630270,au17,29).
entry(06103,begin_of_activity,frustrated,video3344630270,au23,22).
entry(06104,begin_of_activity,frustrated,video3344630270,au25,4).
entry(06200,begin_of_activity,frustrated,video3344630270,au07,20).
entry(06201,begin_of_activity,frustrated,video3344630270,au17,30).
entry(06202,end_of_activity,frustrated,video3344630270,au23,22).
entry(06203,end_of_activity,frustrated,video3344630270,au25,4).
entry(06300,end_of_activity,frustrated,video3344630270,au07,20).
entry(06301,end_of_activity,frustrated,video3344630270,au17,30).
entry(06400,begin_of_activity,frustrated,video3344630270,au04,25).
entry(06401,begin_of_activity,frustrated,video3344630270,au07,21).
entry(06402,begin_of_activity,frustrated,video3344630270,au10,16).
entry(06403,begin_of_activity,frustrated,video3344630270,au17,31).
entry(06500,end_of_activity,frustrated,video3344630270,au04,25).
entry(06501,end_of_activity,frustrated,video3344630270,au07,21).
entry(06502,end_of_activity,frustrated,video3344630270,au10,16).
entry(06503,begin_of_activity,frustrated,video3344630270,au15,7).
entry(06504,end_of_activity,frustrated,video3344630270,au17,31).
entry(06505,begin_of_activity,frustrated,video3344630270,au23,23).
entry(06600,begin_of_activity,frustrated,video3344630270,au07,22).
entry(06601,end_of_activity,frustrated,video3344630270,au15,7).
entry(06602,begin_of_activity,frustrated,video3344630270,au17,32).
entry(06603,end_of_activity,frustrated,video3344630270,au23,23).
entry(06700,begin_of_activity,frustrated,video3344630270,au04,26).
entry(06701,end_of_activity,frustrated,video3344630270,au07,22).
entry(06702,end_of_activity,frustrated,video3344630270,au17,32).
entry(06800,end_of_activity,frustrated,video3344630270,au04,26).
entry(06801,begin_of_activity,frustrated,video3344630270,au17,33).
entry(06802,begin_of_activity,frustrated,video3344630270,au23,24).
entry(06900,begin_of_activity,frustrated,video3344630270,au04,27).
entry(06901,begin_of_activity,frustrated,video3344630270,au10,17).
entry(06902,end_of_activity,frustrated,video3344630270,au17,33).
entry(06903,end_of_activity,frustrated,video3344630270,au23,24).
entry(07000,end_of_activity,frustrated,video3344630270,au04,27).
entry(07001,end_of_activity,frustrated,video3344630270,au10,17).
entry(07002,begin_of_activity,frustrated,video3344630270,au17,34).
entry(07100,begin_of_activity,frustrated,video3344630270,au04,28).
entry(07101,begin_of_activity,frustrated,video3344630270,au07,23).
entry(07102,begin_of_activity,frustrated,video3344630270,au09,1).
entry(07103,end_of_activity,frustrated,video3344630270,au17,34).
entry(07104,begin_of_activity,frustrated,video3344630270,au20,9).
entry(07105,begin_of_activity,frustrated,video3344630270,au23,25).
entry(07200,end_of_activity,frustrated,video3344630270,au04,28).
entry(07201,end_of_activity,frustrated,video3344630270,au07,23).
entry(07202,end_of_activity,frustrated,video3344630270,au09,1).
entry(07203,begin_of_activity,frustrated,video3344630270,au15,8).
entry(07204,begin_of_activity,frustrated,video3344630270,au17,35).
entry(07205,end_of_activity,frustrated,video3344630270,au20,9).
entry(07206,end_of_activity,frustrated,video3344630270,au23,25).
entry(07207,begin_of_activity,frustrated,video3344630270,au43,3).
entry(07300,begin_of_activity,frustrated,video3344630270,au04,29).
entry(07301,begin_of_activity,frustrated,video3344630270,au09,2).
entry(07302,begin_of_activity,frustrated,video3344630270,au10,18).
entry(07303,end_of_activity,frustrated,video3344630270,au15,8).
entry(07304,end_of_activity,frustrated,video3344630270,au17,35).
entry(07305,begin_of_activity,frustrated,video3344630270,au20,10).
entry(07306,begin_of_activity,frustrated,video3344630270,au23,26).
entry(07307,end_of_activity,frustrated,video3344630270,au43,3).
entry(07400,end_of_activity,frustrated,video3344630270,au04,29).
entry(07401,begin_of_activity,frustrated,video3344630270,au07,24).
entry(07402,end_of_activity,frustrated,video3344630270,au09,2).
entry(07403,end_of_activity,frustrated,video3344630270,au10,18).
entry(07404,begin_of_activity,frustrated,video3344630270,au17,36).
entry(07405,end_of_activity,frustrated,video3344630270,au20,10).
entry(07406,end_of_activity,frustrated,video3344630270,au23,26).
entry(07500,end_of_activity,frustrated,video3344630270,au07,24).
entry(07501,begin_of_activity,frustrated,video3344630270,au10,19).
entry(07502,begin_of_activity,frustrated,video3344630270,au15,9).
entry(07503,end_of_activity,frustrated,video3344630270,au17,36).
entry(07504,begin_of_activity,frustrated,video3344630270,au20,11).
entry(07505,begin_of_activity,frustrated,video3344630270,au23,27).
entry(07506,begin_of_activity,frustrated,video3344630270,au25,5).
entry(07600,begin_of_activity,frustrated,video3344630270,au07,25).
entry(07601,end_of_activity,frustrated,video3344630270,au10,19).
entry(07602,end_of_activity,frustrated,video3344630270,au15,9).
entry(07603,begin_of_activity,frustrated,video3344630270,au17,37).
entry(07604,end_of_activity,frustrated,video3344630270,au20,11).
entry(07605,end_of_activity,frustrated,video3344630270,au23,27).
entry(07606,end_of_activity,frustrated,video3344630270,au25,5).
entry(07700,end_of_activity,frustrated,video3344630270,au07,25).
entry(07701,begin_of_activity,frustrated,video3344630270,au15,10).
entry(07702,end_of_activity,frustrated,video3344630270,au17,37).
entry(07800,begin_of_activity,frustrated,video3344630270,au07,26).
entry(07801,begin_of_activity,frustrated,video3344630270,au10,20).
entry(07802,end_of_activity,frustrated,video3344630270,au15,10).
entry(07803,begin_of_activity,frustrated,video3344630270,au17,38).
entry(07804,begin_of_activity,frustrated,video3344630270,au23,28).
entry(07900,begin_of_activity,frustrated,video3344630270,au04,30).
entry(07901,end_of_activity,frustrated,video3344630270,au07,26).
entry(07902,end_of_activity,frustrated,video3344630270,au10,20).
entry(07903,end_of_activity,frustrated,video3344630270,au17,38).
entry(07904,end_of_activity,frustrated,video3344630270,au23,28).
entry(08000,end_of_activity,frustrated,video3344630270,au04,30).
entry(08001,begin_of_activity,frustrated,video3344630270,au14,2).
entry(08002,begin_of_activity,frustrated,video3344630270,au15,11).
entry(08003,begin_of_activity,frustrated,video3344630270,au17,39).
entry(08004,begin_of_activity,frustrated,video3344630270,au23,29).
entry(08005,begin_of_activity,frustrated,video3344630270,au25,6).
entry(08100,begin_of_activity,frustrated,video3344630270,au04,31).
entry(08101,begin_of_activity,frustrated,video3344630270,au07,27).
entry(08102,end_of_activity,frustrated,video3344630270,au14,2).
entry(08103,end_of_activity,frustrated,video3344630270,au15,11).
entry(08104,end_of_activity,frustrated,video3344630270,au17,39).
entry(08105,end_of_activity,frustrated,video3344630270,au23,29).
entry(08106,end_of_activity,frustrated,video3344630270,au25,6).
entry(08200,end_of_activity,frustrated,video3344630270,au04,31).
entry(08201,end_of_activity,frustrated,video3344630270,au07,27).
entry(08300,begin_of_activity,frustrated,video3344630270,au07,28).
entry(08301,begin_of_activity,frustrated,video3344630270,au17,40).
entry(08400,end_of_activity,frustrated,video3344630270,au07,28).
entry(08401,begin_of_activity,frustrated,video3344630270,au10,21).
entry(08402,end_of_activity,frustrated,video3344630270,au17,40).
entry(08403,begin_of_activity,frustrated,video3344630270,au23,30).
entry(08500,end_of_activity,frustrated,video3344630270,au10,21).
entry(08501,begin_of_activity,frustrated,video3344630270,au17,41).
entry(08502,end_of_activity,frustrated,video3344630270,au23,30).
entry(08600,begin_of_activity,frustrated,video3344630270,au04,32).
entry(08601,begin_of_activity,frustrated,video3344630270,au07,29).
entry(08602,end_of_activity,frustrated,video3344630270,au17,41).
entry(08603,begin_of_activity,frustrated,video3344630270,au23,31).
entry(08700,end_of_activity,frustrated,video3344630270,au04,32).
entry(08701,end_of_activity,frustrated,video3344630270,au07,29).
entry(08702,begin_of_activity,frustrated,video3344630270,au15,12).
entry(08703,begin_of_activity,frustrated,video3344630270,au17,42).
entry(08704,end_of_activity,frustrated,video3344630270,au23,31).
entry(08800,begin_of_activity,frustrated,video3344630270,au04,33).
entry(08801,begin_of_activity,frustrated,video3344630270,au07,30).
entry(08802,end_of_activity,frustrated,video3344630270,au15,12).
entry(08803,end_of_activity,frustrated,video3344630270,au17,42).
entry(08900,end_of_activity,frustrated,video3344630270,au04,33).
entry(08901,end_of_activity,frustrated,video3344630270,au07,30).
entry(08902,begin_of_activity,frustrated,video3344630270,au17,43).
entry(08903,begin_of_activity,frustrated,video3344630270,au23,32).
entry(09000,begin_of_activity,frustrated,video3344630270,au04,34).
entry(09001,begin_of_activity,frustrated,video3344630270,au07,31).
entry(09002,begin_of_activity,frustrated,video3344630270,au10,22).
entry(09003,end_of_activity,frustrated,video3344630270,au17,43).
entry(09004,end_of_activity,frustrated,video3344630270,au23,32).
entry(09100,end_of_activity,frustrated,video3344630270,au04,34).
entry(09101,end_of_activity,frustrated,video3344630270,au07,31).
entry(09102,end_of_activity,frustrated,video3344630270,au10,22).
entry(09103,begin_of_activity,frustrated,video3344630270,au17,44).
entry(09104,begin_of_activity,frustrated,video3344630270,au23,33).
entry(09105,begin_of_activity,frustrated,video3344630270,au25,7).
entry(09200,end_of_activity,frustrated,video3344630270,au17,44).
entry(09201,end_of_activity,frustrated,video3344630270,au23,33).
entry(09202,end_of_activity,frustrated,video3344630270,au25,7).
entry(09300,begin_of_activity,frustrated,video3344630270,au04,35).
entry(09301,begin_of_activity,frustrated,video3344630270,au07,32).
entry(09302,begin_of_activity,frustrated,video3344630270,au17,45).
entry(09303,begin_of_activity,frustrated,video3344630270,au23,34).
entry(09400,end_of_activity,frustrated,video3344630270,au04,35).
entry(09401,end_of_activity,frustrated,video3344630270,au07,32).
entry(09402,end_of_activity,frustrated,video3344630270,au17,45).
entry(09403,end_of_activity,frustrated,video3344630270,au23,34).
entry(09500,begin_of_activity,frustrated,video3344630270,au04,36).
entry(09501,begin_of_activity,frustrated,video3344630270,au17,46).
entry(09600,end_of_activity,frustrated,video3344630270,au04,36).
entry(09601,begin_of_activity,frustrated,video3344630270,au07,33).
entry(09602,begin_of_activity,frustrated,video3344630270,au10,23).
entry(09603,begin_of_activity,frustrated,video3344630270,au15,13).
entry(09604,end_of_activity,frustrated,video3344630270,au17,46).
entry(09605,begin_of_activity,frustrated,video3344630270,au20,12).
entry(09606,begin_of_activity,frustrated,video3344630270,au23,35).
entry(09607,begin_of_activity,frustrated,video3344630270,au24,2).
entry(09700,begin_of_activity,frustrated,video3344630270,au04,37).
entry(09701,end_of_activity,frustrated,video3344630270,au07,33).
entry(09702,end_of_activity,frustrated,video3344630270,au10,23).
entry(09703,end_of_activity,frustrated,video3344630270,au15,13).
entry(09704,begin_of_activity,frustrated,video3344630270,au17,47).
entry(09705,end_of_activity,frustrated,video3344630270,au20,12).
entry(09706,end_of_activity,frustrated,video3344630270,au23,35).
entry(09707,end_of_activity,frustrated,video3344630270,au24,2).
entry(09800,end_of_activity,frustrated,video3344630270,au04,37).
entry(09801,begin_of_activity,frustrated,video3344630270,au15,14).
entry(09802,end_of_activity,frustrated,video3344630270,au17,47).
entry(09900,begin_of_activity,frustrated,video3344630270,au04,38).
entry(09901,begin_of_activity,frustrated,video3344630270,au07,34).
entry(09902,end_of_activity,frustrated,video3344630270,au15,14).
entry(09903,begin_of_activity,frustrated,video3344630270,au17,48).
entry(09904,begin_of_activity,frustrated,video3344630270,au23,36).
entry(10000,end_of_activity,frustrated,video3344630270,au04,38).
entry(10001,end_of_activity,frustrated,video3344630270,au07,34).
entry(10002,end_of_activity,frustrated,video3344630270,au17,48).
entry(10003,end_of_activity,frustrated,video3344630270,au23,36).
entry(10100,begin_of_activity,frustrated,video3344630270,au04,39).
entry(10101,begin_of_activity,frustrated,video3344630270,au10,24).
entry(10102,begin_of_activity,frustrated,video3344630270,au17,49).
entry(10103,begin_of_activity,frustrated,video3344630270,au23,37).
entry(10200,end_of_activity,frustrated,video3344630270,au04,39).
entry(10201,begin_of_activity,frustrated,video3344630270,au07,35).
entry(10202,end_of_activity,frustrated,video3344630270,au10,24).
entry(10203,end_of_activity,frustrated,video3344630270,au17,49).
entry(10204,end_of_activity,frustrated,video3344630270,au23,37).
entry(10300,end_of_activity,frustrated,video3344630270,au07,35).
entry(10301,begin_of_activity,frustrated,video3344630270,au17,50).
entry(10302,begin_of_activity,frustrated,video3344630270,au23,38).
entry(10303,begin_of_activity,frustrated,video3344630270,au25,8).
entry(10400,begin_of_activity,frustrated,video3344630270,au07,36).
entry(10401,end_of_activity,frustrated,video3344630270,au17,50).
