entry(00000,begin_of_process,bored,video2100512064,start,1).
entry(02002,begin_of_activity,bored,video2100512064,au23,2).
entry(02100,begin_of_activity,bored,video2100512064,au02,1).
entry(02101,begin_of_activity,bored,video2100512064,au04,10).
entry(02102,begin_of_activity,bored,video2100512064,au07,5).
entry(02103,begin_of_activity,bored,video2100512064,au10,1).
entry(02104,begin_of_activity,bored,video2100512064,au15,5).
entry(02105,end_of_activity,bored,video2100512064,au17,7).
entry(02106,end_of_activity,bored,video2100512064,au23,2).
entry(02200,end_of_activity,bored,video2100512064,au02,1).
entry(02201,end_of_activity,bored,video2100512064,au04,10).
entry(02202,end_of_activity,bored,video2100512064,au07,5).
entry(02203,end_of_activity,bored,video2100512064,au10,1).
entry(02204,end_of_activity,bored,video2100512064,au15,5).
entry(02300,begin_of_activity,bored,video2100512064,au04,11).
entry(02400,end_of_activity,bored,video2100512064,au04,11).
entry(02401,begin_of_activity,bored,video2100512064,au17,8).
entry(02500,begin_of_activity,bored,video2100512064,au04,12).
entry(02501,begin_of_activity,bored,video2100512064,au11,4).
entry(02502,begin_of_activity,bored,video2100512064,au15,6).
entry(02503,end_of_activity,bored,video2100512064,au17,8).
entry(02600,end_of_activity,bored,video2100512064,au04,12).
entry(02601,begin_of_activity,bored,video2100512064,au10,2).
entry(02602,end_of_activity,bored,video2100512064,au11,4).
entry(02603,end_of_activity,bored,video2100512064,au15,6).
entry(02604,begin_of_activity,bored,video2100512064,au17,9).
entry(02700,begin_of_activity,bored,video2100512064,au04,13).
entry(02701,end_of_activity,bored,video2100512064,au10,2).
entry(02702,end_of_activity,bored,video2100512064,au17,9).
entry(02800,end_of_activity,bored,video2100512064,au04,13).
entry(02801,begin_of_activity,bored,video2100512064,au17,10).
entry(02900,begin_of_activity,bored,video2100512064,au04,14).
entry(02901,begin_of_activity,bored,video2100512064,au10,3).
entry(02902,end_of_activity,bored,video2100512064,au17,10).
entry(03000,end_of_activity,bored,video2100512064,au04,14).
entry(03001,begin_of_activity,bored,video2100512064,au07,6).
entry(03002,end_of_activity,bored,video2100512064,au10,3).
entry(03100,begin_of_activity,bored,video2100512064,au04,15).
entry(03101,end_of_activity,bored,video2100512064,au07,6).
entry(03102,begin_of_activity,bored,video2100512064,au10,4).
entry(03103,begin_of_activity,bored,video2100512064,au17,11).
entry(03104,begin_of_activity,bored,video2100512064,au23,3).
entry(03200,end_of_activity,bored,video2100512064,au04,15).
entry(03201,end_of_activity,bored,video2100512064,au10,4).
entry(03202,end_of_activity,bored,video2100512064,au17,11).
entry(03203,end_of_activity,bored,video2100512064,au23,3).
entry(03300,begin_of_activity,bored,video2100512064,au02,2).
entry(03301,begin_of_activity,bored,video2100512064,au04,16).
entry(03302,begin_of_activity,bored,video2100512064,au07,7).
entry(03400,end_of_activity,bored,video2100512064,au02,2).
entry(03401,end_of_activity,bored,video2100512064,au04,16).
entry(03402,end_of_activity,bored,video2100512064,au07,7).
entry(03403,begin_of_activity,bored,video2100512064,au25,3).
entry(03500,begin_of_activity,bored,video2100512064,au07,8).
entry(03501,begin_of_activity,bored,video2100512064,au24,1).
entry(03502,end_of_activity,bored,video2100512064,au25,3).
entry(03600,begin_of_activity,bored,video2100512064,au04,17).
entry(03601,end_of_activity,bored,video2100512064,au07,8).
entry(03602,begin_of_activity,bored,video2100512064,au10,5).
entry(03603,end_of_activity,bored,video2100512064,au24,1).
entry(03700,end_of_activity,bored,video2100512064,au04,17).
entry(03701,begin_of_activity,bored,video2100512064,au07,9).
entry(03702,end_of_activity,bored,video2100512064,au10,5).
entry(03703,begin_of_activity,bored,video2100512064,au17,12).
entry(03800,begin_of_activity,bored,video2100512064,au04,18).
entry(03801,end_of_activity,bored,video2100512064,au07,9).
entry(03802,end_of_activity,bored,video2100512064,au17,12).
entry(03803,begin_of_activity,bored,video2100512064,au23,4).
entry(03804,begin_of_activity,bored,video2100512064,au25,4).
entry(03900,end_of_activity,bored,video2100512064,au04,18).
entry(03901,begin_of_activity,bored,video2100512064,au07,10).
entry(03902,begin_of_activity,bored,video2100512064,au17,13).
entry(03903,end_of_activity,bored,video2100512064,au23,4).
entry(03904,end_of_activity,bored,video2100512064,au25,4).
entry(04000,begin_of_activity,bored,video2100512064,au04,19).
entry(04001,end_of_activity,bored,video2100512064,au07,10).
entry(04002,begin_of_activity,bored,video2100512064,au15,7).
entry(04003,end_of_activity,bored,video2100512064,au17,13).
entry(04100,end_of_activity,bored,video2100512064,au04,19).
entry(04101,begin_of_activity,bored,video2100512064,au10,6).
entry(04102,end_of_activity,bored,video2100512064,au15,7).
entry(04103,begin_of_activity,bored,video2100512064,au17,14).
entry(04104,begin_of_activity,bored,video2100512064,au23,5).
entry(04105,begin_of_activity,bored,video2100512064,au25,5).
entry(04200,begin_of_activity,bored,video2100512064,au04,20).
entry(04201,begin_of_activity,bored,video2100512064,au07,11).
entry(04202,end_of_activity,bored,video2100512064,au10,6).
entry(04203,begin_of_activity,bored,video2100512064,au15,8).
entry(04204,end_of_activity,bored,video2100512064,au17,14).
entry(04205,end_of_activity,bored,video2100512064,au23,5).
entry(04206,end_of_activity,bored,video2100512064,au25,5).
entry(04300,end_of_activity,bored,video2100512064,au04,20).
entry(04301,end_of_activity,bored,video2100512064,au07,11).
entry(04302,begin_of_activity,bored,video2100512064,au11,5).
entry(04303,end_of_activity,bored,video2100512064,au15,8).
entry(04400,begin_of_activity,bored,video2100512064,au02,3).
entry(04401,begin_of_activity,bored,video2100512064,au04,21).
entry(04402,end_of_activity,bored,video2100512064,au11,5).
entry(04500,end_of_activity,bored,video2100512064,au02,3).
entry(04501,end_of_activity,bored,video2100512064,au04,21).
entry(04502,begin_of_activity,bored,video2100512064,au07,12).
entry(04503,begin_of_activity,bored,video2100512064,au10,7).
entry(04600,begin_of_activity,bored,video2100512064,au04,22).
entry(04601,end_of_activity,bored,video2100512064,au07,12).
entry(04602,end_of_activity,bored,video2100512064,au10,7).
entry(04603,begin_of_activity,bored,video2100512064,au11,6).
entry(04700,end_of_activity,bored,video2100512064,au04,22).
entry(04701,begin_of_activity,bored,video2100512064,au07,13).
entry(04702,end_of_activity,bored,video2100512064,au11,6).
entry(04703,begin_of_activity,bored,video2100512064,au15,9).
entry(04704,begin_of_activity,bored,video2100512064,au25,6).
entry(04800,begin_of_activity,bored,video2100512064,au02,4).
entry(04801,begin_of_activity,bored,video2100512064,au04,23).
entry(04802,end_of_activity,bored,video2100512064,au07,13).
entry(04803,end_of_activity,bored,video2100512064,au15,9).
entry(04804,begin_of_activity,bored,video2100512064,au17,15).
entry(04805,end_of_activity,bored,video2100512064,au25,6).
entry(04900,end_of_activity,bored,video2100512064,au02,4).
entry(04901,end_of_activity,bored,video2100512064,au04,23).
entry(04902,end_of_activity,bored,video2100512064,au17,15).
entry(04903,begin_of_activity,bored,video2100512064,au23,6).
entry(05000,begin_of_activity,bored,video2100512064,au04,24).
entry(05001,end_of_activity,bored,video2100512064,au23,6).
entry(05100,end_of_activity,bored,video2100512064,au04,24).
entry(05101,begin_of_activity,bored,video2100512064,au07,14).
entry(05102,begin_of_activity,bored,video2100512064,au17,16).
entry(05200,begin_of_activity,bored,video2100512064,au04,25).
entry(05201,end_of_activity,bored,video2100512064,au07,14).
entry(05202,end_of_activity,bored,video2100512064,au17,16).
entry(05203,begin_of_activity,bored,video2100512064,au23,7).
entry(05300,begin_of_activity,bored,video2100512064,au02,5).
entry(05301,end_of_activity,bored,video2100512064,au04,25).
entry(05302,end_of_activity,bored,video2100512064,au23,7).
entry(05400,end_of_activity,bored,video2100512064,au02,5).
entry(05401,begin_of_activity,bored,video2100512064,au10,8).
entry(05500,begin_of_activity,bored,video2100512064,au04,26).
entry(05501,end_of_activity,bored,video2100512064,au10,8).
entry(05502,begin_of_activity,bored,video2100512064,au23,8).
entry(05600,end_of_activity,bored,video2100512064,au04,26).
entry(05601,end_of_activity,bored,video2100512064,au23,8).
entry(05700,begin_of_activity,bored,video2100512064,au04,27).
entry(05701,begin_of_activity,bored,video2100512064,au15,10).
entry(05702,begin_of_activity,bored,video2100512064,au17,17).
entry(05800,end_of_activity,bored,video2100512064,au04,27).
entry(05801,begin_of_activity,bored,video2100512064,au07,15).
entry(05802,end_of_activity,bored,video2100512064,au15,10).
entry(05803,end_of_activity,bored,video2100512064,au17,17).
entry(05900,begin_of_activity,bored,video2100512064,au04,28).
entry(05901,end_of_activity,bored,video2100512064,au07,15).
entry(05902,begin_of_activity,bored,video2100512064,au17,18).
entry(06000,end_of_activity,bored,video2100512064,au04,28).
entry(06001,begin_of_activity,bored,video2100512064,au07,16).
entry(06002,end_of_activity,bored,video2100512064,au17,18).
entry(06003,begin_of_activity,bored,video2100512064,au23,9).
entry(06100,end_of_activity,bored,video2100512064,au07,16).
entry(06101,begin_of_activity,bored,video2100512064,au17,19).
entry(06102,end_of_activity,bored,video2100512064,au23,9).
entry(06200,begin_of_activity,bored,video2100512064,au07,17).
entry(06201,end_of_activity,bored,video2100512064,au17,19).
entry(06202,begin_of_activity,bored,video2100512064,au23,10).
entry(06300,end_of_activity,bored,video2100512064,au07,17).
entry(06301,end_of_activity,bored,video2100512064,au23,10).
entry(06400,begin_of_activity,bored,video2100512064,au04,29).
entry(06401,begin_of_activity,bored,video2100512064,au07,18).
entry(06402,begin_of_activity,bored,video2100512064,au17,20).
entry(06403,begin_of_activity,bored,video2100512064,au25,7).
entry(06500,begin_of_activity,bored,video2100512064,au02,6).
entry(06501,end_of_activity,bored,video2100512064,au04,29).
entry(06502,end_of_activity,bored,video2100512064,au07,18).
entry(06503,begin_of_activity,bored,video2100512064,au15,11).
entry(06504,end_of_activity,bored,video2100512064,au17,20).
entry(06505,begin_of_activity,bored,video2100512064,au23,11).
entry(06506,end_of_activity,bored,video2100512064,au25,7).
entry(06600,end_of_activity,bored,video2100512064,au02,6).
entry(06601,begin_of_activity,bored,video2100512064,au04,30).
entry(06602,begin_of_activity,bored,video2100512064,au07,19).
entry(06603,end_of_activity,bored,video2100512064,au15,11).
entry(06604,begin_of_activity,bored,video2100512064,au17,21).
entry(06605,end_of_activity,bored,video2100512064,au23,11).
entry(06606,begin_of_activity,bored,video2100512064,au25,8).
entry(06700,begin_of_activity,bored,video2100512064,au02,7).
entry(06701,end_of_activity,bored,video2100512064,au04,30).
entry(06702,end_of_activity,bored,video2100512064,au07,19).
entry(06703,begin_of_activity,bored,video2100512064,au10,9).
entry(06704,end_of_activity,bored,video2100512064,au17,21).
entry(06705,end_of_activity,bored,video2100512064,au25,8).
entry(06800,end_of_activity,bored,video2100512064,au02,7).
entry(06801,end_of_activity,bored,video2100512064,au10,9).
entry(06802,begin_of_activity,bored,video2100512064,au17,22).
entry(06803,begin_of_activity,bored,video2100512064,au25,9).
entry(06900,begin_of_activity,bored,video2100512064,au02,8).
entry(06901,begin_of_activity,bored,video2100512064,au04,31).
entry(06902,end_of_activity,bored,video2100512064,au17,22).
entry(06903,begin_of_activity,bored,video2100512064,au23,12).
entry(06904,end_of_activity,bored,video2100512064,au25,9).
entry(07000,end_of_activity,bored,video2100512064,au02,8).
entry(07001,end_of_activity,bored,video2100512064,au04,31).
entry(07002,begin_of_activity,bored,video2100512064,au10,10).
entry(07003,end_of_activity,bored,video2100512064,au23,12).
entry(07100,end_of_activity,bored,video2100512064,au10,10).
entry(07200,begin_of_activity,bored,video2100512064,au04,32).
entry(07201,begin_of_activity,bored,video2100512064,au07,20).
entry(07202,begin_of_activity,bored,video2100512064,au17,23).
entry(07300,begin_of_activity,bored,video2100512064,au02,9).
entry(07301,end_of_activity,bored,video2100512064,au04,32).
entry(07302,end_of_activity,bored,video2100512064,au07,20).
entry(07303,end_of_activity,bored,video2100512064,au17,23).
entry(07400,end_of_activity,bored,video2100512064,au02,9).
entry(07401,begin_of_activity,bored,video2100512064,au04,33).
entry(07500,end_of_activity,bored,video2100512064,au04,33).
entry(07600,begin_of_activity,bored,video2100512064,au04,34).
entry(07700,end_of_activity,bored,video2100512064,au04,34).
entry(07701,begin_of_activity,bored,video2100512064,au07,21).
entry(07800,begin_of_activity,bored,video2100512064,au04,35).
entry(07801,end_of_activity,bored,video2100512064,au07,21).
entry(07802,begin_of_activity,bored,video2100512064,au10,11).
entry(07803,begin_of_activity,bored,video2100512064,au17,24).
entry(07900,end_of_activity,bored,video2100512064,au04,35).
entry(07901,end_of_activity,bored,video2100512064,au10,11).
entry(07902,end_of_activity,bored,video2100512064,au17,24).
entry(07903,begin_of_activity,bored,video2100512064,au25,10).
entry(08000,begin_of_activity,bored,video2100512064,au04,36).
entry(08001,begin_of_activity,bored,video2100512064,au17,25).
entry(08002,end_of_activity,bored,video2100512064,au25,10).
entry(08100,end_of_activity,bored,video2100512064,au04,36).
entry(08101,begin_of_activity,bored,video2100512064,au07,22).
entry(08102,begin_of_activity,bored,video2100512064,au10,12).
entry(08103,begin_of_activity,bored,video2100512064,au15,12).
entry(08104,end_of_activity,bored,video2100512064,au17,25).
entry(08200,end_of_activity,bored,video2100512064,au07,22).
entry(08201,end_of_activity,bored,video2100512064,au10,12).
entry(08202,end_of_activity,bored,video2100512064,au15,12).
entry(08203,begin_of_activity,bored,video2100512064,au17,26).
entry(08204,begin_of_activity,bored,video2100512064,au25,11).
entry(08300,begin_of_activity,bored,video2100512064,au04,37).
entry(08301,begin_of_activity,bored,video2100512064,au07,23).
entry(08302,end_of_activity,bored,video2100512064,au17,26).
entry(08303,end_of_activity,bored,video2100512064,au25,11).
entry(08400,begin_of_activity,bored,video2100512064,au02,10).
entry(08401,end_of_activity,bored,video2100512064,au04,37).
entry(08402,end_of_activity,bored,video2100512064,au07,23).
entry(08500,end_of_activity,bored,video2100512064,au02,10).
entry(08501,begin_of_activity,bored,video2100512064,au04,38).
entry(08502,begin_of_activity,bored,video2100512064,au07,24).
entry(08503,begin_of_activity,bored,video2100512064,au17,27).
entry(08600,end_of_activity,bored,video2100512064,au04,38).
entry(08601,end_of_activity,bored,video2100512064,au07,24).
entry(08602,begin_of_activity,bored,video2100512064,au15,13).
entry(08603,end_of_activity,bored,video2100512064,au17,27).
entry(08700,begin_of_activity,bored,video2100512064,au02,11).
entry(08701,end_of_activity,bored,video2100512064,au15,13).
entry(08702,begin_of_activity,bored,video2100512064,au17,28).
entry(08703,begin_of_activity,bored,video2100512064,au23,13).
entry(08800,end_of_activity,bored,video2100512064,au02,11).
entry(08801,begin_of_activity,bored,video2100512064,au04,39).
entry(08802,begin_of_activity,bored,video2100512064,au05,1).
entry(08803,end_of_activity,bored,video2100512064,au17,28).
entry(08804,end_of_activity,bored,video2100512064,au23,13).
entry(08900,end_of_activity,bored,video2100512064,au04,39).
entry(08901,end_of_activity,bored,video2100512064,au05,1).
entry(08902,begin_of_activity,bored,video2100512064,au15,14).
entry(08903,begin_of_activity,bored,video2100512064,au17,29).
entry(09000,begin_of_activity,bored,video2100512064,au04,40).
entry(09001,end_of_activity,bored,video2100512064,au15,14).
entry(09002,end_of_activity,bored,video2100512064,au17,29).
entry(09100,end_of_activity,bored,video2100512064,au04,40).
entry(09101,begin_of_activity,bored,video2100512064,au15,15).
entry(09102,begin_of_activity,bored,video2100512064,au23,14).
entry(09200,end_of_activity,bored,video2100512064,au15,15).
entry(09201,end_of_activity,bored,video2100512064,au23,14).
entry(09300,begin_of_activity,bored,video2100512064,au04,41).
entry(09301,begin_of_activity,bored,video2100512064,au07,25).
entry(09400,end_of_activity,bored,video2100512064,au04,41).
entry(09401,end_of_activity,bored,video2100512064,au07,25).
entry(09402,begin_of_activity,bored,video2100512064,au17,30).
entry(09403,begin_of_activity,bored,video2100512064,au23,15).
entry(09500,begin_of_activity,bored,video2100512064,au02,12).
entry(09501,begin_of_activity,bored,video2100512064,au04,42).
entry(09502,end_of_activity,bored,video2100512064,au17,30).
entry(09503,end_of_activity,bored,video2100512064,au23,15).
entry(09600,end_of_activity,bored,video2100512064,au02,12).
entry(09601,end_of_activity,bored,video2100512064,au04,42).
entry(09602,begin_of_activity,bored,video2100512064,au05,2).
entry(09700,begin_of_activity,bored,video2100512064,au04,43).
entry(09701,end_of_activity,bored,video2100512064,au05,2).
entry(09702,begin_of_activity,bored,video2100512064,au17,31).
entry(09703,begin_of_activity,bored,video2100512064,au23,16).
entry(09800,end_of_activity,bored,video2100512064,au04,43).
entry(09801,end_of_activity,bored,video2100512064,au17,31).
entry(09802,end_of_activity,bored,video2100512064,au23,16).
entry(09900,begin_of_activity,bored,video2100512064,au04,44).
entry(09901,begin_of_activity,bored,video2100512064,au25,12).
entry(10000,begin_of_activity,bored,video2100512064,au02,13).
entry(10001,end_of_activity,bored,video2100512064,au04,44).
entry(10002,begin_of_activity,bored,video2100512064,au07,26).
entry(10003,begin_of_activity,bored,video2100512064,au10,13).
entry(10004,end_of_activity,bored,video2100512064,au25,12).
entry(10100,end_of_activity,bored,video2100512064,au02,13).
entry(10101,end_of_activity,bored,video2100512064,au07,26).
entry(10102,end_of_activity,bored,video2100512064,au10,13).
entry(10200,begin_of_activity,bored,video2100512064,au04,45).
entry(10201,begin_of_activity,bored,video2100512064,au07,27).
entry(10202,begin_of_activity,bored,video2100512064,au10,14).
entry(10203,begin_of_activity,bored,video2100512064,au17,32).
entry(10204,begin_of_activity,bored,video2100512064,au25,13).
entry(10300,end_of_activity,bored,video2100512064,au04,45).
entry(10301,begin_of_activity,bored,video2100512064,au05,3).
entry(10302,end_of_activity,bored,video2100512064,au07,27).
entry(10303,end_of_activity,bored,video2100512064,au10,14).
entry(10304,end_of_activity,bored,video2100512064,au17,32).
entry(10305,begin_of_activity,bored,video2100512064,au23,17).
entry(10306,end_of_activity,bored,video2100512064,au25,13).
entry(10400,end_of_activity,bored,video2100512064,au05,3).
entry(10401,begin_of_activity,bored,video2100512064,au17,33).
entry(10402,end_of_activity,bored,video2100512064,au23,17).
entry(10403,begin_of_activity,bored,video2100512064,au25,14).
entry(10500,begin_of_activity,bored,video2100512064,au10,15).
entry(10501,end_of_activity,bored,video2100512064,au17,33).
entry(10502,end_of_activity,bored,video2100512064,au25,14).
entry(10600,begin_of_activity,bored,video2100512064,au07,28).
entry(10601,end_of_activity,bored,video2100512064,au10,15).
entry(10700,begin_of_activity,bored,video2100512064,au02,14).
entry(10701,end_of_activity,bored,video2100512064,au07,28).
entry(10800,end_of_activity,bored,video2100512064,au02,14).
entry(10900,begin_of_activity,bored,video2100512064,au04,46).
entry(10901,begin_of_activity,bored,video2100512064,au17,34).
entry(11000,end_of_activity,bored,video2100512064,au04,46).
entry(11001,end_of_activity,bored,video2100512064,au17,34).
entry(11200,begin_of_activity,bored,video2100512064,au04,47).
entry(11201,begin_of_activity,bored,video2100512064,au23,18).
entry(11300,end_of_activity,bored,video2100512064,au04,47).
entry(11301,end_of_activity,bored,video2100512064,au23,18).
entry(11500,begin_of_activity,bored,video2100512064,au17,35).
entry(11600,begin_of_activity,bored,video2100512064,au02,15).
entry(11601,begin_of_activity,bored,video2100512064,au15,16).
entry(11602,end_of_activity,bored,video2100512064,au17,35).
entry(11700,end_of_activity,bored,video2100512064,au02,15).
entry(11701,end_of_activity,bored,video2100512064,au15,16).
entry(11800,begin_of_activity,bored,video2100512064,au02,16).
entry(11801,begin_of_activity,bored,video2100512064,au07,29).
entry(11802,begin_of_activity,bored,video2100512064,au17,36).
entry(11900,end_of_activity,bored,video2100512064,au02,16).
entry(11901,end_of_activity,bored,video2100512064,au07,29).
entry(11902,end_of_activity,bored,video2100512064,au17,36).
entry(12000,begin_of_activity,bored,video2100512064,au02,17).
entry(12001,begin_of_activity,bored,video2100512064,au25,15).
entry(12100,end_of_activity,bored,video2100512064,au02,17).
entry(12101,begin_of_activity,bored,video2100512064,au04,48).
entry(12102,begin_of_activity,bored,video2100512064,au17,37).
entry(12103,begin_of_activity,bored,video2100512064,au23,19).
entry(12104,end_of_activity,bored,video2100512064,au25,15).
entry(12200,begin_of_activity,bored,video2100512064,au02,18).
entry(12201,end_of_activity,bored,video2100512064,au04,48).
entry(12202,begin_of_activity,bored,video2100512064,au15,17).
entry(12203,end_of_activity,bored,video2100512064,au17,37).
entry(12204,end_of_activity,bored,video2100512064,au23,19).
entry(12300,end_of_activity,bored,video2100512064,au02,18).
entry(12301,begin_of_activity,bored,video2100512064,au04,49).
entry(12302,begin_of_activity,bored,video2100512064,au07,30).
entry(12303,begin_of_activity,bored,video2100512064,au10,16).
entry(12304,end_of_activity,bored,video2100512064,au15,17).
entry(12400,begin_of_activity,bored,video2100512064,au02,19).
entry(12401,end_of_activity,bored,video2100512064,au04,49).
entry(12402,end_of_activity,bored,video2100512064,au07,30).
entry(12403,end_of_activity,bored,video2100512064,au10,16).
entry(12500,end_of_activity,bored,video2100512064,au02,19).
entry(12600,begin_of_activity,bored,video2100512064,au04,50).
entry(12601,begin_of_activity,bored,video2100512064,au07,31).
entry(12602,begin_of_activity,bored,video2100512064,au10,17).
entry(12603,begin_of_activity,bored,video2100512064,au17,38).
entry(12604,begin_of_activity,bored,video2100512064,au23,20).
entry(12700,end_of_activity,bored,video2100512064,au04,50).
entry(12701,end_of_activity,bored,video2100512064,au07,31).
entry(12702,end_of_activity,bored,video2100512064,au10,17).
entry(12703,end_of_activity,bored,video2100512064,au17,38).
entry(12704,end_of_activity,bored,video2100512064,au23,20).
entry(12800,begin_of_activity,bored,video2100512064,au04,51).
entry(12801,begin_of_activity,bored,video2100512064,au07,32).
entry(12802,begin_of_activity,bored,video2100512064,au15,18).
entry(12803,begin_of_activity,bored,video2100512064,au17,39).
entry(12804,begin_of_activity,bored,video2100512064,au23,21).
entry(12900,begin_of_activity,bored,video2100512064,au02,20).
entry(12901,end_of_activity,bored,video2100512064,au04,51).
entry(12902,end_of_activity,bored,video2100512064,au07,32).
entry(12903,end_of_activity,bored,video2100512064,au15,18).
entry(12904,end_of_activity,bored,video2100512064,au17,39).
entry(12905,end_of_activity,bored,video2100512064,au23,21).
entry(13000,end_of_activity,bored,video2100512064,au02,20).
entry(13100,begin_of_activity,bored,video2100512064,au04,52).
entry(13200,end_of_activity,bored,video2100512064,au04,52).
entry(13201,begin_of_activity,bored,video2100512064,au17,40).
entry(13202,begin_of_activity,bored,video2100512064,au23,22).
entry(13300,begin_of_activity,bored,video2100512064,au04,53).
entry(13301,end_of_activity,bored,video2100512064,au17,40).
entry(13302,end_of_activity,bored,video2100512064,au23,22).
entry(13400,end_of_activity,bored,video2100512064,au04,53).
entry(13401,begin_of_activity,bored,video2100512064,au07,33).
entry(13402,begin_of_activity,bored,video2100512064,au23,23).
entry(13403,begin_of_activity,bored,video2100512064,au25,16).
entry(13500,begin_of_activity,bored,video2100512064,au04,54).
entry(13501,end_of_activity,bored,video2100512064,au07,33).
entry(13502,begin_of_activity,bored,video2100512064,au10,18).
entry(13503,begin_of_activity,bored,video2100512064,au17,41).
entry(13504,end_of_activity,bored,video2100512064,au23,23).
entry(13505,end_of_activity,bored,video2100512064,au25,16).
entry(13600,end_of_activity,bored,video2100512064,au04,54).
entry(13601,begin_of_activity,bored,video2100512064,au07,34).
entry(13602,end_of_activity,bored,video2100512064,au10,18).
entry(13603,begin_of_activity,bored,video2100512064,au15,19).
entry(13604,end_of_activity,bored,video2100512064,au17,41).
entry(13605,begin_of_activity,bored,video2100512064,au23,24).
entry(13700,begin_of_activity,bored,video2100512064,au02,21).
entry(13701,begin_of_activity,bored,video2100512064,au04,55).
entry(13702,end_of_activity,bored,video2100512064,au07,34).
entry(13703,end_of_activity,bored,video2100512064,au15,19).
entry(13704,end_of_activity,bored,video2100512064,au23,24).
entry(13800,end_of_activity,bored,video2100512064,au02,21).
entry(13801,end_of_activity,bored,video2100512064,au04,55).
entry(13802,begin_of_activity,bored,video2100512064,au10,19).
entry(13803,begin_of_activity,bored,video2100512064,au17,42).
entry(13900,begin_of_activity,bored,video2100512064,au02,22).
entry(13901,end_of_activity,bored,video2100512064,au10,19).
entry(13902,begin_of_activity,bored,video2100512064,au15,20).
entry(13903,end_of_activity,bored,video2100512064,au17,42).
entry(14000,end_of_activity,bored,video2100512064,au02,22).
entry(14001,end_of_activity,bored,video2100512064,au15,20).
entry(14100,begin_of_activity,bored,video2100512064,au04,56).
entry(14101,begin_of_activity,bored,video2100512064,au07,35).
entry(14102,begin_of_activity,bored,video2100512064,au15,21).
