entry(00000,begin_of_process,bored,video5000392047,start,1).
entry(00604,begin_of_activity,bored,video5000392047,au24,4).
entry(00605,end_of_activity,bored,video5000392047,au43,2).
entry(00700,end_of_activity,bored,video5000392047,au04,1).
entry(00701,end_of_activity,bored,video5000392047,au06,4).
entry(00702,end_of_activity,bored,video5000392047,au10,4).
entry(00703,end_of_activity,bored,video5000392047,au14,4).
entry(00704,end_of_activity,bored,video5000392047,au24,4).
entry(00800,begin_of_activity,bored,video5000392047,au06,5).
entry(00801,begin_of_activity,bored,video5000392047,au07,4).
entry(00802,begin_of_activity,bored,video5000392047,au10,5).
entry(00803,begin_of_activity,bored,video5000392047,au24,5).
entry(00804,begin_of_activity,bored,video5000392047,au26,1).
entry(00805,begin_of_activity,bored,video5000392047,au43,3).
entry(00900,begin_of_activity,bored,video5000392047,au04,2).
entry(00901,end_of_activity,bored,video5000392047,au06,5).
entry(00902,end_of_activity,bored,video5000392047,au07,4).
entry(00903,end_of_activity,bored,video5000392047,au10,5).
entry(00904,begin_of_activity,bored,video5000392047,au14,5).
entry(00905,end_of_activity,bored,video5000392047,au24,5).
entry(00906,end_of_activity,bored,video5000392047,au26,1).
entry(00907,end_of_activity,bored,video5000392047,au43,3).
entry(01000,end_of_activity,bored,video5000392047,au04,2).
entry(01001,begin_of_activity,bored,video5000392047,au06,6).
entry(01002,begin_of_activity,bored,video5000392047,au07,5).
entry(01003,begin_of_activity,bored,video5000392047,au12,2).
entry(01004,end_of_activity,bored,video5000392047,au14,5).
entry(01005,begin_of_activity,bored,video5000392047,au24,6).
entry(01006,begin_of_activity,bored,video5000392047,au25,2).
entry(01100,end_of_activity,bored,video5000392047,au06,6).
entry(01101,end_of_activity,bored,video5000392047,au07,5).
entry(01102,begin_of_activity,bored,video5000392047,au11,2).
entry(01103,end_of_activity,bored,video5000392047,au12,2).
entry(01104,begin_of_activity,bored,video5000392047,au14,6).
entry(01105,begin_of_activity,bored,video5000392047,au17,2).
entry(01106,end_of_activity,bored,video5000392047,au24,6).
entry(01107,end_of_activity,bored,video5000392047,au25,2).
entry(01108,begin_of_activity,bored,video5000392047,au26,2).
entry(01200,begin_of_activity,bored,video5000392047,au04,3).
entry(01201,begin_of_activity,bored,video5000392047,au06,7).
entry(01202,end_of_activity,bored,video5000392047,au11,2).
entry(01203,end_of_activity,bored,video5000392047,au14,6).
entry(01204,end_of_activity,bored,video5000392047,au17,2).
entry(01205,end_of_activity,bored,video5000392047,au26,2).
entry(01300,end_of_activity,bored,video5000392047,au04,3).
entry(01301,end_of_activity,bored,video5000392047,au06,7).
entry(01302,begin_of_activity,bored,video5000392047,au07,6).
entry(01303,begin_of_activity,bored,video5000392047,au10,6).
entry(01304,begin_of_activity,bored,video5000392047,au24,7).
entry(01305,begin_of_activity,bored,video5000392047,au43,4).
entry(01400,begin_of_activity,bored,video5000392047,au06,8).
entry(01401,end_of_activity,bored,video5000392047,au07,6).
entry(01402,end_of_activity,bored,video5000392047,au10,6).
entry(01403,begin_of_activity,bored,video5000392047,au14,7).
entry(01404,end_of_activity,bored,video5000392047,au24,7).
entry(01405,end_of_activity,bored,video5000392047,au43,4).
entry(01500,begin_of_activity,bored,video5000392047,au04,4).
entry(01501,end_of_activity,bored,video5000392047,au06,8).
entry(01502,begin_of_activity,bored,video5000392047,au10,7).
entry(01503,end_of_activity,bored,video5000392047,au14,7).
entry(01504,begin_of_activity,bored,video5000392047,au17,3).
entry(01505,begin_of_activity,bored,video5000392047,au24,8).
entry(01506,begin_of_activity,bored,video5000392047,au43,5).
entry(01600,begin_of_activity,bored,video5000392047,au01,2).
entry(01601,begin_of_activity,bored,video5000392047,au02,3).
entry(01602,end_of_activity,bored,video5000392047,au04,4).
entry(01603,begin_of_activity,bored,video5000392047,au07,7).
entry(01604,end_of_activity,bored,video5000392047,au10,7).
entry(01605,begin_of_activity,bored,video5000392047,au14,8).
entry(01606,end_of_activity,bored,video5000392047,au17,3).
entry(01607,end_of_activity,bored,video5000392047,au24,8).
entry(01608,end_of_activity,bored,video5000392047,au43,5).
entry(01700,end_of_activity,bored,video5000392047,au01,2).
entry(01701,end_of_activity,bored,video5000392047,au02,3).
entry(01702,end_of_activity,bored,video5000392047,au07,7).
entry(01703,begin_of_activity,bored,video5000392047,au10,8).
entry(01704,end_of_activity,bored,video5000392047,au14,8).
entry(01705,begin_of_activity,bored,video5000392047,au24,9).
entry(01706,begin_of_activity,bored,video5000392047,au25,3).
entry(01800,begin_of_activity,bored,video5000392047,au07,8).
entry(01801,end_of_activity,bored,video5000392047,au10,8).
entry(01802,end_of_activity,bored,video5000392047,au24,9).
entry(01803,end_of_activity,bored,video5000392047,au25,3).
entry(01900,end_of_activity,bored,video5000392047,au07,8).
entry(01901,begin_of_activity,bored,video5000392047,au24,10).
entry(01902,begin_of_activity,bored,video5000392047,au43,6).
entry(02000,begin_of_activity,bored,video5000392047,au04,5).
entry(02001,begin_of_activity,bored,video5000392047,au07,9).
entry(02002,begin_of_activity,bored,video5000392047,au10,9).
entry(02003,begin_of_activity,bored,video5000392047,au17,4).
entry(02004,end_of_activity,bored,video5000392047,au24,10).
entry(02005,end_of_activity,bored,video5000392047,au43,6).
entry(02100,end_of_activity,bored,video5000392047,au04,5).
entry(02101,end_of_activity,bored,video5000392047,au07,9).
entry(02102,end_of_activity,bored,video5000392047,au10,9).
entry(02103,end_of_activity,bored,video5000392047,au17,4).
entry(02200,begin_of_activity,bored,video5000392047,au04,6).
entry(02201,begin_of_activity,bored,video5000392047,au10,10).
entry(02202,begin_of_activity,bored,video5000392047,au24,11).
entry(02203,begin_of_activity,bored,video5000392047,au26,3).
entry(02300,end_of_activity,bored,video5000392047,au04,6).
entry(02301,begin_of_activity,bored,video5000392047,au07,10).
entry(02302,end_of_activity,bored,video5000392047,au10,10).
entry(02303,end_of_activity,bored,video5000392047,au24,11).
entry(02304,begin_of_activity,bored,video5000392047,au25,4).
entry(02305,end_of_activity,bored,video5000392047,au26,3).
entry(02400,begin_of_activity,bored,video5000392047,au04,7).
entry(02401,end_of_activity,bored,video5000392047,au07,10).
entry(02402,end_of_activity,bored,video5000392047,au25,4).
entry(02500,end_of_activity,bored,video5000392047,au04,7).
entry(02501,begin_of_activity,bored,video5000392047,au07,11).
entry(02502,begin_of_activity,bored,video5000392047,au10,11).
entry(02503,begin_of_activity,bored,video5000392047,au17,5).
entry(02504,begin_of_activity,bored,video5000392047,au25,5).
entry(02600,begin_of_activity,bored,video5000392047,au04,8).
entry(02601,end_of_activity,bored,video5000392047,au07,11).
entry(02602,end_of_activity,bored,video5000392047,au10,11).
entry(02603,end_of_activity,bored,video5000392047,au17,5).
entry(02604,begin_of_activity,bored,video5000392047,au24,12).
entry(02605,end_of_activity,bored,video5000392047,au25,5).
entry(02700,end_of_activity,bored,video5000392047,au04,8).
entry(02701,begin_of_activity,bored,video5000392047,au05,1).
entry(02702,begin_of_activity,bored,video5000392047,au17,6).
entry(02703,end_of_activity,bored,video5000392047,au24,12).
entry(02800,begin_of_activity,bored,video5000392047,au04,9).
entry(02801,end_of_activity,bored,video5000392047,au05,1).
entry(02802,end_of_activity,bored,video5000392047,au17,6).
entry(02803,begin_of_activity,bored,video5000392047,au24,13).
entry(02804,begin_of_activity,bored,video5000392047,au25,6).
entry(02900,end_of_activity,bored,video5000392047,au04,9).
entry(02901,begin_of_activity,bored,video5000392047,au05,2).
entry(02902,begin_of_activity,bored,video5000392047,au17,7).
entry(02903,end_of_activity,bored,video5000392047,au24,13).
entry(02904,end_of_activity,bored,video5000392047,au25,6).
entry(03000,end_of_activity,bored,video5000392047,au05,2).
entry(03001,end_of_activity,bored,video5000392047,au17,7).
entry(03002,begin_of_activity,bored,video5000392047,au24,14).
entry(03100,begin_of_activity,bored,video5000392047,au07,12).
entry(03101,begin_of_activity,bored,video5000392047,au17,8).
entry(03102,end_of_activity,bored,video5000392047,au24,14).
entry(03200,end_of_activity,bored,video5000392047,au07,12).
entry(03201,end_of_activity,bored,video5000392047,au17,8).
entry(03202,begin_of_activity,bored,video5000392047,au24,15).
entry(03300,begin_of_activity,bored,video5000392047,au04,10).
entry(03301,begin_of_activity,bored,video5000392047,au17,9).
entry(03302,end_of_activity,bored,video5000392047,au24,15).
entry(03400,end_of_activity,bored,video5000392047,au04,10).
entry(03401,end_of_activity,bored,video5000392047,au17,9).
entry(03402,begin_of_activity,bored,video5000392047,au24,16).
entry(03403,begin_of_activity,bored,video5000392047,au43,7).
entry(03500,begin_of_activity,bored,video5000392047,au07,13).
entry(03501,begin_of_activity,bored,video5000392047,au17,10).
entry(03502,end_of_activity,bored,video5000392047,au24,16).
entry(03503,end_of_activity,bored,video5000392047,au43,7).
entry(03600,end_of_activity,bored,video5000392047,au07,13).
entry(03601,begin_of_activity,bored,video5000392047,au09,1).
entry(03602,end_of_activity,bored,video5000392047,au17,10).
entry(03603,begin_of_activity,bored,video5000392047,au24,17).
entry(03604,begin_of_activity,bored,video5000392047,au43,8).
entry(03700,begin_of_activity,bored,video5000392047,au07,14).
entry(03701,end_of_activity,bored,video5000392047,au09,1).
entry(03702,begin_of_activity,bored,video5000392047,au14,9).
entry(03703,begin_of_activity,bored,video5000392047,au17,11).
entry(03704,end_of_activity,bored,video5000392047,au24,17).
entry(03705,end_of_activity,bored,video5000392047,au43,8).
entry(03800,end_of_activity,bored,video5000392047,au07,14).
entry(03801,begin_of_activity,bored,video5000392047,au10,12).
entry(03802,end_of_activity,bored,video5000392047,au14,9).
entry(03803,end_of_activity,bored,video5000392047,au17,11).
entry(03804,begin_of_activity,bored,video5000392047,au24,18).
entry(03900,begin_of_activity,bored,video5000392047,au07,15).
entry(03901,begin_of_activity,bored,video5000392047,au09,2).
entry(03902,end_of_activity,bored,video5000392047,au10,12).
entry(03903,begin_of_activity,bored,video5000392047,au14,10).
entry(03904,begin_of_activity,bored,video5000392047,au17,12).
entry(03905,end_of_activity,bored,video5000392047,au24,18).
entry(04000,end_of_activity,bored,video5000392047,au07,15).
entry(04001,end_of_activity,bored,video5000392047,au09,2).
entry(04002,begin_of_activity,bored,video5000392047,au10,13).
entry(04003,end_of_activity,bored,video5000392047,au14,10).
entry(04004,end_of_activity,bored,video5000392047,au17,12).
entry(04005,begin_of_activity,bored,video5000392047,au24,19).
entry(04100,begin_of_activity,bored,video5000392047,au07,16).
entry(04101,begin_of_activity,bored,video5000392047,au09,3).
entry(04102,end_of_activity,bored,video5000392047,au10,13).
entry(04103,begin_of_activity,bored,video5000392047,au17,13).
entry(04104,end_of_activity,bored,video5000392047,au24,19).
entry(04200,end_of_activity,bored,video5000392047,au07,16).
entry(04201,end_of_activity,bored,video5000392047,au09,3).
entry(04202,begin_of_activity,bored,video5000392047,au10,14).
entry(04203,end_of_activity,bored,video5000392047,au17,13).
entry(04204,begin_of_activity,bored,video5000392047,au24,20).
entry(04300,begin_of_activity,bored,video5000392047,au05,3).
entry(04301,end_of_activity,bored,video5000392047,au10,14).
entry(04302,begin_of_activity,bored,video5000392047,au17,14).
entry(04303,end_of_activity,bored,video5000392047,au24,20).
entry(04304,begin_of_activity,bored,video5000392047,au43,9).
entry(04400,end_of_activity,bored,video5000392047,au05,3).
entry(04401,begin_of_activity,bored,video5000392047,au10,15).
entry(04402,begin_of_activity,bored,video5000392047,au14,11).
entry(04403,end_of_activity,bored,video5000392047,au17,14).
entry(04404,begin_of_activity,bored,video5000392047,au24,21).
entry(04405,end_of_activity,bored,video5000392047,au43,9).
entry(04500,end_of_activity,bored,video5000392047,au10,15).
entry(04501,end_of_activity,bored,video5000392047,au14,11).
entry(04502,begin_of_activity,bored,video5000392047,au17,15).
entry(04503,end_of_activity,bored,video5000392047,au24,21).
entry(04600,end_of_activity,bored,video5000392047,au17,15).
entry(04601,begin_of_activity,bored,video5000392047,au24,22).
entry(04700,begin_of_activity,bored,video5000392047,au05,4).
entry(04701,begin_of_activity,bored,video5000392047,au07,17).
entry(04702,begin_of_activity,bored,video5000392047,au17,16).
entry(04703,end_of_activity,bored,video5000392047,au24,22).
entry(04704,begin_of_activity,bored,video5000392047,au43,10).
entry(04800,end_of_activity,bored,video5000392047,au05,4).
entry(04801,end_of_activity,bored,video5000392047,au07,17).
entry(04802,end_of_activity,bored,video5000392047,au17,16).
entry(04803,begin_of_activity,bored,video5000392047,au24,23).
entry(04804,end_of_activity,bored,video5000392047,au43,10).
entry(04900,begin_of_activity,bored,video5000392047,au04,11).
entry(04901,begin_of_activity,bored,video5000392047,au05,5).
entry(04902,begin_of_activity,bored,video5000392047,au17,17).
entry(04903,end_of_activity,bored,video5000392047,au24,23).
entry(05000,end_of_activity,bored,video5000392047,au04,11).
entry(05001,end_of_activity,bored,video5000392047,au05,5).
entry(05002,begin_of_activity,bored,video5000392047,au10,16).
entry(05003,begin_of_activity,bored,video5000392047,au11,3).
entry(05004,begin_of_activity,bored,video5000392047,au14,12).
entry(05005,end_of_activity,bored,video5000392047,au17,17).
entry(05006,begin_of_activity,bored,video5000392047,au25,7).
entry(05100,end_of_activity,bored,video5000392047,au10,16).
entry(05101,end_of_activity,bored,video5000392047,au11,3).
entry(05102,end_of_activity,bored,video5000392047,au14,12).
entry(05103,begin_of_activity,bored,video5000392047,au17,18).
entry(05104,end_of_activity,bored,video5000392047,au25,7).
entry(05200,end_of_activity,bored,video5000392047,au17,18).
entry(05201,begin_of_activity,bored,video5000392047,au24,24).
entry(05300,begin_of_activity,bored,video5000392047,au05,6).
entry(05301,begin_of_activity,bored,video5000392047,au17,19).
entry(05302,end_of_activity,bored,video5000392047,au24,24).
entry(05400,end_of_activity,bored,video5000392047,au05,6).
entry(05401,end_of_activity,bored,video5000392047,au17,19).
entry(05402,begin_of_activity,bored,video5000392047,au24,25).
entry(05500,begin_of_activity,bored,video5000392047,au07,18).
entry(05501,begin_of_activity,bored,video5000392047,au17,20).
entry(05502,end_of_activity,bored,video5000392047,au24,25).
entry(05600,end_of_activity,bored,video5000392047,au07,18).
entry(05601,end_of_activity,bored,video5000392047,au17,20).
entry(05602,begin_of_activity,bored,video5000392047,au24,26).
entry(05700,begin_of_activity,bored,video5000392047,au04,12).
entry(05701,begin_of_activity,bored,video5000392047,au17,21).
entry(05702,end_of_activity,bored,video5000392047,au24,26).
entry(05800,end_of_activity,bored,video5000392047,au04,12).
entry(05801,end_of_activity,bored,video5000392047,au17,21).
entry(05802,begin_of_activity,bored,video5000392047,au24,27).
entry(05900,begin_of_activity,bored,video5000392047,au17,22).
entry(05901,end_of_activity,bored,video5000392047,au24,27).
entry(06000,begin_of_activity,bored,video5000392047,au04,13).
entry(06001,end_of_activity,bored,video5000392047,au17,22).
entry(06002,begin_of_activity,bored,video5000392047,au24,28).
entry(06100,end_of_activity,bored,video5000392047,au04,13).
entry(06101,begin_of_activity,bored,video5000392047,au17,23).
entry(06102,end_of_activity,bored,video5000392047,au24,28).
entry(06200,begin_of_activity,bored,video5000392047,au05,7).
entry(06201,begin_of_activity,bored,video5000392047,au07,19).
entry(06202,end_of_activity,bored,video5000392047,au17,23).
entry(06203,begin_of_activity,bored,video5000392047,au24,29).
entry(06300,end_of_activity,bored,video5000392047,au05,7).
entry(06301,end_of_activity,bored,video5000392047,au07,19).
entry(06302,begin_of_activity,bored,video5000392047,au17,24).
entry(06303,end_of_activity,bored,video5000392047,au24,29).
entry(06400,begin_of_activity,bored,video5000392047,au07,20).
entry(06401,end_of_activity,bored,video5000392047,au17,24).
entry(06402,begin_of_activity,bored,video5000392047,au24,30).
entry(06403,begin_of_activity,bored,video5000392047,au43,11).
entry(06500,begin_of_activity,bored,video5000392047,au05,8).
entry(06501,end_of_activity,bored,video5000392047,au07,20).
entry(06502,begin_of_activity,bored,video5000392047,au17,25).
entry(06503,end_of_activity,bored,video5000392047,au24,30).
entry(06504,end_of_activity,bored,video5000392047,au43,11).
entry(06600,end_of_activity,bored,video5000392047,au05,8).
entry(06601,begin_of_activity,bored,video5000392047,au07,21).
entry(06602,end_of_activity,bored,video5000392047,au17,25).
entry(06603,begin_of_activity,bored,video5000392047,au24,31).
entry(06604,begin_of_activity,bored,video5000392047,au43,12).
entry(06700,end_of_activity,bored,video5000392047,au07,21).
entry(06701,begin_of_activity,bored,video5000392047,au17,26).
entry(06702,end_of_activity,bored,video5000392047,au24,31).
entry(06703,end_of_activity,bored,video5000392047,au43,12).
entry(06800,begin_of_activity,bored,video5000392047,au05,9).
entry(06801,begin_of_activity,bored,video5000392047,au07,22).
entry(06802,end_of_activity,bored,video5000392047,au17,26).
entry(06900,end_of_activity,bored,video5000392047,au05,9).
entry(06901,end_of_activity,bored,video5000392047,au07,22).
entry(06902,begin_of_activity,bored,video5000392047,au17,27).
entry(06903,begin_of_activity,bored,video5000392047,au24,32).
entry(06904,begin_of_activity,bored,video5000392047,au43,13).
entry(07000,end_of_activity,bored,video5000392047,au17,27).
entry(07001,end_of_activity,bored,video5000392047,au24,32).
entry(07002,end_of_activity,bored,video5000392047,au43,13).
entry(07100,begin_of_activity,bored,video5000392047,au04,14).
entry(07101,begin_of_activity,bored,video5000392047,au05,10).
entry(07102,begin_of_activity,bored,video5000392047,au17,28).
entry(07103,begin_of_activity,bored,video5000392047,au24,33).
entry(07104,begin_of_activity,bored,video5000392047,au43,14).
entry(07200,end_of_activity,bored,video5000392047,au04,14).
entry(07201,end_of_activity,bored,video5000392047,au05,10).
entry(07202,end_of_activity,bored,video5000392047,au17,28).
entry(07203,end_of_activity,bored,video5000392047,au24,33).
entry(07204,end_of_activity,bored,video5000392047,au43,14).
entry(07300,begin_of_activity,bored,video5000392047,au17,29).
entry(07301,begin_of_activity,bored,video5000392047,au24,34).
entry(07400,end_of_activity,bored,video5000392047,au17,29).
entry(07401,end_of_activity,bored,video5000392047,au24,34).
entry(07402,begin_of_activity,bored,video5000392047,au43,15).
entry(07500,begin_of_activity,bored,video5000392047,au07,23).
entry(07501,begin_of_activity,bored,video5000392047,au17,30).
entry(07502,begin_of_activity,bored,video5000392047,au24,35).
entry(07503,end_of_activity,bored,video5000392047,au43,15).
entry(07600,end_of_activity,bored,video5000392047,au07,23).
entry(07601,end_of_activity,bored,video5000392047,au17,30).
entry(07602,end_of_activity,bored,video5000392047,au24,35).
entry(07603,begin_of_activity,bored,video5000392047,au43,16).
entry(07700,begin_of_activity,bored,video5000392047,au17,31).
entry(07701,begin_of_activity,bored,video5000392047,au24,36).
entry(07702,end_of_activity,bored,video5000392047,au43,16).
entry(07800,end_of_activity,bored,video5000392047,au17,31).
entry(07801,end_of_activity,bored,video5000392047,au24,36).
entry(07900,begin_of_activity,bored,video5000392047,au05,11).
entry(07901,begin_of_activity,bored,video5000392047,au07,24).
entry(07902,begin_of_activity,bored,video5000392047,au17,32).
entry(07903,begin_of_activity,bored,video5000392047,au24,37).
entry(08000,end_of_activity,bored,video5000392047,au05,11).
entry(08001,end_of_activity,bored,video5000392047,au07,24).
entry(08002,end_of_activity,bored,video5000392047,au17,32).
entry(08003,end_of_activity,bored,video5000392047,au24,37).
entry(08100,begin_of_activity,bored,video5000392047,au07,25).
entry(08101,begin_of_activity,bored,video5000392047,au17,33).
entry(08102,begin_of_activity,bored,video5000392047,au24,38).
entry(08200,begin_of_activity,bored,video5000392047,au04,15).
entry(08201,end_of_activity,bored,video5000392047,au07,25).
entry(08202,end_of_activity,bored,video5000392047,au17,33).
entry(08203,end_of_activity,bored,video5000392047,au24,38).
entry(08300,end_of_activity,bored,video5000392047,au04,15).
entry(08301,begin_of_activity,bored,video5000392047,au17,34).
entry(08302,begin_of_activity,bored,video5000392047,au24,39).
entry(08400,begin_of_activity,bored,video5000392047,au04,16).
entry(08401,end_of_activity,bored,video5000392047,au17,34).
entry(08402,end_of_activity,bored,video5000392047,au24,39).
entry(08500,begin_of_activity,bored,video5000392047,au01,3).
entry(08501,end_of_activity,bored,video5000392047,au04,16).
entry(08502,begin_of_activity,bored,video5000392047,au07,26).
entry(08503,begin_of_activity,bored,video5000392047,au10,17).
entry(08504,begin_of_activity,bored,video5000392047,au14,13).
entry(08505,begin_of_activity,bored,video5000392047,au17,35).
entry(08506,begin_of_activity,bored,video5000392047,au24,40).
entry(08600,end_of_activity,bored,video5000392047,au01,3).
entry(08601,end_of_activity,bored,video5000392047,au07,26).
entry(08602,end_of_activity,bored,video5000392047,au10,17).
entry(08603,end_of_activity,bored,video5000392047,au14,13).
entry(08604,end_of_activity,bored,video5000392047,au17,35).
entry(08605,end_of_activity,bored,video5000392047,au24,40).
entry(08700,begin_of_activity,bored,video5000392047,au05,12).
entry(08701,begin_of_activity,bored,video5000392047,au17,36).
entry(08702,begin_of_activity,bored,video5000392047,au24,41).
entry(08800,end_of_activity,bored,video5000392047,au05,12).
entry(08801,begin_of_activity,bored,video5000392047,au10,18).
entry(08802,end_of_activity,bored,video5000392047,au17,36).
entry(08803,end_of_activity,bored,video5000392047,au24,41).
entry(08900,begin_of_activity,bored,video5000392047,au05,13).
entry(08901,end_of_activity,bored,video5000392047,au10,18).
entry(08902,begin_of_activity,bored,video5000392047,au17,37).
entry(08903,begin_of_activity,bored,video5000392047,au24,42).
entry(09000,end_of_activity,bored,video5000392047,au05,13).
entry(09001,end_of_activity,bored,video5000392047,au17,37).
entry(09002,end_of_activity,bored,video5000392047,au24,42).
entry(09100,begin_of_activity,bored,video5000392047,au05,14).
entry(09101,begin_of_activity,bored,video5000392047,au07,27).
entry(09102,begin_of_activity,bored,video5000392047,au17,38).
entry(09103,begin_of_activity,bored,video5000392047,au24,43).
entry(09200,end_of_activity,bored,video5000392047,au05,14).
entry(09201,end_of_activity,bored,video5000392047,au07,27).
entry(09202,end_of_activity,bored,video5000392047,au17,38).
entry(09203,end_of_activity,bored,video5000392047,au24,43).
entry(09300,begin_of_activity,bored,video5000392047,au04,17).
entry(09301,begin_of_activity,bored,video5000392047,au05,15).
entry(09302,begin_of_activity,bored,video5000392047,au17,39).
entry(09303,begin_of_activity,bored,video5000392047,au24,44).
entry(09400,end_of_activity,bored,video5000392047,au04,17).
entry(09401,end_of_activity,bored,video5000392047,au05,15).
entry(09402,begin_of_activity,bored,video5000392047,au07,28).
entry(09403,end_of_activity,bored,video5000392047,au17,39).
entry(09404,end_of_activity,bored,video5000392047,au24,44).
entry(09500,end_of_activity,bored,video5000392047,au07,28).
entry(09501,begin_of_activity,bored,video5000392047,au17,40).
entry(09502,begin_of_activity,bored,video5000392047,au24,45).
entry(09600,begin_of_activity,bored,video5000392047,au05,16).
entry(09601,begin_of_activity,bored,video5000392047,au07,29).
entry(09602,end_of_activity,bored,video5000392047,au17,40).
entry(09603,end_of_activity,bored,video5000392047,au24,45).
entry(09700,end_of_activity,bored,video5000392047,au05,16).
entry(09701,end_of_activity,bored,video5000392047,au07,29).
entry(09702,begin_of_activity,bored,video5000392047,au17,41).
entry(09703,begin_of_activity,bored,video5000392047,au24,46).
entry(09800,begin_of_activity,bored,video5000392047,au05,17).
entry(09801,end_of_activity,bored,video5000392047,au17,41).
entry(09802,end_of_activity,bored,video5000392047,au24,46).
entry(09900,end_of_activity,bored,video5000392047,au05,17).
entry(09901,begin_of_activity,bored,video5000392047,au17,42).
entry(09902,begin_of_activity,bored,video5000392047,au24,47).
entry(10000,begin_of_activity,bored,video5000392047,au04,18).
entry(10001,end_of_activity,bored,video5000392047,au17,42).
entry(10002,end_of_activity,bored,video5000392047,au24,47).
entry(10100,end_of_activity,bored,video5000392047,au04,18).
entry(10101,begin_of_activity,bored,video5000392047,au17,43).
entry(10102,begin_of_activity,bored,video5000392047,au24,48).
entry(10200,end_of_activity,bored,video5000392047,au17,43).
entry(10201,end_of_activity,bored,video5000392047,au24,48).
entry(10202,begin_of_activity,bored,video5000392047,au43,17).
entry(10300,begin_of_activity,bored,video5000392047,au17,44).
entry(10301,begin_of_activity,bored,video5000392047,au24,49).
entry(10302,end_of_activity,bored,video5000392047,au43,17).
entry(10400,begin_of_activity,bored,video5000392047,au07,30).
entry(10401,begin_of_activity,bored,video5000392047,au10,19).
entry(10402,end_of_activity,bored,video5000392047,au17,44).
entry(10403,end_of_activity,bored,video5000392047,au24,49).
entry(10500,end_of_activity,bored,video5000392047,au07,30).
entry(10501,end_of_activity,bored,video5000392047,au10,19).
entry(10502,begin_of_activity,bored,video5000392047,au17,45).
entry(10503,begin_of_activity,bored,video5000392047,au24,50).
entry(10600,end_of_activity,bored,video5000392047,au17,45).
entry(10601,end_of_activity,bored,video5000392047,au24,50).
entry(10700,begin_of_activity,bored,video5000392047,au05,18).
entry(10701,begin_of_activity,bored,video5000392047,au17,46).
entry(10702,begin_of_activity,bored,video5000392047,au24,51).
entry(10800,end_of_activity,bored,video5000392047,au05,18).
entry(10801,end_of_activity,bored,video5000392047,au17,46).
entry(10802,end_of_activity,bored,video5000392047,au24,51).
entry(10900,begin_of_activity,bored,video5000392047,au17,47).
