entry(00000,begin_of_process,confused,video5100091062,start,0).
entry(03900,end_of_activity,confused,video5100091062,au04,1).
entry(03900,begin_of_activity,confused,video5100091062,au14,2).
entry(03900,begin_of_activity,confused,video5100091062,au15,3).
entry(03900,end_of_activity,confused,video5100091062,au17,15).
entry(03900,begin_of_activity,confused,video5100091062,au23,11).
entry(03900,begin_of_activity,confused,video5100091062,au24,18).
entry(04000,end_of_activity,confused,video5100091062,au14,2).
entry(04000,end_of_activity,confused,video5100091062,au15,3).
entry(04000,begin_of_activity,confused,video5100091062,au17,16).
entry(04000,end_of_activity,confused,video5100091062,au23,11).
entry(04000,end_of_activity,confused,video5100091062,au24,18).
entry(04000,begin_of_activity,confused,video5100091062,au28,7).
entry(04100,end_of_activity,confused,video5100091062,au17,16).
entry(04100,begin_of_activity,confused,video5100091062,au24,19).
entry(04100,end_of_activity,confused,video5100091062,au28,7).
entry(04200,begin_of_activity,confused,video5100091062,au17,17).
entry(04200,begin_of_activity,confused,video5100091062,au20,10).
entry(04200,end_of_activity,confused,video5100091062,au24,19).
entry(04300,end_of_activity,confused,video5100091062,au17,17).
entry(04300,end_of_activity,confused,video5100091062,au20,10).
entry(04300,begin_of_activity,confused,video5100091062,au24,20).
entry(04400,begin_of_activity,confused,video5100091062,au07,15).
entry(04400,begin_of_activity,confused,video5100091062,au20,11).
entry(04400,end_of_activity,confused,video5100091062,au24,20).
entry(04500,end_of_activity,confused,video5100091062,au07,15).
entry(04500,begin_of_activity,confused,video5100091062,au10,5).
entry(04500,end_of_activity,confused,video5100091062,au20,11).
entry(04500,begin_of_activity,confused,video5100091062,au24,21).
entry(04500,begin_of_activity,confused,video5100091062,au28,8).
entry(04600,end_of_activity,confused,video5100091062,au10,5).
entry(04600,begin_of_activity,confused,video5100091062,au17,18).
entry(04600,begin_of_activity,confused,video5100091062,au23,12).
entry(04600,end_of_activity,confused,video5100091062,au24,21).
entry(04600,end_of_activity,confused,video5100091062,au28,8).
entry(04700,begin_of_activity,confused,video5100091062,au05,0).
entry(04700,end_of_activity,confused,video5100091062,au17,18).
entry(04700,begin_of_activity,confused,video5100091062,au20,12).
entry(04700,end_of_activity,confused,video5100091062,au23,12).
entry(04700,begin_of_activity,confused,video5100091062,au24,22).
entry(04700,begin_of_activity,confused,video5100091062,au28,9).
entry(04800,end_of_activity,confused,video5100091062,au05,0).
entry(04800,end_of_activity,confused,video5100091062,au20,12).
entry(04800,end_of_activity,confused,video5100091062,au24,22).
entry(04800,end_of_activity,confused,video5100091062,au28,9).
entry(04900,begin_of_activity,confused,video5100091062,au05,1).
entry(04900,begin_of_activity,confused,video5100091062,au23,13).
entry(04900,begin_of_activity,confused,video5100091062,au24,23).
entry(05000,end_of_activity,confused,video5100091062,au05,1).
entry(05000,end_of_activity,confused,video5100091062,au23,13).
entry(05000,end_of_activity,confused,video5100091062,au24,23).
entry(05000,begin_of_activity,confused,video5100091062,au28,10).
entry(05100,begin_of_activity,confused,video5100091062,au05,2).
entry(05100,begin_of_activity,confused,video5100091062,au07,16).
entry(05100,begin_of_activity,confused,video5100091062,au23,14).
entry(05100,begin_of_activity,confused,video5100091062,au24,24).
entry(05100,end_of_activity,confused,video5100091062,au28,10).
entry(05200,end_of_activity,confused,video5100091062,au05,2).
entry(05200,end_of_activity,confused,video5100091062,au07,16).
entry(05200,end_of_activity,confused,video5100091062,au23,14).
entry(05200,end_of_activity,confused,video5100091062,au24,24).
entry(05300,begin_of_activity,confused,video5100091062,au05,3).
entry(05300,begin_of_activity,confused,video5100091062,au07,17).
entry(05300,begin_of_activity,confused,video5100091062,au23,15).
entry(05300,begin_of_activity,confused,video5100091062,au24,25).
entry(05300,begin_of_activity,confused,video5100091062,au28,11).
entry(05400,end_of_activity,confused,video5100091062,au05,3).
entry(05400,end_of_activity,confused,video5100091062,au07,17).
entry(05400,end_of_activity,confused,video5100091062,au23,15).
entry(05400,end_of_activity,confused,video5100091062,au24,25).
entry(05400,end_of_activity,confused,video5100091062,au28,11).
entry(05500,begin_of_activity,confused,video5100091062,au05,4).
entry(05500,begin_of_activity,confused,video5100091062,au17,19).
entry(05500,begin_of_activity,confused,video5100091062,au24,26).
entry(05600,end_of_activity,confused,video5100091062,au05,4).
entry(05600,end_of_activity,confused,video5100091062,au17,19).
entry(05600,end_of_activity,confused,video5100091062,au24,26).
entry(05700,begin_of_activity,confused,video5100091062,au05,5).
entry(05700,begin_of_activity,confused,video5100091062,au24,27).
entry(05800,end_of_activity,confused,video5100091062,au05,5).
entry(05800,begin_of_activity,confused,video5100091062,au07,18).
entry(05800,begin_of_activity,confused,video5100091062,au10,6).
entry(05800,end_of_activity,confused,video5100091062,au24,27).
entry(05900,begin_of_activity,confused,video5100091062,au05,6).
entry(05900,end_of_activity,confused,video5100091062,au07,18).
entry(05900,end_of_activity,confused,video5100091062,au10,6).
entry(05900,begin_of_activity,confused,video5100091062,au24,28).
entry(05900,begin_of_activity,confused,video5100091062,au28,12).
entry(06000,end_of_activity,confused,video5100091062,au05,6).
entry(06000,end_of_activity,confused,video5100091062,au24,28).
entry(06000,end_of_activity,confused,video5100091062,au28,12).
entry(06100,begin_of_activity,confused,video5100091062,au05,7).
entry(06100,begin_of_activity,confused,video5100091062,au07,19).
entry(06100,begin_of_activity,confused,video5100091062,au20,13).
entry(06100,begin_of_activity,confused,video5100091062,au24,29).
entry(06200,end_of_activity,confused,video5100091062,au05,7).
entry(06200,end_of_activity,confused,video5100091062,au07,19).
entry(06200,end_of_activity,confused,video5100091062,au20,13).
entry(06200,end_of_activity,confused,video5100091062,au24,29).
entry(06200,begin_of_activity,confused,video5100091062,au26,1).
entry(06200,begin_of_activity,confused,video5100091062,au28,13).
entry(06300,begin_of_activity,confused,video5100091062,au05,8).
entry(06300,begin_of_activity,confused,video5100091062,au07,20).
entry(06300,begin_of_activity,confused,video5100091062,au24,30).
entry(06300,end_of_activity,confused,video5100091062,au26,1).
entry(06300,end_of_activity,confused,video5100091062,au28,13).
entry(06400,end_of_activity,confused,video5100091062,au05,8).
entry(06400,end_of_activity,confused,video5100091062,au07,20).
entry(06400,begin_of_activity,confused,video5100091062,au20,14).
entry(06400,begin_of_activity,confused,video5100091062,au23,16).
entry(06400,end_of_activity,confused,video5100091062,au24,30).
entry(06500,begin_of_activity,confused,video5100091062,au05,9).
entry(06500,begin_of_activity,confused,video5100091062,au07,21).
entry(06500,begin_of_activity,confused,video5100091062,au10,7).
entry(06500,end_of_activity,confused,video5100091062,au20,14).
entry(06500,end_of_activity,confused,video5100091062,au23,16).
entry(06500,begin_of_activity,confused,video5100091062,au24,31).
entry(06600,end_of_activity,confused,video5100091062,au05,9).
entry(06600,end_of_activity,confused,video5100091062,au07,21).
entry(06600,end_of_activity,confused,video5100091062,au10,7).
entry(06600,begin_of_activity,confused,video5100091062,au20,15).
entry(06600,end_of_activity,confused,video5100091062,au24,31).
entry(06700,begin_of_activity,confused,video5100091062,au05,10).
entry(06700,begin_of_activity,confused,video5100091062,au17,20).
entry(06700,end_of_activity,confused,video5100091062,au20,15).
entry(06700,begin_of_activity,confused,video5100091062,au23,17).
entry(06700,begin_of_activity,confused,video5100091062,au24,32).
entry(06700,begin_of_activity,confused,video5100091062,au28,14).
entry(06800,end_of_activity,confused,video5100091062,au05,10).
entry(06800,end_of_activity,confused,video5100091062,au17,20).
entry(06800,end_of_activity,confused,video5100091062,au23,17).
entry(06800,end_of_activity,confused,video5100091062,au24,32).
entry(06800,end_of_activity,confused,video5100091062,au28,14).
entry(06900,begin_of_activity,confused,video5100091062,au05,11).
entry(06900,begin_of_activity,confused,video5100091062,au20,16).
entry(06900,begin_of_activity,confused,video5100091062,au23,18).
entry(06900,begin_of_activity,confused,video5100091062,au24,33).
entry(06900,begin_of_activity,confused,video5100091062,au28,15).
entry(07000,end_of_activity,confused,video5100091062,au05,11).
entry(07000,end_of_activity,confused,video5100091062,au20,16).
entry(07000,end_of_activity,confused,video5100091062,au23,18).
entry(07000,end_of_activity,confused,video5100091062,au24,33).
entry(07000,end_of_activity,confused,video5100091062,au28,15).
entry(07100,begin_of_activity,confused,video5100091062,au05,12).
entry(07100,begin_of_activity,confused,video5100091062,au07,22).
entry(07100,begin_of_activity,confused,video5100091062,au24,34).
entry(07100,begin_of_activity,confused,video5100091062,au26,2).
entry(07200,end_of_activity,confused,video5100091062,au05,12).
entry(07200,end_of_activity,confused,video5100091062,au07,22).
entry(07200,begin_of_activity,confused,video5100091062,au17,21).
entry(07200,begin_of_activity,confused,video5100091062,au20,17).
entry(07200,end_of_activity,confused,video5100091062,au24,34).
entry(07200,end_of_activity,confused,video5100091062,au26,2).
entry(07200,begin_of_activity,confused,video5100091062,au28,16).
entry(07300,begin_of_activity,confused,video5100091062,au05,13).
entry(07300,begin_of_activity,confused,video5100091062,au07,23).
entry(07300,end_of_activity,confused,video5100091062,au17,21).
entry(07300,end_of_activity,confused,video5100091062,au20,17).
entry(07300,begin_of_activity,confused,video5100091062,au24,35).
entry(07300,end_of_activity,confused,video5100091062,au28,16).
entry(07400,end_of_activity,confused,video5100091062,au05,13).
entry(07400,end_of_activity,confused,video5100091062,au07,23).
entry(07400,begin_of_activity,confused,video5100091062,au17,22).
entry(07400,begin_of_activity,confused,video5100091062,au23,19).
entry(07400,end_of_activity,confused,video5100091062,au24,35).
entry(07500,begin_of_activity,confused,video5100091062,au05,14).
entry(07500,end_of_activity,confused,video5100091062,au17,22).
entry(07500,end_of_activity,confused,video5100091062,au23,19).
entry(07500,begin_of_activity,confused,video5100091062,au24,36).
entry(07500,begin_of_activity,confused,video5100091062,au28,17).
entry(07600,end_of_activity,confused,video5100091062,au05,14).
entry(07600,begin_of_activity,confused,video5100091062,au07,24).
entry(07600,begin_of_activity,confused,video5100091062,au17,23).
entry(07600,end_of_activity,confused,video5100091062,au24,36).
entry(07600,end_of_activity,confused,video5100091062,au28,17).
entry(07700,end_of_activity,confused,video5100091062,au07,24).
entry(07700,end_of_activity,confused,video5100091062,au17,23).
entry(07700,begin_of_activity,confused,video5100091062,au20,18).
entry(07700,begin_of_activity,confused,video5100091062,au23,20).
entry(07700,begin_of_activity,confused,video5100091062,au24,37).
entry(07800,begin_of_activity,confused,video5100091062,au07,25).
entry(07800,end_of_activity,confused,video5100091062,au20,18).
entry(07800,end_of_activity,confused,video5100091062,au23,20).
entry(07800,end_of_activity,confused,video5100091062,au24,37).
entry(07900,end_of_activity,confused,video5100091062,au07,25).
entry(07900,begin_of_activity,confused,video5100091062,au23,21).
entry(07900,begin_of_activity,confused,video5100091062,au24,38).
entry(08000,begin_of_activity,confused,video5100091062,au07,26).
entry(08000,begin_of_activity,confused,video5100091062,au10,8).
entry(08000,end_of_activity,confused,video5100091062,au23,21).
entry(08000,end_of_activity,confused,video5100091062,au24,38).
entry(08000,begin_of_activity,confused,video5100091062,au28,18).
entry(08100,begin_of_activity,confused,video5100091062,au04,2).
entry(08100,end_of_activity,confused,video5100091062,au07,26).
entry(08100,end_of_activity,confused,video5100091062,au10,8).
entry(08100,begin_of_activity,confused,video5100091062,au17,24).
entry(08100,begin_of_activity,confused,video5100091062,au23,22).
entry(08100,begin_of_activity,confused,video5100091062,au24,39).
entry(08100,end_of_activity,confused,video5100091062,au28,18).
entry(08200,end_of_activity,confused,video5100091062,au04,2).
entry(08200,begin_of_activity,confused,video5100091062,au05,15).
entry(08200,end_of_activity,confused,video5100091062,au17,24).
entry(08200,end_of_activity,confused,video5100091062,au23,22).
entry(08200,end_of_activity,confused,video5100091062,au24,39).
entry(08300,end_of_activity,confused,video5100091062,au05,15).
entry(08300,begin_of_activity,confused,video5100091062,au23,23).
entry(08300,begin_of_activity,confused,video5100091062,au24,40).
entry(08300,begin_of_activity,confused,video5100091062,au28,19).
entry(08400,begin_of_activity,confused,video5100091062,au05,16).
entry(08400,begin_of_activity,confused,video5100091062,au07,27).
entry(08400,begin_of_activity,confused,video5100091062,au10,9).
entry(08400,begin_of_activity,confused,video5100091062,au14,3).
entry(08400,end_of_activity,confused,video5100091062,au23,23).
entry(08400,end_of_activity,confused,video5100091062,au24,40).
entry(08400,end_of_activity,confused,video5100091062,au28,19).
entry(08500,begin_of_activity,confused,video5100091062,au04,3).
entry(08500,end_of_activity,confused,video5100091062,au05,16).
entry(08500,end_of_activity,confused,video5100091062,au07,27).
entry(08500,end_of_activity,confused,video5100091062,au10,9).
entry(08500,end_of_activity,confused,video5100091062,au14,3).
entry(08500,begin_of_activity,confused,video5100091062,au28,20).
entry(08600,end_of_activity,confused,video5100091062,au04,3).
entry(08600,begin_of_activity,confused,video5100091062,au05,17).
entry(08600,begin_of_activity,confused,video5100091062,au23,24).
entry(08600,end_of_activity,confused,video5100091062,au28,20).
entry(08700,end_of_activity,confused,video5100091062,au05,17).
entry(08700,end_of_activity,confused,video5100091062,au23,24).
entry(08700,begin_of_activity,confused,video5100091062,au24,41).
entry(08700,begin_of_activity,confused,video5100091062,au28,21).
entry(08800,begin_of_activity,confused,video5100091062,au05,18).
entry(08800,begin_of_activity,confused,video5100091062,au14,4).
entry(08800,begin_of_activity,confused,video5100091062,au23,25).
entry(08800,end_of_activity,confused,video5100091062,au24,41).
entry(08800,end_of_activity,confused,video5100091062,au28,21).
entry(08900,end_of_activity,confused,video5100091062,au05,18).
entry(08900,begin_of_activity,confused,video5100091062,au07,28).
entry(08900,end_of_activity,confused,video5100091062,au14,4).
entry(08900,end_of_activity,confused,video5100091062,au23,25).
entry(08900,begin_of_activity,confused,video5100091062,au24,42).
entry(08900,begin_of_activity,confused,video5100091062,au28,22).
entry(09000,begin_of_activity,confused,video5100091062,au04,4).
entry(09000,begin_of_activity,confused,video5100091062,au05,19).
entry(09000,end_of_activity,confused,video5100091062,au07,28).
entry(09000,end_of_activity,confused,video5100091062,au24,42).
entry(09000,end_of_activity,confused,video5100091062,au28,22).
entry(09100,end_of_activity,confused,video5100091062,au04,4).
entry(09100,end_of_activity,confused,video5100091062,au05,19).
entry(09100,begin_of_activity,confused,video5100091062,au10,10).
entry(09100,begin_of_activity,confused,video5100091062,au14,5).
entry(09100,begin_of_activity,confused,video5100091062,au20,19).
entry(09100,begin_of_activity,confused,video5100091062,au23,26).
entry(09100,begin_of_activity,confused,video5100091062,au24,43).
entry(09100,begin_of_activity,confused,video5100091062,au28,23).
entry(09200,begin_of_activity,confused,video5100091062,au05,20).
entry(09200,end_of_activity,confused,video5100091062,au10,10).
entry(09200,end_of_activity,confused,video5100091062,au14,5).
entry(09200,end_of_activity,confused,video5100091062,au20,19).
entry(09200,end_of_activity,confused,video5100091062,au23,26).
entry(09200,end_of_activity,confused,video5100091062,au24,43).
entry(09200,end_of_activity,confused,video5100091062,au28,23).
entry(09300,end_of_activity,confused,video5100091062,au05,20).
entry(09300,begin_of_activity,confused,video5100091062,au07,29).
entry(09300,begin_of_activity,confused,video5100091062,au20,20).
entry(09300,begin_of_activity,confused,video5100091062,au24,44).
entry(09400,end_of_activity,confused,video5100091062,au07,29).
entry(09400,end_of_activity,confused,video5100091062,au20,20).
entry(09400,end_of_activity,confused,video5100091062,au24,44).
entry(09500,begin_of_activity,confused,video5100091062,au10,11).
entry(09500,begin_of_activity,confused,video5100091062,au17,25).
entry(09500,begin_of_activity,confused,video5100091062,au20,21).
entry(09500,begin_of_activity,confused,video5100091062,au24,45).
entry(09500,begin_of_activity,confused,video5100091062,au43,0).
entry(09600,begin_of_activity,confused,video5100091062,au07,30).
entry(09600,end_of_activity,confused,video5100091062,au10,11).
entry(09600,end_of_activity,confused,video5100091062,au17,25).
entry(09600,end_of_activity,confused,video5100091062,au20,21).
entry(09600,end_of_activity,confused,video5100091062,au24,45).
entry(09600,begin_of_activity,confused,video5100091062,au28,24).
entry(09600,end_of_activity,confused,video5100091062,au43,0).
entry(09700,end_of_activity,confused,video5100091062,au07,30).
entry(09700,begin_of_activity,confused,video5100091062,au10,12).
entry(09700,begin_of_activity,confused,video5100091062,au17,26).
entry(09700,begin_of_activity,confused,video5100091062,au20,22).
entry(09700,begin_of_activity,confused,video5100091062,au23,27).
entry(09700,begin_of_activity,confused,video5100091062,au24,46).
entry(09700,end_of_activity,confused,video5100091062,au28,24).
entry(09700,begin_of_activity,confused,video5100091062,au43,1).
entry(09800,begin_of_activity,confused,video5100091062,au07,31).
entry(09800,end_of_activity,confused,video5100091062,au10,12).
entry(09800,end_of_activity,confused,video5100091062,au17,26).
entry(09800,end_of_activity,confused,video5100091062,au20,22).
entry(09800,end_of_activity,confused,video5100091062,au23,27).
entry(09800,end_of_activity,confused,video5100091062,au24,46).
entry(09800,end_of_activity,confused,video5100091062,au43,1).
entry(09900,end_of_activity,confused,video5100091062,au07,31).
entry(09900,begin_of_activity,confused,video5100091062,au17,27).
entry(09900,begin_of_activity,confused,video5100091062,au20,23).
entry(09900,begin_of_activity,confused,video5100091062,au23,28).
entry(09900,begin_of_activity,confused,video5100091062,au24,47).
entry(10000,begin_of_activity,confused,video5100091062,au07,32).
entry(10001,end_of_activity,confused,video5100091062,au17,27).
entry(10002,end_of_activity,confused,video5100091062,au20,23).
entry(10003,end_of_activity,confused,video5100091062,au23,28).
entry(10004,end_of_activity,confused,video5100091062,au24,47).
entry(10100,end_of_activity,confused,video5100091062,au07,32).
entry(10101,begin_of_activity,confused,video5100091062,au24,48).
entry(10200,begin_of_activity,confused,video5100091062,au17,28).
entry(10201,begin_of_activity,confused,video5100091062,au23,29).
entry(10202,end_of_activity,confused,video5100091062,au24,48).
entry(10300,begin_of_activity,confused,video5100091062,au07,33).
