entry(00000,begin_of_process,confused,video4100291048,start,1).
entry(02401,begin_of_activity,confused,video4100291048,au17,12).
entry(02500,begin_of_activity,confused,video4100291048,au02,6).
entry(02501,begin_of_activity,confused,video4100291048,au07,10).
entry(02502,end_of_activity,confused,video4100291048,au17,12).
entry(02503,begin_of_activity,confused,video4100291048,au23,11).
entry(02600,end_of_activity,confused,video4100291048,au02,6).
entry(02601,end_of_activity,confused,video4100291048,au07,10).
entry(02602,begin_of_activity,confused,video4100291048,au17,13).
entry(02603,end_of_activity,confused,video4100291048,au23,11).
entry(02604,begin_of_activity,confused,video4100291048,au24,11).
entry(02700,end_of_activity,confused,video4100291048,au17,13).
entry(02701,begin_of_activity,confused,video4100291048,au23,12).
entry(02702,end_of_activity,confused,video4100291048,au24,11).
entry(02800,begin_of_activity,confused,video4100291048,au04,6).
entry(02801,begin_of_activity,confused,video4100291048,au07,11).
entry(02802,begin_of_activity,confused,video4100291048,au17,14).
entry(02803,end_of_activity,confused,video4100291048,au23,12).
entry(02900,end_of_activity,confused,video4100291048,au04,6).
entry(02901,end_of_activity,confused,video4100291048,au07,11).
entry(02902,end_of_activity,confused,video4100291048,au17,14).
entry(02903,begin_of_activity,confused,video4100291048,au23,13).
entry(02904,begin_of_activity,confused,video4100291048,au24,12).
entry(03000,begin_of_activity,confused,video4100291048,au07,12).
entry(03001,begin_of_activity,confused,video4100291048,au17,15).
entry(03002,end_of_activity,confused,video4100291048,au23,13).
entry(03003,end_of_activity,confused,video4100291048,au24,12).
entry(03100,begin_of_activity,confused,video4100291048,au05,1).
entry(03101,end_of_activity,confused,video4100291048,au07,12).
entry(03102,end_of_activity,confused,video4100291048,au17,15).
entry(03200,end_of_activity,confused,video4100291048,au05,1).
entry(03201,begin_of_activity,confused,video4100291048,au17,16).
entry(03300,begin_of_activity,confused,video4100291048,au05,2).
entry(03301,end_of_activity,confused,video4100291048,au17,16).
entry(03302,begin_of_activity,confused,video4100291048,au23,14).
entry(03400,begin_of_activity,confused,video4100291048,au04,7).
entry(03401,end_of_activity,confused,video4100291048,au05,2).
entry(03402,begin_of_activity,confused,video4100291048,au07,13).
entry(03403,begin_of_activity,confused,video4100291048,au15,2).
entry(03404,begin_of_activity,confused,video4100291048,au17,17).
entry(03405,end_of_activity,confused,video4100291048,au23,14).
entry(03406,begin_of_activity,confused,video4100291048,au24,13).
entry(03500,end_of_activity,confused,video4100291048,au04,7).
entry(03501,end_of_activity,confused,video4100291048,au07,13).
entry(03502,end_of_activity,confused,video4100291048,au15,2).
entry(03503,end_of_activity,confused,video4100291048,au17,17).
entry(03504,end_of_activity,confused,video4100291048,au24,13).
entry(03600,begin_of_activity,confused,video4100291048,au17,18).
entry(03601,begin_of_activity,confused,video4100291048,au23,15).
entry(03602,begin_of_activity,confused,video4100291048,au24,14).
entry(03700,begin_of_activity,confused,video4100291048,au07,14).
entry(03701,end_of_activity,confused,video4100291048,au17,18).
entry(03702,end_of_activity,confused,video4100291048,au23,15).
entry(03703,end_of_activity,confused,video4100291048,au24,14).
entry(03800,end_of_activity,confused,video4100291048,au07,14).
entry(03801,begin_of_activity,confused,video4100291048,au17,19).
entry(03802,begin_of_activity,confused,video4100291048,au24,15).
entry(03900,begin_of_activity,confused,video4100291048,au02,7).
entry(03901,end_of_activity,confused,video4100291048,au17,19).
entry(03902,end_of_activity,confused,video4100291048,au24,15).
entry(04000,end_of_activity,confused,video4100291048,au02,7).
entry(04001,begin_of_activity,confused,video4100291048,au04,8).
entry(04002,begin_of_activity,confused,video4100291048,au10,5).
entry(04003,begin_of_activity,confused,video4100291048,au17,20).
entry(04004,begin_of_activity,confused,video4100291048,au23,16).
entry(04005,begin_of_activity,confused,video4100291048,au24,16).
entry(04100,end_of_activity,confused,video4100291048,au04,8).
entry(04101,end_of_activity,confused,video4100291048,au10,5).
entry(04102,end_of_activity,confused,video4100291048,au17,20).
entry(04103,end_of_activity,confused,video4100291048,au23,16).
entry(04104,end_of_activity,confused,video4100291048,au24,16).
entry(04200,begin_of_activity,confused,video4100291048,au17,21).
entry(04201,begin_of_activity,confused,video4100291048,au24,17).
entry(04300,begin_of_activity,confused,video4100291048,au15,3).
entry(04301,end_of_activity,confused,video4100291048,au17,21).
entry(04302,begin_of_activity,confused,video4100291048,au23,17).
entry(04303,end_of_activity,confused,video4100291048,au24,17).
entry(04400,end_of_activity,confused,video4100291048,au15,3).
entry(04401,begin_of_activity,confused,video4100291048,au17,22).
entry(04402,end_of_activity,confused,video4100291048,au23,17).
entry(04500,end_of_activity,confused,video4100291048,au17,22).
entry(04600,begin_of_activity,confused,video4100291048,au04,9).
entry(04601,begin_of_activity,confused,video4100291048,au07,15).
entry(04602,begin_of_activity,confused,video4100291048,au17,23).
entry(04603,begin_of_activity,confused,video4100291048,au24,18).
entry(04700,end_of_activity,confused,video4100291048,au04,9).
entry(04701,begin_of_activity,confused,video4100291048,au05,3).
entry(04702,end_of_activity,confused,video4100291048,au07,15).
entry(04703,begin_of_activity,confused,video4100291048,au10,6).
entry(04704,begin_of_activity,confused,video4100291048,au15,4).
entry(04705,end_of_activity,confused,video4100291048,au17,23).
entry(04706,end_of_activity,confused,video4100291048,au24,18).
entry(04800,end_of_activity,confused,video4100291048,au05,3).
entry(04801,end_of_activity,confused,video4100291048,au10,6).
entry(04802,end_of_activity,confused,video4100291048,au15,4).
entry(04803,begin_of_activity,confused,video4100291048,au17,24).
entry(04804,begin_of_activity,confused,video4100291048,au24,19).
entry(04900,end_of_activity,confused,video4100291048,au17,24).
entry(04901,begin_of_activity,confused,video4100291048,au23,18).
entry(04902,end_of_activity,confused,video4100291048,au24,19).
entry(05000,begin_of_activity,confused,video4100291048,au07,16).
entry(05001,begin_of_activity,confused,video4100291048,au17,25).
entry(05002,end_of_activity,confused,video4100291048,au23,18).
entry(05100,end_of_activity,confused,video4100291048,au07,16).
entry(05101,end_of_activity,confused,video4100291048,au17,25).
entry(05102,begin_of_activity,confused,video4100291048,au24,20).
entry(05200,begin_of_activity,confused,video4100291048,au17,26).
entry(05201,end_of_activity,confused,video4100291048,au24,20).
entry(05300,begin_of_activity,confused,video4100291048,au07,17).
entry(05301,end_of_activity,confused,video4100291048,au17,26).
entry(05302,begin_of_activity,confused,video4100291048,au23,19).
entry(05303,begin_of_activity,confused,video4100291048,au24,21).
entry(05400,begin_of_activity,confused,video4100291048,au04,10).
entry(05401,end_of_activity,confused,video4100291048,au07,17).
entry(05402,begin_of_activity,confused,video4100291048,au15,5).
entry(05403,begin_of_activity,confused,video4100291048,au17,27).
entry(05404,end_of_activity,confused,video4100291048,au23,19).
entry(05405,end_of_activity,confused,video4100291048,au24,21).
entry(05500,end_of_activity,confused,video4100291048,au04,10).
entry(05501,end_of_activity,confused,video4100291048,au15,5).
entry(05502,end_of_activity,confused,video4100291048,au17,27).
entry(05503,begin_of_activity,confused,video4100291048,au23,20).
entry(05600,begin_of_activity,confused,video4100291048,au04,11).
entry(05601,begin_of_activity,confused,video4100291048,au07,18).
entry(05602,begin_of_activity,confused,video4100291048,au17,28).
entry(05603,end_of_activity,confused,video4100291048,au23,20).
entry(05700,end_of_activity,confused,video4100291048,au04,11).
entry(05701,end_of_activity,confused,video4100291048,au07,18).
entry(05702,end_of_activity,confused,video4100291048,au17,28).
entry(05703,begin_of_activity,confused,video4100291048,au23,21).
entry(05704,begin_of_activity,confused,video4100291048,au24,22).
entry(05800,begin_of_activity,confused,video4100291048,au17,29).
entry(05801,end_of_activity,confused,video4100291048,au23,21).
entry(05802,end_of_activity,confused,video4100291048,au24,22).
entry(05900,begin_of_activity,confused,video4100291048,au04,12).
entry(05901,end_of_activity,confused,video4100291048,au17,29).
entry(05902,begin_of_activity,confused,video4100291048,au24,23).
entry(06000,end_of_activity,confused,video4100291048,au04,12).
entry(06001,begin_of_activity,confused,video4100291048,au07,19).
entry(06002,begin_of_activity,confused,video4100291048,au10,7).
entry(06003,begin_of_activity,confused,video4100291048,au17,30).
entry(06004,end_of_activity,confused,video4100291048,au24,23).
entry(06100,end_of_activity,confused,video4100291048,au07,19).
entry(06101,end_of_activity,confused,video4100291048,au10,7).
entry(06102,end_of_activity,confused,video4100291048,au17,30).
entry(06103,begin_of_activity,confused,video4100291048,au24,24).
entry(06200,begin_of_activity,confused,video4100291048,au07,20).
entry(06201,begin_of_activity,confused,video4100291048,au17,31).
entry(06202,begin_of_activity,confused,video4100291048,au23,22).
entry(06203,end_of_activity,confused,video4100291048,au24,24).
entry(06300,end_of_activity,confused,video4100291048,au07,20).
entry(06301,end_of_activity,confused,video4100291048,au17,31).
entry(06302,end_of_activity,confused,video4100291048,au23,22).
entry(06400,begin_of_activity,confused,video4100291048,au17,32).
entry(06401,begin_of_activity,confused,video4100291048,au23,23).
entry(06402,begin_of_activity,confused,video4100291048,au24,25).
entry(06500,end_of_activity,confused,video4100291048,au17,32).
entry(06501,end_of_activity,confused,video4100291048,au23,23).
entry(06502,end_of_activity,confused,video4100291048,au24,25).
entry(06600,begin_of_activity,confused,video4100291048,au04,13).
entry(06601,begin_of_activity,confused,video4100291048,au07,21).
entry(06602,begin_of_activity,confused,video4100291048,au17,33).
entry(06603,begin_of_activity,confused,video4100291048,au24,26).
entry(06700,end_of_activity,confused,video4100291048,au04,13).
entry(06701,end_of_activity,confused,video4100291048,au07,21).
entry(06702,end_of_activity,confused,video4100291048,au17,33).
entry(06703,begin_of_activity,confused,video4100291048,au23,24).
entry(06704,end_of_activity,confused,video4100291048,au24,26).
entry(06800,begin_of_activity,confused,video4100291048,au04,14).
entry(06801,begin_of_activity,confused,video4100291048,au07,22).
entry(06802,end_of_activity,confused,video4100291048,au23,24).
entry(06900,begin_of_activity,confused,video4100291048,au02,8).
entry(06901,end_of_activity,confused,video4100291048,au04,14).
entry(06902,end_of_activity,confused,video4100291048,au07,22).
entry(06903,begin_of_activity,confused,video4100291048,au10,8).
entry(06904,begin_of_activity,confused,video4100291048,au17,34).
entry(06905,begin_of_activity,confused,video4100291048,au23,25).
entry(06906,begin_of_activity,confused,video4100291048,au24,27).
entry(06907,begin_of_activity,confused,video4100291048,au28,1).
entry(07000,end_of_activity,confused,video4100291048,au02,8).
entry(07001,begin_of_activity,confused,video4100291048,au07,23).
entry(07002,end_of_activity,confused,video4100291048,au10,8).
entry(07003,end_of_activity,confused,video4100291048,au17,34).
entry(07004,end_of_activity,confused,video4100291048,au23,25).
entry(07005,end_of_activity,confused,video4100291048,au24,27).
entry(07006,end_of_activity,confused,video4100291048,au28,1).
entry(07100,end_of_activity,confused,video4100291048,au07,23).
entry(07101,begin_of_activity,confused,video4100291048,au17,35).
entry(07102,begin_of_activity,confused,video4100291048,au23,26).
entry(07200,begin_of_activity,confused,video4100291048,au02,9).
entry(07201,end_of_activity,confused,video4100291048,au17,35).
entry(07202,end_of_activity,confused,video4100291048,au23,26).
entry(07203,begin_of_activity,confused,video4100291048,au24,28).
entry(07300,end_of_activity,confused,video4100291048,au02,9).
entry(07301,begin_of_activity,confused,video4100291048,au17,36).
entry(07302,end_of_activity,confused,video4100291048,au24,28).
entry(07400,begin_of_activity,confused,video4100291048,au04,15).
entry(07401,begin_of_activity,confused,video4100291048,au07,24).
entry(07402,end_of_activity,confused,video4100291048,au17,36).
entry(07403,begin_of_activity,confused,video4100291048,au23,27).
entry(07500,end_of_activity,confused,video4100291048,au04,15).
entry(07501,end_of_activity,confused,video4100291048,au07,24).
entry(07502,begin_of_activity,confused,video4100291048,au17,37).
entry(07503,end_of_activity,confused,video4100291048,au23,27).
entry(07600,begin_of_activity,confused,video4100291048,au04,16).
entry(07601,end_of_activity,confused,video4100291048,au17,37).
entry(07700,end_of_activity,confused,video4100291048,au04,16).
entry(07701,begin_of_activity,confused,video4100291048,au17,38).
entry(07702,begin_of_activity,confused,video4100291048,au24,29).
entry(07800,end_of_activity,confused,video4100291048,au17,38).
entry(07801,end_of_activity,confused,video4100291048,au24,29).
entry(07900,begin_of_activity,confused,video4100291048,au04,17).
entry(07901,begin_of_activity,confused,video4100291048,au07,25).
entry(07902,begin_of_activity,confused,video4100291048,au17,39).
entry(07903,begin_of_activity,confused,video4100291048,au23,28).
entry(07904,begin_of_activity,confused,video4100291048,au24,30).
entry(08000,begin_of_activity,confused,video4100291048,au02,10).
entry(08001,end_of_activity,confused,video4100291048,au04,17).
entry(08002,end_of_activity,confused,video4100291048,au07,25).
entry(08003,end_of_activity,confused,video4100291048,au17,39).
entry(08004,end_of_activity,confused,video4100291048,au23,28).
entry(08005,end_of_activity,confused,video4100291048,au24,30).
entry(08100,end_of_activity,confused,video4100291048,au02,10).
entry(08101,begin_of_activity,confused,video4100291048,au04,18).
entry(08102,begin_of_activity,confused,video4100291048,au17,40).
entry(08103,begin_of_activity,confused,video4100291048,au24,31).
entry(08200,end_of_activity,confused,video4100291048,au04,18).
entry(08201,end_of_activity,confused,video4100291048,au17,40).
entry(08202,end_of_activity,confused,video4100291048,au24,31).
entry(08300,begin_of_activity,confused,video4100291048,au07,26).
entry(08301,begin_of_activity,confused,video4100291048,au17,41).
entry(08302,begin_of_activity,confused,video4100291048,au23,29).
entry(08400,end_of_activity,confused,video4100291048,au07,26).
entry(08401,end_of_activity,confused,video4100291048,au17,41).
entry(08402,end_of_activity,confused,video4100291048,au23,29).
entry(08403,begin_of_activity,confused,video4100291048,au24,32).
entry(08500,begin_of_activity,confused,video4100291048,au02,11).
entry(08501,begin_of_activity,confused,video4100291048,au07,27).
entry(08502,begin_of_activity,confused,video4100291048,au17,42).
entry(08503,begin_of_activity,confused,video4100291048,au23,30).
entry(08504,end_of_activity,confused,video4100291048,au24,32).
entry(08600,end_of_activity,confused,video4100291048,au02,11).
entry(08601,end_of_activity,confused,video4100291048,au07,27).
entry(08602,begin_of_activity,confused,video4100291048,au10,9).
entry(08603,end_of_activity,confused,video4100291048,au17,42).
entry(08604,end_of_activity,confused,video4100291048,au23,30).
entry(08700,end_of_activity,confused,video4100291048,au10,9).
entry(08701,begin_of_activity,confused,video4100291048,au17,43).
entry(08702,begin_of_activity,confused,video4100291048,au24,33).
entry(08800,begin_of_activity,confused,video4100291048,au07,28).
entry(08801,end_of_activity,confused,video4100291048,au17,43).
entry(08802,end_of_activity,confused,video4100291048,au24,33).
entry(08900,end_of_activity,confused,video4100291048,au07,28).
entry(08901,begin_of_activity,confused,video4100291048,au17,44).
entry(08902,begin_of_activity,confused,video4100291048,au24,34).
entry(09000,begin_of_activity,confused,video4100291048,au02,12).
entry(09001,begin_of_activity,confused,video4100291048,au04,19).
entry(09002,begin_of_activity,confused,video4100291048,au05,4).
entry(09003,end_of_activity,confused,video4100291048,au17,44).
entry(09004,end_of_activity,confused,video4100291048,au24,34).
entry(09100,end_of_activity,confused,video4100291048,au02,12).
entry(09101,end_of_activity,confused,video4100291048,au04,19).
entry(09102,end_of_activity,confused,video4100291048,au05,4).
entry(09103,begin_of_activity,confused,video4100291048,au17,45).
entry(09104,begin_of_activity,confused,video4100291048,au24,35).
entry(09200,begin_of_activity,confused,video4100291048,au10,10).
entry(09201,end_of_activity,confused,video4100291048,au17,45).
entry(09202,end_of_activity,confused,video4100291048,au24,35).
entry(09300,end_of_activity,confused,video4100291048,au10,10).
entry(09301,begin_of_activity,confused,video4100291048,au25,2).
entry(09400,begin_of_activity,confused,video4100291048,au17,46).
entry(09401,end_of_activity,confused,video4100291048,au25,2).
entry(09500,begin_of_activity,confused,video4100291048,au02,13).
entry(09501,begin_of_activity,confused,video4100291048,au04,20).
entry(09502,end_of_activity,confused,video4100291048,au17,46).
entry(09503,begin_of_activity,confused,video4100291048,au23,31).
entry(09504,begin_of_activity,confused,video4100291048,au24,36).
entry(09600,end_of_activity,confused,video4100291048,au02,13).
entry(09601,end_of_activity,confused,video4100291048,au04,20).
entry(09602,begin_of_activity,confused,video4100291048,au07,29).
entry(09603,begin_of_activity,confused,video4100291048,au17,47).
entry(09604,end_of_activity,confused,video4100291048,au23,31).
entry(09605,end_of_activity,confused,video4100291048,au24,36).
entry(09700,end_of_activity,confused,video4100291048,au07,29).
entry(09701,end_of_activity,confused,video4100291048,au17,47).
entry(09702,begin_of_activity,confused,video4100291048,au23,32).
entry(09703,begin_of_activity,confused,video4100291048,au24,37).
entry(09800,begin_of_activity,confused,video4100291048,au04,21).
entry(09801,begin_of_activity,confused,video4100291048,au17,48).
entry(09802,end_of_activity,confused,video4100291048,au23,32).
entry(09803,end_of_activity,confused,video4100291048,au24,37).
entry(09900,end_of_activity,confused,video4100291048,au04,21).
entry(09901,end_of_activity,confused,video4100291048,au17,48).
entry(10000,begin_of_activity,confused,video4100291048,au02,14).
entry(10001,begin_of_activity,confused,video4100291048,au17,49).
entry(10100,end_of_activity,confused,video4100291048,au02,14).
entry(10101,begin_of_activity,confused,video4100291048,au07,30).
entry(10102,end_of_activity,confused,video4100291048,au17,49).
entry(10200,begin_of_activity,confused,video4100291048,au02,15).
entry(10201,begin_of_activity,confused,video4100291048,au04,22).
entry(10202,end_of_activity,confused,video4100291048,au07,30).
entry(10203,begin_of_activity,confused,video4100291048,au17,50).
entry(10300,end_of_activity,confused,video4100291048,au02,15).
entry(10301,end_of_activity,confused,video4100291048,au04,22).
entry(10302,begin_of_activity,confused,video4100291048,au07,31).
entry(10303,end_of_activity,confused,video4100291048,au17,50).
entry(10304,begin_of_activity,confused,video4100291048,au24,38).
entry(10400,begin_of_activity,confused,video4100291048,au04,23).
entry(10401,end_of_activity,confused,video4100291048,au07,31).
entry(10402,begin_of_activity,confused,video4100291048,au17,51).
entry(10403,end_of_activity,confused,video4100291048,au24,38).
entry(10500,end_of_activity,confused,video4100291048,au04,23).
entry(10501,begin_of_activity,confused,video4100291048,au05,5).
entry(10502,begin_of_activity,confused,video4100291048,au10,11).
entry(10503,end_of_activity,confused,video4100291048,au17,51).
entry(10504,begin_of_activity,confused,video4100291048,au24,39).
entry(10600,begin_of_activity,confused,video4100291048,au04,24).
entry(10601,end_of_activity,confused,video4100291048,au05,5).
entry(10602,begin_of_activity,confused,video4100291048,au07,32).
entry(10603,end_of_activity,confused,video4100291048,au10,11).
entry(10604,begin_of_activity,confused,video4100291048,au17,52).
entry(10605,end_of_activity,confused,video4100291048,au24,39).
entry(10700,end_of_activity,confused,video4100291048,au04,24).
entry(10701,end_of_activity,confused,video4100291048,au07,32).
entry(10702,begin_of_activity,confused,video4100291048,au15,6).
entry(10703,end_of_activity,confused,video4100291048,au17,52).
entry(10800,begin_of_activity,confused,video4100291048,au04,25).
entry(10801,end_of_activity,confused,video4100291048,au15,6).
entry(10802,begin_of_activity,confused,video4100291048,au17,53).
entry(10900,end_of_activity,confused,video4100291048,au04,25).
entry(10901,begin_of_activity,confused,video4100291048,au05,6).
entry(10902,begin_of_activity,confused,video4100291048,au10,12).
entry(10903,end_of_activity,confused,video4100291048,au17,53).
entry(10904,begin_of_activity,confused,video4100291048,au23,33).
entry(11000,begin_of_activity,confused,video4100291048,au04,26).
entry(11001,end_of_activity,confused,video4100291048,au05,6).
entry(11002,end_of_activity,confused,video4100291048,au10,12).
entry(11003,end_of_activity,confused,video4100291048,au23,33).
entry(11100,end_of_activity,confused,video4100291048,au04,26).
entry(11101,begin_of_activity,confused,video4100291048,au17,54).
entry(11102,begin_of_activity,confused,video4100291048,au23,34).
entry(11200,begin_of_activity,confused,video4100291048,au05,7).
entry(11201,end_of_activity,confused,video4100291048,au17,54).
entry(11202,end_of_activity,confused,video4100291048,au23,34).
entry(11300,end_of_activity,confused,video4100291048,au05,7).
entry(11301,begin_of_activity,confused,video4100291048,au07,33).
entry(11302,begin_of_activity,confused,video4100291048,au17,55).
entry(11400,begin_of_activity,confused,video4100291048,au04,27).
entry(11401,end_of_activity,confused,video4100291048,au07,33).
entry(11402,end_of_activity,confused,video4100291048,au17,55).
entry(11403,begin_of_activity,confused,video4100291048,au23,35).
entry(11500,end_of_activity,confused,video4100291048,au04,27).
entry(11501,begin_of_activity,confused,video4100291048,au07,34).
entry(11502,begin_of_activity,confused,video4100291048,au17,56).
entry(11503,end_of_activity,confused,video4100291048,au23,35).
entry(11504,begin_of_activity,confused,video4100291048,au24,40).
entry(11600,begin_of_activity,confused,video4100291048,au04,28).
entry(11601,begin_of_activity,confused,video4100291048,au05,8).
entry(11602,end_of_activity,confused,video4100291048,au07,34).
entry(11603,end_of_activity,confused,video4100291048,au17,56).
entry(11604,begin_of_activity,confused,video4100291048,au23,36).
entry(11605,end_of_activity,confused,video4100291048,au24,40).
entry(11700,end_of_activity,confused,video4100291048,au04,28).
entry(11701,end_of_activity,confused,video4100291048,au05,8).
entry(11702,begin_of_activity,confused,video4100291048,au07,35).
entry(11703,begin_of_activity,confused,video4100291048,au17,57).
entry(11704,end_of_activity,confused,video4100291048,au23,36).
entry(11800,begin_of_activity,confused,video4100291048,au05,9).
entry(11801,end_of_activity,confused,video4100291048,au07,35).
entry(11802,begin_of_activity,confused,video4100291048,au15,7).
entry(11803,end_of_activity,confused,video4100291048,au17,57).
entry(11900,end_of_activity,confused,video4100291048,au05,9).
entry(11901,end_of_activity,confused,video4100291048,au15,7).
entry(11902,begin_of_activity,confused,video4100291048,au17,58).
