entry(00000,begin_of_process,confused,video3100622024,start,1).
entry(03300,end_of_activity,confused,video3100622024,au04,15).
entry(03400,begin_of_activity,confused,video3100622024,au04,16).
entry(03500,end_of_activity,confused,video3100622024,au04,16).
entry(03600,begin_of_activity,confused,video3100622024,au04,17).
entry(03601,begin_of_activity,confused,video3100622024,au23,3).
entry(03700,end_of_activity,confused,video3100622024,au04,17).
entry(03701,end_of_activity,confused,video3100622024,au23,3).
entry(03800,begin_of_activity,confused,video3100622024,au04,18).
entry(03801,begin_of_activity,confused,video3100622024,au17,3).
entry(03900,end_of_activity,confused,video3100622024,au04,18).
entry(03901,end_of_activity,confused,video3100622024,au17,3).
entry(04000,begin_of_activity,confused,video3100622024,au04,19).
entry(04100,end_of_activity,confused,video3100622024,au04,19).
entry(04101,begin_of_activity,confused,video3100622024,au07,8).
entry(04200,begin_of_activity,confused,video3100622024,au04,20).
entry(04201,end_of_activity,confused,video3100622024,au07,8).
entry(04202,begin_of_activity,confused,video3100622024,au17,4).
entry(04300,end_of_activity,confused,video3100622024,au04,20).
entry(04301,end_of_activity,confused,video3100622024,au17,4).
entry(04302,begin_of_activity,confused,video3100622024,au43,1).
entry(04400,begin_of_activity,confused,video3100622024,au04,21).
entry(04401,end_of_activity,confused,video3100622024,au43,1).
entry(04500,end_of_activity,confused,video3100622024,au04,21).
entry(04501,begin_of_activity,confused,video3100622024,au10,1).
entry(04502,begin_of_activity,confused,video3100622024,au43,2).
entry(04600,begin_of_activity,confused,video3100622024,au04,22).
entry(04601,end_of_activity,confused,video3100622024,au10,1).
entry(04602,end_of_activity,confused,video3100622024,au43,2).
entry(04700,end_of_activity,confused,video3100622024,au04,22).
entry(04800,begin_of_activity,confused,video3100622024,au04,23).
entry(04900,end_of_activity,confused,video3100622024,au04,23).
entry(05000,begin_of_activity,confused,video3100622024,au04,24).
entry(05100,end_of_activity,confused,video3100622024,au04,24).
entry(05200,begin_of_activity,confused,video3100622024,au04,25).
entry(05201,begin_of_activity,confused,video3100622024,au07,9).
entry(05202,begin_of_activity,confused,video3100622024,au17,5).
entry(05300,end_of_activity,confused,video3100622024,au04,25).
entry(05301,end_of_activity,confused,video3100622024,au07,9).
entry(05302,end_of_activity,confused,video3100622024,au17,5).
entry(05500,begin_of_activity,confused,video3100622024,au24,4).
entry(05600,begin_of_activity,confused,video3100622024,au04,26).
entry(05601,end_of_activity,confused,video3100622024,au24,4).
entry(05700,end_of_activity,confused,video3100622024,au04,26).
entry(05701,begin_of_activity,confused,video3100622024,au24,5).
entry(05800,begin_of_activity,confused,video3100622024,au04,27).
entry(05801,begin_of_activity,confused,video3100622024,au07,10).
entry(05802,begin_of_activity,confused,video3100622024,au15,3).
entry(05803,end_of_activity,confused,video3100622024,au24,5).
entry(05900,end_of_activity,confused,video3100622024,au04,27).
entry(05901,end_of_activity,confused,video3100622024,au07,10).
entry(05902,end_of_activity,confused,video3100622024,au15,3).
entry(05903,begin_of_activity,confused,video3100622024,au17,6).
entry(05904,begin_of_activity,confused,video3100622024,au24,6).
entry(06000,end_of_activity,confused,video3100622024,au17,6).
entry(06001,end_of_activity,confused,video3100622024,au24,6).
entry(06100,begin_of_activity,confused,video3100622024,au04,28).
entry(06101,begin_of_activity,confused,video3100622024,au07,11).
entry(06102,begin_of_activity,confused,video3100622024,au43,3).
entry(06200,end_of_activity,confused,video3100622024,au04,28).
entry(06201,end_of_activity,confused,video3100622024,au07,11).
entry(06202,begin_of_activity,confused,video3100622024,au17,7).
entry(06203,end_of_activity,confused,video3100622024,au43,3).
entry(06300,begin_of_activity,confused,video3100622024,au02,1).
entry(06301,end_of_activity,confused,video3100622024,au17,7).
entry(06302,begin_of_activity,confused,video3100622024,au24,7).
entry(06303,begin_of_activity,confused,video3100622024,au43,4).
entry(06400,end_of_activity,confused,video3100622024,au02,1).
entry(06401,end_of_activity,confused,video3100622024,au24,7).
entry(06402,end_of_activity,confused,video3100622024,au43,4).
entry(06600,begin_of_activity,confused,video3100622024,au04,29).
entry(06601,begin_of_activity,confused,video3100622024,au23,4).
entry(06700,end_of_activity,confused,video3100622024,au04,29).
entry(06701,end_of_activity,confused,video3100622024,au23,4).
entry(06800,begin_of_activity,confused,video3100622024,au04,30).
entry(06900,end_of_activity,confused,video3100622024,au04,30).
entry(06901,begin_of_activity,confused,video3100622024,au07,12).
entry(06902,begin_of_activity,confused,video3100622024,au24,8).
entry(07000,begin_of_activity,confused,video3100622024,au04,31).
entry(07001,end_of_activity,confused,video3100622024,au07,12).
entry(07002,end_of_activity,confused,video3100622024,au24,8).
entry(07100,end_of_activity,confused,video3100622024,au04,31).
entry(07200,begin_of_activity,confused,video3100622024,au04,32).
entry(07201,begin_of_activity,confused,video3100622024,au15,4).
entry(07300,end_of_activity,confused,video3100622024,au04,32).
entry(07301,end_of_activity,confused,video3100622024,au15,4).
entry(07302,begin_of_activity,confused,video3100622024,au23,5).
entry(07400,begin_of_activity,confused,video3100622024,au02,2).
entry(07401,begin_of_activity,confused,video3100622024,au04,33).
entry(07402,begin_of_activity,confused,video3100622024,au07,13).
entry(07403,end_of_activity,confused,video3100622024,au23,5).
entry(07500,end_of_activity,confused,video3100622024,au02,2).
entry(07501,end_of_activity,confused,video3100622024,au04,33).
entry(07502,end_of_activity,confused,video3100622024,au07,13).
entry(07600,begin_of_activity,confused,video3100622024,au04,34).
entry(07601,begin_of_activity,confused,video3100622024,au07,14).
entry(07602,begin_of_activity,confused,video3100622024,au24,9).
entry(07700,end_of_activity,confused,video3100622024,au04,34).
entry(07701,end_of_activity,confused,video3100622024,au07,14).
entry(07702,end_of_activity,confused,video3100622024,au24,9).
entry(07800,begin_of_activity,confused,video3100622024,au04,35).
entry(07900,end_of_activity,confused,video3100622024,au04,35).
entry(07901,begin_of_activity,confused,video3100622024,au17,8).
entry(08000,begin_of_activity,confused,video3100622024,au04,36).
entry(08001,begin_of_activity,confused,video3100622024,au07,15).
entry(08002,end_of_activity,confused,video3100622024,au17,8).
entry(08100,end_of_activity,confused,video3100622024,au04,36).
entry(08101,end_of_activity,confused,video3100622024,au07,15).
entry(08200,begin_of_activity,confused,video3100622024,au04,37).
entry(08201,begin_of_activity,confused,video3100622024,au07,16).
entry(08300,end_of_activity,confused,video3100622024,au04,37).
entry(08301,end_of_activity,confused,video3100622024,au07,16).
entry(08400,begin_of_activity,confused,video3100622024,au04,38).
entry(08500,end_of_activity,confused,video3100622024,au04,38).
entry(08501,begin_of_activity,confused,video3100622024,au23,6).
entry(08600,begin_of_activity,confused,video3100622024,au04,39).
entry(08601,begin_of_activity,confused,video3100622024,au07,17).
entry(08602,end_of_activity,confused,video3100622024,au23,6).
entry(08700,end_of_activity,confused,video3100622024,au04,39).
entry(08701,end_of_activity,confused,video3100622024,au07,17).
entry(08702,begin_of_activity,confused,video3100622024,au17,9).
entry(08800,begin_of_activity,confused,video3100622024,au04,40).
entry(08801,end_of_activity,confused,video3100622024,au17,9).
entry(08900,end_of_activity,confused,video3100622024,au04,40).
entry(09000,begin_of_activity,confused,video3100622024,au04,41).
entry(09001,begin_of_activity,confused,video3100622024,au05,1).
entry(09100,end_of_activity,confused,video3100622024,au04,41).
entry(09101,end_of_activity,confused,video3100622024,au05,1).
entry(09102,begin_of_activity,confused,video3100622024,au07,18).
entry(09200,end_of_activity,confused,video3100622024,au07,18).
entry(09201,begin_of_activity,confused,video3100622024,au17,10).
entry(09202,begin_of_activity,confused,video3100622024,au23,7).
entry(09203,begin_of_activity,confused,video3100622024,au24,10).
entry(09204,begin_of_activity,confused,video3100622024,au43,5).
entry(09300,end_of_activity,confused,video3100622024,au17,10).
entry(09301,end_of_activity,confused,video3100622024,au23,7).
entry(09302,end_of_activity,confused,video3100622024,au24,10).
entry(09303,end_of_activity,confused,video3100622024,au43,5).
entry(09500,begin_of_activity,confused,video3100622024,au04,42).
entry(09501,begin_of_activity,confused,video3100622024,au07,19).
entry(09502,begin_of_activity,confused,video3100622024,au17,11).
entry(09600,end_of_activity,confused,video3100622024,au04,42).
entry(09601,end_of_activity,confused,video3100622024,au07,19).
entry(09602,end_of_activity,confused,video3100622024,au17,11).
entry(09700,begin_of_activity,confused,video3100622024,au04,43).
entry(09701,begin_of_activity,confused,video3100622024,au07,20).
entry(09800,end_of_activity,confused,video3100622024,au04,43).
entry(09801,end_of_activity,confused,video3100622024,au07,20).
entry(09802,begin_of_activity,confused,video3100622024,au23,8).
entry(09900,begin_of_activity,confused,video3100622024,au04,44).
entry(09901,begin_of_activity,confused,video3100622024,au07,21).
entry(09902,end_of_activity,confused,video3100622024,au23,8).
entry(10000,end_of_activity,confused,video3100622024,au04,44).
entry(10001,end_of_activity,confused,video3100622024,au07,21).
entry(10100,begin_of_activity,confused,video3100622024,au04,45).
entry(10101,begin_of_activity,confused,video3100622024,au23,9).
entry(10102,begin_of_activity,confused,video3100622024,au24,11).
entry(10200,end_of_activity,confused,video3100622024,au04,45).
entry(10201,end_of_activity,confused,video3100622024,au23,9).
entry(10202,end_of_activity,confused,video3100622024,au24,11).
entry(10300,begin_of_activity,confused,video3100622024,au04,46).
entry(10301,begin_of_activity,confused,video3100622024,au07,22).
entry(10400,end_of_activity,confused,video3100622024,au04,46).
entry(10401,end_of_activity,confused,video3100622024,au07,22).
entry(10402,begin_of_activity,confused,video3100622024,au24,12).
entry(10500,begin_of_activity,confused,video3100622024,au04,47).
entry(10501,end_of_activity,confused,video3100622024,au24,12).
entry(10600,end_of_activity,confused,video3100622024,au04,47).
entry(10601,begin_of_activity,confused,video3100622024,au07,23).
entry(10700,begin_of_activity,confused,video3100622024,au04,48).
entry(10701,end_of_activity,confused,video3100622024,au07,23).
entry(10702,begin_of_activity,confused,video3100622024,au23,10).
entry(10703,begin_of_activity,confused,video3100622024,au24,13).
entry(10800,end_of_activity,confused,video3100622024,au04,48).
entry(10801,begin_of_activity,confused,video3100622024,au14,1).
entry(10802,end_of_activity,confused,video3100622024,au23,10).
entry(10803,end_of_activity,confused,video3100622024,au24,13).
entry(10900,begin_of_activity,confused,video3100622024,au04,49).
entry(10901,end_of_activity,confused,video3100622024,au14,1).
entry(10902,begin_of_activity,confused,video3100622024,au24,14).
entry(11000,end_of_activity,confused,video3100622024,au04,49).
entry(11001,begin_of_activity,confused,video3100622024,au07,24).
entry(11002,begin_of_activity,confused,video3100622024,au23,11).
entry(11003,end_of_activity,confused,video3100622024,au24,14).
entry(11100,begin_of_activity,confused,video3100622024,au04,50).
entry(11101,end_of_activity,confused,video3100622024,au07,24).
entry(11102,end_of_activity,confused,video3100622024,au23,11).
entry(11103,begin_of_activity,confused,video3100622024,au24,15).
entry(11200,end_of_activity,confused,video3100622024,au04,50).
entry(11201,begin_of_activity,confused,video3100622024,au07,25).
entry(11202,end_of_activity,confused,video3100622024,au24,15).
entry(11300,begin_of_activity,confused,video3100622024,au04,51).
entry(11301,end_of_activity,confused,video3100622024,au07,25).
entry(11302,begin_of_activity,confused,video3100622024,au24,16).
entry(11400,end_of_activity,confused,video3100622024,au04,51).
entry(11401,begin_of_activity,confused,video3100622024,au23,12).
entry(11402,end_of_activity,confused,video3100622024,au24,16).
entry(11500,begin_of_activity,confused,video3100622024,au04,52).
entry(11501,end_of_activity,confused,video3100622024,au23,12).
entry(11600,end_of_activity,confused,video3100622024,au04,52).
entry(11601,begin_of_activity,confused,video3100622024,au24,17).
entry(11700,begin_of_activity,confused,video3100622024,au04,53).
entry(11701,begin_of_activity,confused,video3100622024,au23,13).
entry(11702,end_of_activity,confused,video3100622024,au24,17).
entry(11800,end_of_activity,confused,video3100622024,au04,53).
entry(11801,end_of_activity,confused,video3100622024,au23,13).
entry(11900,begin_of_activity,confused,video3100622024,au04,54).
entry(11901,begin_of_activity,confused,video3100622024,au07,26).
entry(11902,begin_of_activity,confused,video3100622024,au24,18).
entry(12000,end_of_activity,confused,video3100622024,au04,54).
entry(12001,end_of_activity,confused,video3100622024,au07,26).
entry(12002,end_of_activity,confused,video3100622024,au24,18).
entry(12100,begin_of_activity,confused,video3100622024,au04,55).
entry(12101,begin_of_activity,confused,video3100622024,au23,14).
entry(12200,end_of_activity,confused,video3100622024,au04,55).
entry(12201,begin_of_activity,confused,video3100622024,au07,27).
entry(12202,end_of_activity,confused,video3100622024,au23,14).
entry(12300,end_of_activity,confused,video3100622024,au07,27).
entry(12301,begin_of_activity,confused,video3100622024,au24,19).
entry(12400,begin_of_activity,confused,video3100622024,au04,56).
entry(12401,begin_of_activity,confused,video3100622024,au07,28).
entry(12402,end_of_activity,confused,video3100622024,au24,19).
entry(12500,end_of_activity,confused,video3100622024,au04,56).
entry(12501,end_of_activity,confused,video3100622024,au07,28).
entry(12502,begin_of_activity,confused,video3100622024,au17,12).
entry(12503,begin_of_activity,confused,video3100622024,au24,20).
entry(12600,begin_of_activity,confused,video3100622024,au04,57).
entry(12601,end_of_activity,confused,video3100622024,au17,12).
entry(12602,end_of_activity,confused,video3100622024,au24,20).
entry(12700,end_of_activity,confused,video3100622024,au04,57).
entry(12800,begin_of_activity,confused,video3100622024,au04,58).
entry(12801,begin_of_activity,confused,video3100622024,au24,21).
entry(12900,end_of_activity,confused,video3100622024,au04,58).
entry(12901,begin_of_activity,confused,video3100622024,au17,13).
entry(12902,end_of_activity,confused,video3100622024,au24,21).
entry(13000,begin_of_activity,confused,video3100622024,au04,59).
entry(13001,end_of_activity,confused,video3100622024,au17,13).
entry(13002,begin_of_activity,confused,video3100622024,au24,22).
entry(13100,end_of_activity,confused,video3100622024,au04,59).
entry(13101,end_of_activity,confused,video3100622024,au24,22).
entry(13200,begin_of_activity,confused,video3100622024,au04,60).
entry(13201,begin_of_activity,confused,video3100622024,au23,15).
entry(13202,begin_of_activity,confused,video3100622024,au24,23).
entry(13300,end_of_activity,confused,video3100622024,au04,60).
entry(13301,end_of_activity,confused,video3100622024,au23,15).
entry(13302,end_of_activity,confused,video3100622024,au24,23).
entry(13400,begin_of_activity,confused,video3100622024,au04,61).
entry(13401,begin_of_activity,confused,video3100622024,au07,29).
entry(13402,begin_of_activity,confused,video3100622024,au23,16).
entry(13500,end_of_activity,confused,video3100622024,au04,61).
entry(13501,end_of_activity,confused,video3100622024,au07,29).
entry(13502,end_of_activity,confused,video3100622024,au23,16).
entry(13600,begin_of_activity,confused,video3100622024,au04,62).
entry(13601,begin_of_activity,confused,video3100622024,au10,2).
entry(13602,begin_of_activity,confused,video3100622024,au23,17).
entry(13700,end_of_activity,confused,video3100622024,au04,62).
entry(13701,begin_of_activity,confused,video3100622024,au07,30).
entry(13702,end_of_activity,confused,video3100622024,au10,2).
entry(13703,end_of_activity,confused,video3100622024,au23,17).
entry(13800,begin_of_activity,confused,video3100622024,au04,63).
entry(13801,end_of_activity,confused,video3100622024,au07,30).
entry(13802,begin_of_activity,confused,video3100622024,au24,24).
entry(13900,end_of_activity,confused,video3100622024,au04,63).
entry(13901,begin_of_activity,confused,video3100622024,au07,31).
entry(13902,end_of_activity,confused,video3100622024,au24,24).
entry(14000,end_of_activity,confused,video3100622024,au07,31).
entry(14001,begin_of_activity,confused,video3100622024,au23,18).
entry(14002,begin_of_activity,confused,video3100622024,au24,25).
entry(14100,begin_of_activity,confused,video3100622024,au04,64).
entry(14101,begin_of_activity,confused,video3100622024,au07,32).
entry(14102,end_of_activity,confused,video3100622024,au23,18).
entry(14103,end_of_activity,confused,video3100622024,au24,25).
entry(14200,end_of_activity,confused,video3100622024,au04,64).
entry(14201,end_of_activity,confused,video3100622024,au07,32).
entry(14202,begin_of_activity,confused,video3100622024,au24,26).
entry(14300,begin_of_activity,confused,video3100622024,au07,33).
entry(14301,end_of_activity,confused,video3100622024,au24,26).
entry(14400,begin_of_activity,confused,video3100622024,au04,65).
entry(14401,end_of_activity,confused,video3100622024,au07,33).
entry(14402,begin_of_activity,confused,video3100622024,au23,19).
entry(14403,begin_of_activity,confused,video3100622024,au24,27).
entry(14500,end_of_activity,confused,video3100622024,au04,65).
entry(14501,begin_of_activity,confused,video3100622024,au07,34).
entry(14502,end_of_activity,confused,video3100622024,au23,19).
entry(14503,end_of_activity,confused,video3100622024,au24,27).
entry(14600,begin_of_activity,confused,video3100622024,au04,66).
entry(14601,end_of_activity,confused,video3100622024,au07,34).
entry(14602,begin_of_activity,confused,video3100622024,au11,1).
entry(14603,begin_of_activity,confused,video3100622024,au24,28).
entry(14700,end_of_activity,confused,video3100622024,au04,66).
entry(14701,begin_of_activity,confused,video3100622024,au07,35).
entry(14702,end_of_activity,confused,video3100622024,au11,1).
entry(14703,end_of_activity,confused,video3100622024,au24,28).
entry(14704,begin_of_activity,confused,video3100622024,au28,1).
entry(14800,begin_of_activity,confused,video3100622024,au02,3).
entry(14801,end_of_activity,confused,video3100622024,au07,35).
entry(14802,end_of_activity,confused,video3100622024,au28,1).
entry(14900,end_of_activity,confused,video3100622024,au02,3).
entry(14901,begin_of_activity,confused,video3100622024,au04,67).
entry(14902,begin_of_activity,confused,video3100622024,au07,36).
entry(15000,end_of_activity,confused,video3100622024,au04,67).
entry(15001,end_of_activity,confused,video3100622024,au07,36).
entry(15002,begin_of_activity,confused,video3100622024,au24,29).
entry(15100,begin_of_activity,confused,video3100622024,au04,68).
entry(15101,begin_of_activity,confused,video3100622024,au07,37).
entry(15102,end_of_activity,confused,video3100622024,au24,29).
entry(15200,end_of_activity,confused,video3100622024,au04,68).
entry(15201,end_of_activity,confused,video3100622024,au07,37).
entry(15300,begin_of_activity,confused,video3100622024,au02,4).
entry(15301,begin_of_activity,confused,video3100622024,au05,2).
entry(15302,begin_of_activity,confused,video3100622024,au20,1).
entry(15303,begin_of_activity,confused,video3100622024,au24,30).
entry(15304,begin_of_activity,confused,video3100622024,au25,5).
entry(15400,end_of_activity,confused,video3100622024,au02,4).
entry(15401,begin_of_activity,confused,video3100622024,au04,69).
entry(15402,end_of_activity,confused,video3100622024,au05,2).
entry(15403,begin_of_activity,confused,video3100622024,au17,14).
entry(15404,end_of_activity,confused,video3100622024,au20,1).
entry(15405,end_of_activity,confused,video3100622024,au24,30).
entry(15406,end_of_activity,confused,video3100622024,au25,5).
entry(15500,end_of_activity,confused,video3100622024,au04,69).
entry(15501,begin_of_activity,confused,video3100622024,au05,3).
entry(15502,end_of_activity,confused,video3100622024,au17,14).
entry(15503,begin_of_activity,confused,video3100622024,au24,31).
entry(15504,begin_of_activity,confused,video3100622024,au28,2).
entry(15600,begin_of_activity,confused,video3100622024,au04,70).
entry(15601,end_of_activity,confused,video3100622024,au05,3).
entry(15602,begin_of_activity,confused,video3100622024,au17,15).
entry(15603,end_of_activity,confused,video3100622024,au24,31).
entry(15604,end_of_activity,confused,video3100622024,au28,2).
entry(15700,end_of_activity,confused,video3100622024,au04,70).
entry(15701,end_of_activity,confused,video3100622024,au17,15).
entry(15702,begin_of_activity,confused,video3100622024,au23,20).
entry(15800,begin_of_activity,confused,video3100622024,au04,71).
entry(15801,begin_of_activity,confused,video3100622024,au07,38).
entry(15802,end_of_activity,confused,video3100622024,au23,20).
entry(15900,end_of_activity,confused,video3100622024,au04,71).
entry(15901,end_of_activity,confused,video3100622024,au07,38).
entry(16000,begin_of_activity,confused,video3100622024,au02,5).
entry(16001,begin_of_activity,confused,video3100622024,au04,72).
entry(16100,end_of_activity,confused,video3100622024,au02,5).
entry(16101,end_of_activity,confused,video3100622024,au04,72).
entry(16102,begin_of_activity,confused,video3100622024,au17,16).
entry(16200,begin_of_activity,confused,video3100622024,au07,39).
entry(16201,end_of_activity,confused,video3100622024,au17,16).
entry(16300,begin_of_activity,confused,video3100622024,au04,73).
entry(16301,end_of_activity,confused,video3100622024,au07,39).
entry(16302,begin_of_activity,confused,video3100622024,au24,32).
entry(16400,end_of_activity,confused,video3100622024,au04,73).
entry(16401,begin_of_activity,confused,video3100622024,au07,40).
entry(16402,begin_of_activity,confused,video3100622024,au15,5).
entry(16403,end_of_activity,confused,video3100622024,au24,32).
entry(16500,begin_of_activity,confused,video3100622024,au04,74).
entry(16501,end_of_activity,confused,video3100622024,au07,40).
entry(16502,end_of_activity,confused,video3100622024,au15,5).
entry(16600,end_of_activity,confused,video3100622024,au04,74).
entry(16700,begin_of_activity,confused,video3100622024,au04,75).
entry(16800,end_of_activity,confused,video3100622024,au04,75).
entry(17000,begin_of_activity,confused,video3100622024,au04,76).
entry(17001,begin_of_activity,confused,video3100622024,au05,4).
entry(17002,begin_of_activity,confused,video3100622024,au17,17).
entry(17003,begin_of_activity,confused,video3100622024,au23,21).
entry(17004,begin_of_activity,confused,video3100622024,au24,33).
entry(17100,end_of_activity,confused,video3100622024,au04,76).
entry(17101,end_of_activity,confused,video3100622024,au05,4).
entry(17102,begin_of_activity,confused,video3100622024,au07,41).
entry(17103,end_of_activity,confused,video3100622024,au17,17).
entry(17104,end_of_activity,confused,video3100622024,au23,21).
entry(17105,end_of_activity,confused,video3100622024,au24,33).
entry(17200,begin_of_activity,confused,video3100622024,au04,77).
entry(17201,end_of_activity,confused,video3100622024,au07,41).
entry(17300,end_of_activity,confused,video3100622024,au04,77).
entry(17400,begin_of_activity,confused,video3100622024,au04,78).
entry(17401,begin_of_activity,confused,video3100622024,au17,18).
entry(17500,end_of_activity,confused,video3100622024,au04,78).
entry(17501,end_of_activity,confused,video3100622024,au17,18).
entry(17600,begin_of_activity,confused,video3100622024,au04,79).
entry(17601,begin_of_activity,confused,video3100622024,au15,6).
entry(17700,end_of_activity,confused,video3100622024,au04,79).
entry(17701,begin_of_activity,confused,video3100622024,au07,42).
entry(17702,end_of_activity,confused,video3100622024,au15,6).
entry(17800,begin_of_activity,confused,video3100622024,au04,80).
entry(17801,end_of_activity,confused,video3100622024,au07,42).
entry(17900,end_of_activity,confused,video3100622024,au04,80).
entry(17901,begin_of_activity,confused,video3100622024,au24,34).
entry(18000,begin_of_activity,confused,video3100622024,au04,81).
entry(18001,end_of_activity,confused,video3100622024,au24,34).
entry(18100,end_of_activity,confused,video3100622024,au04,81).
entry(18200,begin_of_activity,confused,video3100622024,au04,82).
entry(18300,end_of_activity,confused,video3100622024,au04,82).
entry(18301,begin_of_activity,confused,video3100622024,au25,6).
entry(18400,begin_of_activity,confused,video3100622024,au04,83).
entry(18401,end_of_activity,confused,video3100622024,au25,6).
entry(18500,end_of_activity,confused,video3100622024,au04,83).
entry(18600,begin_of_activity,confused,video3100622024,au04,84).
entry(18700,end_of_activity,confused,video3100622024,au04,84).
entry(18800,begin_of_activity,confused,video3100622024,au04,85).
entry(18900,end_of_activity,confused,video3100622024,au04,85).
entry(18901,begin_of_activity,confused,video3100622024,au07,43).
entry(19000,begin_of_activity,confused,video3100622024,au04,86).
entry(19001,begin_of_activity,confused,video3100622024,au05,5).
entry(19002,end_of_activity,confused,video3100622024,au07,43).
entry(19100,begin_of_activity,confused,video3100622024,au01,1).
entry(19101,end_of_activity,confused,video3100622024,au04,86).
entry(19102,end_of_activity,confused,video3100622024,au05,5).
entry(19200,end_of_activity,confused,video3100622024,au01,1).
entry(19201,begin_of_activity,confused,video3100622024,au02,6).
entry(19202,begin_of_activity,confused,video3100622024,au04,87).
entry(19300,end_of_activity,confused,video3100622024,au02,6).
entry(19301,end_of_activity,confused,video3100622024,au04,87).
entry(19400,begin_of_activity,confused,video3100622024,au04,88).
entry(19500,end_of_activity,confused,video3100622024,au04,88).
entry(19600,begin_of_activity,confused,video3100622024,au04,89).
entry(19601,begin_of_activity,confused,video3100622024,au07,44).
entry(19602,begin_of_activity,confused,video3100622024,au25,7).
entry(19603,begin_of_activity,confused,video3100622024,au43,6).
entry(19700,end_of_activity,confused,video3100622024,au04,89).
entry(19701,end_of_activity,confused,video3100622024,au07,44).
entry(19702,begin_of_activity,confused,video3100622024,au09,1).
entry(19703,begin_of_activity,confused,video3100622024,au24,35).
entry(19704,end_of_activity,confused,video3100622024,au25,7).
