entry(00000,begin_of_process,confused,video3503610127,start,1).
entry(03503,end_of_activity,confused,video3503610127,au17,18).
entry(03504,end_of_activity,confused,video3503610127,au24,12).
entry(03600,end_of_activity,confused,video3503610127,au02,11).
entry(03601,end_of_activity,confused,video3503610127,au04,11).
entry(03602,end_of_activity,confused,video3503610127,au07,5).
entry(03603,begin_of_activity,confused,video3503610127,au17,19).
entry(03700,begin_of_activity,confused,video3503610127,au02,12).
entry(03701,end_of_activity,confused,video3503610127,au17,19).
entry(03702,begin_of_activity,confused,video3503610127,au24,13).
entry(03800,end_of_activity,confused,video3503610127,au02,12).
entry(03801,begin_of_activity,confused,video3503610127,au17,20).
entry(03802,begin_of_activity,confused,video3503610127,au23,1).
entry(03803,end_of_activity,confused,video3503610127,au24,13).
entry(03900,end_of_activity,confused,video3503610127,au17,20).
entry(03901,end_of_activity,confused,video3503610127,au23,1).
entry(03902,begin_of_activity,confused,video3503610127,au24,14).
entry(04000,begin_of_activity,confused,video3503610127,au02,13).
entry(04001,begin_of_activity,confused,video3503610127,au04,12).
entry(04002,begin_of_activity,confused,video3503610127,au17,21).
entry(04003,end_of_activity,confused,video3503610127,au24,14).
entry(04100,end_of_activity,confused,video3503610127,au02,13).
entry(04101,end_of_activity,confused,video3503610127,au04,12).
entry(04102,end_of_activity,confused,video3503610127,au17,21).
entry(04200,begin_of_activity,confused,video3503610127,au02,14).
entry(04201,begin_of_activity,confused,video3503610127,au17,22).
entry(04300,end_of_activity,confused,video3503610127,au02,14).
entry(04301,begin_of_activity,confused,video3503610127,au04,13).
entry(04302,end_of_activity,confused,video3503610127,au17,22).
entry(04400,end_of_activity,confused,video3503610127,au04,13).
entry(04401,begin_of_activity,confused,video3503610127,au07,6).
entry(04402,begin_of_activity,confused,video3503610127,au10,2).
entry(04403,begin_of_activity,confused,video3503610127,au17,23).
entry(04500,begin_of_activity,confused,video3503610127,au04,14).
entry(04501,end_of_activity,confused,video3503610127,au07,6).
entry(04502,end_of_activity,confused,video3503610127,au10,2).
entry(04503,end_of_activity,confused,video3503610127,au17,23).
entry(04504,begin_of_activity,confused,video3503610127,au24,15).
entry(04600,end_of_activity,confused,video3503610127,au04,14).
entry(04601,begin_of_activity,confused,video3503610127,au17,24).
entry(04602,end_of_activity,confused,video3503610127,au24,15).
entry(04700,begin_of_activity,confused,video3503610127,au02,15).
entry(04701,end_of_activity,confused,video3503610127,au17,24).
entry(04702,begin_of_activity,confused,video3503610127,au24,16).
entry(04800,end_of_activity,confused,video3503610127,au02,15).
entry(04801,begin_of_activity,confused,video3503610127,au04,15).
entry(04802,begin_of_activity,confused,video3503610127,au07,7).
entry(04803,begin_of_activity,confused,video3503610127,au10,3).
entry(04804,begin_of_activity,confused,video3503610127,au17,25).
entry(04805,end_of_activity,confused,video3503610127,au24,16).
entry(04900,end_of_activity,confused,video3503610127,au04,15).
entry(04901,end_of_activity,confused,video3503610127,au07,7).
entry(04902,end_of_activity,confused,video3503610127,au10,3).
entry(04903,end_of_activity,confused,video3503610127,au17,25).
entry(04904,begin_of_activity,confused,video3503610127,au24,17).
entry(05000,begin_of_activity,confused,video3503610127,au04,16).
entry(05001,begin_of_activity,confused,video3503610127,au17,26).
entry(05002,end_of_activity,confused,video3503610127,au24,17).
entry(05100,begin_of_activity,confused,video3503610127,au02,16).
entry(05101,end_of_activity,confused,video3503610127,au04,16).
entry(05102,end_of_activity,confused,video3503610127,au17,26).
entry(05103,begin_of_activity,confused,video3503610127,au24,18).
entry(05200,end_of_activity,confused,video3503610127,au02,16).
entry(05201,begin_of_activity,confused,video3503610127,au17,27).
entry(05202,end_of_activity,confused,video3503610127,au24,18).
entry(05300,begin_of_activity,confused,video3503610127,au02,17).
entry(05301,end_of_activity,confused,video3503610127,au17,27).
entry(05400,end_of_activity,confused,video3503610127,au02,17).
entry(05401,begin_of_activity,confused,video3503610127,au17,28).
entry(05402,begin_of_activity,confused,video3503610127,au24,19).
entry(05500,end_of_activity,confused,video3503610127,au17,28).
entry(05501,end_of_activity,confused,video3503610127,au24,19).
entry(05600,begin_of_activity,confused,video3503610127,au04,17).
entry(05601,begin_of_activity,confused,video3503610127,au17,29).
entry(05602,begin_of_activity,confused,video3503610127,au24,20).
entry(05700,begin_of_activity,confused,video3503610127,au02,18).
entry(05701,end_of_activity,confused,video3503610127,au04,17).
entry(05702,end_of_activity,confused,video3503610127,au17,29).
entry(05703,end_of_activity,confused,video3503610127,au24,20).
entry(05800,end_of_activity,confused,video3503610127,au02,18).
entry(05801,begin_of_activity,confused,video3503610127,au04,18).
entry(05802,begin_of_activity,confused,video3503610127,au17,30).
entry(05900,begin_of_activity,confused,video3503610127,au02,19).
entry(05901,end_of_activity,confused,video3503610127,au04,18).
entry(05902,begin_of_activity,confused,video3503610127,au07,8).
entry(05903,end_of_activity,confused,video3503610127,au17,30).
entry(05904,begin_of_activity,confused,video3503610127,au24,21).
entry(06000,end_of_activity,confused,video3503610127,au02,19).
entry(06001,begin_of_activity,confused,video3503610127,au04,19).
entry(06002,end_of_activity,confused,video3503610127,au07,8).
entry(06003,begin_of_activity,confused,video3503610127,au17,31).
entry(06004,end_of_activity,confused,video3503610127,au24,21).
entry(06100,end_of_activity,confused,video3503610127,au04,19).
entry(06101,begin_of_activity,confused,video3503610127,au07,9).
entry(06102,begin_of_activity,confused,video3503610127,au14,1).
entry(06103,end_of_activity,confused,video3503610127,au17,31).
entry(06104,begin_of_activity,confused,video3503610127,au24,22).
entry(06200,begin_of_activity,confused,video3503610127,au02,20).
entry(06201,end_of_activity,confused,video3503610127,au07,9).
entry(06202,end_of_activity,confused,video3503610127,au14,1).
entry(06203,begin_of_activity,confused,video3503610127,au17,32).
entry(06204,end_of_activity,confused,video3503610127,au24,22).
entry(06300,end_of_activity,confused,video3503610127,au02,20).
entry(06301,end_of_activity,confused,video3503610127,au17,32).
entry(06302,begin_of_activity,confused,video3503610127,au24,23).
entry(06400,begin_of_activity,confused,video3503610127,au04,20).
entry(06401,begin_of_activity,confused,video3503610127,au17,33).
entry(06402,end_of_activity,confused,video3503610127,au24,23).
entry(06500,begin_of_activity,confused,video3503610127,au02,21).
entry(06501,end_of_activity,confused,video3503610127,au04,20).
entry(06502,end_of_activity,confused,video3503610127,au17,33).
entry(06503,begin_of_activity,confused,video3503610127,au24,24).
entry(06600,end_of_activity,confused,video3503610127,au02,21).
entry(06601,begin_of_activity,confused,video3503610127,au05,2).
entry(06602,begin_of_activity,confused,video3503610127,au07,10).
entry(06603,begin_of_activity,confused,video3503610127,au17,34).
entry(06604,end_of_activity,confused,video3503610127,au24,24).
entry(06700,end_of_activity,confused,video3503610127,au05,2).
entry(06701,end_of_activity,confused,video3503610127,au07,10).
entry(06702,end_of_activity,confused,video3503610127,au17,34).
entry(06703,begin_of_activity,confused,video3503610127,au23,2).
entry(06800,begin_of_activity,confused,video3503610127,au02,22).
entry(06801,begin_of_activity,confused,video3503610127,au17,35).
entry(06802,end_of_activity,confused,video3503610127,au23,2).
entry(06900,end_of_activity,confused,video3503610127,au02,22).
entry(06901,begin_of_activity,confused,video3503610127,au05,3).
entry(06902,end_of_activity,confused,video3503610127,au17,35).
entry(07000,begin_of_activity,confused,video3503610127,au04,21).
entry(07001,end_of_activity,confused,video3503610127,au05,3).
entry(07002,begin_of_activity,confused,video3503610127,au17,36).
entry(07003,begin_of_activity,confused,video3503610127,au24,25).
entry(07100,begin_of_activity,confused,video3503610127,au02,23).
entry(07101,end_of_activity,confused,video3503610127,au04,21).
entry(07102,end_of_activity,confused,video3503610127,au17,36).
entry(07103,end_of_activity,confused,video3503610127,au24,25).
entry(07200,end_of_activity,confused,video3503610127,au02,23).
entry(07201,begin_of_activity,confused,video3503610127,au04,22).
entry(07202,begin_of_activity,confused,video3503610127,au17,37).
entry(07203,begin_of_activity,confused,video3503610127,au24,26).
entry(07300,begin_of_activity,confused,video3503610127,au02,24).
entry(07301,end_of_activity,confused,video3503610127,au04,22).
entry(07302,end_of_activity,confused,video3503610127,au17,37).
entry(07303,end_of_activity,confused,video3503610127,au24,26).
entry(07400,end_of_activity,confused,video3503610127,au02,24).
entry(07401,begin_of_activity,confused,video3503610127,au17,38).
entry(07500,begin_of_activity,confused,video3503610127,au02,25).
entry(07501,end_of_activity,confused,video3503610127,au17,38).
entry(07600,end_of_activity,confused,video3503610127,au02,25).
entry(07601,begin_of_activity,confused,video3503610127,au04,23).
entry(07602,begin_of_activity,confused,video3503610127,au17,39).
entry(07700,end_of_activity,confused,video3503610127,au04,23).
entry(07701,end_of_activity,confused,video3503610127,au17,39).
entry(07800,begin_of_activity,confused,video3503610127,au04,24).
entry(07801,begin_of_activity,confused,video3503610127,au17,40).
entry(07900,end_of_activity,confused,video3503610127,au04,24).
entry(07901,end_of_activity,confused,video3503610127,au17,40).
entry(08000,begin_of_activity,confused,video3503610127,au02,26).
entry(08001,begin_of_activity,confused,video3503610127,au17,41).
entry(08100,end_of_activity,confused,video3503610127,au02,26).
entry(08101,begin_of_activity,confused,video3503610127,au04,25).
entry(08102,begin_of_activity,confused,video3503610127,au14,2).
entry(08103,end_of_activity,confused,video3503610127,au17,41).
entry(08200,begin_of_activity,confused,video3503610127,au02,27).
entry(08201,end_of_activity,confused,video3503610127,au04,25).
entry(08202,end_of_activity,confused,video3503610127,au14,2).
entry(08203,begin_of_activity,confused,video3503610127,au17,42).
entry(08204,begin_of_activity,confused,video3503610127,au24,27).
entry(08300,end_of_activity,confused,video3503610127,au02,27).
entry(08301,begin_of_activity,confused,video3503610127,au04,26).
entry(08302,begin_of_activity,confused,video3503610127,au07,11).
entry(08303,end_of_activity,confused,video3503610127,au17,42).
entry(08304,end_of_activity,confused,video3503610127,au24,27).
entry(08400,begin_of_activity,confused,video3503610127,au02,28).
entry(08401,end_of_activity,confused,video3503610127,au04,26).
entry(08402,end_of_activity,confused,video3503610127,au07,11).
entry(08403,begin_of_activity,confused,video3503610127,au17,43).
entry(08500,end_of_activity,confused,video3503610127,au02,28).
entry(08501,end_of_activity,confused,video3503610127,au17,43).
entry(08600,begin_of_activity,confused,video3503610127,au02,29).
entry(08601,begin_of_activity,confused,video3503610127,au04,27).
entry(08602,begin_of_activity,confused,video3503610127,au07,12).
entry(08603,begin_of_activity,confused,video3503610127,au17,44).
entry(08700,end_of_activity,confused,video3503610127,au02,29).
entry(08701,end_of_activity,confused,video3503610127,au04,27).
entry(08702,end_of_activity,confused,video3503610127,au07,12).
entry(08703,end_of_activity,confused,video3503610127,au17,44).
entry(08704,begin_of_activity,confused,video3503610127,au24,28).
entry(08800,begin_of_activity,confused,video3503610127,au04,28).
entry(08801,begin_of_activity,confused,video3503610127,au17,45).
entry(08802,end_of_activity,confused,video3503610127,au24,28).
entry(08900,begin_of_activity,confused,video3503610127,au02,30).
entry(08901,end_of_activity,confused,video3503610127,au04,28).
entry(08902,end_of_activity,confused,video3503610127,au17,45).
entry(08903,begin_of_activity,confused,video3503610127,au24,29).
entry(09000,end_of_activity,confused,video3503610127,au02,30).
entry(09001,begin_of_activity,confused,video3503610127,au17,46).
entry(09002,end_of_activity,confused,video3503610127,au24,29).
entry(09100,end_of_activity,confused,video3503610127,au17,46).
entry(09200,begin_of_activity,confused,video3503610127,au04,29).
entry(09201,begin_of_activity,confused,video3503610127,au17,47).
entry(09202,begin_of_activity,confused,video3503610127,au24,30).
entry(09300,end_of_activity,confused,video3503610127,au04,29).
entry(09301,end_of_activity,confused,video3503610127,au17,47).
entry(09302,end_of_activity,confused,video3503610127,au24,30).
entry(09400,begin_of_activity,confused,video3503610127,au04,30).
entry(09401,begin_of_activity,confused,video3503610127,au10,4).
entry(09402,begin_of_activity,confused,video3503610127,au17,48).
entry(09403,begin_of_activity,confused,video3503610127,au24,31).
entry(09500,end_of_activity,confused,video3503610127,au04,30).
entry(09501,end_of_activity,confused,video3503610127,au10,4).
entry(09502,end_of_activity,confused,video3503610127,au17,48).
entry(09503,end_of_activity,confused,video3503610127,au24,31).
entry(09600,begin_of_activity,confused,video3503610127,au02,31).
entry(09601,begin_of_activity,confused,video3503610127,au07,13).
entry(09602,begin_of_activity,confused,video3503610127,au17,49).
entry(09603,begin_of_activity,confused,video3503610127,au24,32).
entry(09700,end_of_activity,confused,video3503610127,au02,31).
entry(09701,end_of_activity,confused,video3503610127,au07,13).
entry(09702,begin_of_activity,confused,video3503610127,au10,5).
entry(09703,end_of_activity,confused,video3503610127,au17,49).
entry(09704,end_of_activity,confused,video3503610127,au24,32).
entry(09800,begin_of_activity,confused,video3503610127,au02,32).
entry(09801,begin_of_activity,confused,video3503610127,au05,4).
entry(09802,end_of_activity,confused,video3503610127,au10,5).
entry(09803,begin_of_activity,confused,video3503610127,au17,50).
entry(09804,begin_of_activity,confused,video3503610127,au24,33).
entry(09900,end_of_activity,confused,video3503610127,au02,32).
entry(09901,end_of_activity,confused,video3503610127,au05,4).
entry(09902,begin_of_activity,confused,video3503610127,au07,14).
entry(09903,end_of_activity,confused,video3503610127,au17,50).
entry(09904,end_of_activity,confused,video3503610127,au24,33).
entry(10000,begin_of_activity,confused,video3503610127,au02,33).
entry(10001,end_of_activity,confused,video3503610127,au07,14).
entry(10002,begin_of_activity,confused,video3503610127,au17,51).
entry(10003,begin_of_activity,confused,video3503610127,au24,34).
entry(10100,end_of_activity,confused,video3503610127,au02,33).
entry(10101,begin_of_activity,confused,video3503610127,au04,31).
entry(10102,end_of_activity,confused,video3503610127,au17,51).
entry(10103,end_of_activity,confused,video3503610127,au24,34).
entry(10200,end_of_activity,confused,video3503610127,au04,31).
entry(10201,begin_of_activity,confused,video3503610127,au07,15).
entry(10202,begin_of_activity,confused,video3503610127,au17,52).
entry(10203,begin_of_activity,confused,video3503610127,au24,35).
entry(10300,begin_of_activity,confused,video3503610127,au04,32).
entry(10301,end_of_activity,confused,video3503610127,au07,15).
entry(10302,end_of_activity,confused,video3503610127,au17,52).
entry(10303,end_of_activity,confused,video3503610127,au24,35).
entry(10400,end_of_activity,confused,video3503610127,au04,32).
entry(10401,begin_of_activity,confused,video3503610127,au07,16).
entry(10402,begin_of_activity,confused,video3503610127,au17,53).
entry(10403,begin_of_activity,confused,video3503610127,au24,36).
entry(10500,end_of_activity,confused,video3503610127,au07,16).
entry(10501,end_of_activity,confused,video3503610127,au17,53).
entry(10502,end_of_activity,confused,video3503610127,au24,36).
entry(10600,begin_of_activity,confused,video3503610127,au04,33).
entry(10601,begin_of_activity,confused,video3503610127,au17,54).
entry(10602,begin_of_activity,confused,video3503610127,au23,3).
entry(10603,begin_of_activity,confused,video3503610127,au24,37).
entry(10700,end_of_activity,confused,video3503610127,au04,33).
entry(10701,end_of_activity,confused,video3503610127,au17,54).
entry(10702,end_of_activity,confused,video3503610127,au23,3).
entry(10703,end_of_activity,confused,video3503610127,au24,37).
entry(10800,begin_of_activity,confused,video3503610127,au02,34).
entry(10801,begin_of_activity,confused,video3503610127,au10,6).
entry(10802,begin_of_activity,confused,video3503610127,au17,55).
entry(10803,begin_of_activity,confused,video3503610127,au24,38).
entry(10900,end_of_activity,confused,video3503610127,au02,34).
entry(10901,begin_of_activity,confused,video3503610127,au04,34).
entry(10902,end_of_activity,confused,video3503610127,au10,6).
entry(10903,end_of_activity,confused,video3503610127,au17,55).
entry(10904,end_of_activity,confused,video3503610127,au24,38).
entry(11000,end_of_activity,confused,video3503610127,au04,34).
entry(11001,begin_of_activity,confused,video3503610127,au17,56).
entry(11002,begin_of_activity,confused,video3503610127,au24,39).
entry(11100,begin_of_activity,confused,video3503610127,au02,35).
entry(11101,begin_of_activity,confused,video3503610127,au07,17).
entry(11102,end_of_activity,confused,video3503610127,au17,56).
entry(11103,end_of_activity,confused,video3503610127,au24,39).
entry(11200,end_of_activity,confused,video3503610127,au02,35).
entry(11201,end_of_activity,confused,video3503610127,au07,17).
entry(11202,begin_of_activity,confused,video3503610127,au17,57).
entry(11300,begin_of_activity,confused,video3503610127,au02,36).
entry(11301,begin_of_activity,confused,video3503610127,au04,35).
entry(11302,begin_of_activity,confused,video3503610127,au07,18).
entry(11303,end_of_activity,confused,video3503610127,au17,57).
entry(11304,begin_of_activity,confused,video3503610127,au24,40).
entry(11400,end_of_activity,confused,video3503610127,au02,36).
entry(11401,end_of_activity,confused,video3503610127,au04,35).
entry(11402,end_of_activity,confused,video3503610127,au07,18).
entry(11403,begin_of_activity,confused,video3503610127,au17,58).
entry(11404,end_of_activity,confused,video3503610127,au24,40).
entry(11500,begin_of_activity,confused,video3503610127,au04,36).
entry(11501,end_of_activity,confused,video3503610127,au17,58).
entry(11502,begin_of_activity,confused,video3503610127,au24,41).
entry(11600,begin_of_activity,confused,video3503610127,au02,37).
entry(11601,end_of_activity,confused,video3503610127,au04,36).
entry(11602,begin_of_activity,confused,video3503610127,au17,59).
entry(11603,end_of_activity,confused,video3503610127,au24,41).
entry(11700,end_of_activity,confused,video3503610127,au02,37).
entry(11701,end_of_activity,confused,video3503610127,au17,59).
entry(11800,begin_of_activity,confused,video3503610127,au04,37).
entry(11801,begin_of_activity,confused,video3503610127,au17,60).
entry(11900,end_of_activity,confused,video3503610127,au04,37).
entry(11901,end_of_activity,confused,video3503610127,au17,60).
entry(11902,begin_of_activity,confused,video3503610127,au24,42).
entry(12000,begin_of_activity,confused,video3503610127,au02,38).
entry(12001,begin_of_activity,confused,video3503610127,au04,38).
entry(12002,begin_of_activity,confused,video3503610127,au17,61).
entry(12003,end_of_activity,confused,video3503610127,au24,42).
entry(12100,end_of_activity,confused,video3503610127,au02,38).
entry(12101,end_of_activity,confused,video3503610127,au04,38).
entry(12102,begin_of_activity,confused,video3503610127,au07,19).
entry(12103,begin_of_activity,confused,video3503610127,au10,7).
entry(12104,end_of_activity,confused,video3503610127,au17,61).
entry(12105,begin_of_activity,confused,video3503610127,au24,43).
entry(12200,begin_of_activity,confused,video3503610127,au02,39).
entry(12201,end_of_activity,confused,video3503610127,au07,19).
entry(12202,end_of_activity,confused,video3503610127,au10,7).
entry(12203,begin_of_activity,confused,video3503610127,au17,62).
entry(12204,begin_of_activity,confused,video3503610127,au23,4).
entry(12205,end_of_activity,confused,video3503610127,au24,43).
entry(12300,end_of_activity,confused,video3503610127,au02,39).
entry(12301,begin_of_activity,confused,video3503610127,au04,39).
entry(12302,end_of_activity,confused,video3503610127,au17,62).
entry(12303,end_of_activity,confused,video3503610127,au23,4).
entry(12304,begin_of_activity,confused,video3503610127,au24,44).
entry(12400,begin_of_activity,confused,video3503610127,au02,40).
entry(12401,end_of_activity,confused,video3503610127,au04,39).
entry(12402,begin_of_activity,confused,video3503610127,au17,63).
entry(12403,end_of_activity,confused,video3503610127,au24,44).
entry(12500,end_of_activity,confused,video3503610127,au02,40).
entry(12501,begin_of_activity,confused,video3503610127,au04,40).
entry(12502,end_of_activity,confused,video3503610127,au17,63).
entry(12600,begin_of_activity,confused,video3503610127,au02,41).
entry(12601,end_of_activity,confused,video3503610127,au04,40).
entry(12602,begin_of_activity,confused,video3503610127,au17,64).
entry(12603,begin_of_activity,confused,video3503610127,au24,45).
entry(12700,end_of_activity,confused,video3503610127,au02,41).
entry(12701,begin_of_activity,confused,video3503610127,au04,41).
entry(12702,end_of_activity,confused,video3503610127,au17,64).
entry(12703,end_of_activity,confused,video3503610127,au24,45).
entry(12800,begin_of_activity,confused,video3503610127,au02,42).
entry(12801,end_of_activity,confused,video3503610127,au04,41).
entry(12802,begin_of_activity,confused,video3503610127,au17,65).
entry(12900,end_of_activity,confused,video3503610127,au02,42).
entry(12901,end_of_activity,confused,video3503610127,au17,65).
entry(13000,begin_of_activity,confused,video3503610127,au04,42).
entry(13001,begin_of_activity,confused,video3503610127,au17,66).
entry(13100,end_of_activity,confused,video3503610127,au04,42).
entry(13101,begin_of_activity,confused,video3503610127,au07,20).
entry(13102,end_of_activity,confused,video3503610127,au17,66).
entry(13103,begin_of_activity,confused,video3503610127,au24,46).
entry(13200,begin_of_activity,confused,video3503610127,au02,43).
entry(13201,end_of_activity,confused,video3503610127,au07,20).
entry(13202,begin_of_activity,confused,video3503610127,au17,67).
entry(13203,begin_of_activity,confused,video3503610127,au23,5).
entry(13204,end_of_activity,confused,video3503610127,au24,46).
entry(13300,end_of_activity,confused,video3503610127,au02,43).
entry(13301,end_of_activity,confused,video3503610127,au17,67).
entry(13302,end_of_activity,confused,video3503610127,au23,5).
entry(13400,begin_of_activity,confused,video3503610127,au04,43).
entry(13401,begin_of_activity,confused,video3503610127,au05,5).
entry(13402,begin_of_activity,confused,video3503610127,au17,68).
entry(13403,begin_of_activity,confused,video3503610127,au24,47).
entry(13500,end_of_activity,confused,video3503610127,au04,43).
entry(13501,end_of_activity,confused,video3503610127,au05,5).
entry(13502,end_of_activity,confused,video3503610127,au17,68).
entry(13503,begin_of_activity,confused,video3503610127,au23,6).
entry(13504,end_of_activity,confused,video3503610127,au24,47).
entry(13600,begin_of_activity,confused,video3503610127,au02,44).
entry(13601,begin_of_activity,confused,video3503610127,au17,69).
