entry(00000,begin_of_process,confused,video1100161038,start,1).
entry(05703,begin_of_activity,confused,video1100161038,au10,4).
entry(05704,begin_of_activity,confused,video1100161038,au17,16).
entry(05705,begin_of_activity,confused,video1100161038,au23,17).
entry(05800,begin_of_activity,confused,video1100161038,au02,4).
entry(05801,begin_of_activity,confused,video1100161038,au04,29).
entry(05802,end_of_activity,confused,video1100161038,au10,4).
entry(05803,end_of_activity,confused,video1100161038,au17,16).
entry(05804,end_of_activity,confused,video1100161038,au23,17).
entry(05900,end_of_activity,confused,video1100161038,au02,4).
entry(05901,end_of_activity,confused,video1100161038,au04,29).
entry(05902,begin_of_activity,confused,video1100161038,au17,17).
entry(05903,begin_of_activity,confused,video1100161038,au23,18).
entry(06000,begin_of_activity,confused,video1100161038,au04,30).
entry(06001,begin_of_activity,confused,video1100161038,au07,13).
entry(06002,end_of_activity,confused,video1100161038,au17,17).
entry(06003,end_of_activity,confused,video1100161038,au23,18).
entry(06100,end_of_activity,confused,video1100161038,au04,30).
entry(06101,end_of_activity,confused,video1100161038,au07,13).
entry(06102,begin_of_activity,confused,video1100161038,au15,2).
entry(06103,begin_of_activity,confused,video1100161038,au17,18).
entry(06200,begin_of_activity,confused,video1100161038,au04,31).
entry(06201,end_of_activity,confused,video1100161038,au15,2).
entry(06202,end_of_activity,confused,video1100161038,au17,18).
entry(06300,begin_of_activity,confused,video1100161038,au02,5).
entry(06301,end_of_activity,confused,video1100161038,au04,31).
entry(06302,begin_of_activity,confused,video1100161038,au17,19).
entry(06303,begin_of_activity,confused,video1100161038,au23,19).
entry(06400,end_of_activity,confused,video1100161038,au02,5).
entry(06401,begin_of_activity,confused,video1100161038,au04,32).
entry(06402,begin_of_activity,confused,video1100161038,au07,14).
entry(06403,end_of_activity,confused,video1100161038,au17,19).
entry(06404,end_of_activity,confused,video1100161038,au23,19).
entry(06500,end_of_activity,confused,video1100161038,au04,32).
entry(06501,end_of_activity,confused,video1100161038,au07,14).
entry(06502,begin_of_activity,confused,video1100161038,au10,5).
entry(06600,begin_of_activity,confused,video1100161038,au04,33).
entry(06601,end_of_activity,confused,video1100161038,au10,5).
entry(06602,begin_of_activity,confused,video1100161038,au23,20).
entry(06700,end_of_activity,confused,video1100161038,au04,33).
entry(06701,end_of_activity,confused,video1100161038,au23,20).
entry(06800,begin_of_activity,confused,video1100161038,au04,34).
entry(06801,begin_of_activity,confused,video1100161038,au17,20).
entry(06900,end_of_activity,confused,video1100161038,au04,34).
entry(06901,end_of_activity,confused,video1100161038,au17,20).
entry(07000,begin_of_activity,confused,video1100161038,au02,6).
entry(07001,begin_of_activity,confused,video1100161038,au04,35).
entry(07002,begin_of_activity,confused,video1100161038,au10,6).
entry(07003,begin_of_activity,confused,video1100161038,au23,21).
entry(07100,end_of_activity,confused,video1100161038,au02,6).
entry(07101,end_of_activity,confused,video1100161038,au04,35).
entry(07102,begin_of_activity,confused,video1100161038,au07,15).
entry(07103,end_of_activity,confused,video1100161038,au10,6).
entry(07104,end_of_activity,confused,video1100161038,au23,21).
entry(07200,begin_of_activity,confused,video1100161038,au04,36).
entry(07201,end_of_activity,confused,video1100161038,au07,15).
entry(07202,begin_of_activity,confused,video1100161038,au23,22).
entry(07300,end_of_activity,confused,video1100161038,au04,36).
entry(07301,begin_of_activity,confused,video1100161038,au07,16).
entry(07302,begin_of_activity,confused,video1100161038,au15,3).
entry(07303,end_of_activity,confused,video1100161038,au23,22).
entry(07400,begin_of_activity,confused,video1100161038,au02,7).
entry(07401,begin_of_activity,confused,video1100161038,au04,37).
entry(07402,end_of_activity,confused,video1100161038,au07,16).
entry(07403,end_of_activity,confused,video1100161038,au15,3).
entry(07404,begin_of_activity,confused,video1100161038,au23,23).
entry(07500,end_of_activity,confused,video1100161038,au02,7).
entry(07501,end_of_activity,confused,video1100161038,au04,37).
entry(07502,begin_of_activity,confused,video1100161038,au15,4).
entry(07503,end_of_activity,confused,video1100161038,au23,23).
entry(07600,begin_of_activity,confused,video1100161038,au02,8).
entry(07601,begin_of_activity,confused,video1100161038,au04,38).
entry(07602,end_of_activity,confused,video1100161038,au15,4).
entry(07603,begin_of_activity,confused,video1100161038,au23,24).
entry(07700,end_of_activity,confused,video1100161038,au02,8).
entry(07701,end_of_activity,confused,video1100161038,au04,38).
entry(07702,begin_of_activity,confused,video1100161038,au07,17).
entry(07703,begin_of_activity,confused,video1100161038,au17,21).
entry(07704,end_of_activity,confused,video1100161038,au23,24).
entry(07800,begin_of_activity,confused,video1100161038,au04,39).
entry(07801,end_of_activity,confused,video1100161038,au07,17).
entry(07802,end_of_activity,confused,video1100161038,au17,21).
entry(07803,begin_of_activity,confused,video1100161038,au24,4).
entry(07900,end_of_activity,confused,video1100161038,au04,39).
entry(07901,begin_of_activity,confused,video1100161038,au15,5).
entry(07902,begin_of_activity,confused,video1100161038,au23,25).
entry(07903,end_of_activity,confused,video1100161038,au24,4).
entry(08000,begin_of_activity,confused,video1100161038,au04,40).
entry(08001,begin_of_activity,confused,video1100161038,au07,18).
entry(08002,end_of_activity,confused,video1100161038,au15,5).
entry(08003,begin_of_activity,confused,video1100161038,au17,22).
entry(08004,end_of_activity,confused,video1100161038,au23,25).
entry(08100,begin_of_activity,confused,video1100161038,au02,9).
entry(08101,end_of_activity,confused,video1100161038,au04,40).
entry(08102,end_of_activity,confused,video1100161038,au07,18).
entry(08103,end_of_activity,confused,video1100161038,au17,22).
entry(08104,begin_of_activity,confused,video1100161038,au23,26).
entry(08105,begin_of_activity,confused,video1100161038,au24,5).
entry(08200,end_of_activity,confused,video1100161038,au02,9).
entry(08201,begin_of_activity,confused,video1100161038,au10,7).
entry(08202,begin_of_activity,confused,video1100161038,au17,23).
entry(08203,end_of_activity,confused,video1100161038,au23,26).
entry(08204,end_of_activity,confused,video1100161038,au24,5).
entry(08300,begin_of_activity,confused,video1100161038,au04,41).
entry(08301,end_of_activity,confused,video1100161038,au10,7).
entry(08302,end_of_activity,confused,video1100161038,au17,23).
entry(08400,end_of_activity,confused,video1100161038,au04,41).
entry(08401,begin_of_activity,confused,video1100161038,au07,19).
entry(08402,begin_of_activity,confused,video1100161038,au17,24).
entry(08500,begin_of_activity,confused,video1100161038,au04,42).
entry(08501,end_of_activity,confused,video1100161038,au07,19).
entry(08502,end_of_activity,confused,video1100161038,au17,24).
entry(08600,end_of_activity,confused,video1100161038,au04,42).
entry(08601,begin_of_activity,confused,video1100161038,au17,25).
entry(08602,begin_of_activity,confused,video1100161038,au24,6).
entry(08700,begin_of_activity,confused,video1100161038,au04,43).
entry(08701,end_of_activity,confused,video1100161038,au17,25).
entry(08702,begin_of_activity,confused,video1100161038,au23,27).
entry(08703,end_of_activity,confused,video1100161038,au24,6).
entry(08800,end_of_activity,confused,video1100161038,au04,43).
entry(08801,begin_of_activity,confused,video1100161038,au17,26).
entry(08802,end_of_activity,confused,video1100161038,au23,27).
entry(08803,begin_of_activity,confused,video1100161038,au24,7).
entry(08900,begin_of_activity,confused,video1100161038,au04,44).
entry(08901,end_of_activity,confused,video1100161038,au17,26).
entry(08902,end_of_activity,confused,video1100161038,au24,7).
entry(09000,end_of_activity,confused,video1100161038,au04,44).
entry(09001,begin_of_activity,confused,video1100161038,au23,28).
entry(09100,begin_of_activity,confused,video1100161038,au04,45).
entry(09101,end_of_activity,confused,video1100161038,au23,28).
entry(09200,end_of_activity,confused,video1100161038,au04,45).
entry(09201,begin_of_activity,confused,video1100161038,au07,20).
entry(09202,begin_of_activity,confused,video1100161038,au23,29).
entry(09300,begin_of_activity,confused,video1100161038,au04,46).
entry(09301,end_of_activity,confused,video1100161038,au07,20).
entry(09302,begin_of_activity,confused,video1100161038,au10,8).
entry(09303,end_of_activity,confused,video1100161038,au23,29).
entry(09400,begin_of_activity,confused,video1100161038,au02,10).
entry(09401,end_of_activity,confused,video1100161038,au04,46).
entry(09402,begin_of_activity,confused,video1100161038,au07,21).
entry(09403,end_of_activity,confused,video1100161038,au10,8).
entry(09500,end_of_activity,confused,video1100161038,au02,10).
entry(09501,begin_of_activity,confused,video1100161038,au04,47).
entry(09502,end_of_activity,confused,video1100161038,au07,21).
entry(09503,begin_of_activity,confused,video1100161038,au17,27).
entry(09504,begin_of_activity,confused,video1100161038,au23,30).
entry(09600,end_of_activity,confused,video1100161038,au04,47).
entry(09601,begin_of_activity,confused,video1100161038,au07,22).
entry(09602,end_of_activity,confused,video1100161038,au17,27).
entry(09603,end_of_activity,confused,video1100161038,au23,30).
entry(09604,begin_of_activity,confused,video1100161038,au24,8).
entry(09700,begin_of_activity,confused,video1100161038,au02,11).
entry(09701,begin_of_activity,confused,video1100161038,au04,48).
entry(09702,end_of_activity,confused,video1100161038,au07,22).
entry(09703,begin_of_activity,confused,video1100161038,au23,31).
entry(09704,end_of_activity,confused,video1100161038,au24,8).
entry(09800,end_of_activity,confused,video1100161038,au02,11).
entry(09801,end_of_activity,confused,video1100161038,au04,48).
entry(09802,end_of_activity,confused,video1100161038,au23,31).
entry(09900,begin_of_activity,confused,video1100161038,au04,49).
entry(09901,begin_of_activity,confused,video1100161038,au07,23).
entry(09902,begin_of_activity,confused,video1100161038,au15,6).
entry(09903,begin_of_activity,confused,video1100161038,au17,28).
entry(10000,end_of_activity,confused,video1100161038,au04,49).
entry(10001,end_of_activity,confused,video1100161038,au07,23).
entry(10002,end_of_activity,confused,video1100161038,au15,6).
entry(10003,end_of_activity,confused,video1100161038,au17,28).
entry(10004,begin_of_activity,confused,video1100161038,au23,32).
entry(10100,begin_of_activity,confused,video1100161038,au02,12).
entry(10101,begin_of_activity,confused,video1100161038,au04,50).
entry(10102,end_of_activity,confused,video1100161038,au23,32).
entry(10200,end_of_activity,confused,video1100161038,au02,12).
entry(10201,end_of_activity,confused,video1100161038,au04,50).
entry(10202,begin_of_activity,confused,video1100161038,au10,9).
entry(10300,begin_of_activity,confused,video1100161038,au04,51).
entry(10301,end_of_activity,confused,video1100161038,au10,9).
entry(10302,begin_of_activity,confused,video1100161038,au23,33).
entry(10400,end_of_activity,confused,video1100161038,au04,51).
entry(10401,end_of_activity,confused,video1100161038,au23,33).
entry(10500,begin_of_activity,confused,video1100161038,au04,52).
entry(10501,begin_of_activity,confused,video1100161038,au17,29).
entry(10600,end_of_activity,confused,video1100161038,au04,52).
entry(10601,end_of_activity,confused,video1100161038,au17,29).
entry(10700,begin_of_activity,confused,video1100161038,au02,13).
entry(10701,begin_of_activity,confused,video1100161038,au10,10).
entry(10702,begin_of_activity,confused,video1100161038,au17,30).
entry(10800,end_of_activity,confused,video1100161038,au02,13).
entry(10801,begin_of_activity,confused,video1100161038,au04,53).
entry(10802,end_of_activity,confused,video1100161038,au10,10).
entry(10803,end_of_activity,confused,video1100161038,au17,30).
entry(10900,end_of_activity,confused,video1100161038,au04,53).
entry(10901,begin_of_activity,confused,video1100161038,au10,11).
entry(10902,begin_of_activity,confused,video1100161038,au17,31).
entry(11000,begin_of_activity,confused,video1100161038,au04,54).
entry(11001,end_of_activity,confused,video1100161038,au10,11).
entry(11002,end_of_activity,confused,video1100161038,au17,31).
entry(11100,begin_of_activity,confused,video1100161038,au02,14).
entry(11101,end_of_activity,confused,video1100161038,au04,54).
entry(11200,end_of_activity,confused,video1100161038,au02,14).
entry(11201,begin_of_activity,confused,video1100161038,au04,55).
entry(11202,begin_of_activity,confused,video1100161038,au23,34).
entry(11300,end_of_activity,confused,video1100161038,au04,55).
entry(11301,end_of_activity,confused,video1100161038,au23,34).
entry(11400,begin_of_activity,confused,video1100161038,au04,56).
entry(11401,begin_of_activity,confused,video1100161038,au17,32).
entry(11402,begin_of_activity,confused,video1100161038,au23,35).
entry(11500,end_of_activity,confused,video1100161038,au04,56).
entry(11501,begin_of_activity,confused,video1100161038,au07,24).
entry(11502,end_of_activity,confused,video1100161038,au17,32).
entry(11503,end_of_activity,confused,video1100161038,au23,35).
entry(11600,begin_of_activity,confused,video1100161038,au04,57).
entry(11601,end_of_activity,confused,video1100161038,au07,24).
entry(11700,end_of_activity,confused,video1100161038,au04,57).
entry(11701,begin_of_activity,confused,video1100161038,au17,33).
entry(11800,begin_of_activity,confused,video1100161038,au04,58).
entry(11801,begin_of_activity,confused,video1100161038,au07,25).
entry(11802,begin_of_activity,confused,video1100161038,au10,12).
entry(11803,end_of_activity,confused,video1100161038,au17,33).
entry(11900,end_of_activity,confused,video1100161038,au04,58).
entry(11901,end_of_activity,confused,video1100161038,au07,25).
entry(11902,end_of_activity,confused,video1100161038,au10,12).
entry(12000,begin_of_activity,confused,video1100161038,au04,59).
entry(12100,end_of_activity,confused,video1100161038,au04,59).
entry(12101,begin_of_activity,confused,video1100161038,au07,26).
entry(12102,begin_of_activity,confused,video1100161038,au17,34).
entry(12103,begin_of_activity,confused,video1100161038,au23,36).
entry(12200,begin_of_activity,confused,video1100161038,au04,60).
entry(12201,end_of_activity,confused,video1100161038,au07,26).
entry(12202,end_of_activity,confused,video1100161038,au17,34).
entry(12203,end_of_activity,confused,video1100161038,au23,36).
entry(12300,end_of_activity,confused,video1100161038,au04,60).
entry(12301,begin_of_activity,confused,video1100161038,au07,27).
entry(12400,begin_of_activity,confused,video1100161038,au04,61).
entry(12401,end_of_activity,confused,video1100161038,au07,27).
entry(12402,begin_of_activity,confused,video1100161038,au17,35).
entry(12403,begin_of_activity,confused,video1100161038,au23,37).
entry(12500,end_of_activity,confused,video1100161038,au04,61).
entry(12501,begin_of_activity,confused,video1100161038,au10,13).
entry(12502,end_of_activity,confused,video1100161038,au17,35).
entry(12503,end_of_activity,confused,video1100161038,au23,37).
entry(12600,begin_of_activity,confused,video1100161038,au04,62).
entry(12601,end_of_activity,confused,video1100161038,au10,13).
entry(12602,begin_of_activity,confused,video1100161038,au17,36).
entry(12603,begin_of_activity,confused,video1100161038,au23,38).
entry(12700,end_of_activity,confused,video1100161038,au04,62).
entry(12701,end_of_activity,confused,video1100161038,au17,36).
entry(12702,end_of_activity,confused,video1100161038,au23,38).
entry(12800,begin_of_activity,confused,video1100161038,au04,63).
entry(12801,begin_of_activity,confused,video1100161038,au07,28).
entry(12900,end_of_activity,confused,video1100161038,au04,63).
entry(12901,end_of_activity,confused,video1100161038,au07,28).
entry(12902,begin_of_activity,confused,video1100161038,au17,37).
entry(12903,begin_of_activity,confused,video1100161038,au23,39).
entry(13000,begin_of_activity,confused,video1100161038,au04,64).
entry(13001,begin_of_activity,confused,video1100161038,au15,7).
entry(13002,end_of_activity,confused,video1100161038,au17,37).
entry(13003,end_of_activity,confused,video1100161038,au23,39).
entry(13100,end_of_activity,confused,video1100161038,au04,64).
entry(13101,end_of_activity,confused,video1100161038,au15,7).
entry(13102,begin_of_activity,confused,video1100161038,au17,38).
entry(13103,begin_of_activity,confused,video1100161038,au24,9).
entry(13200,begin_of_activity,confused,video1100161038,au04,65).
entry(13201,end_of_activity,confused,video1100161038,au17,38).
entry(13202,end_of_activity,confused,video1100161038,au24,9).
entry(13300,end_of_activity,confused,video1100161038,au04,65).
entry(13301,begin_of_activity,confused,video1100161038,au17,39).
entry(13302,begin_of_activity,confused,video1100161038,au24,10).
entry(13400,begin_of_activity,confused,video1100161038,au02,15).
entry(13401,begin_of_activity,confused,video1100161038,au04,66).
entry(13402,end_of_activity,confused,video1100161038,au17,39).
entry(13403,end_of_activity,confused,video1100161038,au24,10).
entry(13500,end_of_activity,confused,video1100161038,au02,15).
entry(13501,end_of_activity,confused,video1100161038,au04,66).
entry(13600,begin_of_activity,confused,video1100161038,au02,16).
entry(13601,begin_of_activity,confused,video1100161038,au04,67).
entry(13700,end_of_activity,confused,video1100161038,au02,16).
entry(13701,end_of_activity,confused,video1100161038,au04,67).
entry(13800,begin_of_activity,confused,video1100161038,au04,68).
entry(13801,begin_of_activity,confused,video1100161038,au07,29).
entry(13802,begin_of_activity,confused,video1100161038,au10,14).
entry(13900,end_of_activity,confused,video1100161038,au04,68).
entry(13901,end_of_activity,confused,video1100161038,au07,29).
entry(13902,end_of_activity,confused,video1100161038,au10,14).
entry(14000,begin_of_activity,confused,video1100161038,au04,69).
entry(14001,begin_of_activity,confused,video1100161038,au23,40).
entry(14100,end_of_activity,confused,video1100161038,au04,69).
entry(14101,begin_of_activity,confused,video1100161038,au17,40).
entry(14102,end_of_activity,confused,video1100161038,au23,40).
entry(14200,begin_of_activity,confused,video1100161038,au04,70).
entry(14201,begin_of_activity,confused,video1100161038,au07,30).
entry(14202,begin_of_activity,confused,video1100161038,au10,15).
entry(14203,end_of_activity,confused,video1100161038,au17,40).
entry(14300,end_of_activity,confused,video1100161038,au04,70).
entry(14301,end_of_activity,confused,video1100161038,au07,30).
entry(14302,end_of_activity,confused,video1100161038,au10,15).
entry(14400,begin_of_activity,confused,video1100161038,au02,17).
entry(14401,begin_of_activity,confused,video1100161038,au04,71).
entry(14402,begin_of_activity,confused,video1100161038,au17,41).
entry(14403,begin_of_activity,confused,video1100161038,au23,41).
entry(14500,end_of_activity,confused,video1100161038,au02,17).
entry(14501,end_of_activity,confused,video1100161038,au04,71).
entry(14502,end_of_activity,confused,video1100161038,au17,41).
entry(14503,end_of_activity,confused,video1100161038,au23,41).
entry(14600,begin_of_activity,confused,video1100161038,au04,72).
entry(14700,end_of_activity,confused,video1100161038,au04,72).
entry(14701,begin_of_activity,confused,video1100161038,au10,16).
entry(14800,begin_of_activity,confused,video1100161038,au04,73).
entry(14801,end_of_activity,confused,video1100161038,au10,16).
entry(14900,end_of_activity,confused,video1100161038,au04,73).
entry(14901,begin_of_activity,confused,video1100161038,au07,31).
entry(14902,begin_of_activity,confused,video1100161038,au23,42).
entry(15000,begin_of_activity,confused,video1100161038,au04,74).
entry(15001,end_of_activity,confused,video1100161038,au07,31).
entry(15002,begin_of_activity,confused,video1100161038,au10,17).
entry(15003,begin_of_activity,confused,video1100161038,au17,42).
entry(15004,end_of_activity,confused,video1100161038,au23,42).
entry(15005,begin_of_activity,confused,video1100161038,au24,11).
entry(15100,end_of_activity,confused,video1100161038,au04,74).
entry(15101,end_of_activity,confused,video1100161038,au10,17).
entry(15102,end_of_activity,confused,video1100161038,au17,42).
entry(15103,begin_of_activity,confused,video1100161038,au23,43).
entry(15104,end_of_activity,confused,video1100161038,au24,11).
entry(15200,begin_of_activity,confused,video1100161038,au04,75).
entry(15201,begin_of_activity,confused,video1100161038,au07,32).
entry(15202,end_of_activity,confused,video1100161038,au23,43).
entry(15203,begin_of_activity,confused,video1100161038,au24,12).
entry(15300,end_of_activity,confused,video1100161038,au04,75).
entry(15301,end_of_activity,confused,video1100161038,au07,32).
