entry(00000,begin_of_process,confused,video2056010272,start,1).
entry(05502,begin_of_activity,confused,video2056010272,au15,10).
entry(05503,end_of_activity,confused,video2056010272,au17,21).
entry(05600,end_of_activity,confused,video2056010272,au04,19).
entry(05601,begin_of_activity,confused,video2056010272,au11,11).
entry(05602,end_of_activity,confused,video2056010272,au15,10).
entry(05700,begin_of_activity,confused,video2056010272,au02,12).
entry(05701,end_of_activity,confused,video2056010272,au11,11).
entry(05702,begin_of_activity,confused,video2056010272,au15,11).
entry(05800,end_of_activity,confused,video2056010272,au02,12).
entry(05801,end_of_activity,confused,video2056010272,au15,11).
entry(05900,begin_of_activity,confused,video2056010272,au04,20).
entry(05901,begin_of_activity,confused,video2056010272,au17,22).
entry(06000,end_of_activity,confused,video2056010272,au04,20).
entry(06001,begin_of_activity,confused,video2056010272,au07,13).
entry(06002,end_of_activity,confused,video2056010272,au17,22).
entry(06003,begin_of_activity,confused,video2056010272,au23,12).
entry(06100,begin_of_activity,confused,video2056010272,au04,21).
entry(06101,end_of_activity,confused,video2056010272,au07,13).
entry(06102,end_of_activity,confused,video2056010272,au23,12).
entry(06200,end_of_activity,confused,video2056010272,au04,21).
entry(06300,begin_of_activity,confused,video2056010272,au04,22).
entry(06301,begin_of_activity,confused,video2056010272,au07,14).
entry(06302,begin_of_activity,confused,video2056010272,au11,12).
entry(06303,begin_of_activity,confused,video2056010272,au17,23).
entry(06304,begin_of_activity,confused,video2056010272,au23,13).
entry(06400,end_of_activity,confused,video2056010272,au04,22).
entry(06401,end_of_activity,confused,video2056010272,au07,14).
entry(06402,end_of_activity,confused,video2056010272,au11,12).
entry(06403,end_of_activity,confused,video2056010272,au17,23).
entry(06404,end_of_activity,confused,video2056010272,au23,13).
entry(06500,begin_of_activity,confused,video2056010272,au04,23).
entry(06501,begin_of_activity,confused,video2056010272,au17,24).
entry(06600,begin_of_activity,confused,video2056010272,au02,13).
entry(06601,end_of_activity,confused,video2056010272,au04,23).
entry(06602,begin_of_activity,confused,video2056010272,au10,4).
entry(06603,begin_of_activity,confused,video2056010272,au15,12).
entry(06604,end_of_activity,confused,video2056010272,au17,24).
entry(06700,end_of_activity,confused,video2056010272,au02,13).
entry(06701,begin_of_activity,confused,video2056010272,au07,15).
entry(06702,end_of_activity,confused,video2056010272,au10,4).
entry(06703,end_of_activity,confused,video2056010272,au15,12).
entry(06800,begin_of_activity,confused,video2056010272,au04,24).
entry(06801,end_of_activity,confused,video2056010272,au07,15).
entry(06802,begin_of_activity,confused,video2056010272,au11,13).
entry(06803,begin_of_activity,confused,video2056010272,au25,8).
entry(06900,end_of_activity,confused,video2056010272,au04,24).
entry(06901,end_of_activity,confused,video2056010272,au11,13).
entry(06902,begin_of_activity,confused,video2056010272,au17,25).
entry(06903,end_of_activity,confused,video2056010272,au25,8).
entry(07000,begin_of_activity,confused,video2056010272,au01,2).
entry(07001,begin_of_activity,confused,video2056010272,au02,14).
entry(07002,begin_of_activity,confused,video2056010272,au04,25).
entry(07003,end_of_activity,confused,video2056010272,au17,25).
entry(07004,begin_of_activity,confused,video2056010272,au23,14).
entry(07005,begin_of_activity,confused,video2056010272,au43,3).
entry(07100,end_of_activity,confused,video2056010272,au01,2).
entry(07101,end_of_activity,confused,video2056010272,au02,14).
entry(07102,end_of_activity,confused,video2056010272,au04,25).
entry(07103,begin_of_activity,confused,video2056010272,au07,16).
entry(07104,begin_of_activity,confused,video2056010272,au15,13).
entry(07105,begin_of_activity,confused,video2056010272,au17,26).
entry(07106,end_of_activity,confused,video2056010272,au23,14).
entry(07107,end_of_activity,confused,video2056010272,au43,3).
entry(07200,begin_of_activity,confused,video2056010272,au04,26).
entry(07201,end_of_activity,confused,video2056010272,au07,16).
entry(07202,begin_of_activity,confused,video2056010272,au10,5).
entry(07203,begin_of_activity,confused,video2056010272,au11,14).
entry(07204,end_of_activity,confused,video2056010272,au15,13).
entry(07205,end_of_activity,confused,video2056010272,au17,26).
entry(07206,begin_of_activity,confused,video2056010272,au43,4).
entry(07300,end_of_activity,confused,video2056010272,au04,26).
entry(07301,begin_of_activity,confused,video2056010272,au07,17).
entry(07302,end_of_activity,confused,video2056010272,au10,5).
entry(07303,end_of_activity,confused,video2056010272,au11,14).
entry(07304,end_of_activity,confused,video2056010272,au43,4).
entry(07400,begin_of_activity,confused,video2056010272,au04,27).
entry(07401,end_of_activity,confused,video2056010272,au07,17).
entry(07402,begin_of_activity,confused,video2056010272,au11,15).
entry(07403,begin_of_activity,confused,video2056010272,au17,27).
entry(07500,end_of_activity,confused,video2056010272,au04,27).
entry(07501,begin_of_activity,confused,video2056010272,au07,18).
entry(07502,end_of_activity,confused,video2056010272,au11,15).
entry(07503,begin_of_activity,confused,video2056010272,au15,14).
entry(07504,end_of_activity,confused,video2056010272,au17,27).
entry(07600,begin_of_activity,confused,video2056010272,au04,28).
entry(07601,end_of_activity,confused,video2056010272,au07,18).
entry(07602,end_of_activity,confused,video2056010272,au15,14).
entry(07603,begin_of_activity,confused,video2056010272,au17,28).
entry(07604,begin_of_activity,confused,video2056010272,au25,9).
entry(07700,end_of_activity,confused,video2056010272,au04,28).
entry(07701,begin_of_activity,confused,video2056010272,au07,19).
entry(07702,begin_of_activity,confused,video2056010272,au10,6).
entry(07703,end_of_activity,confused,video2056010272,au17,28).
entry(07704,end_of_activity,confused,video2056010272,au25,9).
entry(07800,begin_of_activity,confused,video2056010272,au04,29).
entry(07801,end_of_activity,confused,video2056010272,au07,19).
entry(07802,end_of_activity,confused,video2056010272,au10,6).
entry(07803,begin_of_activity,confused,video2056010272,au11,16).
entry(07804,begin_of_activity,confused,video2056010272,au15,15).
entry(07805,begin_of_activity,confused,video2056010272,au17,29).
entry(07806,begin_of_activity,confused,video2056010272,au24,1).
entry(07900,end_of_activity,confused,video2056010272,au04,29).
entry(07901,end_of_activity,confused,video2056010272,au11,16).
entry(07902,end_of_activity,confused,video2056010272,au15,15).
entry(07903,end_of_activity,confused,video2056010272,au17,29).
entry(07904,begin_of_activity,confused,video2056010272,au23,15).
entry(07905,end_of_activity,confused,video2056010272,au24,1).
entry(08000,begin_of_activity,confused,video2056010272,au02,15).
entry(08001,begin_of_activity,confused,video2056010272,au04,30).
entry(08002,begin_of_activity,confused,video2056010272,au10,7).
entry(08003,end_of_activity,confused,video2056010272,au23,15).
entry(08100,end_of_activity,confused,video2056010272,au02,15).
entry(08101,end_of_activity,confused,video2056010272,au04,30).
entry(08102,begin_of_activity,confused,video2056010272,au07,20).
entry(08103,end_of_activity,confused,video2056010272,au10,7).
entry(08104,begin_of_activity,confused,video2056010272,au11,17).
entry(08200,begin_of_activity,confused,video2056010272,au04,31).
entry(08201,end_of_activity,confused,video2056010272,au07,20).
entry(08202,end_of_activity,confused,video2056010272,au11,17).
entry(08203,begin_of_activity,confused,video2056010272,au17,30).
entry(08204,begin_of_activity,confused,video2056010272,au24,2).
entry(08300,end_of_activity,confused,video2056010272,au04,31).
entry(08301,begin_of_activity,confused,video2056010272,au07,21).
entry(08302,end_of_activity,confused,video2056010272,au17,30).
entry(08303,end_of_activity,confused,video2056010272,au24,2).
entry(08304,begin_of_activity,confused,video2056010272,au43,5).
entry(08400,begin_of_activity,confused,video2056010272,au04,32).
entry(08401,end_of_activity,confused,video2056010272,au07,21).
entry(08402,begin_of_activity,confused,video2056010272,au17,31).
entry(08403,begin_of_activity,confused,video2056010272,au24,3).
entry(08404,end_of_activity,confused,video2056010272,au43,5).
entry(08500,end_of_activity,confused,video2056010272,au04,32).
entry(08501,begin_of_activity,confused,video2056010272,au07,22).
entry(08502,end_of_activity,confused,video2056010272,au17,31).
entry(08503,end_of_activity,confused,video2056010272,au24,3).
entry(08504,begin_of_activity,confused,video2056010272,au43,6).
entry(08600,begin_of_activity,confused,video2056010272,au04,33).
entry(08601,end_of_activity,confused,video2056010272,au07,22).
entry(08602,begin_of_activity,confused,video2056010272,au10,8).
entry(08603,begin_of_activity,confused,video2056010272,au23,16).
entry(08604,begin_of_activity,confused,video2056010272,au28,1).
entry(08605,end_of_activity,confused,video2056010272,au43,6).
entry(08700,end_of_activity,confused,video2056010272,au04,33).
entry(08701,begin_of_activity,confused,video2056010272,au07,23).
entry(08702,end_of_activity,confused,video2056010272,au10,8).
entry(08703,end_of_activity,confused,video2056010272,au23,16).
entry(08704,end_of_activity,confused,video2056010272,au28,1).
entry(08800,begin_of_activity,confused,video2056010272,au04,34).
entry(08801,end_of_activity,confused,video2056010272,au07,23).
entry(08802,begin_of_activity,confused,video2056010272,au15,16).
entry(08803,begin_of_activity,confused,video2056010272,au17,32).
entry(08804,begin_of_activity,confused,video2056010272,au23,17).
entry(08900,end_of_activity,confused,video2056010272,au04,34).
entry(08901,end_of_activity,confused,video2056010272,au15,16).
entry(08902,end_of_activity,confused,video2056010272,au17,32).
entry(08903,end_of_activity,confused,video2056010272,au23,17).
entry(09000,begin_of_activity,confused,video2056010272,au04,35).
entry(09001,begin_of_activity,confused,video2056010272,au10,9).
entry(09002,begin_of_activity,confused,video2056010272,au15,17).
entry(09003,begin_of_activity,confused,video2056010272,au23,18).
entry(09100,end_of_activity,confused,video2056010272,au04,35).
entry(09101,begin_of_activity,confused,video2056010272,au07,24).
entry(09102,end_of_activity,confused,video2056010272,au10,9).
entry(09103,end_of_activity,confused,video2056010272,au15,17).
entry(09104,begin_of_activity,confused,video2056010272,au17,33).
entry(09105,end_of_activity,confused,video2056010272,au23,18).
entry(09200,begin_of_activity,confused,video2056010272,au04,36).
entry(09201,end_of_activity,confused,video2056010272,au07,24).
entry(09202,end_of_activity,confused,video2056010272,au17,33).
entry(09300,end_of_activity,confused,video2056010272,au04,36).
entry(09400,begin_of_activity,confused,video2056010272,au04,37).
entry(09401,begin_of_activity,confused,video2056010272,au10,10).
entry(09402,begin_of_activity,confused,video2056010272,au23,19).
entry(09500,end_of_activity,confused,video2056010272,au04,37).
entry(09501,end_of_activity,confused,video2056010272,au10,10).
entry(09502,end_of_activity,confused,video2056010272,au23,19).
entry(09600,begin_of_activity,confused,video2056010272,au04,38).
entry(09601,begin_of_activity,confused,video2056010272,au10,11).
entry(09602,begin_of_activity,confused,video2056010272,au17,34).
entry(09700,end_of_activity,confused,video2056010272,au04,38).
entry(09701,end_of_activity,confused,video2056010272,au10,11).
entry(09702,end_of_activity,confused,video2056010272,au17,34).
entry(09800,begin_of_activity,confused,video2056010272,au04,39).
entry(09801,begin_of_activity,confused,video2056010272,au10,12).
entry(09802,begin_of_activity,confused,video2056010272,au17,35).
entry(09900,end_of_activity,confused,video2056010272,au04,39).
entry(09901,begin_of_activity,confused,video2056010272,au07,25).
entry(09902,end_of_activity,confused,video2056010272,au10,12).
entry(09903,begin_of_activity,confused,video2056010272,au11,18).
entry(09904,end_of_activity,confused,video2056010272,au17,35).
entry(10000,begin_of_activity,confused,video2056010272,au04,40).
entry(10001,end_of_activity,confused,video2056010272,au07,25).
entry(10002,begin_of_activity,confused,video2056010272,au10,13).
entry(10003,end_of_activity,confused,video2056010272,au11,18).
entry(10004,begin_of_activity,confused,video2056010272,au17,36).
entry(10100,end_of_activity,confused,video2056010272,au04,40).
entry(10101,begin_of_activity,confused,video2056010272,au07,26).
entry(10102,end_of_activity,confused,video2056010272,au10,13).
entry(10103,end_of_activity,confused,video2056010272,au17,36).
entry(10200,begin_of_activity,confused,video2056010272,au04,41).
entry(10201,end_of_activity,confused,video2056010272,au07,26).
entry(10202,begin_of_activity,confused,video2056010272,au17,37).
entry(10300,end_of_activity,confused,video2056010272,au04,41).
entry(10301,begin_of_activity,confused,video2056010272,au07,27).
entry(10302,begin_of_activity,confused,video2056010272,au10,14).
entry(10303,end_of_activity,confused,video2056010272,au17,37).
entry(10400,begin_of_activity,confused,video2056010272,au04,42).
entry(10401,end_of_activity,confused,video2056010272,au07,27).
entry(10402,end_of_activity,confused,video2056010272,au10,14).
entry(10403,begin_of_activity,confused,video2056010272,au17,38).
entry(10500,end_of_activity,confused,video2056010272,au04,42).
entry(10501,begin_of_activity,confused,video2056010272,au07,28).
entry(10502,end_of_activity,confused,video2056010272,au17,38).
entry(10503,begin_of_activity,confused,video2056010272,au23,20).
entry(10504,begin_of_activity,confused,video2056010272,au24,4).
entry(10600,begin_of_activity,confused,video2056010272,au04,43).
entry(10601,end_of_activity,confused,video2056010272,au07,28).
entry(10602,end_of_activity,confused,video2056010272,au23,20).
entry(10603,end_of_activity,confused,video2056010272,au24,4).
entry(10604,begin_of_activity,confused,video2056010272,au43,7).
entry(10700,end_of_activity,confused,video2056010272,au04,43).
entry(10701,begin_of_activity,confused,video2056010272,au07,29).
entry(10702,begin_of_activity,confused,video2056010272,au09,1).
entry(10703,begin_of_activity,confused,video2056010272,au10,15).
entry(10704,begin_of_activity,confused,video2056010272,au11,19).
entry(10705,begin_of_activity,confused,video2056010272,au17,39).
entry(10706,end_of_activity,confused,video2056010272,au43,7).
entry(10800,begin_of_activity,confused,video2056010272,au04,44).
entry(10801,end_of_activity,confused,video2056010272,au07,29).
entry(10802,end_of_activity,confused,video2056010272,au09,1).
entry(10803,end_of_activity,confused,video2056010272,au10,15).
entry(10804,end_of_activity,confused,video2056010272,au11,19).
entry(10805,end_of_activity,confused,video2056010272,au17,39).
entry(10806,begin_of_activity,confused,video2056010272,au23,21).
entry(10807,begin_of_activity,confused,video2056010272,au43,8).
entry(10900,begin_of_activity,confused,video2056010272,au02,16).
entry(10901,end_of_activity,confused,video2056010272,au04,44).
entry(10902,begin_of_activity,confused,video2056010272,au11,20).
entry(10903,begin_of_activity,confused,video2056010272,au17,40).
entry(10904,end_of_activity,confused,video2056010272,au23,21).
entry(10905,begin_of_activity,confused,video2056010272,au24,5).
entry(10906,end_of_activity,confused,video2056010272,au43,8).
entry(11000,end_of_activity,confused,video2056010272,au02,16).
entry(11001,begin_of_activity,confused,video2056010272,au04,45).
entry(11002,end_of_activity,confused,video2056010272,au11,20).
entry(11003,begin_of_activity,confused,video2056010272,au15,18).
entry(11004,end_of_activity,confused,video2056010272,au17,40).
entry(11005,end_of_activity,confused,video2056010272,au24,5).
entry(11006,begin_of_activity,confused,video2056010272,au43,9).
entry(11100,end_of_activity,confused,video2056010272,au04,45).
entry(11101,begin_of_activity,confused,video2056010272,au10,16).
entry(11102,end_of_activity,confused,video2056010272,au15,18).
entry(11103,begin_of_activity,confused,video2056010272,au17,41).
entry(11104,end_of_activity,confused,video2056010272,au43,9).
entry(11200,begin_of_activity,confused,video2056010272,au04,46).
entry(11201,end_of_activity,confused,video2056010272,au10,16).
entry(11202,end_of_activity,confused,video2056010272,au17,41).
entry(11300,end_of_activity,confused,video2056010272,au04,46).
entry(11301,begin_of_activity,confused,video2056010272,au07,30).
entry(11302,begin_of_activity,confused,video2056010272,au15,19).
entry(11400,begin_of_activity,confused,video2056010272,au04,47).
entry(11401,end_of_activity,confused,video2056010272,au07,30).
entry(11402,end_of_activity,confused,video2056010272,au15,19).
entry(11403,begin_of_activity,confused,video2056010272,au23,22).
entry(11500,end_of_activity,confused,video2056010272,au04,47).
entry(11501,end_of_activity,confused,video2056010272,au23,22).
entry(11600,begin_of_activity,confused,video2056010272,au04,48).
entry(11601,begin_of_activity,confused,video2056010272,au07,31).
entry(11602,begin_of_activity,confused,video2056010272,au17,42).
entry(11700,end_of_activity,confused,video2056010272,au04,48).
entry(11701,end_of_activity,confused,video2056010272,au07,31).
entry(11702,end_of_activity,confused,video2056010272,au17,42).
entry(11800,begin_of_activity,confused,video2056010272,au04,49).
entry(11801,begin_of_activity,confused,video2056010272,au07,32).
entry(11900,end_of_activity,confused,video2056010272,au04,49).
entry(11901,end_of_activity,confused,video2056010272,au07,32).
entry(11902,begin_of_activity,confused,video2056010272,au23,23).
entry(12000,begin_of_activity,confused,video2056010272,au04,50).
entry(12001,begin_of_activity,confused,video2056010272,au07,33).
