entry(00000,begin_of_process,bored,video2056010134,start,1).
entry(01704,begin_of_activity,bored,video2056010134,au24,7).
entry(01800,end_of_activity,bored,video2056010134,au04,9).
entry(01801,end_of_activity,bored,video2056010134,au07,2).
entry(01802,begin_of_activity,bored,video2056010134,au14,8).
entry(01803,end_of_activity,bored,video2056010134,au15,6).
entry(01804,end_of_activity,bored,video2056010134,au24,7).
entry(01900,begin_of_activity,bored,video2056010134,au04,10).
entry(01901,begin_of_activity,bored,video2056010134,au11,8).
entry(01902,end_of_activity,bored,video2056010134,au14,8).
entry(01903,begin_of_activity,bored,video2056010134,au28,1).
entry(02000,end_of_activity,bored,video2056010134,au04,10).
entry(02001,end_of_activity,bored,video2056010134,au11,8).
entry(02002,begin_of_activity,bored,video2056010134,au14,9).
entry(02003,begin_of_activity,bored,video2056010134,au17,2).
entry(02004,end_of_activity,bored,video2056010134,au28,1).
entry(02100,begin_of_activity,bored,video2056010134,au04,11).
entry(02101,begin_of_activity,bored,video2056010134,au11,9).
entry(02102,end_of_activity,bored,video2056010134,au14,9).
entry(02103,begin_of_activity,bored,video2056010134,au15,7).
entry(02104,end_of_activity,bored,video2056010134,au17,2).
entry(02200,end_of_activity,bored,video2056010134,au04,11).
entry(02201,end_of_activity,bored,video2056010134,au11,9).
entry(02202,begin_of_activity,bored,video2056010134,au14,10).
entry(02203,end_of_activity,bored,video2056010134,au15,7).
entry(02300,begin_of_activity,bored,video2056010134,au04,12).
entry(02301,begin_of_activity,bored,video2056010134,au11,10).
entry(02302,end_of_activity,bored,video2056010134,au14,10).
entry(02400,end_of_activity,bored,video2056010134,au04,12).
entry(02401,begin_of_activity,bored,video2056010134,au07,3).
entry(02402,end_of_activity,bored,video2056010134,au11,10).
entry(02403,begin_of_activity,bored,video2056010134,au14,11).
entry(02500,begin_of_activity,bored,video2056010134,au04,13).
entry(02501,end_of_activity,bored,video2056010134,au07,3).
entry(02502,begin_of_activity,bored,video2056010134,au10,3).
entry(02503,end_of_activity,bored,video2056010134,au14,11).
entry(02504,begin_of_activity,bored,video2056010134,au15,8).
entry(02600,begin_of_activity,bored,video2056010134,au02,2).
entry(02601,end_of_activity,bored,video2056010134,au04,13).
entry(02602,begin_of_activity,bored,video2056010134,au07,4).
entry(02603,end_of_activity,bored,video2056010134,au10,3).
entry(02604,begin_of_activity,bored,video2056010134,au11,11).
entry(02605,end_of_activity,bored,video2056010134,au15,8).
entry(02606,begin_of_activity,bored,video2056010134,au17,3).
entry(02607,begin_of_activity,bored,video2056010134,au24,8).
entry(02700,end_of_activity,bored,video2056010134,au02,2).
entry(02701,begin_of_activity,bored,video2056010134,au04,14).
entry(02702,end_of_activity,bored,video2056010134,au07,4).
entry(02703,end_of_activity,bored,video2056010134,au11,11).
entry(02704,end_of_activity,bored,video2056010134,au17,3).
entry(02705,end_of_activity,bored,video2056010134,au24,8).
entry(02800,end_of_activity,bored,video2056010134,au04,14).
entry(02801,begin_of_activity,bored,video2056010134,au07,5).
entry(02802,begin_of_activity,bored,video2056010134,au24,9).
entry(02900,begin_of_activity,bored,video2056010134,au04,15).
entry(02901,end_of_activity,bored,video2056010134,au07,5).
entry(02902,begin_of_activity,bored,video2056010134,au11,12).
entry(02903,begin_of_activity,bored,video2056010134,au17,4).
entry(02904,end_of_activity,bored,video2056010134,au24,9).
entry(03000,end_of_activity,bored,video2056010134,au04,15).
entry(03001,end_of_activity,bored,video2056010134,au11,12).
entry(03002,end_of_activity,bored,video2056010134,au17,4).
entry(03100,begin_of_activity,bored,video2056010134,au04,16).
entry(03101,begin_of_activity,bored,video2056010134,au11,13).
entry(03102,begin_of_activity,bored,video2056010134,au14,12).
entry(03103,begin_of_activity,bored,video2056010134,au15,9).
entry(03104,begin_of_activity,bored,video2056010134,au24,10).
entry(03200,end_of_activity,bored,video2056010134,au04,16).
entry(03201,end_of_activity,bored,video2056010134,au11,13).
entry(03202,end_of_activity,bored,video2056010134,au14,12).
entry(03203,end_of_activity,bored,video2056010134,au15,9).
entry(03204,end_of_activity,bored,video2056010134,au24,10).
entry(03205,begin_of_activity,bored,video2056010134,au28,2).
entry(03300,begin_of_activity,bored,video2056010134,au04,17).
entry(03301,begin_of_activity,bored,video2056010134,au11,14).
entry(03302,begin_of_activity,bored,video2056010134,au15,10).
entry(03303,end_of_activity,bored,video2056010134,au28,2).
entry(03400,begin_of_activity,bored,video2056010134,au02,3).
entry(03401,end_of_activity,bored,video2056010134,au04,17).
entry(03402,begin_of_activity,bored,video2056010134,au07,6).
entry(03403,end_of_activity,bored,video2056010134,au11,14).
entry(03404,end_of_activity,bored,video2056010134,au15,10).
entry(03405,begin_of_activity,bored,video2056010134,au17,5).
entry(03500,end_of_activity,bored,video2056010134,au02,3).
entry(03501,begin_of_activity,bored,video2056010134,au04,18).
entry(03502,end_of_activity,bored,video2056010134,au07,6).
entry(03503,begin_of_activity,bored,video2056010134,au15,11).
entry(03504,end_of_activity,bored,video2056010134,au17,5).
entry(03600,end_of_activity,bored,video2056010134,au04,18).
entry(03601,begin_of_activity,bored,video2056010134,au14,13).
entry(03602,end_of_activity,bored,video2056010134,au15,11).
entry(03700,end_of_activity,bored,video2056010134,au14,13).
entry(03701,begin_of_activity,bored,video2056010134,au15,12).
entry(03702,begin_of_activity,bored,video2056010134,au24,11).
entry(03800,begin_of_activity,bored,video2056010134,au04,19).
entry(03801,begin_of_activity,bored,video2056010134,au14,14).
entry(03802,end_of_activity,bored,video2056010134,au15,12).
entry(03803,end_of_activity,bored,video2056010134,au24,11).
entry(03900,end_of_activity,bored,video2056010134,au04,19).
entry(03901,begin_of_activity,bored,video2056010134,au07,7).
entry(03902,begin_of_activity,bored,video2056010134,au11,15).
entry(03903,end_of_activity,bored,video2056010134,au14,14).
entry(03904,begin_of_activity,bored,video2056010134,au15,13).
entry(04000,begin_of_activity,bored,video2056010134,au04,20).
entry(04001,end_of_activity,bored,video2056010134,au07,7).
entry(04002,end_of_activity,bored,video2056010134,au11,15).
entry(04003,begin_of_activity,bored,video2056010134,au14,15).
entry(04004,end_of_activity,bored,video2056010134,au15,13).
entry(04100,end_of_activity,bored,video2056010134,au04,20).
entry(04101,begin_of_activity,bored,video2056010134,au11,16).
entry(04102,end_of_activity,bored,video2056010134,au14,15).
entry(04103,begin_of_activity,bored,video2056010134,au15,14).
entry(04200,begin_of_activity,bored,video2056010134,au04,21).
entry(04201,begin_of_activity,bored,video2056010134,au07,8).
entry(04202,end_of_activity,bored,video2056010134,au11,16).
entry(04203,begin_of_activity,bored,video2056010134,au14,16).
entry(04204,end_of_activity,bored,video2056010134,au15,14).
entry(04300,end_of_activity,bored,video2056010134,au04,21).
entry(04301,end_of_activity,bored,video2056010134,au07,8).
entry(04302,begin_of_activity,bored,video2056010134,au11,17).
entry(04303,end_of_activity,bored,video2056010134,au14,16).
entry(04304,begin_of_activity,bored,video2056010134,au17,6).
entry(04305,begin_of_activity,bored,video2056010134,au24,12).
entry(04400,end_of_activity,bored,video2056010134,au11,17).
entry(04401,begin_of_activity,bored,video2056010134,au14,17).
entry(04402,begin_of_activity,bored,video2056010134,au15,15).
entry(04403,end_of_activity,bored,video2056010134,au17,6).
entry(04404,end_of_activity,bored,video2056010134,au24,12).
entry(04500,begin_of_activity,bored,video2056010134,au04,22).
entry(04501,end_of_activity,bored,video2056010134,au14,17).
entry(04502,end_of_activity,bored,video2056010134,au15,15).
entry(04503,begin_of_activity,bored,video2056010134,au24,13).
entry(04600,end_of_activity,bored,video2056010134,au04,22).
entry(04601,begin_of_activity,bored,video2056010134,au11,18).
entry(04602,begin_of_activity,bored,video2056010134,au14,18).
entry(04603,end_of_activity,bored,video2056010134,au24,13).
entry(04700,begin_of_activity,bored,video2056010134,au04,23).
entry(04701,end_of_activity,bored,video2056010134,au11,18).
entry(04702,end_of_activity,bored,video2056010134,au14,18).
entry(04703,begin_of_activity,bored,video2056010134,au15,16).
entry(04800,end_of_activity,bored,video2056010134,au04,23).
entry(04801,begin_of_activity,bored,video2056010134,au07,9).
entry(04802,begin_of_activity,bored,video2056010134,au14,19).
entry(04803,end_of_activity,bored,video2056010134,au15,16).
entry(04804,begin_of_activity,bored,video2056010134,au17,7).
entry(04805,begin_of_activity,bored,video2056010134,au24,14).
entry(04900,begin_of_activity,bored,video2056010134,au04,24).
entry(04901,end_of_activity,bored,video2056010134,au07,9).
entry(04902,begin_of_activity,bored,video2056010134,au10,4).
entry(04903,begin_of_activity,bored,video2056010134,au11,19).
entry(04904,end_of_activity,bored,video2056010134,au14,19).
entry(04905,begin_of_activity,bored,video2056010134,au15,17).
entry(04906,end_of_activity,bored,video2056010134,au17,7).
entry(04907,end_of_activity,bored,video2056010134,au24,14).
entry(05000,end_of_activity,bored,video2056010134,au04,24).
entry(05001,end_of_activity,bored,video2056010134,au10,4).
entry(05002,end_of_activity,bored,video2056010134,au11,19).
entry(05003,begin_of_activity,bored,video2056010134,au14,20).
entry(05004,end_of_activity,bored,video2056010134,au15,17).
entry(05005,begin_of_activity,bored,video2056010134,au17,8).
entry(05100,begin_of_activity,bored,video2056010134,au11,20).
entry(05101,end_of_activity,bored,video2056010134,au14,20).
entry(05102,end_of_activity,bored,video2056010134,au17,8).
entry(05103,begin_of_activity,bored,video2056010134,au24,15).
entry(05200,begin_of_activity,bored,video2056010134,au04,25).
entry(05201,end_of_activity,bored,video2056010134,au11,20).
entry(05202,begin_of_activity,bored,video2056010134,au14,21).
entry(05203,begin_of_activity,bored,video2056010134,au15,18).
entry(05204,end_of_activity,bored,video2056010134,au24,15).
entry(05300,end_of_activity,bored,video2056010134,au04,25).
entry(05301,end_of_activity,bored,video2056010134,au14,21).
entry(05302,end_of_activity,bored,video2056010134,au15,18).
entry(05303,begin_of_activity,bored,video2056010134,au24,16).
entry(05400,begin_of_activity,bored,video2056010134,au04,26).
entry(05401,begin_of_activity,bored,video2056010134,au14,22).
entry(05402,begin_of_activity,bored,video2056010134,au15,19).
entry(05403,end_of_activity,bored,video2056010134,au24,16).
entry(05500,end_of_activity,bored,video2056010134,au04,26).
entry(05501,begin_of_activity,bored,video2056010134,au11,21).
entry(05502,end_of_activity,bored,video2056010134,au14,22).
entry(05503,end_of_activity,bored,video2056010134,au15,19).
entry(05600,begin_of_activity,bored,video2056010134,au04,27).
entry(05601,begin_of_activity,bored,video2056010134,au10,5).
entry(05602,end_of_activity,bored,video2056010134,au11,21).
entry(05603,begin_of_activity,bored,video2056010134,au14,23).
entry(05604,begin_of_activity,bored,video2056010134,au24,17).
entry(05700,end_of_activity,bored,video2056010134,au04,27).
entry(05701,end_of_activity,bored,video2056010134,au10,5).
entry(05702,end_of_activity,bored,video2056010134,au14,23).
entry(05703,begin_of_activity,bored,video2056010134,au15,20).
entry(05704,end_of_activity,bored,video2056010134,au24,17).
entry(05800,begin_of_activity,bored,video2056010134,au02,4).
entry(05801,begin_of_activity,bored,video2056010134,au04,28).
entry(05802,begin_of_activity,bored,video2056010134,au09,1).
entry(05803,begin_of_activity,bored,video2056010134,au14,24).
entry(05804,end_of_activity,bored,video2056010134,au15,20).
entry(05805,begin_of_activity,bored,video2056010134,au20,1).
entry(05900,end_of_activity,bored,video2056010134,au02,4).
entry(05901,end_of_activity,bored,video2056010134,au04,28).
entry(05902,end_of_activity,bored,video2056010134,au09,1).
entry(05903,begin_of_activity,bored,video2056010134,au11,22).
entry(05904,end_of_activity,bored,video2056010134,au14,24).
entry(05905,begin_of_activity,bored,video2056010134,au15,21).
entry(05906,begin_of_activity,bored,video2056010134,au17,9).
entry(05907,end_of_activity,bored,video2056010134,au20,1).
entry(05908,begin_of_activity,bored,video2056010134,au24,18).
entry(06000,end_of_activity,bored,video2056010134,au11,22).
entry(06001,begin_of_activity,bored,video2056010134,au14,25).
entry(06002,end_of_activity,bored,video2056010134,au15,21).
entry(06003,end_of_activity,bored,video2056010134,au17,9).
entry(06004,begin_of_activity,bored,video2056010134,au20,2).
entry(06005,begin_of_activity,bored,video2056010134,au23,3).
entry(06006,end_of_activity,bored,video2056010134,au24,18).
entry(06100,begin_of_activity,bored,video2056010134,au04,29).
entry(06101,begin_of_activity,bored,video2056010134,au07,10).
entry(06102,begin_of_activity,bored,video2056010134,au11,23).
entry(06103,end_of_activity,bored,video2056010134,au14,25).
entry(06104,end_of_activity,bored,video2056010134,au20,2).
entry(06105,end_of_activity,bored,video2056010134,au23,3).
entry(06200,end_of_activity,bored,video2056010134,au04,29).
entry(06201,end_of_activity,bored,video2056010134,au07,10).
entry(06202,end_of_activity,bored,video2056010134,au11,23).
entry(06203,begin_of_activity,bored,video2056010134,au14,26).
entry(06204,begin_of_activity,bored,video2056010134,au15,22).
entry(06205,begin_of_activity,bored,video2056010134,au20,3).
entry(06300,begin_of_activity,bored,video2056010134,au04,30).
entry(06301,begin_of_activity,bored,video2056010134,au07,11).
entry(06302,begin_of_activity,bored,video2056010134,au11,24).
entry(06303,end_of_activity,bored,video2056010134,au14,26).
entry(06304,end_of_activity,bored,video2056010134,au15,22).
entry(06305,end_of_activity,bored,video2056010134,au20,3).
entry(06306,begin_of_activity,bored,video2056010134,au24,19).
entry(06400,end_of_activity,bored,video2056010134,au04,30).
entry(06401,end_of_activity,bored,video2056010134,au07,11).
entry(06402,end_of_activity,bored,video2056010134,au11,24).
entry(06403,begin_of_activity,bored,video2056010134,au14,27).
entry(06404,begin_of_activity,bored,video2056010134,au15,23).
entry(06405,begin_of_activity,bored,video2056010134,au20,4).
entry(06406,end_of_activity,bored,video2056010134,au24,19).
entry(06500,begin_of_activity,bored,video2056010134,au04,31).
entry(06501,begin_of_activity,bored,video2056010134,au07,12).
entry(06502,begin_of_activity,bored,video2056010134,au11,25).
entry(06503,end_of_activity,bored,video2056010134,au14,27).
entry(06504,end_of_activity,bored,video2056010134,au15,23).
entry(06505,begin_of_activity,bored,video2056010134,au17,10).
entry(06506,end_of_activity,bored,video2056010134,au20,4).
entry(06600,end_of_activity,bored,video2056010134,au04,31).
entry(06601,end_of_activity,bored,video2056010134,au07,12).
entry(06602,end_of_activity,bored,video2056010134,au11,25).
entry(06603,begin_of_activity,bored,video2056010134,au14,28).
entry(06604,begin_of_activity,bored,video2056010134,au15,24).
entry(06605,end_of_activity,bored,video2056010134,au17,10).
entry(06700,begin_of_activity,bored,video2056010134,au04,32).
entry(06701,begin_of_activity,bored,video2056010134,au07,13).
entry(06702,begin_of_activity,bored,video2056010134,au11,26).
entry(06703,end_of_activity,bored,video2056010134,au14,28).
entry(06704,end_of_activity,bored,video2056010134,au15,24).
entry(06800,end_of_activity,bored,video2056010134,au04,32).
entry(06801,end_of_activity,bored,video2056010134,au07,13).
entry(06802,end_of_activity,bored,video2056010134,au11,26).
entry(06803,begin_of_activity,bored,video2056010134,au15,25).
entry(06900,begin_of_activity,bored,video2056010134,au04,33).
entry(06901,begin_of_activity,bored,video2056010134,au14,29).
entry(06902,end_of_activity,bored,video2056010134,au15,25).
entry(06903,begin_of_activity,bored,video2056010134,au17,11).
entry(06904,begin_of_activity,bored,video2056010134,au23,4).
entry(07000,end_of_activity,bored,video2056010134,au04,33).
entry(07001,end_of_activity,bored,video2056010134,au14,29).
entry(07002,end_of_activity,bored,video2056010134,au17,11).
entry(07003,end_of_activity,bored,video2056010134,au23,4).
entry(07100,begin_of_activity,bored,video2056010134,au04,34).
entry(07101,begin_of_activity,bored,video2056010134,au14,30).
entry(07102,begin_of_activity,bored,video2056010134,au17,12).
entry(07103,begin_of_activity,bored,video2056010134,au24,20).
entry(07200,end_of_activity,bored,video2056010134,au04,34).
entry(07201,end_of_activity,bored,video2056010134,au14,30).
entry(07202,end_of_activity,bored,video2056010134,au17,12).
entry(07203,end_of_activity,bored,video2056010134,au24,20).
entry(07300,begin_of_activity,bored,video2056010134,au04,35).
entry(07301,begin_of_activity,bored,video2056010134,au11,27).
entry(07302,begin_of_activity,bored,video2056010134,au14,31).
entry(07303,begin_of_activity,bored,video2056010134,au15,26).
entry(07304,begin_of_activity,bored,video2056010134,au24,21).
entry(07400,end_of_activity,bored,video2056010134,au04,35).
entry(07401,end_of_activity,bored,video2056010134,au11,27).
entry(07402,end_of_activity,bored,video2056010134,au14,31).
entry(07403,end_of_activity,bored,video2056010134,au15,26).
entry(07404,begin_of_activity,bored,video2056010134,au23,5).
entry(07405,end_of_activity,bored,video2056010134,au24,21).
entry(07500,begin_of_activity,bored,video2056010134,au04,36).
entry(07501,begin_of_activity,bored,video2056010134,au14,32).
entry(07502,begin_of_activity,bored,video2056010134,au15,27).
entry(07503,end_of_activity,bored,video2056010134,au23,5).
entry(07600,end_of_activity,bored,video2056010134,au04,36).
entry(07601,end_of_activity,bored,video2056010134,au14,32).
entry(07602,end_of_activity,bored,video2056010134,au15,27).
entry(07700,begin_of_activity,bored,video2056010134,au11,28).
entry(07701,begin_of_activity,bored,video2056010134,au15,28).
entry(07702,begin_of_activity,bored,video2056010134,au24,22).
entry(07800,begin_of_activity,bored,video2056010134,au04,37).
entry(07801,begin_of_activity,bored,video2056010134,au07,14).
entry(07802,end_of_activity,bored,video2056010134,au11,28).
entry(07803,end_of_activity,bored,video2056010134,au15,28).
entry(07804,end_of_activity,bored,video2056010134,au24,22).
entry(07900,end_of_activity,bored,video2056010134,au04,37).
entry(07901,end_of_activity,bored,video2056010134,au07,14).
entry(07902,begin_of_activity,bored,video2056010134,au11,29).
entry(07903,begin_of_activity,bored,video2056010134,au15,29).
entry(08000,begin_of_activity,bored,video2056010134,au04,38).
entry(08001,end_of_activity,bored,video2056010134,au11,29).
entry(08002,end_of_activity,bored,video2056010134,au15,29).
entry(08100,end_of_activity,bored,video2056010134,au04,38).
entry(08101,begin_of_activity,bored,video2056010134,au14,33).
entry(08102,begin_of_activity,bored,video2056010134,au15,30).
entry(08103,begin_of_activity,bored,video2056010134,au20,5).
entry(08200,begin_of_activity,bored,video2056010134,au04,39).
entry(08201,end_of_activity,bored,video2056010134,au14,33).
entry(08202,end_of_activity,bored,video2056010134,au15,30).
entry(08203,end_of_activity,bored,video2056010134,au20,5).
entry(08204,begin_of_activity,bored,video2056010134,au24,23).
entry(08300,end_of_activity,bored,video2056010134,au04,39).
entry(08301,begin_of_activity,bored,video2056010134,au07,15).
entry(08302,begin_of_activity,bored,video2056010134,au15,31).
entry(08303,end_of_activity,bored,video2056010134,au24,23).
entry(08400,begin_of_activity,bored,video2056010134,au04,40).
entry(08401,end_of_activity,bored,video2056010134,au07,15).
entry(08402,begin_of_activity,bored,video2056010134,au10,6).
entry(08403,begin_of_activity,bored,video2056010134,au11,30).
entry(08404,end_of_activity,bored,video2056010134,au15,31).
entry(08500,end_of_activity,bored,video2056010134,au04,40).
entry(08501,begin_of_activity,bored,video2056010134,au07,16).
entry(08502,end_of_activity,bored,video2056010134,au10,6).
entry(08503,end_of_activity,bored,video2056010134,au11,30).
entry(08504,begin_of_activity,bored,video2056010134,au14,34).
entry(08505,begin_of_activity,bored,video2056010134,au15,32).
entry(08600,begin_of_activity,bored,video2056010134,au04,41).
entry(08601,end_of_activity,bored,video2056010134,au07,16).
entry(08602,begin_of_activity,bored,video2056010134,au11,31).
entry(08603,end_of_activity,bored,video2056010134,au14,34).
entry(08604,end_of_activity,bored,video2056010134,au15,32).
entry(08700,end_of_activity,bored,video2056010134,au04,41).
entry(08701,begin_of_activity,bored,video2056010134,au07,17).
entry(08702,end_of_activity,bored,video2056010134,au11,31).
entry(08703,begin_of_activity,bored,video2056010134,au14,35).
entry(08800,begin_of_activity,bored,video2056010134,au04,42).
entry(08801,end_of_activity,bored,video2056010134,au07,17).
entry(08802,begin_of_activity,bored,video2056010134,au10,7).
entry(08803,end_of_activity,bored,video2056010134,au14,35).
entry(08804,begin_of_activity,bored,video2056010134,au15,33).
entry(08900,end_of_activity,bored,video2056010134,au04,42).
entry(08901,end_of_activity,bored,video2056010134,au10,7).
entry(08902,end_of_activity,bored,video2056010134,au15,33).
entry(08903,begin_of_activity,bored,video2056010134,au24,24).
entry(09000,begin_of_activity,bored,video2056010134,au04,43).
entry(09001,begin_of_activity,bored,video2056010134,au15,34).
entry(09002,end_of_activity,bored,video2056010134,au24,24).
entry(09100,end_of_activity,bored,video2056010134,au04,43).
entry(09101,end_of_activity,bored,video2056010134,au15,34).
entry(09200,begin_of_activity,bored,video2056010134,au04,44).
entry(09201,begin_of_activity,bored,video2056010134,au10,8).
entry(09300,end_of_activity,bored,video2056010134,au04,44).
entry(09301,begin_of_activity,bored,video2056010134,au07,18).
entry(09302,end_of_activity,bored,video2056010134,au10,8).
entry(09303,begin_of_activity,bored,video2056010134,au14,36).
entry(09304,begin_of_activity,bored,video2056010134,au15,35).
entry(09400,begin_of_activity,bored,video2056010134,au04,45).
entry(09401,end_of_activity,bored,video2056010134,au07,18).
entry(09402,end_of_activity,bored,video2056010134,au14,36).
entry(09403,end_of_activity,bored,video2056010134,au15,35).
entry(09404,begin_of_activity,bored,video2056010134,au20,6).
entry(09500,end_of_activity,bored,video2056010134,au04,45).
entry(09501,begin_of_activity,bored,video2056010134,au07,19).
entry(09502,begin_of_activity,bored,video2056010134,au14,37).
entry(09503,begin_of_activity,bored,video2056010134,au15,36).
entry(09504,begin_of_activity,bored,video2056010134,au17,13).
entry(09505,end_of_activity,bored,video2056010134,au20,6).
entry(09600,begin_of_activity,bored,video2056010134,au04,46).
entry(09601,end_of_activity,bored,video2056010134,au07,19).
entry(09602,end_of_activity,bored,video2056010134,au14,37).
entry(09603,end_of_activity,bored,video2056010134,au15,36).
entry(09604,end_of_activity,bored,video2056010134,au17,13).
entry(09605,begin_of_activity,bored,video2056010134,au24,25).
entry(09700,end_of_activity,bored,video2056010134,au04,46).
entry(09701,begin_of_activity,bored,video2056010134,au14,38).
entry(09702,begin_of_activity,bored,video2056010134,au15,37).
entry(09703,end_of_activity,bored,video2056010134,au24,25).
entry(09800,begin_of_activity,bored,video2056010134,au04,47).
entry(09801,begin_of_activity,bored,video2056010134,au11,32).
entry(09802,end_of_activity,bored,video2056010134,au14,38).
entry(09803,end_of_activity,bored,video2056010134,au15,37).
entry(09804,begin_of_activity,bored,video2056010134,au24,26).
entry(09900,end_of_activity,bored,video2056010134,au04,47).
entry(09901,end_of_activity,bored,video2056010134,au11,32).
entry(09902,begin_of_activity,bored,video2056010134,au14,39).
entry(09903,begin_of_activity,bored,video2056010134,au15,38).
entry(09904,end_of_activity,bored,video2056010134,au24,26).
entry(10000,begin_of_activity,bored,video2056010134,au04,48).
entry(10001,end_of_activity,bored,video2056010134,au14,39).
entry(10002,end_of_activity,bored,video2056010134,au15,38).
entry(10100,end_of_activity,bored,video2056010134,au04,48).
entry(10101,begin_of_activity,bored,video2056010134,au14,40).
entry(10102,begin_of_activity,bored,video2056010134,au17,14).
entry(10103,begin_of_activity,bored,video2056010134,au24,27).
entry(10200,begin_of_activity,bored,video2056010134,au04,49).
entry(10201,begin_of_activity,bored,video2056010134,au11,33).
entry(10202,end_of_activity,bored,video2056010134,au14,40).
entry(10203,begin_of_activity,bored,video2056010134,au15,39).
