entry(00000,begin_of_process,confused,video1100161045,start,1).
entry(01004,end_of_activity,confused,video1100161045,au17,1).
entry(01005,begin_of_activity,confused,video1100161045,au20,6).
entry(01006,end_of_activity,confused,video1100161045,au24,1).
entry(01007,begin_of_activity,confused,video1100161045,au25,6).
entry(01100,begin_of_activity,confused,video1100161045,au04,6).
entry(01101,begin_of_activity,confused,video1100161045,au07,6).
entry(01102,end_of_activity,confused,video1100161045,au10,3).
entry(01103,end_of_activity,confused,video1100161045,au20,6).
entry(01104,end_of_activity,confused,video1100161045,au25,6).
entry(01200,end_of_activity,confused,video1100161045,au04,6).
entry(01201,end_of_activity,confused,video1100161045,au07,6).
entry(01202,begin_of_activity,confused,video1100161045,au20,7).
entry(01203,begin_of_activity,confused,video1100161045,au25,7).
entry(01300,begin_of_activity,confused,video1100161045,au04,7).
entry(01301,begin_of_activity,confused,video1100161045,au07,7).
entry(01302,end_of_activity,confused,video1100161045,au20,7).
entry(01303,end_of_activity,confused,video1100161045,au25,7).
entry(01400,end_of_activity,confused,video1100161045,au04,7).
entry(01401,end_of_activity,confused,video1100161045,au07,7).
entry(01402,begin_of_activity,confused,video1100161045,au10,4).
entry(01403,begin_of_activity,confused,video1100161045,au14,6).
entry(01404,begin_of_activity,confused,video1100161045,au20,8).
entry(01405,begin_of_activity,confused,video1100161045,au23,2).
entry(01406,begin_of_activity,confused,video1100161045,au25,8).
entry(01500,begin_of_activity,confused,video1100161045,au04,8).
entry(01501,end_of_activity,confused,video1100161045,au10,4).
entry(01502,end_of_activity,confused,video1100161045,au14,6).
entry(01503,begin_of_activity,confused,video1100161045,au17,2).
entry(01504,end_of_activity,confused,video1100161045,au20,8).
entry(01505,end_of_activity,confused,video1100161045,au23,2).
entry(01506,end_of_activity,confused,video1100161045,au25,8).
entry(01600,end_of_activity,confused,video1100161045,au04,8).
entry(01601,begin_of_activity,confused,video1100161045,au07,8).
entry(01602,begin_of_activity,confused,video1100161045,au11,2).
entry(01603,end_of_activity,confused,video1100161045,au17,2).
entry(01604,begin_of_activity,confused,video1100161045,au20,9).
entry(01605,begin_of_activity,confused,video1100161045,au25,9).
entry(01700,end_of_activity,confused,video1100161045,au07,8).
entry(01701,begin_of_activity,confused,video1100161045,au10,5).
entry(01702,end_of_activity,confused,video1100161045,au11,2).
entry(01703,begin_of_activity,confused,video1100161045,au14,7).
entry(01704,end_of_activity,confused,video1100161045,au20,9).
entry(01705,begin_of_activity,confused,video1100161045,au23,3).
entry(01706,end_of_activity,confused,video1100161045,au25,9).
entry(01800,begin_of_activity,confused,video1100161045,au04,9).
entry(01801,begin_of_activity,confused,video1100161045,au07,9).
entry(01802,end_of_activity,confused,video1100161045,au10,5).
entry(01803,begin_of_activity,confused,video1100161045,au11,3).
entry(01804,end_of_activity,confused,video1100161045,au14,7).
entry(01805,begin_of_activity,confused,video1100161045,au20,10).
entry(01806,end_of_activity,confused,video1100161045,au23,3).
entry(01807,begin_of_activity,confused,video1100161045,au25,10).
entry(01900,end_of_activity,confused,video1100161045,au04,9).
entry(01901,end_of_activity,confused,video1100161045,au07,9).
entry(01902,end_of_activity,confused,video1100161045,au11,3).
entry(01903,begin_of_activity,confused,video1100161045,au14,8).
entry(01904,end_of_activity,confused,video1100161045,au20,10).
entry(01905,end_of_activity,confused,video1100161045,au25,10).
entry(02000,begin_of_activity,confused,video1100161045,au04,10).
entry(02001,begin_of_activity,confused,video1100161045,au07,10).
entry(02002,begin_of_activity,confused,video1100161045,au10,6).
entry(02003,end_of_activity,confused,video1100161045,au14,8).
entry(02004,begin_of_activity,confused,video1100161045,au20,11).
entry(02005,begin_of_activity,confused,video1100161045,au25,11).
entry(02100,end_of_activity,confused,video1100161045,au04,10).
entry(02101,end_of_activity,confused,video1100161045,au07,10).
entry(02102,end_of_activity,confused,video1100161045,au10,6).
entry(02103,begin_of_activity,confused,video1100161045,au14,9).
entry(02104,end_of_activity,confused,video1100161045,au20,11).
entry(02105,begin_of_activity,confused,video1100161045,au23,4).
entry(02106,end_of_activity,confused,video1100161045,au25,11).
entry(02200,begin_of_activity,confused,video1100161045,au04,11).
entry(02201,begin_of_activity,confused,video1100161045,au10,7).
entry(02202,end_of_activity,confused,video1100161045,au14,9).
entry(02203,begin_of_activity,confused,video1100161045,au20,12).
entry(02204,end_of_activity,confused,video1100161045,au23,4).
entry(02205,begin_of_activity,confused,video1100161045,au25,12).
entry(02300,end_of_activity,confused,video1100161045,au04,11).
entry(02301,begin_of_activity,confused,video1100161045,au07,11).
entry(02302,end_of_activity,confused,video1100161045,au10,7).
entry(02303,end_of_activity,confused,video1100161045,au20,12).
entry(02304,end_of_activity,confused,video1100161045,au25,12).
entry(02400,begin_of_activity,confused,video1100161045,au02,1).
entry(02401,begin_of_activity,confused,video1100161045,au04,12).
entry(02402,end_of_activity,confused,video1100161045,au07,11).
entry(02403,begin_of_activity,confused,video1100161045,au10,8).
entry(02404,begin_of_activity,confused,video1100161045,au20,13).
entry(02405,begin_of_activity,confused,video1100161045,au25,13).
entry(02500,end_of_activity,confused,video1100161045,au02,1).
entry(02501,end_of_activity,confused,video1100161045,au04,12).
entry(02502,begin_of_activity,confused,video1100161045,au07,12).
entry(02503,end_of_activity,confused,video1100161045,au10,8).
entry(02504,end_of_activity,confused,video1100161045,au20,13).
entry(02505,begin_of_activity,confused,video1100161045,au23,5).
entry(02506,end_of_activity,confused,video1100161045,au25,13).
entry(02600,begin_of_activity,confused,video1100161045,au04,13).
entry(02601,end_of_activity,confused,video1100161045,au07,12).
entry(02602,begin_of_activity,confused,video1100161045,au11,4).
entry(02603,begin_of_activity,confused,video1100161045,au14,10).
entry(02604,begin_of_activity,confused,video1100161045,au20,14).
entry(02605,end_of_activity,confused,video1100161045,au23,5).
entry(02606,begin_of_activity,confused,video1100161045,au25,14).
entry(02700,end_of_activity,confused,video1100161045,au04,13).
entry(02701,begin_of_activity,confused,video1100161045,au07,13).
entry(02702,end_of_activity,confused,video1100161045,au11,4).
entry(02703,end_of_activity,confused,video1100161045,au14,10).
entry(02704,end_of_activity,confused,video1100161045,au20,14).
entry(02705,begin_of_activity,confused,video1100161045,au23,6).
entry(02706,end_of_activity,confused,video1100161045,au25,14).
entry(02800,end_of_activity,confused,video1100161045,au07,13).
entry(02801,begin_of_activity,confused,video1100161045,au20,15).
entry(02802,end_of_activity,confused,video1100161045,au23,6).
entry(02803,begin_of_activity,confused,video1100161045,au25,15).
entry(02900,begin_of_activity,confused,video1100161045,au04,14).
entry(02901,begin_of_activity,confused,video1100161045,au07,14).
entry(02902,begin_of_activity,confused,video1100161045,au10,9).
entry(02903,begin_of_activity,confused,video1100161045,au11,5).
entry(02904,end_of_activity,confused,video1100161045,au20,15).
entry(02905,end_of_activity,confused,video1100161045,au25,15).
entry(03000,end_of_activity,confused,video1100161045,au04,14).
entry(03001,end_of_activity,confused,video1100161045,au07,14).
entry(03002,end_of_activity,confused,video1100161045,au10,9).
entry(03003,end_of_activity,confused,video1100161045,au11,5).
entry(03004,begin_of_activity,confused,video1100161045,au14,11).
entry(03005,begin_of_activity,confused,video1100161045,au20,16).
entry(03006,begin_of_activity,confused,video1100161045,au25,16).
entry(03100,begin_of_activity,confused,video1100161045,au04,15).
entry(03101,begin_of_activity,confused,video1100161045,au07,15).
entry(03102,begin_of_activity,confused,video1100161045,au10,10).
entry(03103,end_of_activity,confused,video1100161045,au14,11).
entry(03104,end_of_activity,confused,video1100161045,au20,16).
entry(03105,begin_of_activity,confused,video1100161045,au23,7).
entry(03106,end_of_activity,confused,video1100161045,au25,16).
entry(03200,end_of_activity,confused,video1100161045,au04,15).
entry(03201,end_of_activity,confused,video1100161045,au07,15).
entry(03202,end_of_activity,confused,video1100161045,au10,10).
entry(03203,begin_of_activity,confused,video1100161045,au11,6).
entry(03204,begin_of_activity,confused,video1100161045,au14,12).
entry(03205,begin_of_activity,confused,video1100161045,au15,1).
entry(03206,begin_of_activity,confused,video1100161045,au20,17).
entry(03207,end_of_activity,confused,video1100161045,au23,7).
entry(03208,begin_of_activity,confused,video1100161045,au25,17).
entry(03300,begin_of_activity,confused,video1100161045,au07,16).
entry(03301,begin_of_activity,confused,video1100161045,au10,11).
entry(03302,end_of_activity,confused,video1100161045,au11,6).
entry(03303,end_of_activity,confused,video1100161045,au14,12).
entry(03304,end_of_activity,confused,video1100161045,au15,1).
entry(03305,end_of_activity,confused,video1100161045,au20,17).
entry(03306,end_of_activity,confused,video1100161045,au25,17).
entry(03400,begin_of_activity,confused,video1100161045,au04,16).
entry(03401,end_of_activity,confused,video1100161045,au07,16).
entry(03402,end_of_activity,confused,video1100161045,au10,11).
entry(03403,begin_of_activity,confused,video1100161045,au20,18).
entry(03404,begin_of_activity,confused,video1100161045,au25,18).
entry(03500,end_of_activity,confused,video1100161045,au04,16).
entry(03501,begin_of_activity,confused,video1100161045,au07,17).
entry(03502,end_of_activity,confused,video1100161045,au20,18).
entry(03503,end_of_activity,confused,video1100161045,au25,18).
entry(03600,begin_of_activity,confused,video1100161045,au04,17).
entry(03601,end_of_activity,confused,video1100161045,au07,17).
entry(03602,begin_of_activity,confused,video1100161045,au10,12).
entry(03603,begin_of_activity,confused,video1100161045,au20,19).
entry(03604,begin_of_activity,confused,video1100161045,au25,19).
entry(03700,end_of_activity,confused,video1100161045,au04,17).
entry(03701,end_of_activity,confused,video1100161045,au10,12).
entry(03702,begin_of_activity,confused,video1100161045,au14,13).
entry(03703,end_of_activity,confused,video1100161045,au20,19).
entry(03704,begin_of_activity,confused,video1100161045,au24,2).
entry(03705,end_of_activity,confused,video1100161045,au25,19).
entry(03800,begin_of_activity,confused,video1100161045,au07,18).
entry(03801,begin_of_activity,confused,video1100161045,au10,13).
entry(03802,begin_of_activity,confused,video1100161045,au11,7).
entry(03803,end_of_activity,confused,video1100161045,au14,13).
entry(03804,begin_of_activity,confused,video1100161045,au20,20).
entry(03805,end_of_activity,confused,video1100161045,au24,2).
entry(03900,end_of_activity,confused,video1100161045,au07,18).
entry(03901,end_of_activity,confused,video1100161045,au10,13).
entry(03902,end_of_activity,confused,video1100161045,au11,7).
entry(03903,begin_of_activity,confused,video1100161045,au14,14).
entry(03904,end_of_activity,confused,video1100161045,au20,20).
entry(03905,begin_of_activity,confused,video1100161045,au24,3).
entry(03906,begin_of_activity,confused,video1100161045,au25,20).
entry(04000,begin_of_activity,confused,video1100161045,au07,19).
entry(04001,begin_of_activity,confused,video1100161045,au10,14).
entry(04002,begin_of_activity,confused,video1100161045,au11,8).
entry(04003,end_of_activity,confused,video1100161045,au14,14).
entry(04004,begin_of_activity,confused,video1100161045,au20,21).
entry(04005,end_of_activity,confused,video1100161045,au24,3).
entry(04006,end_of_activity,confused,video1100161045,au25,20).
entry(04100,begin_of_activity,confused,video1100161045,au04,18).
entry(04101,end_of_activity,confused,video1100161045,au07,19).
entry(04102,end_of_activity,confused,video1100161045,au10,14).
entry(04103,end_of_activity,confused,video1100161045,au11,8).
entry(04104,begin_of_activity,confused,video1100161045,au14,15).
entry(04105,end_of_activity,confused,video1100161045,au20,21).
entry(04106,begin_of_activity,confused,video1100161045,au23,8).
entry(04107,begin_of_activity,confused,video1100161045,au25,21).
entry(04200,end_of_activity,confused,video1100161045,au04,18).
entry(04201,begin_of_activity,confused,video1100161045,au07,20).
entry(04202,begin_of_activity,confused,video1100161045,au11,9).
entry(04203,end_of_activity,confused,video1100161045,au14,15).
entry(04204,begin_of_activity,confused,video1100161045,au20,22).
entry(04205,end_of_activity,confused,video1100161045,au23,8).
entry(04206,end_of_activity,confused,video1100161045,au25,21).
entry(04300,begin_of_activity,confused,video1100161045,au04,19).
entry(04301,end_of_activity,confused,video1100161045,au07,20).
entry(04302,begin_of_activity,confused,video1100161045,au09,1).
entry(04303,begin_of_activity,confused,video1100161045,au10,15).
entry(04304,end_of_activity,confused,video1100161045,au11,9).
entry(04305,end_of_activity,confused,video1100161045,au20,22).
entry(04306,begin_of_activity,confused,video1100161045,au25,22).
entry(04307,begin_of_activity,confused,video1100161045,au43,1).
entry(04400,end_of_activity,confused,video1100161045,au04,19).
entry(04401,begin_of_activity,confused,video1100161045,au07,21).
entry(04402,end_of_activity,confused,video1100161045,au09,1).
entry(04403,end_of_activity,confused,video1100161045,au10,15).
entry(04404,begin_of_activity,confused,video1100161045,au20,23).
entry(04405,begin_of_activity,confused,video1100161045,au23,9).
entry(04406,end_of_activity,confused,video1100161045,au25,22).
entry(04407,end_of_activity,confused,video1100161045,au43,1).
entry(04500,begin_of_activity,confused,video1100161045,au04,20).
entry(04501,end_of_activity,confused,video1100161045,au07,21).
entry(04502,begin_of_activity,confused,video1100161045,au10,16).
entry(04503,begin_of_activity,confused,video1100161045,au11,10).
entry(04504,begin_of_activity,confused,video1100161045,au14,16).
entry(04505,end_of_activity,confused,video1100161045,au20,23).
entry(04506,end_of_activity,confused,video1100161045,au23,9).
entry(04507,begin_of_activity,confused,video1100161045,au25,23).
entry(04600,end_of_activity,confused,video1100161045,au04,20).
entry(04601,begin_of_activity,confused,video1100161045,au07,22).
entry(04602,end_of_activity,confused,video1100161045,au10,16).
entry(04603,end_of_activity,confused,video1100161045,au11,10).
entry(04604,end_of_activity,confused,video1100161045,au14,16).
entry(04605,begin_of_activity,confused,video1100161045,au20,24).
entry(04606,end_of_activity,confused,video1100161045,au25,23).
entry(04607,begin_of_activity,confused,video1100161045,au28,1).
entry(04700,end_of_activity,confused,video1100161045,au07,22).
entry(04701,end_of_activity,confused,video1100161045,au20,24).
entry(04702,begin_of_activity,confused,video1100161045,au25,24).
entry(04703,end_of_activity,confused,video1100161045,au28,1).
entry(04800,begin_of_activity,confused,video1100161045,au04,21).
entry(04801,begin_of_activity,confused,video1100161045,au07,23).
entry(04802,begin_of_activity,confused,video1100161045,au11,11).
entry(04803,begin_of_activity,confused,video1100161045,au20,25).
entry(04804,end_of_activity,confused,video1100161045,au25,24).
entry(04900,end_of_activity,confused,video1100161045,au04,21).
entry(04901,end_of_activity,confused,video1100161045,au07,23).
entry(04902,begin_of_activity,confused,video1100161045,au10,17).
entry(04903,end_of_activity,confused,video1100161045,au11,11).
entry(04904,end_of_activity,confused,video1100161045,au20,25).
entry(04905,begin_of_activity,confused,video1100161045,au25,25).
entry(05000,begin_of_activity,confused,video1100161045,au04,22).
entry(05001,begin_of_activity,confused,video1100161045,au07,24).
entry(05002,end_of_activity,confused,video1100161045,au10,17).
entry(05003,begin_of_activity,confused,video1100161045,au20,26).
entry(05004,end_of_activity,confused,video1100161045,au25,25).
entry(05100,end_of_activity,confused,video1100161045,au04,22).
entry(05101,end_of_activity,confused,video1100161045,au07,24).
entry(05102,begin_of_activity,confused,video1100161045,au11,12).
entry(05103,end_of_activity,confused,video1100161045,au20,26).
entry(05104,begin_of_activity,confused,video1100161045,au25,26).
entry(05200,begin_of_activity,confused,video1100161045,au04,23).
entry(05201,begin_of_activity,confused,video1100161045,au07,25).
entry(05202,end_of_activity,confused,video1100161045,au11,12).
entry(05203,begin_of_activity,confused,video1100161045,au20,27).
entry(05204,end_of_activity,confused,video1100161045,au25,26).
entry(05300,end_of_activity,confused,video1100161045,au04,23).
entry(05301,end_of_activity,confused,video1100161045,au07,25).
entry(05302,begin_of_activity,confused,video1100161045,au11,13).
entry(05303,begin_of_activity,confused,video1100161045,au14,17).
entry(05304,end_of_activity,confused,video1100161045,au20,27).
entry(05305,begin_of_activity,confused,video1100161045,au25,27).
entry(05400,begin_of_activity,confused,video1100161045,au04,24).
entry(05401,begin_of_activity,confused,video1100161045,au07,26).
entry(05402,end_of_activity,confused,video1100161045,au11,13).
entry(05403,end_of_activity,confused,video1100161045,au14,17).
entry(05404,begin_of_activity,confused,video1100161045,au20,28).
entry(05405,end_of_activity,confused,video1100161045,au25,27).
entry(05500,end_of_activity,confused,video1100161045,au04,24).
entry(05501,end_of_activity,confused,video1100161045,au07,26).
entry(05502,begin_of_activity,confused,video1100161045,au10,18).
entry(05503,begin_of_activity,confused,video1100161045,au14,18).
entry(05504,end_of_activity,confused,video1100161045,au20,28).
entry(05505,begin_of_activity,confused,video1100161045,au25,28).
entry(05600,begin_of_activity,confused,video1100161045,au04,25).
entry(05601,begin_of_activity,confused,video1100161045,au07,27).
entry(05602,end_of_activity,confused,video1100161045,au10,18).
entry(05603,begin_of_activity,confused,video1100161045,au11,14).
entry(05604,end_of_activity,confused,video1100161045,au14,18).
entry(05605,begin_of_activity,confused,video1100161045,au20,29).
entry(05606,end_of_activity,confused,video1100161045,au25,28).
entry(05700,end_of_activity,confused,video1100161045,au04,25).
entry(05701,end_of_activity,confused,video1100161045,au07,27).
entry(05702,begin_of_activity,confused,video1100161045,au10,19).
entry(05703,end_of_activity,confused,video1100161045,au11,14).
entry(05704,end_of_activity,confused,video1100161045,au20,29).
entry(05705,begin_of_activity,confused,video1100161045,au25,29).
entry(05800,begin_of_activity,confused,video1100161045,au04,26).
entry(05801,end_of_activity,confused,video1100161045,au10,19).
entry(05802,begin_of_activity,confused,video1100161045,au14,19).
entry(05803,begin_of_activity,confused,video1100161045,au20,30).
entry(05804,begin_of_activity,confused,video1100161045,au23,10).
entry(05805,end_of_activity,confused,video1100161045,au25,29).
entry(05900,end_of_activity,confused,video1100161045,au04,26).
entry(05901,begin_of_activity,confused,video1100161045,au07,28).
entry(05902,begin_of_activity,confused,video1100161045,au10,20).
entry(05903,begin_of_activity,confused,video1100161045,au11,15).
entry(05904,end_of_activity,confused,video1100161045,au14,19).
entry(05905,end_of_activity,confused,video1100161045,au20,30).
entry(05906,end_of_activity,confused,video1100161045,au23,10).
entry(05907,begin_of_activity,confused,video1100161045,au25,30).
entry(06000,begin_of_activity,confused,video1100161045,au04,27).
entry(06001,end_of_activity,confused,video1100161045,au07,28).
entry(06002,end_of_activity,confused,video1100161045,au10,20).
entry(06003,end_of_activity,confused,video1100161045,au11,15).
entry(06004,begin_of_activity,confused,video1100161045,au20,31).
entry(06005,end_of_activity,confused,video1100161045,au25,30).
entry(06100,end_of_activity,confused,video1100161045,au04,27).
entry(06101,begin_of_activity,confused,video1100161045,au07,29).
entry(06102,begin_of_activity,confused,video1100161045,au14,20).
entry(06103,end_of_activity,confused,video1100161045,au20,31).
entry(06104,begin_of_activity,confused,video1100161045,au23,11).
entry(06105,begin_of_activity,confused,video1100161045,au25,31).
entry(06200,begin_of_activity,confused,video1100161045,au04,28).
entry(06201,end_of_activity,confused,video1100161045,au07,29).
entry(06202,begin_of_activity,confused,video1100161045,au11,16).
entry(06203,end_of_activity,confused,video1100161045,au14,20).
entry(06204,begin_of_activity,confused,video1100161045,au20,32).
entry(06205,end_of_activity,confused,video1100161045,au23,11).
entry(06206,end_of_activity,confused,video1100161045,au25,31).
entry(06300,end_of_activity,confused,video1100161045,au04,28).
entry(06301,begin_of_activity,confused,video1100161045,au07,30).
entry(06302,end_of_activity,confused,video1100161045,au11,16).
entry(06303,begin_of_activity,confused,video1100161045,au14,21).
entry(06304,end_of_activity,confused,video1100161045,au20,32).
entry(06305,begin_of_activity,confused,video1100161045,au25,32).
entry(06400,begin_of_activity,confused,video1100161045,au04,29).
entry(06401,end_of_activity,confused,video1100161045,au07,30).
entry(06402,end_of_activity,confused,video1100161045,au14,21).
entry(06403,begin_of_activity,confused,video1100161045,au20,33).
entry(06404,end_of_activity,confused,video1100161045,au25,32).
entry(06500,end_of_activity,confused,video1100161045,au04,29).
entry(06501,begin_of_activity,confused,video1100161045,au07,31).
entry(06502,begin_of_activity,confused,video1100161045,au10,21).
entry(06503,begin_of_activity,confused,video1100161045,au14,22).
entry(06504,end_of_activity,confused,video1100161045,au20,33).
entry(06505,begin_of_activity,confused,video1100161045,au25,33).
entry(06600,begin_of_activity,confused,video1100161045,au04,30).
entry(06601,end_of_activity,confused,video1100161045,au07,31).
entry(06602,end_of_activity,confused,video1100161045,au10,21).
entry(06603,begin_of_activity,confused,video1100161045,au11,17).
entry(06604,end_of_activity,confused,video1100161045,au14,22).
entry(06605,begin_of_activity,confused,video1100161045,au20,34).
entry(06606,end_of_activity,confused,video1100161045,au25,33).
entry(06700,end_of_activity,confused,video1100161045,au04,30).
entry(06701,begin_of_activity,confused,video1100161045,au10,22).
entry(06702,end_of_activity,confused,video1100161045,au11,17).
entry(06703,end_of_activity,confused,video1100161045,au20,34).
entry(06704,begin_of_activity,confused,video1100161045,au25,34).
entry(06800,begin_of_activity,confused,video1100161045,au04,31).
entry(06801,begin_of_activity,confused,video1100161045,au07,32).
entry(06802,end_of_activity,confused,video1100161045,au10,22).
entry(06803,begin_of_activity,confused,video1100161045,au11,18).
entry(06804,begin_of_activity,confused,video1100161045,au20,35).
entry(06805,end_of_activity,confused,video1100161045,au25,34).
entry(06900,end_of_activity,confused,video1100161045,au04,31).
entry(06901,end_of_activity,confused,video1100161045,au07,32).
entry(06902,end_of_activity,confused,video1100161045,au11,18).
entry(06903,end_of_activity,confused,video1100161045,au20,35).
entry(06904,begin_of_activity,confused,video1100161045,au25,35).
entry(07000,begin_of_activity,confused,video1100161045,au04,32).
entry(07001,begin_of_activity,confused,video1100161045,au07,33).
entry(07002,begin_of_activity,confused,video1100161045,au14,23).
entry(07003,begin_of_activity,confused,video1100161045,au20,36).
entry(07004,end_of_activity,confused,video1100161045,au25,35).
entry(07100,end_of_activity,confused,video1100161045,au04,32).
entry(07101,end_of_activity,confused,video1100161045,au07,33).
entry(07102,begin_of_activity,confused,video1100161045,au12,1).
entry(07103,end_of_activity,confused,video1100161045,au14,23).
entry(07104,end_of_activity,confused,video1100161045,au20,36).
entry(07105,begin_of_activity,confused,video1100161045,au23,12).
entry(07106,begin_of_activity,confused,video1100161045,au25,36).
entry(07200,begin_of_activity,confused,video1100161045,au04,33).
entry(07201,begin_of_activity,confused,video1100161045,au07,34).
entry(07202,begin_of_activity,confused,video1100161045,au10,23).
entry(07203,end_of_activity,confused,video1100161045,au12,1).
entry(07204,begin_of_activity,confused,video1100161045,au14,24).
entry(07205,begin_of_activity,confused,video1100161045,au20,37).
entry(07206,end_of_activity,confused,video1100161045,au23,12).
entry(07207,begin_of_activity,confused,video1100161045,au24,4).
entry(07208,end_of_activity,confused,video1100161045,au25,36).
entry(07300,end_of_activity,confused,video1100161045,au04,33).
entry(07301,end_of_activity,confused,video1100161045,au07,34).
entry(07302,end_of_activity,confused,video1100161045,au10,23).
entry(07303,begin_of_activity,confused,video1100161045,au11,19).
entry(07304,end_of_activity,confused,video1100161045,au14,24).
entry(07305,end_of_activity,confused,video1100161045,au20,37).
entry(07306,end_of_activity,confused,video1100161045,au24,4).
entry(07307,begin_of_activity,confused,video1100161045,au25,37).
entry(07308,begin_of_activity,confused,video1100161045,au28,2).
entry(07400,begin_of_activity,confused,video1100161045,au04,34).
entry(07401,begin_of_activity,confused,video1100161045,au07,35).
entry(07402,begin_of_activity,confused,video1100161045,au10,24).
entry(07403,end_of_activity,confused,video1100161045,au11,19).
entry(07404,begin_of_activity,confused,video1100161045,au20,38).
entry(07405,end_of_activity,confused,video1100161045,au25,37).
entry(07406,end_of_activity,confused,video1100161045,au28,2).
entry(07500,end_of_activity,confused,video1100161045,au04,34).
entry(07501,end_of_activity,confused,video1100161045,au07,35).
entry(07502,end_of_activity,confused,video1100161045,au10,24).
entry(07503,end_of_activity,confused,video1100161045,au20,38).
entry(07504,begin_of_activity,confused,video1100161045,au25,38).
entry(07600,begin_of_activity,confused,video1100161045,au04,35).
entry(07601,begin_of_activity,confused,video1100161045,au07,36).
entry(07602,begin_of_activity,confused,video1100161045,au11,20).
entry(07603,begin_of_activity,confused,video1100161045,au20,39).
entry(07604,end_of_activity,confused,video1100161045,au25,38).
entry(07700,end_of_activity,confused,video1100161045,au04,35).
entry(07701,end_of_activity,confused,video1100161045,au07,36).
entry(07702,end_of_activity,confused,video1100161045,au11,20).
entry(07703,end_of_activity,confused,video1100161045,au20,39).
entry(07704,begin_of_activity,confused,video1100161045,au25,39).
entry(07800,begin_of_activity,confused,video1100161045,au04,36).
entry(07801,begin_of_activity,confused,video1100161045,au07,37).
entry(07802,begin_of_activity,confused,video1100161045,au11,21).
entry(07803,begin_of_activity,confused,video1100161045,au20,40).
entry(07804,end_of_activity,confused,video1100161045,au25,39).
entry(07900,end_of_activity,confused,video1100161045,au04,36).
