entry(00000,begin_of_process,engaged,video2100601016,start,1).
entry(01404,end_of_activity,engaged,video2100601016,au24,7).
entry(01500,end_of_activity,engaged,video2100601016,au04,3).
entry(01501,end_of_activity,engaged,video2100601016,au10,4).
entry(01502,end_of_activity,engaged,video2100601016,au17,5).
entry(01503,begin_of_activity,engaged,video2100601016,au24,8).
entry(01600,begin_of_activity,engaged,video2100601016,au02,6).
entry(01601,begin_of_activity,engaged,video2100601016,au17,6).
entry(01602,end_of_activity,engaged,video2100601016,au24,8).
entry(01700,end_of_activity,engaged,video2100601016,au02,6).
entry(01701,end_of_activity,engaged,video2100601016,au17,6).
entry(01702,begin_of_activity,engaged,video2100601016,au24,9).
entry(01800,begin_of_activity,engaged,video2100601016,au02,7).
entry(01801,begin_of_activity,engaged,video2100601016,au07,2).
entry(01802,end_of_activity,engaged,video2100601016,au24,9).
entry(01900,end_of_activity,engaged,video2100601016,au02,7).
entry(01901,end_of_activity,engaged,video2100601016,au07,2).
entry(01902,begin_of_activity,engaged,video2100601016,au17,7).
entry(01903,begin_of_activity,engaged,video2100601016,au23,1).
entry(01904,begin_of_activity,engaged,video2100601016,au24,10).
entry(02000,end_of_activity,engaged,video2100601016,au17,7).
entry(02001,end_of_activity,engaged,video2100601016,au23,1).
entry(02002,end_of_activity,engaged,video2100601016,au24,10).
entry(02100,begin_of_activity,engaged,video2100601016,au02,8).
entry(02101,begin_of_activity,engaged,video2100601016,au07,3).
entry(02102,begin_of_activity,engaged,video2100601016,au10,5).
entry(02103,begin_of_activity,engaged,video2100601016,au17,8).
entry(02104,begin_of_activity,engaged,video2100601016,au24,11).
entry(02200,end_of_activity,engaged,video2100601016,au02,8).
entry(02201,end_of_activity,engaged,video2100601016,au07,3).
entry(02202,end_of_activity,engaged,video2100601016,au10,5).
entry(02203,end_of_activity,engaged,video2100601016,au17,8).
entry(02204,end_of_activity,engaged,video2100601016,au24,11).
entry(02300,begin_of_activity,engaged,video2100601016,au17,9).
entry(02400,begin_of_activity,engaged,video2100601016,au02,9).
entry(02401,end_of_activity,engaged,video2100601016,au17,9).
entry(02402,begin_of_activity,engaged,video2100601016,au24,12).
entry(02500,end_of_activity,engaged,video2100601016,au02,9).
entry(02501,begin_of_activity,engaged,video2100601016,au17,10).
entry(02502,end_of_activity,engaged,video2100601016,au24,12).
entry(02600,begin_of_activity,engaged,video2100601016,au04,4).
entry(02601,end_of_activity,engaged,video2100601016,au17,10).
entry(02602,begin_of_activity,engaged,video2100601016,au23,2).
entry(02603,begin_of_activity,engaged,video2100601016,au24,13).
entry(02700,begin_of_activity,engaged,video2100601016,au02,10).
entry(02701,end_of_activity,engaged,video2100601016,au04,4).
entry(02702,end_of_activity,engaged,video2100601016,au23,2).
entry(02703,end_of_activity,engaged,video2100601016,au24,13).
entry(02800,end_of_activity,engaged,video2100601016,au02,10).
entry(02801,begin_of_activity,engaged,video2100601016,au07,4).
entry(02802,begin_of_activity,engaged,video2100601016,au17,11).
entry(02803,begin_of_activity,engaged,video2100601016,au24,14).
entry(02900,begin_of_activity,engaged,video2100601016,au02,11).
entry(02901,end_of_activity,engaged,video2100601016,au07,4).
entry(02902,end_of_activity,engaged,video2100601016,au17,11).
entry(02903,end_of_activity,engaged,video2100601016,au24,14).
entry(03000,end_of_activity,engaged,video2100601016,au02,11).
entry(03001,begin_of_activity,engaged,video2100601016,au07,5).
entry(03002,begin_of_activity,engaged,video2100601016,au17,12).
entry(03003,begin_of_activity,engaged,video2100601016,au24,15).
entry(03100,begin_of_activity,engaged,video2100601016,au02,12).
entry(03101,end_of_activity,engaged,video2100601016,au07,5).
entry(03102,end_of_activity,engaged,video2100601016,au17,12).
entry(03103,end_of_activity,engaged,video2100601016,au24,15).
entry(03200,end_of_activity,engaged,video2100601016,au02,12).
entry(03201,begin_of_activity,engaged,video2100601016,au07,6).
entry(03202,begin_of_activity,engaged,video2100601016,au17,13).
entry(03203,begin_of_activity,engaged,video2100601016,au24,16).
entry(03204,begin_of_activity,engaged,video2100601016,au28,2).
entry(03300,end_of_activity,engaged,video2100601016,au07,6).
entry(03301,end_of_activity,engaged,video2100601016,au17,13).
entry(03302,end_of_activity,engaged,video2100601016,au24,16).
entry(03303,end_of_activity,engaged,video2100601016,au28,2).
entry(03400,begin_of_activity,engaged,video2100601016,au10,6).
entry(03401,begin_of_activity,engaged,video2100601016,au17,14).
entry(03402,begin_of_activity,engaged,video2100601016,au24,17).
entry(03403,begin_of_activity,engaged,video2100601016,au28,3).
entry(03500,end_of_activity,engaged,video2100601016,au10,6).
entry(03501,end_of_activity,engaged,video2100601016,au17,14).
entry(03502,end_of_activity,engaged,video2100601016,au24,17).
entry(03503,end_of_activity,engaged,video2100601016,au28,3).
entry(03600,begin_of_activity,engaged,video2100601016,au17,15).
entry(03601,begin_of_activity,engaged,video2100601016,au24,18).
entry(03602,begin_of_activity,engaged,video2100601016,au28,4).
entry(03700,begin_of_activity,engaged,video2100601016,au02,13).
entry(03701,end_of_activity,engaged,video2100601016,au17,15).
entry(03702,end_of_activity,engaged,video2100601016,au24,18).
entry(03703,end_of_activity,engaged,video2100601016,au28,4).
entry(03800,end_of_activity,engaged,video2100601016,au02,13).
entry(03801,begin_of_activity,engaged,video2100601016,au17,16).
entry(03802,begin_of_activity,engaged,video2100601016,au24,19).
entry(03900,begin_of_activity,engaged,video2100601016,au10,7).
entry(03901,end_of_activity,engaged,video2100601016,au17,16).
entry(03902,end_of_activity,engaged,video2100601016,au24,19).
entry(04000,end_of_activity,engaged,video2100601016,au10,7).
entry(04001,begin_of_activity,engaged,video2100601016,au14,1).
entry(04002,begin_of_activity,engaged,video2100601016,au17,17).
entry(04003,begin_of_activity,engaged,video2100601016,au24,20).
entry(04100,begin_of_activity,engaged,video2100601016,au02,14).
entry(04101,end_of_activity,engaged,video2100601016,au14,1).
entry(04102,end_of_activity,engaged,video2100601016,au17,17).
entry(04103,end_of_activity,engaged,video2100601016,au24,20).
entry(04200,end_of_activity,engaged,video2100601016,au02,14).
entry(04201,begin_of_activity,engaged,video2100601016,au17,18).
entry(04202,begin_of_activity,engaged,video2100601016,au24,21).
entry(04300,end_of_activity,engaged,video2100601016,au17,18).
entry(04301,end_of_activity,engaged,video2100601016,au24,21).
entry(04302,begin_of_activity,engaged,video2100601016,au28,5).
entry(04400,begin_of_activity,engaged,video2100601016,au07,7).
entry(04401,begin_of_activity,engaged,video2100601016,au17,19).
entry(04402,begin_of_activity,engaged,video2100601016,au24,22).
entry(04403,end_of_activity,engaged,video2100601016,au28,5).
entry(04500,end_of_activity,engaged,video2100601016,au07,7).
entry(04501,begin_of_activity,engaged,video2100601016,au10,8).
entry(04502,end_of_activity,engaged,video2100601016,au17,19).
entry(04503,end_of_activity,engaged,video2100601016,au24,22).
entry(04600,begin_of_activity,engaged,video2100601016,au07,8).
entry(04601,end_of_activity,engaged,video2100601016,au10,8).
entry(04602,begin_of_activity,engaged,video2100601016,au15,1).
entry(04603,begin_of_activity,engaged,video2100601016,au24,23).
entry(04700,end_of_activity,engaged,video2100601016,au07,8).
entry(04701,begin_of_activity,engaged,video2100601016,au14,2).
entry(04702,end_of_activity,engaged,video2100601016,au15,1).
entry(04703,begin_of_activity,engaged,video2100601016,au17,20).
entry(04704,end_of_activity,engaged,video2100601016,au24,23).
entry(04800,begin_of_activity,engaged,video2100601016,au02,15).
entry(04801,end_of_activity,engaged,video2100601016,au14,2).
entry(04802,end_of_activity,engaged,video2100601016,au17,20).
entry(04803,begin_of_activity,engaged,video2100601016,au24,24).
entry(04900,end_of_activity,engaged,video2100601016,au02,15).
entry(04901,begin_of_activity,engaged,video2100601016,au04,5).
entry(04902,begin_of_activity,engaged,video2100601016,au17,21).
entry(04903,end_of_activity,engaged,video2100601016,au24,24).
entry(05000,end_of_activity,engaged,video2100601016,au04,5).
entry(05001,end_of_activity,engaged,video2100601016,au17,21).
entry(05002,begin_of_activity,engaged,video2100601016,au24,25).
entry(05100,end_of_activity,engaged,video2100601016,au24,25).
entry(05200,begin_of_activity,engaged,video2100601016,au02,16).
entry(05201,begin_of_activity,engaged,video2100601016,au24,26).
entry(05300,end_of_activity,engaged,video2100601016,au02,16).
entry(05301,begin_of_activity,engaged,video2100601016,au07,9).
entry(05302,begin_of_activity,engaged,video2100601016,au17,22).
entry(05303,end_of_activity,engaged,video2100601016,au24,26).
entry(05400,begin_of_activity,engaged,video2100601016,au02,17).
entry(05401,end_of_activity,engaged,video2100601016,au07,9).
entry(05402,end_of_activity,engaged,video2100601016,au17,22).
entry(05403,begin_of_activity,engaged,video2100601016,au24,27).
entry(05500,end_of_activity,engaged,video2100601016,au02,17).
entry(05501,begin_of_activity,engaged,video2100601016,au17,23).
entry(05502,end_of_activity,engaged,video2100601016,au24,27).
entry(05600,begin_of_activity,engaged,video2100601016,au02,18).
entry(05601,begin_of_activity,engaged,video2100601016,au10,9).
entry(05602,end_of_activity,engaged,video2100601016,au17,23).
entry(05603,begin_of_activity,engaged,video2100601016,au24,28).
entry(05700,end_of_activity,engaged,video2100601016,au02,18).
entry(05701,end_of_activity,engaged,video2100601016,au10,9).
entry(05702,begin_of_activity,engaged,video2100601016,au17,24).
entry(05703,end_of_activity,engaged,video2100601016,au24,28).
entry(05800,begin_of_activity,engaged,video2100601016,au07,10).
entry(05801,end_of_activity,engaged,video2100601016,au17,24).
entry(05802,begin_of_activity,engaged,video2100601016,au23,3).
entry(05803,begin_of_activity,engaged,video2100601016,au24,29).
entry(05900,begin_of_activity,engaged,video2100601016,au04,6).
entry(05901,end_of_activity,engaged,video2100601016,au07,10).
entry(05902,begin_of_activity,engaged,video2100601016,au17,25).
entry(05903,end_of_activity,engaged,video2100601016,au23,3).
entry(05904,end_of_activity,engaged,video2100601016,au24,29).
entry(06000,begin_of_activity,engaged,video2100601016,au02,19).
entry(06001,end_of_activity,engaged,video2100601016,au04,6).
entry(06002,begin_of_activity,engaged,video2100601016,au10,10).
entry(06003,end_of_activity,engaged,video2100601016,au17,25).
entry(06004,begin_of_activity,engaged,video2100601016,au24,30).
entry(06100,end_of_activity,engaged,video2100601016,au02,19).
entry(06101,end_of_activity,engaged,video2100601016,au10,10).
entry(06102,begin_of_activity,engaged,video2100601016,au17,26).
entry(06103,end_of_activity,engaged,video2100601016,au24,30).
entry(06200,begin_of_activity,engaged,video2100601016,au14,3).
entry(06201,end_of_activity,engaged,video2100601016,au17,26).
entry(06202,begin_of_activity,engaged,video2100601016,au24,31).
entry(06300,end_of_activity,engaged,video2100601016,au14,3).
entry(06301,begin_of_activity,engaged,video2100601016,au17,27).
entry(06302,end_of_activity,engaged,video2100601016,au24,31).
entry(06400,end_of_activity,engaged,video2100601016,au17,27).
entry(06401,begin_of_activity,engaged,video2100601016,au24,32).
entry(06500,begin_of_activity,engaged,video2100601016,au02,20).
entry(06501,begin_of_activity,engaged,video2100601016,au07,11).
entry(06502,begin_of_activity,engaged,video2100601016,au17,28).
entry(06503,end_of_activity,engaged,video2100601016,au24,32).
entry(06600,end_of_activity,engaged,video2100601016,au02,20).
entry(06601,begin_of_activity,engaged,video2100601016,au04,7).
entry(06602,end_of_activity,engaged,video2100601016,au07,11).
entry(06603,end_of_activity,engaged,video2100601016,au17,28).
entry(06604,begin_of_activity,engaged,video2100601016,au24,33).
entry(06700,end_of_activity,engaged,video2100601016,au04,7).
entry(06701,begin_of_activity,engaged,video2100601016,au17,29).
entry(06702,end_of_activity,engaged,video2100601016,au24,33).
entry(06800,begin_of_activity,engaged,video2100601016,au02,21).
entry(06801,begin_of_activity,engaged,video2100601016,au04,8).
entry(06802,end_of_activity,engaged,video2100601016,au17,29).
entry(06803,begin_of_activity,engaged,video2100601016,au23,4).
entry(06900,end_of_activity,engaged,video2100601016,au02,21).
entry(06901,end_of_activity,engaged,video2100601016,au04,8).
entry(06902,begin_of_activity,engaged,video2100601016,au17,30).
entry(06903,end_of_activity,engaged,video2100601016,au23,4).
entry(06904,begin_of_activity,engaged,video2100601016,au24,34).
entry(07000,end_of_activity,engaged,video2100601016,au17,30).
entry(07001,end_of_activity,engaged,video2100601016,au24,34).
entry(07100,begin_of_activity,engaged,video2100601016,au02,22).
entry(07101,begin_of_activity,engaged,video2100601016,au17,31).
entry(07102,begin_of_activity,engaged,video2100601016,au23,5).
entry(07103,begin_of_activity,engaged,video2100601016,au24,35).
entry(07104,begin_of_activity,engaged,video2100601016,au28,6).
entry(07200,end_of_activity,engaged,video2100601016,au02,22).
entry(07201,end_of_activity,engaged,video2100601016,au17,31).
entry(07202,end_of_activity,engaged,video2100601016,au23,5).
entry(07203,end_of_activity,engaged,video2100601016,au24,35).
entry(07204,end_of_activity,engaged,video2100601016,au28,6).
entry(07300,begin_of_activity,engaged,video2100601016,au02,23).
entry(07301,begin_of_activity,engaged,video2100601016,au17,32).
entry(07302,begin_of_activity,engaged,video2100601016,au24,36).
entry(07400,end_of_activity,engaged,video2100601016,au02,23).
entry(07401,end_of_activity,engaged,video2100601016,au17,32).
entry(07402,end_of_activity,engaged,video2100601016,au24,36).
entry(07500,begin_of_activity,engaged,video2100601016,au02,24).
entry(07600,end_of_activity,engaged,video2100601016,au02,24).
entry(07601,begin_of_activity,engaged,video2100601016,au17,33).
entry(07602,begin_of_activity,engaged,video2100601016,au24,37).
entry(07700,end_of_activity,engaged,video2100601016,au17,33).
entry(07701,end_of_activity,engaged,video2100601016,au24,37).
entry(07800,begin_of_activity,engaged,video2100601016,au02,25).
entry(07801,begin_of_activity,engaged,video2100601016,au04,9).
entry(07802,begin_of_activity,engaged,video2100601016,au17,34).
entry(07803,begin_of_activity,engaged,video2100601016,au24,38).
entry(07900,end_of_activity,engaged,video2100601016,au02,25).
entry(07901,end_of_activity,engaged,video2100601016,au04,9).
entry(07902,end_of_activity,engaged,video2100601016,au17,34).
entry(07903,end_of_activity,engaged,video2100601016,au24,38).
entry(08000,begin_of_activity,engaged,video2100601016,au17,35).
entry(08100,end_of_activity,engaged,video2100601016,au17,35).
entry(08101,begin_of_activity,engaged,video2100601016,au24,39).
entry(08200,begin_of_activity,engaged,video2100601016,au02,26).
entry(08201,begin_of_activity,engaged,video2100601016,au07,12).
entry(08202,begin_of_activity,engaged,video2100601016,au17,36).
entry(08203,end_of_activity,engaged,video2100601016,au24,39).
entry(08300,end_of_activity,engaged,video2100601016,au02,26).
entry(08301,end_of_activity,engaged,video2100601016,au07,12).
entry(08302,end_of_activity,engaged,video2100601016,au17,36).
entry(08303,begin_of_activity,engaged,video2100601016,au24,40).
entry(08400,begin_of_activity,engaged,video2100601016,au02,27).
entry(08401,begin_of_activity,engaged,video2100601016,au04,10).
entry(08402,begin_of_activity,engaged,video2100601016,au17,37).
entry(08403,begin_of_activity,engaged,video2100601016,au23,6).
entry(08404,end_of_activity,engaged,video2100601016,au24,40).
entry(08500,end_of_activity,engaged,video2100601016,au02,27).
entry(08501,end_of_activity,engaged,video2100601016,au04,10).
entry(08502,end_of_activity,engaged,video2100601016,au17,37).
entry(08503,end_of_activity,engaged,video2100601016,au23,6).
entry(08504,begin_of_activity,engaged,video2100601016,au24,41).
entry(08600,begin_of_activity,engaged,video2100601016,au17,38).
entry(08601,end_of_activity,engaged,video2100601016,au24,41).
entry(08700,end_of_activity,engaged,video2100601016,au17,38).
entry(08800,begin_of_activity,engaged,video2100601016,au04,11).
entry(08801,begin_of_activity,engaged,video2100601016,au07,13).
entry(08802,begin_of_activity,engaged,video2100601016,au17,39).
entry(08803,begin_of_activity,engaged,video2100601016,au23,7).
entry(08804,begin_of_activity,engaged,video2100601016,au24,42).
entry(08900,end_of_activity,engaged,video2100601016,au04,11).
entry(08901,end_of_activity,engaged,video2100601016,au07,13).
entry(08902,end_of_activity,engaged,video2100601016,au17,39).
entry(08903,end_of_activity,engaged,video2100601016,au23,7).
entry(08904,end_of_activity,engaged,video2100601016,au24,42).
entry(09000,begin_of_activity,engaged,video2100601016,au02,28).
entry(09001,begin_of_activity,engaged,video2100601016,au17,40).
entry(09002,begin_of_activity,engaged,video2100601016,au24,43).
entry(09100,end_of_activity,engaged,video2100601016,au02,28).
entry(09101,end_of_activity,engaged,video2100601016,au17,40).
entry(09102,end_of_activity,engaged,video2100601016,au24,43).
entry(09200,begin_of_activity,engaged,video2100601016,au15,2).
entry(09201,begin_of_activity,engaged,video2100601016,au24,44).
entry(09300,begin_of_activity,engaged,video2100601016,au07,14).
entry(09301,end_of_activity,engaged,video2100601016,au15,2).
entry(09302,begin_of_activity,engaged,video2100601016,au17,41).
entry(09303,end_of_activity,engaged,video2100601016,au24,44).
entry(09400,end_of_activity,engaged,video2100601016,au07,14).
entry(09401,end_of_activity,engaged,video2100601016,au17,41).
entry(09402,begin_of_activity,engaged,video2100601016,au24,45).
entry(09500,begin_of_activity,engaged,video2100601016,au02,29).
entry(09501,begin_of_activity,engaged,video2100601016,au17,42).
entry(09502,end_of_activity,engaged,video2100601016,au24,45).
entry(09600,end_of_activity,engaged,video2100601016,au02,29).
entry(09601,begin_of_activity,engaged,video2100601016,au14,4).
entry(09602,end_of_activity,engaged,video2100601016,au17,42).
entry(09603,begin_of_activity,engaged,video2100601016,au24,46).
entry(09700,begin_of_activity,engaged,video2100601016,au10,11).
entry(09701,end_of_activity,engaged,video2100601016,au14,4).
entry(09702,begin_of_activity,engaged,video2100601016,au17,43).
entry(09703,end_of_activity,engaged,video2100601016,au24,46).
entry(09800,end_of_activity,engaged,video2100601016,au10,11).
entry(09801,end_of_activity,engaged,video2100601016,au17,43).
entry(09802,begin_of_activity,engaged,video2100601016,au20,1).
entry(09803,begin_of_activity,engaged,video2100601016,au24,47).
entry(09900,begin_of_activity,engaged,video2100601016,au05,1).
entry(09901,end_of_activity,engaged,video2100601016,au20,1).
entry(09902,end_of_activity,engaged,video2100601016,au24,47).
entry(10000,end_of_activity,engaged,video2100601016,au05,1).
entry(10001,begin_of_activity,engaged,video2100601016,au10,12).
entry(10002,begin_of_activity,engaged,video2100601016,au20,2).
entry(10003,begin_of_activity,engaged,video2100601016,au24,48).
entry(10100,begin_of_activity,engaged,video2100601016,au05,2).
entry(10101,begin_of_activity,engaged,video2100601016,au07,15).
entry(10102,end_of_activity,engaged,video2100601016,au10,12).
entry(10103,begin_of_activity,engaged,video2100601016,au14,5).
entry(10104,end_of_activity,engaged,video2100601016,au20,2).
entry(10105,end_of_activity,engaged,video2100601016,au24,48).
entry(10200,end_of_activity,engaged,video2100601016,au05,2).
entry(10201,end_of_activity,engaged,video2100601016,au07,15).
entry(10202,end_of_activity,engaged,video2100601016,au14,5).
entry(10203,begin_of_activity,engaged,video2100601016,au20,3).
entry(10204,begin_of_activity,engaged,video2100601016,au24,49).
entry(10300,begin_of_activity,engaged,video2100601016,au05,3).
entry(10301,begin_of_activity,engaged,video2100601016,au07,16).
entry(10302,begin_of_activity,engaged,video2100601016,au10,13).
entry(10303,begin_of_activity,engaged,video2100601016,au17,44).
entry(10304,end_of_activity,engaged,video2100601016,au20,3).
entry(10305,end_of_activity,engaged,video2100601016,au24,49).
entry(10400,end_of_activity,engaged,video2100601016,au05,3).
entry(10401,end_of_activity,engaged,video2100601016,au07,16).
entry(10402,end_of_activity,engaged,video2100601016,au10,13).
entry(10403,end_of_activity,engaged,video2100601016,au17,44).
entry(10404,begin_of_activity,engaged,video2100601016,au20,4).
entry(10405,begin_of_activity,engaged,video2100601016,au24,50).
entry(10500,begin_of_activity,engaged,video2100601016,au05,4).
entry(10501,begin_of_activity,engaged,video2100601016,au14,6).
entry(10502,begin_of_activity,engaged,video2100601016,au17,45).
entry(10503,end_of_activity,engaged,video2100601016,au20,4).
entry(10504,begin_of_activity,engaged,video2100601016,au23,8).
entry(10505,end_of_activity,engaged,video2100601016,au24,50).
entry(10600,end_of_activity,engaged,video2100601016,au05,4).
entry(10601,end_of_activity,engaged,video2100601016,au14,6).
entry(10602,end_of_activity,engaged,video2100601016,au17,45).
entry(10603,end_of_activity,engaged,video2100601016,au23,8).
entry(10604,begin_of_activity,engaged,video2100601016,au24,51).
entry(10700,begin_of_activity,engaged,video2100601016,au05,5).
entry(10701,begin_of_activity,engaged,video2100601016,au17,46).
entry(10702,end_of_activity,engaged,video2100601016,au24,51).
entry(10800,end_of_activity,engaged,video2100601016,au05,5).
entry(10801,end_of_activity,engaged,video2100601016,au17,46).
entry(10802,begin_of_activity,engaged,video2100601016,au20,5).
entry(10803,begin_of_activity,engaged,video2100601016,au24,52).
entry(10900,begin_of_activity,engaged,video2100601016,au05,6).
entry(10901,begin_of_activity,engaged,video2100601016,au10,14).
entry(10902,begin_of_activity,engaged,video2100601016,au17,47).
entry(10903,end_of_activity,engaged,video2100601016,au20,5).
entry(10904,end_of_activity,engaged,video2100601016,au24,52).
entry(11000,end_of_activity,engaged,video2100601016,au05,6).
entry(11001,end_of_activity,engaged,video2100601016,au10,14).
entry(11002,end_of_activity,engaged,video2100601016,au17,47).
entry(11003,begin_of_activity,engaged,video2100601016,au20,6).
entry(11004,begin_of_activity,engaged,video2100601016,au24,53).
entry(11100,end_of_activity,engaged,video2100601016,au20,6).
entry(11101,end_of_activity,engaged,video2100601016,au24,53).
entry(11200,begin_of_activity,engaged,video2100601016,au17,48).
entry(11201,begin_of_activity,engaged,video2100601016,au20,7).
entry(11202,begin_of_activity,engaged,video2100601016,au24,54).
entry(11300,end_of_activity,engaged,video2100601016,au17,48).
entry(11301,end_of_activity,engaged,video2100601016,au20,7).
entry(11302,end_of_activity,engaged,video2100601016,au24,54).
entry(11400,begin_of_activity,engaged,video2100601016,au10,15).
entry(11401,begin_of_activity,engaged,video2100601016,au20,8).
entry(11402,begin_of_activity,engaged,video2100601016,au24,55).
entry(11500,begin_of_activity,engaged,video2100601016,au05,7).
entry(11501,begin_of_activity,engaged,video2100601016,au07,17).
entry(11502,end_of_activity,engaged,video2100601016,au10,15).
entry(11503,end_of_activity,engaged,video2100601016,au20,8).
entry(11504,end_of_activity,engaged,video2100601016,au24,55).
entry(11600,end_of_activity,engaged,video2100601016,au05,7).
entry(11601,end_of_activity,engaged,video2100601016,au07,17).
entry(11602,begin_of_activity,engaged,video2100601016,au14,7).
entry(11603,begin_of_activity,engaged,video2100601016,au20,9).
entry(11604,begin_of_activity,engaged,video2100601016,au24,56).
entry(11700,begin_of_activity,engaged,video2100601016,au05,8).
entry(11701,begin_of_activity,engaged,video2100601016,au07,18).
entry(11702,end_of_activity,engaged,video2100601016,au14,7).
entry(11703,end_of_activity,engaged,video2100601016,au20,9).
entry(11704,end_of_activity,engaged,video2100601016,au24,56).
entry(11800,end_of_activity,engaged,video2100601016,au05,8).
entry(11801,end_of_activity,engaged,video2100601016,au07,18).
entry(11802,begin_of_activity,engaged,video2100601016,au14,8).
entry(11803,begin_of_activity,engaged,video2100601016,au20,10).
entry(11804,begin_of_activity,engaged,video2100601016,au24,57).
entry(11900,begin_of_activity,engaged,video2100601016,au05,9).
entry(11901,begin_of_activity,engaged,video2100601016,au10,16).
entry(11902,end_of_activity,engaged,video2100601016,au14,8).
entry(11903,end_of_activity,engaged,video2100601016,au20,10).
entry(11904,end_of_activity,engaged,video2100601016,au24,57).
entry(12000,end_of_activity,engaged,video2100601016,au05,9).
entry(12001,begin_of_activity,engaged,video2100601016,au07,19).
entry(12002,end_of_activity,engaged,video2100601016,au10,16).
entry(12003,begin_of_activity,engaged,video2100601016,au14,9).
entry(12004,begin_of_activity,engaged,video2100601016,au20,11).
entry(12100,end_of_activity,engaged,video2100601016,au07,19).
entry(12101,end_of_activity,engaged,video2100601016,au14,9).
entry(12102,end_of_activity,engaged,video2100601016,au20,11).
entry(12200,begin_of_activity,engaged,video2100601016,au15,3).
entry(12201,begin_of_activity,engaged,video2100601016,au20,12).
entry(12202,begin_of_activity,engaged,video2100601016,au24,58).
entry(12300,end_of_activity,engaged,video2100601016,au15,3).
entry(12301,end_of_activity,engaged,video2100601016,au20,12).
entry(12302,end_of_activity,engaged,video2100601016,au24,58).
entry(12400,begin_of_activity,engaged,video2100601016,au14,10).
entry(12401,begin_of_activity,engaged,video2100601016,au20,13).
entry(12402,begin_of_activity,engaged,video2100601016,au24,59).
entry(12500,begin_of_activity,engaged,video2100601016,au10,17).
entry(12501,end_of_activity,engaged,video2100601016,au14,10).
entry(12502,end_of_activity,engaged,video2100601016,au20,13).
entry(12503,end_of_activity,engaged,video2100601016,au24,59).
entry(12600,begin_of_activity,engaged,video2100601016,au07,20).
entry(12601,end_of_activity,engaged,video2100601016,au10,17).
entry(12602,begin_of_activity,engaged,video2100601016,au20,14).
entry(12603,begin_of_activity,engaged,video2100601016,au24,60).
entry(12700,end_of_activity,engaged,video2100601016,au07,20).
entry(12701,begin_of_activity,engaged,video2100601016,au14,11).
entry(12702,end_of_activity,engaged,video2100601016,au20,14).
entry(12703,end_of_activity,engaged,video2100601016,au24,60).
entry(12800,begin_of_activity,engaged,video2100601016,au07,21).
